target_index,target_time_seconds,source_frame_index,source_time_seconds,time_supported
0,0.0,0,0.0,True
1,0.1149425287356322,1,0.1166666666666666,True
2,0.2298850574712644,3,0.3066666666666667,True
3,0.3448275862068966,4,0.3616666666666667,True
4,0.4597701149425288,5,0.525,True
5,0.574712643678161,5,0.525,True
6,0.6896551724137931,6,0.6283333333333334,True
7,0.8045977011494253,8,0.8266666666666668,True
8,0.9195402298850576,9,0.9866666666666668,True
9,1.0344827586206897,9,0.9866666666666668,True
10,1.149425287356322,11,1.11,True
11,1.264367816091954,12,1.2816666666666667,True
12,1.3793103448275863,13,1.4383333333333337,True
13,1.4942528735632186,14,1.538333333333333,True
14,1.6091954022988506,15,1.6433333333333335,True
15,1.7241379310344829,16,1.7283333333333335,True
16,1.8390804597701151,17,1.893333333333333,True
17,1.9540229885057472,18,2.0,True
18,2.0689655172413794,19,2.1166666666666667,True
19,2.1839080459770117,19,2.1166666666666667,True
20,2.298850574712644,20,2.28,True
21,2.4137931034482762,22,2.4483333333333337,True
22,2.528735632183908,23,2.561666666666667,True
23,2.6436781609195403,23,2.561666666666667,True
24,2.7586206896551726,24,2.7416666666666667,True
25,2.873563218390805,26,2.9083333333333337,True
26,2.988505747126437,27,3.015,True
27,3.1034482758620694,27,3.015,True
28,3.218390804597701,28,3.1933333333333334,True
29,3.3333333333333335,30,3.286666666666667,True
30,3.4482758620689657,31,3.4833333333333334,True
31,3.563218390804598,31,3.4833333333333334,True
32,3.6781609195402303,33,3.701666666666667,True
33,3.7931034482758625,34,3.756666666666667,True
34,3.9080459770114944,35,3.963333333333333,True
35,4.022988505747127,36,4.016666666666667,True
36,4.137931034482759,37,4.191666666666667,True
37,4.252873563218391,38,4.206666666666667,True
38,4.367816091954023,39,4.411666666666667,True
39,4.482758620689656,40,4.471666666666667,True
40,4.597701149425288,41,4.638333333333334,True
41,4.71264367816092,42,4.733333333333333,True
42,4.8275862068965525,43,4.845000000000001,True
43,4.942528735632185,44,4.916666666666667,True
44,5.057471264367816,45,5.093333333333334,True
45,5.172413793103448,46,5.186666666666668,True
46,5.287356321839081,47,5.291666666666667,True
47,5.402298850574713,48,5.468333333333334,True
48,5.517241379310345,49,5.5600000000000005,True
49,5.6321839080459775,50,5.651666666666667,True
50,5.74712643678161,51,5.666666666666667,True
51,5.862068965517242,52,5.946666666666667,True
52,5.977011494252874,53,5.995,True
53,6.0919540229885065,54,6.11,True
