frame_name,left_temp,right_temp,left_x,left_y,right_x,right_y,left_conf,right_conf,nostril_spacing,roi_radius,left_source,right_source,status,left_temp_r16,left_temp_r17,left_temp_r18,left_temp_r19,left_temp_r20,left_temp_r21,left_temp_r22,left_temp_r23,left_temp_r24,right_temp_r16,right_temp_r17,right_temp_r18,right_temp_r19,right_temp_r20,right_temp_r21,right_temp_r22,right_temp_r23,right_temp_r24
frame_000000.jpg,33.17599442936538,33.20847450976615,524.7716064453125,907.3251953125,384.9304504394531,904.9060668945312,0.9956229329109192,0.3655674159526825,139.86207883253317,20,detected,opposite_inferred,opposite_inferred_repair,33.18116695895171,33.17873439501788,33.17685273248338,33.176116442000875,33.17599442936538,33.177719279419165,33.18018579359267,33.18101542770839,33.180644023809165,33.159382620980026,33.171067254397244,33.18352975985025,33.19665088123089,33.20847450976615,33.217903762959295,33.224596791750166,33.22985212739735,33.234032166621205
frame_000001.jpg,33.111914346160994,33.19852686376622,521.4653930664062,905.9095458984375,381.6242370605469,903.4904174804688,0.9904532432556152,0.19194664061069489,139.86207883253317,20,detected,opposite_inferred,opposite_inferred_repair,33.07067386151056,33.08190913612819,33.09238868971373,33.10290827955854,33.111914346160994,33.11801515590594,33.12427563271622,33.128559053735664,33.13158547370001,33.1837263289232,33.18942064650412,33.19281964275608,33.1957226812304,33.19852686376622,33.20024957826199,33.20009569997142,33.198923906958264,33.19706522947567
frame_000002.jpg,33.05696229620932,33.16969994453063,523.133544921875,902.0003662109375,383.2923889160156,899.5812377929688,0.976878821849823,0.20741616189479828,139.86207883253317,20,detected,opposite_inferred,opposite_inferred_repair,33.11735940137774,33.102885804107174,33.088646466945065,33.073042186019165,33.05696229620932,33.04360298164902,33.02693679632176,33.013950579450416,33.00213776921812,33.11734129152527,33.13006754595392,33.14328148072511,33.15672615425717,33.16969994453063,33.17916831620301,33.18655419320626,33.192581398837014,33.197629542910136
frame_000003.jpg,33.16569784830577,33.31794729098172,499.17596435546875,886.6513671875,366.2120056152344,885.2958984375,0.968742847442627,0.755149245262146,132.9708675590521,20,detected,detected,ok,33.121295953018375,33.13362419581074,33.14510693300146,33.15536943460709,33.16569784830577,33.17196822131771,33.17837564638029,33.18351262535881,33.187580516932336,33.341464025788525,33.33546088377605,33.33059570379254,33.32471980659013,33.31794729098172,33.312648395569546,33.3058827878176,33.3001025418964,33.294429163681976
frame_000004.jpg,33.16569784830577,33.31794729098172,499.17596435546875,886.6513671875,366.2120056152344,885.2958984375,0.968742847442627,0.755149245262146,132.9708675590521,20,detected,detected,ok,33.121295953018375,33.13362419581074,33.14510693300146,33.15536943460709,33.16569784830577,33.17196822131771,33.17837564638029,33.18351262535881,33.187580516932336,33.341464025788525,33.33546088377605,33.33059570379254,33.32471980659013,33.31794729098172,33.312648395569546,33.3058827878176,33.3001025418964,33.294429163681976
frame_000005.jpg,33.65042877888892,33.77643419580913,489.814208984375,882.240966796875,359.2910461425781,877.9091186523438,0.9877980351448059,0.9233124852180481,130.5950265001447,20,detected,detected,ok,33.617585481402024,33.62694574764038,33.635227248598255,33.64353718085064,33.65042877888892,33.65595764221202,33.66126235123328,33.66574118447851,33.66962209766376,33.74146047858059,33.752206918196016,33.76138478942105,33.76955368288016,33.77643419580913,33.781563092841125,33.78582017823736,33.78825116164849,33.788928181479726
frame_000006.jpg,33.72881158825017,33.831166323648745,489.40533447265625,884.2364501953125,356.50677490234375,877.8615112304688,0.9992222785949707,0.9881568551063538,133.0513697136162,20,detected,detected,ok,33.72612793638937,33.72674479386157,33.727531103861565,33.7282955187062,33.72881158825017,33.72933416082893,33.72967364364865,33.730259932089446,33.730914273246874,33.814937631380396,33.81858592543167,33.822944076442056,33.827189783051985,33.831166323648745,33.83369176991155,33.83603499028794,33.837153552729845,33.83769686137478
frame_000007.jpg,33.881680774798745,33.88989707484532,484.2254638671875,882.4366455078125,350.5291442871094,876.3734741210938,0.9995113611221313,0.994215190410614,133.83373235669364,20,detected,detected,ok,33.9087087436739,33.90280620639631,33.89578311160518,33.88865432360214,33.881680774798745,33.875983164365444,33.869054369756405,33.863168566089016,33.85732943312361,33.90292317552927,33.89993517868642,33.89693364853775,33.89316145014792,33.88989707484532,33.88767854470768,33.88548148636388,33.88385255823233,33.882597755662275
frame_000008.jpg,33.56357452783965,33.935469474413246,468.4700012207031,878.8516845703125,342.27813720703125,874.3174438476562,0.9980143308639526,0.9928804039955139,126.27329837371022,20,detected,detected,ok,33.53480644455722,33.541035907112686,33.54763845703667,33.55548543998726,33.56357452783965,33.57036789315903,33.57825411423467,33.585359493688,33.591782552599255,33.96411153236711,33.958524915351525,33.95163568854084,33.94400443647642,33.935469474413246,33.9289756639404,33.920211062726615,33.91228841671652,33.90370750328865
frame_000009.jpg,33.574687161600615,33.92553213852083,465.3697814941406,874.0900268554688,340.3069152832031,872.10107421875,0.9992228746414185,0.9995092153549194,125.0786809871529,20,detected,detected,ok,33.53398544694388,33.5445566387737,33.55464562625569,33.56495468614625,33.574687161600615,33.58265545971304,33.59190240108031,33.599367391686265,33.60635593213744,33.95196252425944,33.946144475175196,33.93990269489233,33.933350313389944,33.92553213852083,33.91854886366413,33.90998679543902,33.90212573406857,33.89422870254162
