frame_name,left_x,left_y,right_x,right_y,left_conf,right_conf,left_source,right_source,status,left_temp,right_temp,adaptive_roi_radius,nostril_spacing_px,reference_nostril_spacing_px
frame_000000.jpg,412.69989013671875,703.6577758789062,247.35498046875,700.5960693359375,0.999815046787262,0.9988524913787842,detected,detected,ok,31.750508135536947,31.91642804414222,20,165.37325418598982,167.58604612361003
frame_000001.jpg,407.2911376953125,711.5556640625,241.8824462890625,711.9853515625,0.9999301433563232,0.9888068437576294,detected,detected,ok,32.05330332913853,31.92804240884398,20,165.40924951185679,167.58604612361003
frame_000002.jpg,401.2284851074219,711.8568115234375,242.57046508789062,712.7626953125,0.9998069405555725,0.9833137392997742,detected,detected,ok,31.965620462743587,31.93033159430618,19,158.66060614392364,167.58604612361003
frame_000003.jpg,401.4942626953125,718.9407348632812,242.13294982910156,717.2345581054688,0.9997207522392273,0.9965113997459412,detected,detected,ok,31.94031299327656,31.867390295482245,20,159.37044606065226,167.58604612361003
frame_000004.jpg,402.4791564941406,721.204345703125,239.1956024169922,721.2320556640625,0.9998205304145813,0.9976843595504761,detected,detected,ok,31.904262107948504,31.833427999081977,20,163.28355642840154,167.58604612361003
frame_000005.jpg,381.3097229003906,713.7075805664062,226.02389526367188,712.2091064453125,0.9998067021369934,0.988553524017334,detected,detected,ok,31.563913854433935,31.69447286226469,19,155.29305744144622,167.58604612361003
frame_000006.jpg,359.5,709.5975952148438,202.47386169433594,710.019775390625,0.9999101161956787,0.9897642135620117,detected,detected,ok,31.604773712684125,31.633201823194412,19,157.0267058410459,167.58604612361003
frame_000007.jpg,344.96148681640625,692.4714965820312,184.07217407226562,695.1583251953125,0.9999535083770752,0.998386025428772,detected,detected,ok,31.326674147954787,31.51241895666647,20,160.91174600780093,167.58604612361003
frame_000008.jpg,299.2015380859375,704.2899780273438,138.427001953125,703.3176879882812,0.9998886585235596,0.9851873517036438,detected,detected,ok,31.34125097015771,31.1072384192292,20,160.77747608617662,167.58604612361003
frame_000009.jpg,296.39337158203125,706.7156982421875,142.5782267252604,701.7226155598959,0.9999033212661743,0.24738214910030365,detected,tracked,tracked_repair,31.50965486802439,31.19818549751025,19,153.89616519582805,167.58604612361003
frame_000010.jpg,296.39337158203125,706.7156982421875,146.72945149739584,700.1275431315104,0.9999033212661743,0.24738214910030365,detected,tracked,tracked_repair,31.50965486802439,31.11740970042319,19,149.8088540870081,167.58604612361003
frame_000011.jpg,309.0772705078125,698.1580200195312,150.88067626953125,698.532470703125,0.999688982963562,0.9965676069259644,detected,detected,ok,31.25773059536248,31.124689845746037,19,158.19703739926942,167.58604612361003
frame_000012.jpg,312.3411865234375,695.8432006835938,149.78785705566406,696.76025390625,0.9997217059135437,0.997549831867218,detected,detected,ok,31.2199039460937,31.112185683226883,20,162.55591624936844,167.58604612361003
frame_000013.jpg,318.8996887207031,693.919189453125,161.54937744140625,695.2764892578125,0.9999597072601318,0.9993005990982056,detected,detected,ok,31.29475041172229,31.06542626265829,19,157.3561651872955,167.58604612361003
