frame_name,left_temp,right_temp,left_x,left_y,right_x,right_y,left_conf,right_conf,nostril_spacing,roi_radius,left_source,right_source,status,left_temp_r16,left_temp_r17,left_temp_r18,left_temp_r19,left_temp_r20,left_temp_r21,left_temp_r22,left_temp_r23,left_temp_r24,right_temp_r16,right_temp_r17,right_temp_r18,right_temp_r19,right_temp_r20,right_temp_r21,right_temp_r22,right_temp_r23,right_temp_r24
frame_000000.jpg,32.3353274789987,33.24303570039061,605.7815551757812,759.9098510742188,439.879638671875,757.3611450195312,0.9995878338813782,0.9993464350700378,165.92149288811947,20,detected,detected,ok,32.333981181878634,32.330769199057386,32.32911358605779,32.33092100104105,32.3353274789987,32.33988303312849,32.34488112865652,32.350019525273254,32.35541573780546,33.33932437501286,33.314240819701595,33.290351513923625,33.266955399686516,33.24303570039061,33.223411350737166,33.2007937461204,33.18056890146587,33.16192454308924
frame_000001.jpg,32.60799183426685,33.35884096154905,598.876953125,758.109130859375,437.67071533203125,755.8884887695312,0.9991995692253113,0.9967672824859619,161.22153192007067,20,detected,detected,ok,32.543953314139486,32.559279996189545,32.57467248053058,32.58908758340597,32.60799183426685,32.62077897314022,32.6373771340858,32.65200591921247,32.664410581798165,33.4368457052763,33.41720691873024,33.39832723427314,33.378587882752576,33.35884096154905,33.341945483768015,33.32157048065307,33.303041839385955,33.28399210223461
frame_000002.jpg,32.65794503851871,33.36286737516857,593.1187133789062,753.3765258789062,435.93878173828125,750.6083984375,0.9989386200904846,0.9928770661354065,157.20430477592976,20,detected,detected,ok,32.57695901098782,32.593846807870705,32.61288830308883,32.6342680222365,32.65794503851871,32.676880770734584,32.698773371840325,32.71506611923238,32.72879423863826,33.43714240629848,33.419701354229254,33.40188311599121,33.38310282672352,33.36286737516857,33.34616983326796,33.325617243946944,33.30731821946911,33.289240922448556
frame_000003.jpg,32.65053469765154,33.47553936085769,572.8135375976562,756.139892578125,413.7354431152344,750.8661499023438,0.9997263550758362,0.987147331237793,159.1654877979793,20,detected,detected,ok,32.58677846646913,32.60368864765186,32.62014605679065,32.63340927360523,32.65053469765154,32.66249080982991,32.6770625493329,32.688574846780895,32.698754145274926,33.58604902806345,33.56231121028386,33.53579915175216,33.50624852160626,33.47553936085769,33.44905817465865,33.41727193005034,33.38965439475741,33.3631568283516
frame_000004.jpg,32.632055305743634,33.406635820472744,536.82763671875,751.252685546875,384.5797119140625,746.3922729492188,0.9997615218162537,0.9678034782409668,152.32548774894252,20,detected,detected,ok,32.56525370934106,32.58417259211704,32.60181586972733,32.616470801870705,32.632055305743634,32.64182026489785,32.652627309492,32.660975306688286,32.66790927668072,33.49550227453266,33.473508959812456,33.45291308501809,33.430566417985354,33.406635820472744,33.38582193910597,33.36091389742464,33.3384805474268,33.31665013315929
frame_000005.jpg,32.240455717722845,33.1665425739993,483.06207275390625,742.0532836914062,334.3448486328125,738.934814453125,0.9998724460601807,0.9849017262458801,148.7499163047621,20,detected,detected,ok,32.245255837482055,32.24458697568257,32.24365655288998,32.24191917727168,32.240455717722845,32.239933371945575,32.23887035556247,32.238154910538675,32.238059385772345,33.251722436039344,33.23739722739511,33.21773262450143,33.19358365919191,33.1665425739993,33.14004358915582,33.10761074852203,33.07754365437295,33.048382024774114
frame_000006.jpg,32.176308997280344,27.487614936543025,339.1676330566406,722.7223510742188,151.40208435058594,721.4043121337891,0.9999618530273438,5.691307160304859e-05,187.77017470177282,20,detected,opposite_inferred,opposite_inferred_repair,32.19944658614069,32.19651335261468,32.191934468171006,32.185040625314066,32.176308997280344,32.166220930291225,32.15318210766074,32.13897728438515,32.12340181653161,27.45446744128082,27.460726847284388,27.467326671960702,27.47730041098598,27.487614936543025,27.499103336013505,27.51491338288164,27.531381291102946,27.549339406263197
frame_000007.jpg,32.26398914599045,30.009772650604155,285.43890380859375,714.9586181640625,97.67335510253906,713.6405792236328,0.9999698400497437,6.695559568470344e-05,187.77017470177282,20,detected,opposite_inferred,opposite_inferred_repair,32.258236075901245,32.26287160507086,32.26497793961359,32.265116274364665,32.26398914599045,32.26213812787135,32.25862167719536,32.25522039354168,32.25066029160918,30.05116361618494,30.04244759093345,30.031967435610955,30.020670965632377,30.009772650604155,29.999895440789505,29.987937203006176,29.977144514345685,29.966294110184634
frame_000008.jpg,32.26398914599045,30.009772650604155,285.43890380859375,714.9586181640625,97.67335510253906,713.6405792236328,0.9999698400497437,6.695559568470344e-05,187.77017470177282,20,detected,opposite_inferred,opposite_inferred_repair,32.258236075901245,32.26287160507086,32.26497793961359,32.265116274364665,32.26398914599045,32.26213812787135,32.25862167719536,32.25522039354168,32.25066029160918,30.05116361618494,30.04244759093345,30.031967435610955,30.020670965632377,30.009772650604155,29.999895440789505,29.987937203006176,29.977144514345685,29.966294110184634
frame_000009.jpg,32.25772262120094,27.862050257361112,239.5395965576172,709.5755004882812,51.7740478515625,708.2574615478516,0.9970809817314148,0.0003936672874260694,187.77017470177282,20,detected,opposite_inferred,opposite_inferred_repair,32.352949561675196,32.32910636928678,32.30501511231812,32.28048997899529,32.25772262120094,32.237579422517996,32.21406987875202,32.19243436624628,32.17109024654988,27.862398416709215,27.8608451383451,27.8599870992999,27.861284936366737,27.862050257361112,27.863816374248927,27.86538462144756,27.867237287694845,27.869599551628507
frame_000010.jpg,31.920038769590082,27.295339323619167,222.7548370361328,688.2017211914062,34.989288330078125,686.8836822509766,0.9995018243789673,0.00039863999700173736,187.77017470177282,20,detected,opposite_inferred,opposite_inferred_repair,32.017691997590326,31.99743642000369,31.97353317753215,31.94715558480588,31.920038769590082,31.896328341062073,31.869848120867,31.846739821711473,31.823616542827878,27.228564681216678,27.246974172937367,27.263390150411354,27.279288288016364,27.295339323619167,27.30728539361875,27.321055059232187,27.333022694882413,27.344688835852455
frame_000011.jpg,31.780004101608522,27.22755656086043,218.57159423828125,683.623291015625,30.806045532226562,682.3052520751953,0.9994205236434937,0.00043119126348756254,187.77017470177282,20,detected,opposite_inferred,opposite_inferred_repair,31.888852284955778,31.863699951729703,31.83743662478822,31.80956150516554,31.780004101608522,31.75425939716817,31.724899259148955,31.699594334349932,31.675670473881308,27.160830330065377,27.178054426798003,27.194717048127487,27.210801933327602,27.22755656086043,27.240667394909675,27.25645467776303,27.269570521580036,27.281937288419577
frame_000012.jpg,31.751396262079705,27.17879172640061,217.7051239013672,684.2744140625,29.9395751953125,682.9563751220703,0.9997442364692688,0.00021907452901359648,187.77017470177282,20,detected,opposite_inferred,opposite_inferred_repair,31.851095468022937,31.82765134516365,31.803963682821845,31.777999371457593,31.751396262079705,31.729072129698146,31.703211170353804,31.680328819405528,31.658617127779394,27.110460597003595,27.12806601580537,27.144148953659602,27.160877878255754,27.17879172640061,27.192309853178795,27.208399543573346,27.222270074708597,27.235093497279653
frame_000013.jpg,31.86771728293956,27.005030508363213,214.0757598876953,688.0941772460938,26.310211181640625,686.7761383056641,0.9995542168617249,0.0002587385242804885,187.77017470177282,20,detected,opposite_inferred,opposite_inferred_repair,31.984980224435343,31.956973391160197,31.929209961119017,31.898874786903143,31.86771728293956,31.84004046619706,31.807150757608817,31.77808067110517,31.750110451959287,26.950135112701567,26.962573537169416,26.97521040306929,26.98974578605192,27.005030508363213,27.019533133403048,27.03634777739489,27.05113809063549,27.06557209488124
frame_000014.jpg,32.05185494103545,27.2446352636885,221.74533081054688,689.5355224609375,33.97978210449219,688.2174835205078,0.999885082244873,0.0003454058023635298,187.77017470177282,20,detected,opposite_inferred,opposite_inferred_repair,32.10322288446669,32.09252301760094,32.081050670578215,32.06690908282373,32.05185494103545,32.037496217433805,32.019923126689136,32.00208032455684,31.98493778302133,27.175110157417745,27.193814227950213,27.210775888680377,27.227342051700298,27.2446352636885,27.257622700293876,27.27299797440829,27.28595888219666,27.29747411058163
frame_000015.jpg,31.843488370233732,27.062005480194017,220.24302673339844,695.3286743164062,32.47747802734375,694.0106353759766,0.9994107484817505,0.0002953415096271783,187.77017470177282,20,detected,opposite_inferred,opposite_inferred_repair,31.974227269785143,31.94388248645955,31.912472353979783,31.878118993850123,31.843488370233732,31.813922457313055,31.779889950654884,31.75012186828021,31.721825210934707,26.989441182991758,27.007448184031556,27.025021198579164,27.043504758384735,27.062005480194017,27.077435017758873,27.09491215195671,27.109912594465044,27.124859286677744
