frame_name,left_temp,right_temp,left_x,left_y,right_x,right_y,left_conf,right_conf,left_source,right_source,status,left_temp_r14,left_temp_r15,left_temp_r16,left_temp_r17,left_temp_r18,left_temp_r19,left_temp_r20,left_temp_r21,left_temp_r22,left_temp_r23,left_temp_r24,left_temp_r25,left_temp_r26,left_temp_r27,left_temp_r28,right_temp_r14,right_temp_r15,right_temp_r16,right_temp_r17,right_temp_r18,right_temp_r19,right_temp_r20,right_temp_r21,right_temp_r22,right_temp_r23,right_temp_r24,right_temp_r25,right_temp_r26,right_temp_r27,right_temp_r28,roi_radius
frame_000000.jpg,29.41120044226394,30.15777868520724,634.3726196289062,585.7489013671875,527.2061157226562,585.8421630859375,0.9999896287918092,0.9999688863754272,detected,detected,ok,29.407137638414785,29.4052841263824,29.40480470963298,29.40503747788724,29.405066342394488,29.406820739918786,29.41120044226394,29.41639893267575,29.425577379268844,29.435767384855925,29.44875267765102,29.466965732323267,29.48579983255407,29.50754431569937,29.52998147743896,30.043570217540815,30.056701591147,30.07123848842037,30.08993491680862,30.10971344138758,30.133060133690137,30.15777868520724,30.180280408146583,30.20708257789143,30.23302667696877,30.258290459910192,30.2866945814887,30.31303344147876,30.33980558518508,30.364651869796496,20
frame_000001.jpg,29.411381222956354,30.138306561393254,633.9359130859375,586.7094116210938,527.8638916015625,586.8010864257812,0.9999874830245972,0.9999669790267944,detected,detected,ok,29.414513670882865,29.411775931426707,29.4099915508816,29.407942375257697,29.40667429464073,29.408658578437493,29.411381222956354,29.41552775523819,29.42294112184117,29.432448232174067,29.445072558382787,29.463639556019583,29.482691024676107,29.50452445149382,29.52716246488739,30.006053725029325,30.029228026485416,30.049299159012424,30.07265481810538,30.09432742822698,30.117241466418157,30.138306561393254,30.158100935019363,30.181734719794648,30.203189268527343,30.22555683536805,30.25153394380778,30.276565249004296,30.301389125655803,30.324656341923696,20
frame_000002.jpg,29.402372273780685,30.14224405455104,634.2671508789062,586.7230834960938,527.9124145507812,586.8175048828125,0.99998676776886,0.9999650716781616,detected,detected,ok,29.390435139697956,29.39005382666052,29.389918789348812,29.39021222870994,29.392195489699155,29.396732410829763,29.402372273780685,29.408451955042537,29.419437758120036,29.430967493183285,29.445567604234697,29.4650367330752,29.484652148007065,29.50639876185699,29.52876797772285,30.00915307503943,30.033555763118635,30.05341977073215,30.075955375995026,30.098008151561984,30.120650957388587,30.14224405455104,30.162712060143495,30.187032155780024,30.209066731065757,30.23132230187701,30.256706754253848,30.280415985114,30.30411750677913,30.32700575794288,20
frame_000003.jpg,29.41143339417313,30.0116393228209,631.4486694335938,589.548583984375,530.9912719726562,589.6138916015625,0.999970316886902,0.999963879585266,detected,detected,ok,29.46015869460588,29.44464371065793,29.43354103468161,29.424593467326545,29.4181796358352,29.413656063878584,29.41143339417313,29.411130391214595,29.4143625466,29.418635208185293,29.42418441613384,29.432596136320665,29.443035985967143,29.45519537321639,29.4673676577236,29.817230041141464,29.85851126357282,29.89056455531415,29.924057616124564,29.954466316980653,29.9835814093056,30.0116393228209,30.03388838397439,30.05961273651653,30.080488070908505,30.101045734036514,30.12320374354515,30.144263053975752,30.16543259682656,30.186107328740228,20
frame_000004.jpg,29.390448956420784,29.903380143017035,631.68896484375,590.2051391601562,532.2326049804688,590.28662109375,0.999969244003296,0.9999511241912842,detected,detected,ok,29.48752909596437,29.463278299348307,29.444993605334677,29.42748918253758,29.413486935790377,29.401299731937623,29.390448956420784,29.38312313889506,29.377674176071597,29.375159653266355,29.3750082239879,29.377728789142648,29.38235304709216,29.38938513013359,29.39770928594464,29.690921531778336,29.72946500352079,29.7630829995868,29.79994141957688,29.83533695873591,29.86930873173537,29.903380143017035,29.931204692216536,29.961725184881796,29.98660047193381,30.010755930667717,30.03603372190313,30.059772755939346,30.082475220393697,30.1032876902521,20
frame_000005.jpg,29.33584190389632,29.70707225182361,632.6019897460938,588.7078857421875,532.8558959960938,588.8010864257812,0.9999823570251464,0.9999561309814452,detected,detected,ok,29.41892779169243,29.403328650911952,29.389113278396017,29.37464623849866,29.36174128689695,29.34853520954286,29.33584190389632,29.326281880996785,29.317974513462342,29.312794752518084,29.30941528476408,29.30850808840809,29.31050910493443,29.315827371830185,29.32272428610294,29.53194539285171,29.55804732494289,29.58371497388953,29.614092881300977,29.643671187976967,29.67426851440638,29.70707225182361,29.73525689602073,29.76850395474976,29.79843295090225,29.82911250082208,29.86258325508417,29.894423401446076,29.925595935770357,29.95454837460893,20
frame_000006.jpg,29.291545840734543,29.54071890753652,633.25048828125,587.6539306640625,532.9224853515625,587.7531127929688,0.9999840259552002,0.9999531507492064,detected,detected,ok,29.369026268478343,29.351102859315432,29.33762717461931,29.324118933424742,29.31288983200058,29.30134383153753,29.291545840734543,29.28476189076064,29.278881817373414,29.27609820028638,29.2759810295242,29.27826365466013,29.282097288352915,29.28789392649396,29.294761212964524,29.38599602858779,29.40269078759883,29.42179041212032,29.44553104432817,29.473142313234398,29.50532587847845,29.54071890753652,29.5715912589057,29.60885184977501,29.643631597772234,29.67908556917412,29.719538262868717,29.75737625982295,29.79463235379601,29.828483871724995,20
frame_000007.jpg,29.24105722972164,29.394882471658736,635.0191040039062,589.0824584960938,534.8438110351562,589.1927490234375,0.9999786615371704,0.9999310970306396,detected,detected,ok,29.306795123362697,29.291750896585835,29.280249014811293,29.2689783345607,29.25901995640961,29.249674095446395,29.24105722972164,29.235697893102856,29.231291807090248,29.229082205134425,29.2287047607467,29.23280078843549,29.239776771934235,29.24904800737704,29.258923477957516,29.21483465141236,29.235085582952724,29.258182036379107,29.28703564550753,29.319098447290735,29.355948588206164,29.394882471658736,29.427890761228998,29.468242109291506,29.50575303888889,29.542501199542315,29.586033603646143,29.625723687736027,29.665091955957912,29.701656481374258,20
frame_000008.jpg,29.11045553466328,29.34805472293529,639.4000244140625,589.31396484375,539.4456176757812,589.4434204101562,0.9999728202819824,0.9998828172683716,detected,detected,ok,29.11198238483573,29.11055242782481,29.11004854037938,29.10934855984752,29.10885323488716,29.109552337147136,29.11045553466328,29.11174222923881,29.115141532207684,29.11910657450244,29.12362061395953,29.13059780625023,29.138202553181262,29.14825856200405,29.159472287147643,29.1422400031612,29.172856662739925,29.198571246479556,29.229406000712608,29.26402624080077,29.30359610297381,29.34805472293529,29.386857787405717,29.43382066282711,29.476724594236597,29.519912348972984,29.567646705622607,29.6123823064229,29.655679803676747,29.695935649471306,20
frame_000009.jpg,29.17207588659525,29.535131567860592,641.4759521484375,587.52685546875,542.24462890625,587.6046142578125,0.9999622106552124,0.9999383687973022,detected,detected,ok,29.14610744072444,29.149940942431638,29.15270891589471,29.15635609440165,29.160357490505877,29.16541917500444,29.17207588659525,29.17854905163754,29.18745965571173,29.195519528199824,29.20419380506949,29.215694700197933,29.2270664307302,29.239719017771257,29.25177589723384,29.38866731872332,29.40873445778703,29.42652153487437,29.44762549361568,29.472370495439097,29.50145242197739,29.535131567860592,29.566657458090983,29.606490566674903,29.642342587812205,29.679554886539396,29.72408000498999,29.76584585087612,29.807173928731448,29.845513538242336,20
