frame_name,left_temp,right_temp,left_x,left_y,right_x,right_y,left_conf,right_conf,left_source,right_source,status,left_temp_r14,left_temp_r15,left_temp_r16,left_temp_r17,left_temp_r18,left_temp_r19,left_temp_r20,left_temp_r21,left_temp_r22,left_temp_r23,left_temp_r24,left_temp_r25,left_temp_r26,left_temp_r27,left_temp_r28,right_temp_r14,right_temp_r15,right_temp_r16,right_temp_r17,right_temp_r18,right_temp_r19,right_temp_r20,right_temp_r21,right_temp_r22,right_temp_r23,right_temp_r24,right_temp_r25,right_temp_r26,right_temp_r27,right_temp_r28,roi_radius
frame_000000.jpg,,,,,,,,,missing,missing,no_detection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
frame_000001.jpg,,,,,,,,,missing,missing,no_detection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
frame_000002.jpg,,,,,,,,,missing,missing,no_detection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
frame_000003.jpg,,,,,,,,,missing,missing,no_detection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
frame_000004.jpg,,,,,,,,,missing,missing,no_detection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
frame_000005.jpg,,,,,,,,,missing,missing,no_detection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
frame_000006.jpg,,,,,,,,,missing,missing,no_detection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
frame_000007.jpg,,,,,,,,,missing,missing,no_detection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
frame_000008.jpg,,,,,,,,,missing,missing,no_detection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
frame_000009.jpg,,,,,,,,,missing,missing,no_detection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
frame_000010.jpg,,,,,,,,,missing,missing,no_detection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
frame_000011.jpg,,,,,,,,,missing,missing,no_detection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
frame_000012.jpg,,,,,,,,,missing,missing,no_detection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
frame_000013.jpg,,,,,,,,,missing,missing,no_detection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
frame_000014.jpg,,,,,,,,,missing,missing,no_detection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
frame_000015.jpg,,,,,,,,,missing,missing,no_detection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
frame_000016.jpg,,,,,,,,,missing,missing,no_detection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
frame_000017.jpg,,,,,,,,,missing,missing,no_detection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
