epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
55,49.3558,2.05504,1.38255,1.03858,0,0,0,0,0,0,0,0.000757,0.000757,0.000757
56,50.3248,2.11542,1.36767,1.06512,0,0,0,0,0,0,0,0.0007525,0.0007525,0.0007525
57,51.2537,2.13488,1.37057,1.05207,0,0,0,0,0,0,0,0.000748,0.000748,0.000748
58,52.1296,2.0242,1.30137,1.04741,0,0,0,0,0,0,0,0.0007435,0.0007435,0.0007435
59,53.1798,2.15384,1.40281,1.12478,0,0,0,0,0,0,0,0.000739,0.000739,0.000739
60,54.1552,1.85228,1.32061,1.04547,0,0,0,0,0,0,0,0.0007345,0.0007345,0.0007345
61,55.0067,1.98881,1.36571,1.00332,0,0,0,0,0,0,0,0.00073,0.00073,0.00073
62,55.8783,1.82331,1.29714,1.04499,0,0,0,0,0,0,0,0.0007255,0.0007255,0.0007255
63,56.8019,1.88945,1.35425,0.99574,0,0,0,0,0,0,0,0.000721,0.000721,0.000721
64,57.8063,1.96188,1.24283,0.97706,0,0,0,0,0,0,0,0.0007165,0.0007165,0.0007165
65,58.7185,2.07099,1.37027,1.08478,0,0,0,0,0,0,0,0.000712,0.000712,0.000712
66,59.5914,1.99209,1.27222,1.02719,0,0,0,0,0,0,0,0.0007075,0.0007075,0.0007075
67,60.4728,1.95415,1.22455,1.00573,0,0,0,0,0,0,0,0.000703,0.000703,0.000703
68,61.4188,1.98263,1.27848,1.04974,0,0,0,0,0,0,0,0.0006985,0.0006985,0.0006985
69,62.2927,1.85233,1.22489,0.9791,0,0,0,0,0,0,0,0.000694,0.000694,0.000694
70,63.156,1.89846,1.31448,0.99672,0,0,0,0,0,0,0,0.0006895,0.0006895,0.0006895
71,64.0685,1.77622,1.18537,0.9974,0,0,0,0,0,0,0,0.000685,0.000685,0.000685
72,64.9711,1.92221,1.18087,1.00633,0,0,0,0,0,0,0,0.0006805,0.0006805,0.0006805
73,65.9963,1.70303,1.11668,1.008,0,0,0,0,0,0,0,0.000676,0.000676,0.000676
74,66.8524,1.71797,1.08469,0.99272,0,0,0,0,0,0,0,0.0006715,0.0006715,0.0006715
75,67.6892,1.73532,1.17964,0.97417,0,0,0,0,0,0,0,0.000667,0.000667,0.000667
76,68.589,1.82011,1.17729,1.00604,0,0,0,0,0,0,0,0.0006625,0.0006625,0.0006625
77,69.5131,1.7243,1.11045,0.99217,0,0,0,0,0,0,0,0.000658,0.000658,0.000658
78,70.3946,1.65554,1.01819,0.95869,0,0,0,0,0,0,0,0.0006535,0.0006535,0.0006535
79,71.2573,1.67182,1.07367,0.96885,0,0,0,0,0,0,0,0.000649,0.000649,0.000649
80,72.1494,1.69811,1.08991,0.99552,0,0,0,0,0,0,0,0.0006445,0.0006445,0.0006445
81,73.1548,1.71733,1.11673,1.01588,0,0,0,0,0,0,0,0.00064,0.00064,0.00064
82,74.0375,1.7535,1.0779,0.97342,0,0,0,0,0,0,0,0.0006355,0.0006355,0.0006355
83,74.9202,1.71895,1.10613,1.00112,0,0,0,0,0,0,0,0.000631,0.000631,0.000631
84,75.7978,1.71333,1.16216,1.00342,0,0,0,0,0,0,0,0.0006265,0.0006265,0.0006265
85,76.6743,1.79653,1.11617,1.00746,0,0,0,0,0,0,0,0.000622,0.000622,0.000622
86,77.6025,1.63863,1.13671,0.95405,0,0,0,0,0,0,0,0.0006175,0.0006175,0.0006175
87,78.5187,1.50059,1.05935,0.92593,0,0,0,0,0,0,0,0.000613,0.000613,0.000613
88,79.4147,1.574,1.00923,0.97246,0,0,0,0,0,0,0,0.0006085,0.0006085,0.0006085
89,80.3727,1.57934,1.02512,0.94624,0,0,0,0,0,0,0,0.000604,0.000604,0.000604
90,81.3342,1.62368,1.11634,0.957,0,0,0,0,0,0,0,0.0005995,0.0005995,0.0005995
91,82.2422,1.54919,1.04043,0.97708,0,0,0,0,0,0,0,0.000595,0.000595,0.000595
92,83.2979,1.58794,1.0238,0.95556,0,0,0,0,0,0,0,0.0005905,0.0005905,0.0005905
93,84.2102,1.60959,0.99132,0.93245,0,0,0,0,0,0,0,0.000586,0.000586,0.000586
94,85.1049,1.48209,0.95732,0.97438,0,0,0,0,0,0,0,0.0005815,0.0005815,0.0005815
95,86.0316,1.66989,1.04713,0.95326,0,0,0,0,0,0,0,0.000577,0.000577,0.000577
96,86.8977,1.72271,1.08445,0.93442,0,0,0,0,0,0,0,0.0005725,0.0005725,0.0005725
97,87.8028,1.55478,1.00411,0.93671,0,0,0,0,0,0,0,0.000568,0.000568,0.000568
98,88.7473,1.61175,0.97272,0.95513,0,0,0,0,0,0,0,0.0005635,0.0005635,0.0005635
99,89.6835,1.66274,0.9496,0.95858,0,0,0,0,0,0,0,0.000559,0.000559,0.000559
100,90.6357,1.57177,1.02118,0.94072,0,0,0,0,0,0,0,0.0005545,0.0005545,0.0005545
101,91.498,1.63052,1.02053,0.93269,0,0,0,0,0,0,0,0.00055,0.00055,0.00055
102,92.3671,1.60453,1.00737,0.93547,0,0,0,0,0,0,0,0.0005455,0.0005455,0.0005455
103,93.3003,1.42726,0.93459,0.92136,0,0,0,0,0,0,0,0.000541,0.000541,0.000541
104,94.1475,1.50369,0.94251,0.90552,0,0,0,0,0,0,0,0.0005365,0.0005365,0.0005365
105,95.0014,1.53727,0.97992,0.94829,0,0,0,0,0,0,0,0.000532,0.000532,0.000532
106,95.9328,1.42513,0.92135,0.92758,0,0,0,0,0,0,0,0.0005275,0.0005275,0.0005275
107,96.7919,1.48198,0.96341,0.95981,0,0,0,0,0,0,0,0.000523,0.000523,0.000523
108,97.7351,1.42022,0.95041,0.92123,0,0,0,0,0,0,0,0.0005185,0.0005185,0.0005185
109,98.5953,1.32802,0.89488,0.87983,0,0,0,0,0,0,0,0.000514,0.000514,0.000514
110,99.4795,1.51746,0.97181,0.94396,0,0,0,0,0,0,0,0.0005095,0.0005095,0.0005095
111,100.339,1.47334,0.93609,0.90989,0,0,0,0,0,0,0,0.000505,0.000505,0.000505
112,101.258,1.44394,1.0322,0.93732,0,0,0,0,0,0,0,0.0005005,0.0005005,0.0005005
113,102.144,1.46363,0.96096,0.91737,0,0,0,0,0,0,0,0.000496,0.000496,0.000496
114,103.094,1.45509,0.92759,0.87773,0,0,0,0,0,0,0,0.0004915,0.0004915,0.0004915
115,103.973,1.37907,0.92093,0.92866,0,0,0,0,0,0,0,0.000487,0.000487,0.000487
116,104.868,1.37373,0.90606,0.86639,0,0,0,0,0,0,0,0.0004825,0.0004825,0.0004825
117,105.773,1.53997,0.9697,0.9271,0,0,0,0,0,0,0,0.000478,0.000478,0.000478
118,106.653,1.38741,0.92966,0.90948,0,0,0,0,0,0,0,0.0004735,0.0004735,0.0004735
119,107.526,1.37793,0.90011,0.90785,0,0,0,0,0,0,0,0.000469,0.000469,0.000469
120,108.367,1.35819,0.86339,0.91646,0,0,0,0,0,0,0,0.0004645,0.0004645,0.0004645
121,109.278,1.42744,0.8903,0.89731,0,0,0,0,0,0,0,0.00046,0.00046,0.00046
122,110.181,1.35642,0.87584,0.88807,0,0,0,0,0,0,0,0.0004555,0.0004555,0.0004555
123,111.202,1.3232,0.97225,0.93662,0,0,0,0,0,0,0,0.000451,0.000451,0.000451
124,112.093,1.31098,0.90294,0.88264,0,0,0,0,0,0,0,0.0004465,0.0004465,0.0004465
125,113.062,1.34529,0.90609,0.90586,0,0,0,0,0,0,0,0.000442,0.000442,0.000442
126,114.092,1.34146,0.87995,0.92606,0,0,0,0,0,0,0,0.0004375,0.0004375,0.0004375
127,114.949,1.41789,0.92057,0.93984,0,0,0,0,0,0,0,0.000433,0.000433,0.000433
128,115.85,1.38168,0.91602,0.8375,0,0,0,0,0,0,0,0.0004285,0.0004285,0.0004285
129,116.723,1.30442,0.85953,0.87729,0,0,0,0,0,0,0,0.000424,0.000424,0.000424
130,117.647,1.46295,0.90116,0.91608,0,0,0,0,0,0,0,0.0004195,0.0004195,0.0004195
131,118.507,1.23996,0.87647,0.91753,0,0,0,0,0,0,0,0.000415,0.000415,0.000415
132,119.447,1.30747,0.90934,0.84297,0,0,0,0,0,0,0,0.0004105,0.0004105,0.0004105
133,120.346,1.21061,0.83215,0.8486,0,0,0,0,0,0,0,0.000406,0.000406,0.000406
134,121.241,1.20058,0.82225,0.9015,0,0,0,0,0,0,0,0.0004015,0.0004015,0.0004015
135,122.208,1.37013,0.88099,0.88626,0,0,0,0,0,0,0,0.000397,0.000397,0.000397
136,123.066,1.17926,0.85077,0.89203,0,0,0,0,0,0,0,0.0003925,0.0003925,0.0003925
137,123.945,1.29458,0.84868,0.86699,0,0,0,0,0,0,0,0.000388,0.000388,0.000388
138,124.861,1.26102,0.86779,0.87888,0,0,0,0,0,0,0,0.0003835,0.0003835,0.0003835
139,125.781,1.33441,0.81658,0.89587,0,0,0,0,0,0,0,0.000379,0.000379,0.000379
140,126.737,1.27499,0.85919,0.87864,0,0,0,0,0,0,0,0.0003745,0.0003745,0.0003745
141,127.587,1.34783,0.84702,0.85303,0,0,0,0,0,0,0,0.00037,0.00037,0.00037
142,128.453,1.31278,0.85249,0.87675,0,0,0,0,0,0,0,0.0003655,0.0003655,0.0003655
143,129.42,1.2708,0.87594,0.8657,0,0,0,0,0,0,0,0.000361,0.000361,0.000361
144,130.281,1.31018,0.90974,0.85839,0,0,0,0,0,0,0,0.0003565,0.0003565,0.0003565
145,131.152,1.32996,0.86245,0.88677,0,0,0,0,0,0,0,0.000352,0.000352,0.000352
146,131.964,1.18282,0.80672,0.89029,0,0,0,0,0,0,0,0.0003475,0.0003475,0.0003475
147,132.821,1.18304,0.8001,0.91695,0,0,0,0,0,0,0,0.000343,0.000343,0.000343
148,133.826,1.27709,0.89805,0.89385,0,0,0,0,0,0,0,0.0003385,0.0003385,0.0003385
149,134.709,1.18354,0.80629,0.86736,0,0,0,0,0,0,0,0.000334,0.000334,0.000334
150,135.59,1.22699,0.79768,0.8499,0,0,0,0,0,0,0,0.0003295,0.0003295,0.0003295
151,136.491,1.24923,0.92446,0.90592,0,0,0,0,0,0,0,0.000325,0.000325,0.000325
152,137.422,1.23569,0.81818,0.87778,0,0,0,0,0,0,0,0.0003205,0.0003205,0.0003205
153,138.306,1.19432,0.792,0.90384,0,0,0,0,0,0,0,0.000316,0.000316,0.000316
154,139.179,1.25938,0.80478,0.88151,0,0,0,0,0,0,0,0.0003115,0.0003115,0.0003115
155,140.056,1.2442,0.8245,0.85444,0,0,0,0,0,0,0,0.000307,0.000307,0.000307
156,140.991,1.20152,0.80535,0.87596,0,0,0,0,0,0,0,0.0003025,0.0003025,0.0003025
157,141.996,1.31334,0.83125,0.88178,0,0,0,0,0,0,0,0.000298,0.000298,0.000298
158,142.93,1.16608,0.83216,0.85221,0,0,0,0,0,0,0,0.0002935,0.0002935,0.0002935
159,143.966,1.24802,0.80681,0.88363,0,0,0,0,0,0,0,0.000289,0.000289,0.000289
160,144.863,1.15115,0.82019,0.8823,0,0,0,0,0,0,0,0.0002845,0.0002845,0.0002845
161,145.763,1.128,0.79209,0.87742,0,0,0,0,0,0,0,0.00028,0.00028,0.00028
162,146.597,1.20451,0.83176,0.85332,0,0,0,0,0,0,0,0.0002755,0.0002755,0.0002755
163,147.463,1.12603,0.86738,0.84509,0,0,0,0,0,0,0,0.000271,0.000271,0.000271
164,148.314,1.18022,0.81882,0.87071,0,0,0,0,0,0,0,0.0002665,0.0002665,0.0002665
165,149.302,1.10839,0.79892,0.86134,0,0,0,0,0,0,0,0.000262,0.000262,0.000262
166,150.163,1.1513,0.79489,0.85513,0,0,0,0,0,0,0,0.0002575,0.0002575,0.0002575
167,151.07,1.06537,0.77086,0.82647,0,0,0,0,0,0,0,0.000253,0.000253,0.000253
168,151.927,1.18902,0.77379,0.90414,0,0,0,0,0,0,0,0.0002485,0.0002485,0.0002485
169,152.814,1.12186,0.74931,0.85973,0,0,0,0,0,0,0,0.000244,0.000244,0.000244
170,153.726,1.22515,0.80273,0.85219,0,0,0,0,0,0,0,0.0002395,0.0002395,0.0002395
171,154.581,1.21848,0.80908,0.83914,0,0,0,0,0,0,0,0.000235,0.000235,0.000235
172,155.463,1.10928,0.78947,0.83638,0,0,0,0,0,0,0,0.0002305,0.0002305,0.0002305
173,156.439,1.17154,0.81839,0.83988,0,0,0,0,0,0,0,0.000226,0.000226,0.000226
174,157.381,1.16672,0.81545,0.81159,0,0,0,0,0,0,0,0.0002215,0.0002215,0.0002215
175,158.352,1.18185,0.79322,0.85009,0,0,0,0,0,0,0,0.000217,0.000217,0.000217
176,159.257,1.17865,0.7754,0.84958,0,0,0,0,0,0,0,0.0002125,0.0002125,0.0002125
177,160.178,1.05898,0.7593,0.83407,0,0,0,0,0,0,0,0.000208,0.000208,0.000208
178,161.073,1.16335,0.80765,0.84458,0,0,0,0,0,0,0,0.0002035,0.0002035,0.0002035
179,161.975,1.11481,0.73974,0.85323,0,0,0,0,0,0,0,0.000199,0.000199,0.000199
180,162.847,1.21095,0.76617,0.87263,0,0,0,0,0,0,0,0.0001945,0.0001945,0.0001945
181,163.783,1.10578,0.76737,0.87363,0,0,0,0,0,0,0,0.00019,0.00019,0.00019
182,164.646,1.12805,0.79647,0.84878,0,0,0,0,0,0,0,0.0001855,0.0001855,0.0001855
183,165.588,1.10725,0.785,0.86102,0,0,0,0,0,0,0,0.000181,0.000181,0.000181
184,166.444,1.18599,0.79022,0.86703,0,0,0,0,0,0,0,0.0001765,0.0001765,0.0001765
185,167.339,1.16159,0.75416,0.85291,0,0,0,0,0,0,0,0.000172,0.000172,0.000172
186,168.195,1.08588,0.77744,0.80795,0,0,0,0,0,0,0,0.0001675,0.0001675,0.0001675
187,169.107,1.22065,0.75572,0.88559,0,0,0,0,0,0,0,0.000163,0.000163,0.000163
188,170.06,1.12729,0.7604,0.86185,0,0,0,0,0,0,0,0.0001585,0.0001585,0.0001585
189,171.022,1.04878,0.70687,0.88502,0,0,0,0,0,0,0,0.000154,0.000154,0.000154
190,171.974,1.05433,0.76245,0.83027,0,0,0,0,0,0,0,0.0001495,0.0001495,0.0001495
191,173.121,1.1364,0.77565,0.88623,0,0,0,0,0,0,0,0.000145,0.000145,0.000145
192,174.158,1.00853,0.7629,0.82671,0,0,0,0,0,0,0,0.0001405,0.0001405,0.0001405
193,175.101,1.09162,0.73084,0.82531,0,0,0,0,0,0,0,0.000136,0.000136,0.000136
194,175.988,1.09196,0.75401,0.84856,0,0,0,0,0,0,0,0.0001315,0.0001315,0.0001315
195,176.878,1.00474,0.70047,0.81671,0,0,0,0,0,0,0,0.000127,0.000127,0.000127
196,177.832,1.03333,0.75362,0.83337,0,0,0,0,0,0,0,0.0001225,0.0001225,0.0001225
197,178.794,1.0835,0.72483,0.90382,0,0,0,0,0,0,0,0.000118,0.000118,0.000118
198,179.716,1.17687,0.81372,0.85385,0,0,0,0,0,0,0,0.0001135,0.0001135,0.0001135
199,180.672,1.02615,0.71026,0.85457,0,0,0,0,0,0,0,0.000109,0.000109,0.000109
200,182.027,0.80362,0.79519,0.71141,0.71634,0.1875,0.19349,0.06094,2.90382,2.6004,1.33187,0.0001045,0.0001045,0.0001045
