frame_index,time_seconds,det_index,x,y,x0,y0,x1,y1,confidence,temperature
3,0.3448275862068966,0,446.7164001464844,977.4310913085938,432.5956726074219,956.6883544921875,460.8371276855469,998.173828125,0.3609636425971985,33.127885574931376
3,0.3448275862068966,1,582.8795471191406,995.4948120117188,570.5064697265625,976.8671875,595.2526245117188,1014.1224365234375,0.2868709862232208,33.21646953912357
4,0.4597701149425288,0,450.14959716796875,976.6004028320312,434.84149169921875,955.9296264648438,465.45770263671875,997.2711791992188,0.4736247658729553,32.99979185590617
4,0.4597701149425288,1,585.65869140625,992.5352172851562,575.2486572265625,975.7158203125,596.0687255859375,1009.3546142578125,0.43378496170043945,33.02958252543702
5,0.574712643678161,0,588.7896118164062,994.4703979492188,578.3048095703125,976.0875854492188,599.2744140625,1012.8532104492188,0.5812355279922485,32.924455052462896
5,0.574712643678161,1,594.3545532226562,996.7759704589844,582.5535888671875,979.012451171875,606.155517578125,1014.5394897460938,0.27868619561195374,33.0640743714109
6,0.6896551724137931,0,588.7896118164062,994.4703979492188,578.3048095703125,976.0875854492188,599.2744140625,1012.8532104492188,0.5812355279922485,32.924455052462896
6,0.6896551724137931,1,594.3545532226562,996.7759704589844,582.5535888671875,979.012451171875,606.155517578125,1014.5394897460938,0.27868619561195374,33.0640743714109
7,0.8045977011494253,0,590.3579711914062,993.1260070800781,579.4276733398438,974.4505004882812,601.2882690429688,1011.801513671875,0.5421920418739319,32.62468235041963
7,0.8045977011494253,1,597.1736145019531,994.7898864746094,586.0511474609375,977.1165771484375,608.2960815429688,1012.4631958007812,0.45534783601760864,32.877204668927874
8,0.9195402298850576,0,603.7763061523438,996.2387390136719,593.0201416015625,978.8812866210938,614.532470703125,1013.59619140625,0.36509403586387634,32.77172108053728
8,0.9195402298850576,1,458.60662841796875,981.1963195800781,442.8261413574219,961.0,474.3871154785156,1001.3926391601562,0.2843390703201294,32.14129924684949
9,1.0344827586206895,0,603.1135559082031,997.3547973632812,592.6026611328125,979.1953125,613.6244506835938,1015.5142822265625,0.5564278364181519,32.65354675543343
