frame_index,time_seconds,det_index,x,y,x0,y0,x1,y1,confidence,temperature
2,0.2298850574712644,0,779.7753295898438,448.8285827636719,753.6267700195312,422.62493896484375,805.9238891601562,475.0322265625,0.5686230659484863,34.15043126168718
2,0.2298850574712644,1,773.83984375,453.5312194824219,749.8929443359375,431.429443359375,797.7867431640625,475.63299560546875,0.39098915457725525,34.25837688787561
3,0.3448275862068966,0,803.4136962890625,440.4282989501953,779.8348388671875,416.60272216796875,826.9925537109375,464.2538757324219,0.7054105997085571,34.27146182751299
4,0.4597701149425288,0,812.6124267578125,441.6385803222656,789.1736450195312,416.2677001953125,836.0512084960938,467.00946044921875,0.566720724105835,34.18783360696296
5,0.574712643678161,0,868.1903381347656,413.8031463623047,843.2423095703125,389.7874450683594,893.1383666992188,437.81884765625,0.6209912300109863,34.20390915052179
6,0.6896551724137931,0,868.1903381347656,413.8031463623047,843.2423095703125,389.7874450683594,893.1383666992188,437.81884765625,0.6209912300109863,34.20390915052179
8,0.9195402298850576,0,906.8812866210938,415.62525939941406,880.8532104492188,393.933349609375,932.9093627929688,437.3171691894531,0.2776397466659546,33.62535076213376
15,1.7241379310344829,0,1018.5983581542969,442.6930236816406,991.9672241210938,409.1676330566406,1045.2294921875,476.2184143066406,0.3143447935581207,33.65114777389515
16,1.8390804597701151,0,1011.5683288574219,419.7580108642578,987.4242553710938,390.4290771484375,1035.71240234375,449.0869445800781,0.43960362672805786,34.05649244740029
19,2.183908045977012,0,910.1521911621094,391.0047607421875,883.1442260742188,365.72064208984375,937.16015625,416.28887939453125,0.3534592390060425,34.23183850685682
20,2.298850574712644,0,865.5423583984375,388.8046417236328,838.3825073242188,363.8389587402344,892.7022094726562,413.77032470703125,0.6824243068695068,34.204440641859975
21,2.413793103448276,0,791.0711059570312,401.5992889404297,763.2521362304688,371.6138916015625,818.8900756835938,431.5846862792969,0.42176833748817444,34.20604394472825
22,2.528735632183908,0,698.6741943359375,408.9646911621094,669.1495361328125,383.43890380859375,728.1988525390625,434.490478515625,0.8359559178352356,34.181438912307414
23,2.6436781609195403,0,592.350830078125,421.96192932128906,576.654541015625,399.6070251464844,608.047119140625,444.31683349609375,0.3285927474498749,33.967852088977494
24,2.7586206896551726,0,730.5209045410156,425.2291259765625,715.2903442382812,404.38323974609375,745.75146484375,446.07501220703125,0.40374132990837097,33.59020512109511
24,2.7586206896551726,1,539.3557434082031,441.5113067626953,523.8336791992188,420.5524597167969,554.8778076171875,462.47015380859375,0.2700256407260895,33.445604600335834
25,2.873563218390805,0,730.5209045410156,425.2291259765625,715.2903442382812,404.38323974609375,745.75146484375,446.07501220703125,0.40374132990837097,33.59020512109511
25,2.873563218390805,1,539.3557434082031,441.5113067626953,523.8336791992188,420.5524597167969,554.8778076171875,462.47015380859375,0.2700256407260895,33.445604600335834
26,2.988505747126437,0,516.9370880126953,459.7406768798828,502.6006164550781,436.8782043457031,531.2735595703125,482.6031494140625,0.45061764121055603,33.31749109131236
28,3.218390804597701,0,619.237060546875,442.1992950439453,600.2103881835938,421.97991943359375,638.2637329101562,462.4186706542969,0.2883850038051605,33.2422403523019
29,3.333333333333333,0,372.38941955566406,487.2094421386719,352.3241882324219,454.5440673828125,392.45465087890625,519.8748168945312,0.5026537775993347,32.83591457234302
30,3.4482758620689657,0,354.5628662109375,486.1889190673828,337.15435791015625,459.3894348144531,371.97137451171875,512.9884033203125,0.41800326108932495,32.81450029417652
31,3.563218390804598,0,354.5628662109375,486.1889190673828,337.15435791015625,459.3894348144531,371.97137451171875,512.9884033203125,0.41800326108932495,32.81450029417652
32,3.6781609195402303,0,338.51966857910156,490.82110595703125,322.2734069824219,463.01171875,354.76593017578125,518.6304931640625,0.6682044267654419,33.25799061855768
32,3.6781609195402303,1,332.419921875,485.95777893066406,315.85302734375,461.74322509765625,348.98681640625,510.1723327636719,0.3854537308216095,33.18433350210332
33,3.793103448275863,0,337.81146240234375,499.76524353027344,319.3437805175781,473.0776672363281,356.2791442871094,526.4528198242188,0.8343855142593384,33.71116321550726
33,3.793103448275863,1,520.1075897216797,495.52684020996094,504.3690490722656,465.2478332519531,535.8461303710938,525.8058471679688,0.5350630879402161,34.01845519433627
34,3.9080459770114944,0,345.2842254638672,496.2724914550781,328.7033386230469,472.45263671875,361.8651123046875,520.0923461914062,0.9662342667579651,33.89186785287139
34,3.9080459770114944,1,350.2098693847656,496.06536865234375,328.45501708984375,468.74072265625,371.9647216796875,523.3900146484375,0.6378300189971924,33.96454174560872
35,4.022988505747127,0,345.5252990722656,494.6385498046875,328.5857238769531,471.1370849609375,362.4648742675781,518.1400146484375,0.9259198307991028,33.93833330824928
35,4.022988505747127,1,350.3539276123047,494.76097106933594,328.6376037597656,467.7657775878906,372.07025146484375,521.7561645507812,0.4920103847980499,33.981442578061404
36,4.137931034482759,0,346.7294464111328,493.27947998046875,329.3880310058594,468.319580078125,364.07086181640625,518.2393798828125,0.8903975486755371,33.90674846304234
