frame_index,time_seconds,det_index,x,y,x0,y0,x1,y1,confidence,temperature
0,0.0,0,559.6030883789062,482.67510986328125,533.181396484375,446.1015625,586.0247802734375,519.2486572265625,0.7973907589912415,32.34717760852664
0,0.0,1,351.5934753417969,492.86187744140625,331.86676025390625,462.91839599609375,371.3201904296875,522.8053588867188,0.6240523457527161,32.191614757382304
1,0.1149425287356322,0,381.2534942626953,476.02764892578125,360.4543762207031,447.1170654296875,402.0526123046875,504.938232421875,0.9365882873535156,32.40423185005629
1,0.1149425287356322,1,605.9785461425781,476.9974365234375,577.9895629882812,439.06634521484375,633.967529296875,514.9285278320312,0.7788015007972717,32.4576313045126
2,0.2298850574712644,0,632.4517517089844,458.9497985839844,603.8314208984375,421.90203857421875,661.0720825195312,495.99755859375,0.9394981265068054,32.288378117748145
2,0.2298850574712644,1,408.65216064453125,453.25816345214844,387.07550048828125,423.1307373046875,430.22882080078125,483.3855895996094,0.6855542659759521,32.621424396859304
3,0.3448275862068966,0,710.6640930175781,480.29747009277344,686.9410400390625,442.9397277832031,734.3871459960938,517.6552124023438,0.9292265176773071,32.332628382828005
3,0.3448275862068966,1,494.9844207763672,476.6986083984375,473.4845886230469,449.23193359375,516.4842529296875,504.165283203125,0.6426913738250732,32.986576079884664
4,0.4597701149425288,0,745.9362487792969,471.5965118408203,722.60595703125,437.0058288574219,769.2665405273438,506.18719482421875,0.9514842629432678,32.36640134362618
4,0.4597701149425288,1,532.4930419921875,466.27000427246094,508.75048828125,432.3333740234375,556.235595703125,500.2066345214844,0.6809512972831726,33.03973622891155
5,0.574712643678161,0,772.6236267089844,457.201904296875,746.3974609375,420.8330383300781,798.8497924804688,493.5707702636719,0.9231979846954346,32.37958765436632
5,0.574712643678161,1,567.3774108886719,474.8542938232422,544.734619140625,430.7598571777344,590.0202026367188,518.94873046875,0.4443315267562866,32.781646757772535
6,0.6896551724137931,0,812.7820129394531,439.3474426269531,788.1906127929688,405.58612060546875,837.3734130859375,473.1087646484375,0.9681844115257263,32.385035846427414
6,0.6896551724137931,1,601.568359375,424.6977996826172,579.3523559570312,397.35589599609375,623.7843627929688,452.0397033691406,0.5721553564071655,33.00803762802667
7,0.8045977011494253,0,854.9412231445312,428.97169494628906,831.7857666015625,396.4084167480469,878.0966796875,461.53497314453125,0.9798389673233032,32.33879819127125
7,0.8045977011494253,1,858.5770263671875,421.47962951660156,836.4132080078125,390.3206787109375,880.7408447265625,452.6385803222656,0.3613590598106384,32.3032597374983
8,0.9195402298850576,0,896.9786376953125,429.41307067871094,873.2421264648438,398.494873046875,920.7151489257812,460.3312683105469,0.9184852242469788,32.28057000003555
8,0.9195402298850576,1,687.7401428222656,441.40586853027344,666.7157592773438,398.0794982910156,708.7645263671875,484.73223876953125,0.3623065948486328,33.03465359079479
9,1.0344827586206895,0,926.9220886230469,425.7041473388672,905.7583618164062,396.55535888671875,948.0858154296875,454.8529357910156,0.9243499636650085,32.132989671009966
9,1.0344827586206895,1,926.0910034179688,434.0049133300781,902.35009765625,403.79278564453125,949.8319091796875,464.217041015625,0.6088890433311462,32.20143430664982
10,1.149425287356322,0,961.270263671875,463.4155731201172,939.7232666015625,429.9541015625,982.8172607421875,496.8770446777344,0.9615741968154907,32.08903049024205
10,1.149425287356322,1,766.0671691894531,455.4902648925781,738.4276123046875,407.782958984375,793.7067260742188,503.19757080078125,0.7050495743751526,32.967504504712565
11,1.264367816091954,0,770.8699951171875,453.69549560546875,744.4818115234375,406.7866516113281,797.2581787109375,500.6043395996094,0.793735146522522,32.91190285690753
11,1.264367816091954,1,975.1156616210938,460.147216796875,954.7015380859375,427.6898193359375,995.52978515625,492.6046142578125,0.7690778970718384,31.99384091716534
12,1.3793103448275863,0,977.8390197753906,433.03326416015625,953.87109375,393.77301025390625,1001.8069458007812,472.29351806640625,0.5537909269332886,31.795195811828787
12,1.3793103448275863,1,774.8333129882812,409.5542449951172,750.330322265625,379.1019287109375,799.3363037109375,440.0065612792969,0.45264866948127747,32.51045436230119
13,1.4942528735632186,0,985.5210266113281,403.7519226074219,963.7601318359375,365.4753112792969,1007.2819213867188,442.0285339355469,0.7895839214324951,31.637764371396152
13,1.4942528735632186,1,783.2859191894531,409.97532653808594,756.7315673828125,361.8168640136719,809.8402709960938,458.1337890625,0.44097039103507996,32.66530597780007
14,1.6091954022988506,0,804.1255493164062,376.09552001953125,777.5183715820312,323.54083251953125,830.7327270507812,428.65020751953125,0.5352504253387451,32.780803203778454
14,1.6091954022988506,1,1010.7990112304688,366.91033935546875,990.5462646484375,330.413818359375,1031.0517578125,403.4068603515625,0.2542283236980438,31.57384995961536
61,7.011494252873564,0,769.910888671875,272.24488830566406,751.4834594726562,249.36715698242188,788.3383178710938,295.12261962890625,0.2635626494884491,32.773249971374156
62,7.126436781609196,0,769.910888671875,272.24488830566406,751.4834594726562,249.36715698242188,788.3383178710938,295.12261962890625,0.2635626494884491,32.773249971374156
66,7.586206896551725,0,812.3571166992188,75.77222061157227,782.3087158203125,37.26134490966797,842.405517578125,114.28309631347656,0.6865996718406677,31.681583052136354
68,7.816091954022989,0,789.3002319335938,111.70538330078125,757.9434814453125,75.63726806640625,820.656982421875,147.77349853515625,0.5536523461341858,31.838474925428514
69,7.931034482758621,0,770.8546142578125,127.30498886108398,740.6849365234375,90.8813247680664,801.0242919921875,163.72865295410156,0.47763577103614807,31.778452183186317
70,8.045977011494253,0,566.091552734375,158.98036575317383,538.6322631835938,112.54781341552734,593.5508422851562,205.4129180908203,0.5705690979957581,32.76700112231755
71,8.160919540229886,0,544.3692321777344,160.92426681518555,520.6284790039062,126.80599212646484,568.1099853515625,195.04254150390625,0.31330323219299316,32.48278726805243
