label,videos,rr_valid_videos,rr_r2,rr_pearson_r2,rr_mae,rr_rmse,count_valid_videos,count_mae,exact_count,within_one_count,abs_count_error_ge2,evaluation_note,confidence_threshold,margin_threshold,applied_corrections
threshold_candidate,47,47,0.900314253310875,0.9078944350598006,2.893108494253601,3.5486310257650207,47,1.446808510638298,8,27,20,existing_out_of_fold_predictions_threshold_scan,0.55,0.34,3
threshold_candidate,47,47,0.900314253310875,0.9078944350598006,2.893108494253601,3.5486310257650207,47,1.446808510638298,8,27,20,existing_out_of_fold_predictions_threshold_scan,0.56,0.34,3
threshold_candidate,47,47,0.900314253310875,0.9078944350598006,2.893108494253601,3.5486310257650207,47,1.446808510638298,8,27,20,existing_out_of_fold_predictions_threshold_scan,0.57,0.34,3
threshold_candidate,47,47,0.8989756655815342,0.9046649688459062,2.8929820382642317,3.57237721778408,47,1.446808510638298,9,26,21,existing_out_of_fold_predictions_threshold_scan,0.53,0.1,7
threshold_candidate,47,47,0.8989756655815342,0.9046649688459062,2.8929820382642317,3.57237721778408,47,1.446808510638298,9,26,21,existing_out_of_fold_predictions_threshold_scan,0.53,0.11,7
threshold_candidate,47,47,0.8989756655815342,0.9046649688459062,2.8929820382642317,3.57237721778408,47,1.446808510638298,9,26,21,existing_out_of_fold_predictions_threshold_scan,0.53,0.12,7
threshold_candidate,47,47,0.8989756655815342,0.9046649688459062,2.8929820382642317,3.57237721778408,47,1.446808510638298,9,26,21,existing_out_of_fold_predictions_threshold_scan,0.53,0.13,7
threshold_candidate,47,47,0.8989756655815342,0.9046649688459062,2.8929820382642317,3.57237721778408,47,1.446808510638298,9,26,21,existing_out_of_fold_predictions_threshold_scan,0.53,0.14,7
threshold_candidate,47,47,0.8989756655815342,0.9046649688459062,2.8929820382642317,3.57237721778408,47,1.446808510638298,9,26,21,existing_out_of_fold_predictions_threshold_scan,0.53,0.15,7
threshold_candidate,47,47,0.8989756655815342,0.9046649688459062,2.8929820382642317,3.57237721778408,47,1.446808510638298,9,26,21,existing_out_of_fold_predictions_threshold_scan,0.53,0.16,7
threshold_candidate,47,47,0.8989756655815342,0.9046649688459062,2.8929820382642317,3.57237721778408,47,1.446808510638298,9,26,21,existing_out_of_fold_predictions_threshold_scan,0.53,0.17,7
threshold_candidate,47,47,0.8989756655815342,0.9046649688459062,2.8929820382642317,3.57237721778408,47,1.446808510638298,9,26,21,existing_out_of_fold_predictions_threshold_scan,0.53,0.18,7
threshold_candidate,47,47,0.8989756655815342,0.9046649688459062,2.8929820382642317,3.57237721778408,47,1.446808510638298,9,26,21,existing_out_of_fold_predictions_threshold_scan,0.53,0.19,7
threshold_candidate,47,47,0.8989756655815342,0.9046649688459062,2.8929820382642317,3.57237721778408,47,1.446808510638298,9,26,21,existing_out_of_fold_predictions_threshold_scan,0.53,0.2,7
threshold_candidate,47,47,0.8989756655815342,0.9046649688459062,2.8929820382642317,3.57237721778408,47,1.446808510638298,9,26,21,existing_out_of_fold_predictions_threshold_scan,0.53,0.21,7
threshold_candidate,47,47,0.8989745467157029,0.905151687114817,2.893017361554522,3.5723970001452385,47,1.446808510638298,9,26,21,existing_out_of_fold_predictions_threshold_scan,0.5,0.3,5
threshold_candidate,47,47,0.8989745467157029,0.905151687114817,2.893017361554522,3.5723970001452385,47,1.446808510638298,9,26,21,existing_out_of_fold_predictions_threshold_scan,0.5,0.31,5
threshold_candidate,47,47,0.8989745467157029,0.905151687114817,2.893017361554522,3.5723970001452385,47,1.446808510638298,9,26,21,existing_out_of_fold_predictions_threshold_scan,0.51,0.3,5
threshold_candidate,47,47,0.8989745467157029,0.905151687114817,2.893017361554522,3.5723970001452385,47,1.446808510638298,9,26,21,existing_out_of_fold_predictions_threshold_scan,0.51,0.31,5
threshold_candidate,47,47,0.8989745467157029,0.905151687114817,2.893017361554522,3.5723970001452385,47,1.446808510638298,9,26,21,existing_out_of_fold_predictions_threshold_scan,0.52,0.3,5
threshold_candidate,47,47,0.8989745467157029,0.905151687114817,2.893017361554522,3.5723970001452385,47,1.446808510638298,9,26,21,existing_out_of_fold_predictions_threshold_scan,0.52,0.31,5
threshold_candidate,47,47,0.8989745467157029,0.905151687114817,2.893017361554522,3.5723970001452385,47,1.446808510638298,9,26,21,existing_out_of_fold_predictions_threshold_scan,0.53,0.3,5
threshold_candidate,47,47,0.8989745467157029,0.905151687114817,2.893017361554522,3.5723970001452385,47,1.446808510638298,9,26,21,existing_out_of_fold_predictions_threshold_scan,0.53,0.31,5
threshold_candidate,47,47,0.8989745467157029,0.905151687114817,2.893017361554522,3.5723970001452385,47,1.446808510638298,9,26,21,existing_out_of_fold_predictions_threshold_scan,0.54,0.3,5
threshold_candidate,47,47,0.8989745467157029,0.905151687114817,2.893017361554522,3.5723970001452385,47,1.446808510638298,9,26,21,existing_out_of_fold_predictions_threshold_scan,0.54,0.31,5
threshold_candidate,47,47,0.8989734570663869,0.908551081743354,2.89300415422071,3.572416265831879,47,1.446808510638298,9,26,21,existing_out_of_fold_predictions_threshold_scan,0.5,0.36,1
threshold_candidate,47,47,0.8989734570663869,0.908551081743354,2.89300415422071,3.572416265831879,47,1.446808510638298,9,26,21,existing_out_of_fold_predictions_threshold_scan,0.51,0.36,1
threshold_candidate,47,47,0.8989734570663869,0.908551081743354,2.89300415422071,3.572416265831879,47,1.446808510638298,9,26,21,existing_out_of_fold_predictions_threshold_scan,0.52,0.36,1
threshold_candidate,47,47,0.8989734570663869,0.908551081743354,2.89300415422071,3.572416265831879,47,1.446808510638298,9,26,21,existing_out_of_fold_predictions_threshold_scan,0.53,0.36,1
threshold_candidate,47,47,0.8989734570663869,0.908551081743354,2.89300415422071,3.572416265831879,47,1.446808510638298,9,26,21,existing_out_of_fold_predictions_threshold_scan,0.54,0.36,1
threshold_candidate,47,47,0.8989734570663869,0.908551081743354,2.89300415422071,3.572416265831879,47,1.446808510638298,9,26,21,existing_out_of_fold_predictions_threshold_scan,0.55,0.36,1
threshold_candidate,47,47,0.8989734570663869,0.908551081743354,2.89300415422071,3.572416265831879,47,1.446808510638298,9,26,21,existing_out_of_fold_predictions_threshold_scan,0.56,0.36,1
threshold_candidate,47,47,0.8989734570663869,0.908551081743354,2.89300415422071,3.572416265831879,47,1.446808510638298,9,26,21,existing_out_of_fold_predictions_threshold_scan,0.57,0.36,1
threshold_candidate,47,47,0.8989734570663869,0.908551081743354,2.89300415422071,3.572416265831879,47,1.446808510638298,9,26,21,existing_out_of_fold_predictions_threshold_scan,0.58,0.35,1
threshold_candidate,47,47,0.8989734570663869,0.908551081743354,2.89300415422071,3.572416265831879,47,1.446808510638298,9,26,21,existing_out_of_fold_predictions_threshold_scan,0.58,0.36,1
threshold_candidate,47,47,0.8989734570663869,0.908551081743354,2.89300415422071,3.572416265831879,47,1.446808510638298,9,26,21,existing_out_of_fold_predictions_threshold_scan,0.59,0.35,1
threshold_candidate,47,47,0.8989734570663869,0.908551081743354,2.89300415422071,3.572416265831879,47,1.446808510638298,9,26,21,existing_out_of_fold_predictions_threshold_scan,0.59,0.36,1
threshold_candidate,47,47,0.8989722818420656,0.9065515071069736,2.893041240179905,3.5724370444220868,47,1.446808510638298,9,26,21,existing_out_of_fold_predictions_threshold_scan,0.58,0.1,3
threshold_candidate,47,47,0.8989722818420656,0.9065515071069736,2.893041240179905,3.5724370444220868,47,1.446808510638298,9,26,21,existing_out_of_fold_predictions_threshold_scan,0.58,0.11,3
threshold_candidate,47,47,0.8989722818420656,0.9065515071069736,2.893041240179905,3.5724370444220868,47,1.446808510638298,9,26,21,existing_out_of_fold_predictions_threshold_scan,0.58,0.12,3
threshold_candidate,47,47,0.8989722818420656,0.9065515071069736,2.893041240179905,3.5724370444220868,47,1.446808510638298,9,26,21,existing_out_of_fold_predictions_threshold_scan,0.58,0.13,3
