frame_id,variant,keypoint,x,y,confidence,inside_native
R3-09_t20,lower75,1,706.8662109375,514.0277862548828,0.9547063112258911,True
R3-09_t20,center75,0,846.2957153320312,516.6049499511719,0.9818492531776428,True
R3-09_t20,center75,1,701.7371826171875,517.0210876464844,0.8031034469604492,True
R3-09_t25,baseline,0,843.8809204101562,254.79037475585938,0.9991129040718079,True
R3-09_t25,baseline,1,697.359619140625,244.40545654296875,0.9329680800437927,True
R3-09_t25,rotate_minus30,0,844.9477284086875,279.6000569259711,0.038893699645996094,True
R3-09_t25,rotate_minus30,1,675.1454032160387,378.0978063552207,0.8184877634048462,True
R3-09_t25,clahe_l,0,840.9361572265625,261.437744140625,0.9991740584373474,True
R3-09_t25,clahe_l,1,705.5459594726562,252.7840118408203,0.7990975975990295,True
R3-10_t00,baseline,0,549.6657104492188,492.775634765625,0.9998606443405151,True
R3-10_t00,baseline,1,353.2779541015625,494.3876953125,0.9057146906852722,True
R3-10_t00,gray,0,539.0527954101562,496.108154296875,0.9993823766708374,True
R3-10_t00,gray,1,359.0424499511719,495.3388671875,0.9939741492271423,True
R3-10_t00,clahe_l,0,547.8732299804688,498.27911376953125,0.9997777342796326,True
R3-10_t00,clahe_l,1,360.26043701171875,500.9333801269531,0.5950294733047485,True
R3-10_t00,lower75,0,552.0328369140625,489.23980712890625,0.9984275102615356,True
R3-10_t00,lower75,1,362.7351989746094,489.18263244628906,0.9597228169441223,True
R3-10_t00,center75,0,546.1419982910156,480.7782287597656,0.999347984790802,True
R3-10_t00,center75,1,370.070556640625,480.3059997558594,0.9969313144683838,True
R3-10_t20,baseline,0,940.2680053710938,249.4210205078125,0.9997535347938538,True
R3-10_t20,baseline,1,692.3167724609375,242.28163146972656,0.9934709072113037,True
R3-10_t20,clahe_l,0,938.6558837890625,255.83035278320312,0.9998692274093628,True
R3-10_t20,clahe_l,1,700.3771362304688,252.24066162109375,0.9909862279891968,True
R3-11_t00,rotate_minus30,0,613.9789670654759,627.9694947010908,0.9724519848823547,True
R3-11_t00,rotate_minus30,1,468.31243697937725,718.8164063054887,0.10517054796218872,True
R3-11_t00,gray,0,708.5540161132812,662.837890625,0.9911640882492065,True
R3-11_t00,gray,1,580.4522705078125,659.9788818359375,0.996809184551239,True
R3-11_t20,baseline,0,125.12139129638672,760.5647583007812,0.7447378039360046,True
R3-11_t20,baseline,1,18.204147338867188,757.8790893554688,0.01720614731311798,True
R3-11_t20,clahe_l,0,56.15288162231445,766.4027099609375,0.5235097408294678,True
R3-11_t20,clahe_l,1,0.0,756.472900390625,0.0068429927341639996,True
R3-14_t00,center75,0,625.2239074707031,1248.2978515625,0.0014975942904129624,True
R3-14_t00,center75,1,495.3500061035156,1251.60693359375,0.0028346881736069918,True
R3-14_t05,baseline,0,508.86553955078125,859.1897583007812,0.9997921586036682,True
R3-14_t05,baseline,1,367.2899475097656,861.3817749023438,0.08914905786514282,True
R3-14_t05,gray,0,507.6820068359375,857.4690551757812,0.9996691942214966,True
R3-14_t05,gray,1,378.2854309082031,856.4097290039062,0.9916325211524963,True
R3-14_t05,clahe_l,0,505.4671325683594,853.732666015625,0.9998098015785217,True
R3-14_t05,clahe_l,1,372.6100769042969,855.3353271484375,0.0053986129350960255,True
R3-14_t05,lower75,0,510.4652404785156,858.5693359375,0.9995239973068237,True
R3-14_t05,lower75,1,384.8561706542969,859.0047912597656,0.563137948513031,True
R3-14_t05,center75,0,509.6182556152344,858.3243408203125,0.999768078327179,True
R3-14_t05,center75,1,383.67669677734375,857.2466430664062,0.26843446493148804,True
R3-14_t10,baseline,0,481.0976867675781,1001.1044311523438,0.9998422861099243,True
R3-14_t10,baseline,1,332.4262390136719,1000.8026733398438,0.0039287437684834,True
R3-14_t10,clahe_l,0,486.2408447265625,999.3671264648438,0.9997813105583191,True
R3-14_t10,clahe_l,1,339.28192138671875,1001.1685180664062,0.0009701280505396426,True
R3-14_t10,lower75,0,491.1272277832031,1002.0855712890625,0.9990850687026978,True
R3-14_t10,lower75,1,359.4764709472656,1010.665283203125,0.0065550422295928,True
R3-14_t10,center75,0,487.504638671875,999.8898315429688,0.9998593330383301,True
R3-14_t10,center75,1,354.32020568847656,999.4495239257812,0.0003791918570641428,True
R3-14_t15,baseline,0,518.1693115234375,991.90283203125,0.9992289543151855,True
R3-14_t15,baseline,1,388.7249450683594,986.6304321289062,0.9657962918281555,True
R3-14_t15,clahe_l,0,513.9013061523438,992.9353637695312,0.996893048286438,True
R3-14_t15,clahe_l,1,392.27618408203125,985.7764282226562,0.8953440189361572,True
R3-14_t15,lower75,0,517.498779296875,988.120849609375,0.9989719390869141,True
R3-14_t15,lower75,1,387.1986083984375,985.3694458007812,0.877522885799408,True
R3-14_t15,center75,0,525.3223571777344,989.1162109375,0.9997206330299377,True
R3-14_t15,center75,1,391.260986328125,985.5968017578125,0.9817154407501221,True
R3-14_t20,baseline,0,531.7184448242188,995.450439453125,0.9991959929466248,True
R3-14_t20,baseline,1,405.4150390625,993.5822143554688,0.8863562941551208,True
R3-14_t20,gray,0,532.1278686523438,978.73095703125,0.9978297352790833,True
R3-14_t20,gray,1,404.364990234375,976.3803100585938,0.9880470037460327,True
R3-14_t20,clahe_l,0,530.5889282226562,995.6217041015625,0.999382734298706,True
R3-14_t20,clahe_l,1,402.9539794921875,992.6842041015625,0.742974042892456,True
R3-14_t20,lower75,0,540.6878051757812,989.0859375,0.9981436729431152,True
R3-14_t20,lower75,1,404.57208251953125,989.0928955078125,0.9963809847831726,True
R3-14_t20,center75,0,538.0838623046875,987.3760375976562,0.9987818598747253,True
R3-14_t20,center75,1,404.8132019042969,987.9140625,0.9912762641906738,True
R3-14_t25,baseline,0,511.6068420410156,1002.5728149414062,0.9999386072158813,True
R3-14_t25,baseline,1,344.5683898925781,1007.62939453125,0.0009378023678436875,True
R3-14_t25,gray,0,522.170166015625,995.3931884765625,0.9987428784370422,True
R3-14_t25,gray,1,384.59185791015625,992.753173828125,0.9237821698188782,True
R3-14_t25,clahe_l,0,515.5365600585938,1001.5604858398438,0.9999454021453857,True
R3-14_t25,clahe_l,1,347.03350830078125,1006.2283325195312,0.0005396982305683196,True
R3-14_t25,lower75,0,523.6556396484375,999.4864501953125,0.9983419179916382,True
R3-14_t25,lower75,1,389.3160095214844,1004.914794921875,0.05068947747349739,True
R3-14_t25,center75,0,526.6385192871094,992.6992797851562,0.9989287257194519,True
R3-14_t25,center75,1,384.4071044921875,992.323974609375,0.3254050016403198,True
R3-22_t05,baseline,0,609.6253662109375,1026.6436767578125,0.001973493257537484,True
R3-22_t05,baseline,1,493.27008056640625,1036.916259765625,0.9996851682662964,True
R3-22_t05,rotate_minus30,0,378.77650225348407,360.0313335891023,0.0005971207865513861,True
R3-22_t05,rotate_minus30,1,229.48828181686224,450.36530326273714,0.9995620846748352,True
R3-22_t05,gray,0,605.83203125,1020.588134765625,0.024129731580615044,True
R3-22_t05,gray,1,502.1815490722656,1025.586669921875,0.9932066202163696,True
R3-22_t05,clahe_l,0,608.6009521484375,1028.0980224609375,0.003620042698457837,True
R3-22_t05,clahe_l,1,496.6726989746094,1036.3441162109375,0.9994994401931763,True
R3-22_t05,lower75,0,616.5965576171875,1036.6182861328125,0.03156672418117523,True
R3-22_t05,lower75,1,500.10321044921875,1034.1248779296875,0.9996675252914429,True
R3-22_t05,center75,0,612.1831665039062,1035.1217651367188,0.05280007794499397,True
R3-22_t05,center75,1,499.92608642578125,1035.2505493164062,0.9998705387115479,True
R3-22_t10,rotate_minus30,0,873.8313558209022,567.8913948451914,0.0005302350618876517,True
R3-22_t10,rotate_minus30,1,769.6094985509624,640.7401758022764,0.616658091545105,True
R3-22_t15,baseline,0,820.07958984375,1009.9722900390625,4.210198312648572e-05,True
R3-22_t15,baseline,1,713.9371337890625,1008.7633666992188,0.9991211295127869,True
R3-22_t15,clahe_l,0,824.01416015625,1009.2484130859375,2.8612495952984318e-05,True
R3-22_t15,clahe_l,1,713.093505859375,1007.1764526367188,0.9996156692504883,True
R3-22_t20,baseline,0,600.4744873046875,1057.2366943359375,0.1781282126903534,True
R3-22_t20,baseline,1,477.515625,1056.6923828125,0.9997029900550842,True
R3-22_t20,gray,0,604.64892578125,1049.959228515625,0.46178993582725525,True
R3-22_t20,gray,1,478.259765625,1047.156494140625,0.9964122176170349,True
R3-22_t20,clahe_l,0,593.51953125,1037.3079833984375,0.016107914969325066,True
R3-22_t20,clahe_l,1,471.0589599609375,1055.749267578125,0.9981643557548523,True
R3-22_t20,lower75,0,596.264404296875,1054.2335205078125,0.18825966119766235,True
R3-22_t20,lower75,1,467.5654602050781,1058.3967895507812,0.9990861415863037,True
R3-22_t20,center75,0,594.5948181152344,1051.8761596679688,0.8128176331520081,True
R3-22_t20,center75,1,467.71697998046875,1056.796630859375,0.9968550205230713,True
R3-22_t25,baseline,0,548.21337890625,955.0984497070312,0.9987102746963501,True
R3-22_t25,baseline,1,398.2557067871094,953.5245361328125,0.9998065829277039,True
R3-22_t25,gray,0,551.4313354492188,958.8614501953125,0.9914233088493347,True
R3-22_t25,gray,1,393.5307922363281,959.527099609375,0.9993164539337158,True
R3-22_t25,clahe_l,0,546.1494140625,956.33447265625,0.9971340894699097,True
R3-22_t25,clahe_l,1,398.98956298828125,953.681884765625,0.999758780002594,True
R3-22_t25,lower75,0,542.3758544921875,952.1734008789062,0.9994003772735596,True
R3-22_t25,lower75,1,399.2233581542969,951.9715576171875,0.9997422099113464,True
R3-22_t25,center75,0,543.3893127441406,953.3316650390625,0.9992928504943848,True
R3-22_t25,center75,1,402.43426513671875,953.647216796875,0.9998855590820312,True
R3-23_t00,baseline,0,770.0861206054688,766.7424926757812,0.005615060683339834,True
R3-23_t00,baseline,1,612.0581665039062,770.9492797851562,0.9963086247444153,True
R3-23_t00,clahe_l,0,771.4033203125,764.970458984375,0.005940542556345463,True
R3-23_t00,clahe_l,1,613.3961791992188,768.5911865234375,0.9972853660583496,True
R3-23_t00,lower75,0,780.792236328125,788.5558776855469,0.9921327233314514,True
R3-23_t00,lower75,1,603.4979248046875,779.4862060546875,0.838035523891449,True
R3-23_t00,center75,0,771.5003662109375,777.9281005859375,0.9391408562660217,True
R3-23_t00,center75,1,618.0897827148438,779.5744018554688,0.9903907775878906,True
R3-23_t05,gray,0,669.5419921875,985.404541015625,0.9953580498695374,True
R3-23_t05,gray,1,482.386474609375,979.5423583984375,0.7433556318283081,True
R3-23_t10,clahe_l,0,348.635986328125,1193.338134765625,0.00535777909681201,True
R3-23_t10,clahe_l,1,192.988037109375,1190.9034423828125,0.0002453624620102346,True
R3-23_t10,center75,0,343.07627868652344,1204.6036376953125,0.002117809373885393,True
R3-23_t10,center75,1,223.65245819091797,1204.103515625,0.003291904227808118,True
R3-23_t15,rotate_plus30,0,312.8746285982741,286.8387303058623,0.9987320303916931,True
R3-23_t15,rotate_plus30,1,198.30996482431092,231.45847596050587,0.0019541531801223755,True
R3-23_t20,baseline,0,106.59999084472656,406.9571838378906,0.9997827410697937,True
R3-23_t20,baseline,1,0.0,404.72271728515625,8.250109385699034e-05,True
R3-23_t20,clahe_l,0,124.40887451171875,397.7760009765625,0.9996894598007202,True
R3-23_t20,clahe_l,1,0.0,400.52642822265625,0.0004436109447851777,True
R3-23_t20,lower75,0,117.17542266845703,388.4134578704834,0.9667373299598694,True
R3-23_t20,lower75,1,0.0,386.97743797302246,0.008974362164735794,True
R3-23_t25,baseline,0,874.7521362304688,398.1629333496094,0.9902430176734924,True
R3-23_t25,baseline,1,673.7710571289062,400.852783203125,0.2840174734592438,True
R3-23_t25,rotate_plus30,0,880.3527148456335,417.12089717707624,0.6626981496810913,True
R3-23_t25,rotate_plus30,1,739.9357987340433,346.18730785886237,0.7833601832389832,True
R3-23_t25,clahe_l,0,877.258056640625,399.52166748046875,0.9919126033782959,True
R3-23_t25,clahe_l,1,714.9088745117188,403.95123291015625,0.016452690586447716,True
R3-23_t25,lower75,0,862.2523193359375,360.877283513546,0.30527591705322266,True
R3-23_t25,lower75,1,665.2528686523438,362.0458195209503,0.39226290583610535,True
R3-23_t25,center75,0,845.6356811523438,394.50579833984375,0.5524837374687195,True
R3-23_t25,center75,1,679.4297485351562,397.2425994873047,0.790317177772522,True
R3-24_t00,baseline,0,869.5414428710938,479.25994873046875,0.018005650490522385,True
R3-24_t00,baseline,1,739.1570434570312,472.88800048828125,0.9851395487785339,True
R3-24_t00,gray,0,860.4131469726562,484.39117431640625,0.9998290538787842,True
R3-24_t00,gray,1,746.7088623046875,476.1307678222656,0.9993811845779419,True
R3-24_t00,clahe_l,0,868.0791625976562,470.8543701171875,0.0047035240568220615,True
R3-24_t00,clahe_l,1,743.4169311523438,466.6509094238281,0.9961166381835938,True
R3-24_t00,lower75,0,865.9722900390625,474.40579986572266,0.16092956066131592,True
R3-24_t00,lower75,1,736.1123657226562,468.7182083129883,0.9744560718536377,True
R3-24_t00,center75,0,864.7657470703125,484.488525390625,0.04363234341144562,True
R3-24_t00,center75,1,732.6082763671875,475.5372009277344,0.9656310677528381,True
R3-24_t05,baseline,0,589.1863403320312,372.8388366699219,0.9983739852905273,True
R3-24_t05,baseline,1,435.8081970214844,375.6528015136719,0.9998878240585327,True
R3-24_t05,rotate_minus30,0,592.9145900888639,353.4370719853145,0.9764981269836426,True
R3-24_t05,rotate_minus30,1,438.648604220318,425.49005830004074,0.21348290145397186,True
R3-24_t05,gray,0,583.7320556640625,382.7334289550781,0.9999649524688721,True
R3-24_t05,gray,1,434.8407897949219,385.47198486328125,0.9999651908874512,True
R3-24_t05,clahe_l,0,587.3583374023438,374.05267333984375,0.9985414743423462,True
R3-24_t05,clahe_l,1,438.45068359375,374.92681884765625,0.9997525811195374,True
R3-24_t05,lower75,0,599.0864868164062,369.03193187713623,0.1419510394334793,True
R3-24_t05,lower75,1,424.32489013671875,367.32743644714355,0.16615062952041626,True
R3-24_t05,center75,0,593.2049560546875,374.12493896484375,0.9869993329048157,True
R3-24_t05,center75,1,425.2117919921875,376.1099548339844,0.9985345602035522,True
R3-24_t10,baseline,0,443.93682861328125,498.4129333496094,0.9712554216384888,True
R3-24_t10,baseline,1,297.29571533203125,496.1220397949219,0.986407995223999,True
R3-24_t10,rotate_minus30,0,459.23948343852385,493.0076566925499,0.9658217430114746,True
R3-24_t10,rotate_minus30,1,319.97185833148023,563.2130043530078,0.039108168333768845,True
R3-24_t10,gray,0,444.7432556152344,507.417724609375,0.9999004602432251,True
R3-24_t10,gray,1,305.676025390625,506.8691101074219,0.9999668598175049,True
R3-24_t10,clahe_l,0,449.105224609375,498.6412048339844,0.9902418255805969,True
R3-24_t10,clahe_l,1,299.2327575683594,495.59521484375,0.9943051934242249,True
R3-24_t10,lower75,0,455.4973449707031,498.4351043701172,0.9780988693237305,True
R3-24_t10,lower75,1,289.2906494140625,496.0579376220703,0.9737592935562134,True
R3-24_t10,center75,0,451.2381591796875,496.1090087890625,0.9982026815414429,True
R3-24_t10,center75,1,293.0244598388672,496.6911315917969,0.991289496421814,True
R3-24_t20,baseline,0,953.2322998046875,829.1548461914062,0.0005789555725641549,True
R3-24_t20,baseline,1,810.8232421875,826.1286010742188,0.9932263493537903,True
R3-24_t20,gray,0,946.0491333007812,816.576904296875,0.003853261936455965,True
R3-24_t20,gray,1,818.2669677734375,823.9857177734375,0.9997454285621643,True
R3-24_t20,clahe_l,0,953.2421875,828.4061279296875,0.00035977797233499587,True
R3-24_t20,clahe_l,1,812.288330078125,825.041259765625,0.9936342239379883,True
R3-24_t20,lower75,0,948.0437622070312,811.1842956542969,0.0010751689551398158,True
R3-24_t20,lower75,1,801.6734008789062,816.896484375,0.9968728423118591,True
R3-24_t20,center75,0,923.64306640625,805.7509155273438,0.001521969330497086,True
R3-24_t20,center75,1,807.959228515625,808.00830078125,0.9979597330093384,True
R3-24_t25,lower75,0,476.2940368652344,365.5453815460205,0.14866985380649567,True
R3-24_t25,lower75,1,308.9110107421875,364.9837098121643,0.25938504934310913,True
