relative_seconds,absolute_seconds
0.0,0.0
0.10500000000000001,0.10500000000000001
0.22,0.22
0.325,0.325
0.4266666666666667,0.4266666666666667
0.5616666666666666,0.5616666666666666
0.6683333333333333,0.6683333333333333
0.78,0.78
0.8583333333333334,0.8583333333333334
0.9283333333333333,0.9283333333333333
1.1283333333333334,1.1283333333333334
1.24,1.24
1.3516666666666668,1.3516666666666668
1.4583333333333335,1.4583333333333335
1.5716666666666668,1.5716666666666668
1.6616666666666668,1.6616666666666668
1.81,1.81
1.9183333333333334,1.9183333333333334
2.0383333333333336,2.0383333333333336
2.296666666666667,2.296666666666667
2.311666666666667,2.311666666666667
2.4116666666666666,2.4116666666666666
2.4983333333333335,2.4983333333333335
2.6166666666666667,2.6166666666666667
2.718333333333334,2.718333333333334
2.83,2.83
2.941666666666667,2.941666666666667
3.061666666666667,3.061666666666667
3.1733333333333333,3.1733333333333333
3.296666666666667,3.296666666666667
3.4050000000000002,3.4050000000000002
3.5083333333333337,3.5083333333333337
3.631666666666667,3.631666666666667
3.7416666666666667,3.7416666666666667
3.861666666666667,3.861666666666667
3.971666666666667,3.971666666666667
4.045,4.045
4.208333333333334,4.208333333333334
4.318333333333333,4.318333333333333
4.431666666666667,4.431666666666667
4.548333333333334,4.548333333333334
4.656666666666667,4.656666666666667
4.761666666666667,4.761666666666667
4.840000000000001,4.840000000000001
4.9750000000000005,4.9750000000000005
5.111666666666667,5.111666666666667
5.238333333333333,5.238333333333333
5.338333333333334,5.338333333333334
5.458333333333334,5.458333333333334
5.581666666666667,5.581666666666667
5.6883333333333335,5.6883333333333335
5.801666666666667,5.801666666666667
5.918333333333334,5.918333333333334
6.021666666666667,6.021666666666667
6.131666666666667,6.131666666666667
6.2683333333333335,6.2683333333333335
6.361666666666667,6.361666666666667
6.491666666666667,6.491666666666667
6.5566666666666675,6.5566666666666675
6.631666666666667,6.631666666666667
6.831666666666667,6.831666666666667
6.948333333333334,6.948333333333334
7.051666666666667,7.051666666666667
7.166666666666667,7.166666666666667
7.300000000000001,7.300000000000001
7.366666666666667,7.366666666666667
7.513333333333334,7.513333333333334
7.633333333333334,7.633333333333334
7.648333333333333,7.648333333333333
7.861666666666667,7.861666666666667
7.968333333333334,7.968333333333334
