frame_name,frame_index,left_temp,right_temp,left_norm,right_norm,fused_norm,smoothed_norm,is_peak,source_peak_rejected,fused_repaired
ns210947_frame_000000.jpg,0,32.9526403212837,32.253655086562446,0.7324246838372447,0.6042230261036885,0.7324246838372447,,False,False,False
ns210947_frame_000001.jpg,1,32.9526403212837,32.253655086562446,0.7324246838372447,0.6042230261036885,0.7324246838372447,0.7329130947208822,False,False,False
ns210947_frame_000002.jpg,2,32.956256715461954,32.186843315402555,0.7338899164881572,0.574642129471362,0.7338899164881572,0.7438489801573844,False,False,False
ns210947_frame_000003.jpg,3,33.0336140951113,32.021954089461964,0.7652323401467515,0.501637461825893,0.7652323401467515,0.7390737776327018,False,False,False
ns210947_frame_000004.jpg,4,32.9172827664282,32.21687654041895,0.7180990762631969,0.5879393330826734,0.7180990762631969,0.7092703225965773,False,False,False
ns210947_frame_000005.jpg,5,32.7355797303757,31.89554409426996,0.6444795513797835,0.4456694649272815,0.6444795513797835,0.6238783602011556,False,False,False
ns210947_frame_000006.jpg,6,32.401337039005554,31.368516869273552,0.5090564529604865,0.21232827976798455,0.5090564529604865,0.4828855766502538,False,False,False
ns210947_frame_000007.jpg,7,31.873314462913747,31.135571559386776,0.2951207256104913,0.1091917962843268,0.2951207256104913,0.3518102619463173,False,False,False
ns210947_frame_000008.jpg,8,31.40940727041184,31.456434085089487,0.10716224212031995,0.25125360726797413,0.25125360726797413,0.3977482886569631,False,False,False
ns210947_frame_000009.jpg,9,,32.34997926202227,0.08037168159023997,0.6468705330924238,0.6468705330924238,0.6327080467867994,False,False,False
ns210947_frame_000010.jpg,10,,33.14756175000745,0.05358112106015998,1.0,1.0,0.8647382882713188,True,False,False
ns210947_frame_000011.jpg,11,,33.02863302032697,0.02679056053007999,0.9473443317215329,0.9473443317215329,0.8301175038611373,False,False,False
ns210947_frame_000012.jpg,12,31.144916229831345,32.11539449393977,0.0,0.5430081798618792,0.5430081798618792,0.6156294133101815,False,False,False
ns210947_frame_000013.jpg,13,32.024895072461184,31.577271884667542,0.3565357283471325,0.30475451581359453,0.3565357283471325,0.46011667987572136,False,False,False
ns210947_frame_000014.jpg,14,32.331611389433235,31.424825437830783,0.48080613141815254,0.2372588858137298,0.48080613141815254,0.4679455027842693,False,False,False
ns210947_frame_000015.jpg,15,32.54310234579527,31.516793848442205,0.5664946485875229,0.27797787889692815,0.5664946485875229,0.5906802756377338,False,False,False
ns210947_frame_000016.jpg,16,32.93367358843257,31.75923282047626,0.7247400469075261,0.3853176791579364,0.7247400469075261,0.6802164047270662,False,False,False
ns210947_frame_000017.jpg,17,32.9945735527052,32.09722875373476,0.7494145186861499,0.5349653024777726,0.7494145186861499,0.7509929541899334,True,False,False
ns210947_frame_000018.jpg,18,33.06716089978985,32.291162276124176,0.7788242969761241,0.620829325834007,0.7788242969761241,0.746306476131098,False,False,False
ns210947_frame_000019.jpg,19,32.898972985853334,32.335870965917216,0.7106806127310202,0.6406240881696691,0.7106806127310202,0.7016378485768693,False,False,False
ns210947_frame_000020.jpg,20,32.66382874326414,31.84016174252724,0.6154086360234634,0.4211489411675387,0.6154086360234634,0.6327252939297878,False,False,False
ns210947_frame_000021.jpg,21,32.55690412668495,31.75828953978685,0.5720866330348798,0.3849000418451656,0.5720866330348798,0.5845982945172327,False,False,False
ns210947_frame_000022.jpg,22,32.542620975029834,31.650904715150823,0.5662996144933548,0.33735543492497305,0.5662996144933548,0.5618039341502723,False,False,False
ns210947_frame_000023.jpg,23,32.49504996521128,31.599826271818703,0.5470255549225823,0.3147404656446099,0.5470255549225823,0.5535520087064416,False,False,False
ns210947_frame_000024.jpg,24,32.49580349167824,31.79520304080813,0.5473308567033877,0.4012434861079218,0.5473308567033877,0.5594544717766804,False,False,False
ns210947_frame_000025.jpg,25,32.58632522855831,31.92490199353816,0.5840070037040713,0.4586676682156892,0.5840070037040713,0.5686576276747056,False,False,False
ns210947_frame_000026.jpg,26,32.563193900013246,32.00043700589141,0.574635022616658,0.49211077792154984,0.574635022616658,0.53872556008947,False,False,False
ns210947_frame_000027.jpg,27,32.27417420661375,31.616042709231365,0.4575346539476807,0.32192028965646813,0.4575346539476807,0.4942233828606902,False,False,False
ns210947_frame_000028.jpg,28,32.2568128854854,31.55940465836441,0.4505004720177319,0.29684380539230554,0.4505004720177319,0.4442775955355301,False,False,False
ns210947_frame_000029.jpg,29,32.19337483872266,31.48250340140272,0.4247976606411777,0.26279579119379287,0.4247976606411777,0.4544401975346195,False,False,False
ns210947_frame_000030.jpg,30,32.34942227322456,31.72431980452569,0.4880224599449489,0.36985994920964504,0.4880224599449489,0.4926287451546688,False,False,False
ns210947_frame_000031.jpg,31,32.539576529613264,31.97294605999665,0.5650661148778798,0.47993916781871776,0.5650661148778798,0.5647139087579166,False,False,False
ns210947_frame_000032.jpg,32,32.72712290766745,32.06450252639942,0.641053151450921,0.5204757726963226,0.641053151450921,0.6028914513579873,True,False,False
ns210947_frame_000033.jpg,33,32.63210443167814,31.9362620644685,0.6025550877451611,0.4636973370613497,0.6025550877451611,0.591593801489769,False,False,False
ns210947_frame_000034.jpg,34,32.455924103796974,31.465583086280983,0.5311731652732253,0.25530432548478343,0.5311731652732253,0.5027960287301595,False,False,False
ns210947_frame_000035.jpg,35,32.06962783700489,31.30733328269459,0.3746598331720921,0.1852392605911689,0.3746598331720921,0.4741993458737308,False,False,False
