frame_index,frame_name,left_norm,right_norm,fused_norm,smoothed_norm,is_peak,selected_mode
0,ba170296_frame_000000.jpg,0.5539453019168092,0.361918857597956,0.5539453019168092,,False,framewise_max
1,ba170296_frame_000001.jpg,0.6097106483898763,0.30909575237903614,0.6097106483898763,0.5951554780726107,False,framewise_max
2,ba170296_frame_000002.jpg,0.6218104839111467,0.33470249313170986,0.6218104839111467,0.6387582753650143,False,framewise_max
3,ba170296_frame_000003.jpg,0.6847536937940201,0.3522839355088722,0.6847536937940201,0.6363093991382867,False,framewise_max
4,ba170296_frame_000004.jpg,0.6023640197096934,0.47521693199909815,0.6023640197096934,0.7195576398737165,False,framewise_max
5,ba170296_frame_000005.jpg,0.8715552061174362,0.6704914330293836,0.8715552061174362,0.8082741494058203,False,framewise_max
6,ba170296_frame_000006.jpg,0.9509032223903313,0.6722101799015873,0.9509032223903313,0.9271828770852363,False,framewise_max
7,ba170296_frame_000007.jpg,0.9590902027479417,0.7455707046639196,0.9590902027479417,0.9699978083794243,True,framewise_max
8,ba170296_frame_000008.jpg,1.0,0.8435753188075479,1.0,0.9285811599671414,False,framewise_max
9,ba170296_frame_000009.jpg,0.8266532771534825,0.6885059105141016,0.8266532771534825,0.7928116632911034,False,framewise_max
10,ba170296_frame_000010.jpg,0.5517817127198281,0.5115015731713556,0.5517817127198281,0.6171694477513994,False,framewise_max
11,ba170296_frame_000011.jpg,0.4654002423000768,0.47307335338088785,0.47307335338088785,0.4720227540714903,False,framewise_max
12,ba170296_frame_000012.jpg,0.30246794922460674,0.391213196113755,0.391213196113755,0.41120065605648465,False,framewise_max
13,ba170296_frame_000013.jpg,0.30840793369011266,0.36931541867481127,0.36931541867481127,0.3636186530287202,False,framewise_max
14,ba170296_frame_000014.jpg,0.2736721198099193,0.3303273442975945,0.3303273442975945,0.3490700127197047,False,framewise_max
15,ba170296_frame_000015.jpg,0.3410057707282919,0.3475672751867083,0.3475672751867083,0.3797339689737147,False,framewise_max
16,ba170296_frame_000016.jpg,0.4613072874368414,0.23468031581611126,0.4613072874368414,0.45499756659507673,False,framewise_max
17,ba170296_frame_000017.jpg,0.5482425638166243,0.5561181371616806,0.5561181371616806,0.5548717685432114,False,framewise_max
18,ba170296_frame_000018.jpg,0.6471898810311122,0.6365174617888716,0.6471898810311122,0.6654121581279051,False,framewise_max
19,ba170296_frame_000019.jpg,0.7411204742601325,0.7929284561909228,0.7929284561909228,0.7464613964765334,False,framewise_max
20,ba170296_frame_000020.jpg,0.7209481845847191,0.7992658522075655,0.7992658522075655,0.8153062633918431,False,framewise_max
21,ba170296_frame_000021.jpg,0.853724481777041,0.8460854198447516,0.853724481777041,0.8364759674218352,False,framewise_max
22,ba170296_frame_000022.jpg,0.8267006631671064,0.8564375682808992,0.8564375682808992,0.8818666139734966,False,framewise_max
23,ba170296_frame_000023.jpg,0.9354377918625499,0.8589523685575542,0.9354377918625499,0.9187356945814573,True,framewise_max
24,ba170296_frame_000024.jpg,0.964331723600923,0.8321651591575515,0.964331723600923,0.8615560360319408,False,framewise_max
25,ba170296_frame_000025.jpg,0.6848985926323496,0.6478610424558657,0.6848985926323496,0.7293596984763733,False,framewise_max
26,ba170296_frame_000026.jpg,0.5388487791958471,0.5050441751682424,0.5388487791958471,0.5749259646271416,False,framewise_max
27,ba170296_frame_000027.jpg,0.5010305220532283,0.4426313349658049,0.5010305220532283,0.5064952264788336,False,framewise_max
28,ba170296_frame_000028.jpg,0.4796063781874257,0.3424113185808966,0.4796063781874257,0.48176902902775837,False,framewise_max
29,ba170296_frame_000029.jpg,0.4646701868426211,0.3068625436034296,0.4646701868426211,0.4909471972772258,False,framewise_max
30,ba170296_frame_000030.jpg,0.5285650268016306,0.26858449401466894,0.5285650268016306,0.5071614043141537,False,framewise_max
31,ba170296_frame_000031.jpg,0.5282489992982092,0.2683717121282274,0.5282489992982092,0.5522981403289395,False,framewise_max
32,ba170296_frame_000032.jpg,0.6000803948869791,0.5236623703888279,0.6000803948869791,0.6416840449663993,False,framewise_max
33,ba170296_frame_000033.jpg,0.6604873616835495,0.7967227407140098,0.7967227407140098,0.7529491262433892,False,framewise_max
34,ba170296_frame_000034.jpg,0.664674017689983,0.862044243129179,0.862044243129179,0.8538037758941233,False,framewise_max
35,ba170296_frame_000035.jpg,0.7624548233606466,0.902644343839181,0.902644343839181,0.8972770873863659,False,framewise_max
36,ba170296_frame_000036.jpg,0.796959844946339,0.9271426751907381,0.9271426751907381,0.9364312528033677,False,framewise_max
37,ba170296_frame_000037.jpg,0.9151162758338406,0.9795067393801843,0.9795067393801843,0.9688831381903074,False,framewise_max
38,ba170296_frame_000038.jpg,0.8272396759262693,1.0,1.0,0.9712341452609238,True,framewise_max
39,ba170296_frame_000039.jpg,0.7989716769980829,0.934195696402587,0.934195696402587,0.8722481864712195,False,framewise_max
40,ba170296_frame_000040.jpg,0.4256406553304501,0.6825488630110715,0.6825488630110715,0.7073229730931007,False,framewise_max
41,ba170296_frame_000041.jpg,0.4864514160387919,0.5052243598656436,0.5052243598656436,0.5413482212408598,False,framewise_max
42,ba170296_frame_000042.jpg,0.4362714408458643,0.35862740216603917,0.4362714408458643,0.43965028444766385,False,framewise_max
43,ba170296_frame_000043.jpg,0.37745505263148366,0.21021912165843595,0.37745505263148366,0.37056652249758104,False,framewise_max
44,ba170296_frame_000044.jpg,0.29797307401539513,0.14410337084175026,0.29797307401539513,0.29282115707315104,False,framewise_max
45,ba170296_frame_000045.jpg,0.20303534457257433,0.18945196199686995,0.20303534457257433,0.2833382600749119,False,framewise_max
46,ba170296_frame_000046.jpg,0.23375868436111932,0.3490063616367663,0.3490063616367663,0.34589292269613364,False,framewise_max
47,ba170296_frame_000047.jpg,0.32141107078684333,0.48563706187906036,0.48563706187906036,0.5085119663192303,False,framewise_max
48,ba170296_frame_000048.jpg,0.47566883537002125,0.6908924754418644,0.6908924754418644,0.6017209195073261,False,framewise_max
