frame_index,time_seconds,det_index,x,y,x0,y0,x1,y1,confidence,temperature
0,0.0,0,719.7017211914062,472.58714294433594,696.6002197265625,448.9109191894531,742.80322265625,496.26336669921875,0.3370223939418793,34.05466471590092
1,0.1149425287356322,0,739.1696472167969,473.7906188964844,715.0819702148438,446.76190185546875,763.25732421875,500.8193359375,0.7737042903900146,34.107432762127104
1,0.1149425287356322,1,745.1632385253906,504.98370361328125,725.0096435546875,469.63470458984375,765.3168334960938,540.3327026367188,0.32665446400642395,33.694760264210785
2,0.2298850574712644,0,774.2080383300781,452.8039093017578,749.4227294921875,427.42230224609375,798.9933471679688,478.1855163574219,0.7982924580574036,34.25537828730005
2,0.2298850574712644,1,776.0291748046875,461.49644470214844,752.1626586914062,432.3424377441406,799.8956909179688,490.65045166015625,0.2569965720176697,34.21565322296998
3,0.3448275862068966,0,803.8478088378906,442.25279235839844,778.4173583984375,417.82208251953125,829.2782592773438,466.6835021972656,0.9162256121635437,34.27812328964134
4,0.4597701149425288,0,809.2757263183594,446.0547637939453,785.027099609375,418.9818420410156,833.5243530273438,473.127685546875,0.7815746068954468,34.21406615644453
4,0.4597701149425288,1,811.9609375,474.01759338378906,790.4012451171875,436.51898193359375,833.5206298828125,511.5162048339844,0.5158471465110779,33.70070723953011
5,0.574712643678161,0,863.5988464355469,416.54759216308594,838.5337524414062,392.0271301269531,888.6639404296875,441.06805419921875,0.7373684048652649,34.22420327161799
6,0.6896551724137931,0,863.5988464355469,416.54759216308594,838.5337524414062,392.0271301269531,888.6639404296875,441.06805419921875,0.7373684048652649,34.22420327161799
7,0.8045977011494253,0,888.1687622070312,446.91888427734375,866.3312377929688,410.3972473144531,910.0062866210938,483.4405212402344,0.6282002329826355,33.60114428410148
7,0.8045977011494253,1,882.8795776367188,434.1903991699219,860.4810791015625,400.1042175292969,905.278076171875,468.2765808105469,0.4125463366508484,33.66490501380179
8,0.9195402298850576,0,907.7116088867188,442.60032653808594,886.7919921875,411.88494873046875,928.6312255859375,473.3157043457031,0.452862024307251,33.57889331411556
8,0.9195402298850576,1,902.3797607421875,435.31529235839844,877.2842407226562,402.769775390625,927.4752807617188,467.8608093261719,0.30193832516670227,33.542413912380546
9,1.0344827586206895,0,944.8371276855469,411.6430969238281,923.4976806640625,373.18731689453125,966.1765747070312,450.098876953125,0.33036181330680847,33.4350573627815
10,1.149425287356322,0,984.1048889160156,430.2912902832031,968.2508544921875,404.039794921875,999.9589233398438,456.54278564453125,0.30368903279304504,33.40945049229188
10,1.149425287356322,1,982.7077026367188,421.41131591796875,964.58251953125,395.08978271484375,1000.8328857421875,447.73284912109375,0.28136780858039856,33.39995306722864
15,1.7241379310344829,0,1013.3927917480469,455.0110321044922,990.1627807617188,406.9037170410156,1036.622802734375,503.11834716796875,0.37252503633499146,33.6101728377351
15,1.7241379310344829,1,1010.1284790039062,444.0688934326172,986.37451171875,399.99603271484375,1033.8824462890625,488.1417541503906,0.29656311869621277,33.6837201706261
16,1.8390804597701151,0,1006.614013671875,419.1809539794922,983.490966796875,384.9573059082031,1029.737060546875,453.40460205078125,0.29905641078948975,34.03515831312188
17,1.9540229885057472,0,994.7960815429688,415.6127624511719,971.5958251953125,380.52178955078125,1017.996337890625,450.7037353515625,0.5288917422294617,34.167960936043514
18,2.0689655172413794,0,955.6700439453125,400.78382873535156,933.56787109375,372.3743591308594,977.772216796875,429.19329833984375,0.7529742121696472,34.2430012225526
19,2.183908045977012,0,911.3109741210938,401.23594665527344,889.4215087890625,376.8456115722656,933.200439453125,425.62628173828125,0.34144383668899536,34.2678728774069
21,2.413793103448276,0,796.5432434082031,447.0855712890625,773.5201416015625,412.6866455078125,819.5663452148438,481.4844970703125,0.3811228275299072,33.847526355778655
22,2.528735632183908,0,698.2253723144531,417.4889831542969,670.69775390625,387.3957214355469,725.7529907226562,447.5822448730469,0.5141739845275879,34.102592186854416
22,2.528735632183908,1,694.1357421875,410.6471862792969,668.161865234375,384.6804504394531,720.109619140625,436.6139221191406,0.5011546611785889,34.18750415113414
23,2.6436781609195403,0,605.3167419433594,436.9741973876953,585.7265625,408.74774169921875,624.9069213867188,465.2006530761719,0.7188090085983276,33.90045269097923
23,2.6436781609195403,1,599.05908203125,430.9389953613281,578.6002807617188,403.5972595214844,619.5178833007812,458.2807312011719,0.5480426549911499,33.93468522776361
24,2.7586206896551726,0,548.9390563964844,450.421875,531.927978515625,422.8049011230469,565.9501342773438,478.0388488769531,0.9036551117897034,33.45123202137811
24,2.7586206896551726,1,542.7666931152344,446.6474304199219,524.0379638671875,419.320068359375,561.4954223632812,473.97479248046875,0.4265429675579071,33.44203951891076
25,2.873563218390805,0,548.9390563964844,450.421875,531.927978515625,422.8049011230469,565.9501342773438,478.0388488769531,0.9036551117897034,33.45123202137811
25,2.873563218390805,1,542.7666931152344,446.6474304199219,524.0379638671875,419.320068359375,561.4954223632812,473.97479248046875,0.4265429675579071,33.44203951891076
26,2.988505747126437,0,517.1200256347656,467.1221923828125,496.33087158203125,436.42254638671875,537.9091796875,497.82183837890625,0.9228499531745911,33.25799376690707
26,2.988505747126437,1,521.2837524414062,474.1728057861328,500.9100341796875,440.576416015625,541.657470703125,507.7691955566406,0.9178317785263062,33.26596238708306
27,3.1034482758620694,0,495.07093811035156,474.8231201171875,474.0104064941406,443.528564453125,516.1314697265625,506.11767578125,0.9427138566970825,33.30243536116522
28,3.218390804597701,0,431.3835906982422,473.04217529296875,412.95745849609375,446.06951904296875,449.8097229003906,500.01483154296875,0.7152820229530334,32.99212731131233
