frame_name,left_temp,right_temp,left_x,left_y,right_x,right_y,left_conf,right_conf,nostril_spacing,roi_radius,left_source,right_source,status
frame_000124.jpg,,,,,,,,,,20,missing,missing,no_detection
frame_000125.jpg,,,,,,,,,,20,missing,missing,no_detection
frame_000126.jpg,,,,,,,,,,20,missing,missing,no_detection
frame_000127.jpg,,,,,,,,,,20,missing,missing,no_detection
frame_000128.jpg,,,,,,,,,,20,missing,missing,no_detection
frame_000129.jpg,,,,,,,,,,20,missing,missing,no_detection
frame_000130.jpg,,,,,,,,,,20,missing,missing,no_detection
frame_000131.jpg,,,,,,,,,,20,missing,missing,no_detection
frame_000132.jpg,,,,,,,,,,20,missing,missing,no_detection
frame_000133.jpg,,,,,,,,,,20,missing,missing,no_detection
frame_000134.jpg,,,,,,,,,,20,missing,missing,no_detection
frame_000135.jpg,,,,,,,,,,20,missing,missing,no_detection
frame_000136.jpg,,,,,,,,,,20,missing,missing,no_detection
frame_000137.jpg,,,,,,,,,,20,missing,missing,no_detection
frame_000138.jpg,,,,,,,,,,20,missing,missing,no_detection
frame_000139.jpg,,,,,,,,,,20,missing,missing,no_detection
frame_000140.jpg,,,,,,,,,,20,missing,missing,no_detection
frame_000141.jpg,,,,,,,,,,20,missing,missing,no_detection
frame_000142.jpg,,,,,,,,,,20,missing,missing,no_detection
frame_000143.jpg,28.122215039367287,32.53828877137934,889.2762298583984,837.9678039550781,761.5494384765625,838.1280517578125,0.00017558460240252316,0.9923492670059204,127.72689190635353,20,opposite_inferred,detected,opposite_inferred_repair
frame_000144.jpg,31.509438137328623,33.2787510189923,808.3173675537109,775.9309387207031,680.590576171875,776.0911865234375,0.03177833557128906,0.9975965619087219,127.72689190635353,20,opposite_inferred,detected,opposite_inferred_repair
frame_000145.jpg,31.609103961025575,33.1956077845491,760.6313323974609,753.0422668457031,632.904541015625,753.2025146484375,0.4454708397388458,0.999609649181366,127.72689190635353,20,opposite_inferred,detected,opposite_inferred_repair
frame_000146.jpg,31.996586949881465,33.21082952783255,727.7493286132812,736.4246826171875,592.5485229492188,735.2451782226562,0.9981314539909363,0.9983338713645935,135.20595061915105,20,detected,detected,ok
frame_000147.jpg,32.102613761215395,33.232435623927444,690.5510864257812,717.0860595703125,557.80029296875,718.685302734375,0.9996724128723145,0.9798382520675659,132.7604261147469,20,detected,detected,ok
frame_000148.jpg,32.17713013501382,33.16091742652518,657.19775390625,695.1776123046875,525.8917236328125,688.3760375976562,0.9995201826095581,0.9165855050086975,131.48207103884624,20,detected,detected,ok
frame_000149.jpg,32.33273809688224,33.129135620323154,635.364990234375,660.41748046875,498.91607666015625,661.3136596679688,0.999821126461029,0.9736409187316895,136.4518565382741,20,detected,detected,ok
frame_000150.jpg,31.894720263125414,33.1841187351221,605.9876098632812,630.0970458984375,480.05535888671875,625.730712890625,0.9997594952583313,0.9917763471603394,126.0079231634227,20,detected,detected,ok
frame_000151.jpg,32.145888418907816,32.99542636754514,592.8131103515625,602.67724609375,468.54180908203125,600.6884765625,0.9996941089630127,0.9938708543777466,124.2872138374299,20,detected,detected,ok
frame_000152.jpg,31.55244845041317,33.133763602212746,571.6822509765625,592.5023193359375,446.2228698730469,590.5558471679688,0.9990528225898743,0.9878252148628235,125.47447971909607,20,detected,detected,ok
frame_000153.jpg,31.48121312002106,33.0390456465358,562.8426513671875,593.1905517578125,434.8312683105469,589.1561889648438,0.9990513920783997,0.9919702410697937,128.07494007501728,20,detected,detected,ok
frame_000154.jpg,31.991626052486666,33.06737147283246,559.117919921875,594.1954956054688,429.2342834472656,596.3867797851562,0.9997864365577698,0.9602126479148865,129.9021198834901,20,detected,detected,ok
frame_000155.jpg,31.3329457922929,32.732593778169075,549.4080200195312,589.8653564453125,422.6211853027344,589.9152221679688,0.9998520612716675,0.9494195580482483,126.78684452298143,20,detected,detected,ok
frame_000156.jpg,31.609656927295813,32.69028313499569,542.7491455078125,593.3408203125,415.02235412597656,593.5010681152344,0.9996588230133057,0.2505270838737488,127.72689190635353,20,detected,opposite_inferred,opposite_inferred_repair
frame_000157.jpg,31.533305632712146,32.67565923134496,542.1074829101562,592.9227905273438,414.3806915283203,593.0830383300781,0.9996764659881592,0.09019429236650467,127.72689190635353,20,detected,opposite_inferred,opposite_inferred_repair
frame_000158.jpg,31.440465965033894,32.65339425355014,541.0833129882812,591.39404296875,413.3565216064453,591.5542907714844,0.9996260404586792,0.08603467047214508,127.72689190635353,20,detected,opposite_inferred,opposite_inferred_repair
frame_000159.jpg,31.495626303415452,32.6150580059714,540.8182983398438,590.8936767578125,413.0915069580078,591.0539245605469,0.9995611310005188,0.038255076855421066,127.72689190635353,20,detected,opposite_inferred,opposite_inferred_repair
frame_000160.jpg,31.34877469189174,32.54314628862891,540.1731567382812,588.8480224609375,412.4463653564453,589.0082702636719,0.9995183944702148,0.017058825120329857,127.72689190635353,20,detected,opposite_inferred,opposite_inferred_repair
frame_000161.jpg,31.2722389246436,32.517640915133384,538.4321899414062,589.5242309570312,410.7053985595703,589.6844787597656,0.9995224475860596,0.010514640249311924,127.72689190635353,20,detected,opposite_inferred,opposite_inferred_repair
frame_000162.jpg,31.22428759968335,32.450818501873954,537.7517700195312,588.290771484375,410.0249786376953,588.4510192871094,0.9995443224906921,0.007600684650242329,127.72689190635353,20,detected,opposite_inferred,opposite_inferred_repair
frame_000163.jpg,31.27736224517766,32.48897183569745,537.3204956054688,588.5110473632812,409.5937042236328,588.6712951660156,0.9995311498641968,0.011576888151466846,127.72689190635353,20,detected,opposite_inferred,opposite_inferred_repair
frame_000164.jpg,31.32237910912151,32.61598527131689,537.240234375,588.6097412109375,409.51344299316406,588.7699890136719,0.999545156955719,0.02906009927392006,127.72689190635353,20,detected,opposite_inferred,opposite_inferred_repair
frame_000165.jpg,31.310766254804122,32.80810138230513,534.9143676757812,586.841796875,407.1875762939453,587.0020446777344,0.9995964169502258,0.012862566858530045,127.72689190635353,20,detected,opposite_inferred,opposite_inferred_repair
frame_000166.jpg,31.568123210737614,32.96707729055292,532.94140625,589.6220703125,405.21461486816406,589.7823181152344,0.9996095299720764,0.026538006961345673,127.72689190635353,20,detected,opposite_inferred,opposite_inferred_repair
frame_000167.jpg,31.811835569919932,32.95199876095214,534.6060180664062,591.0042724609375,406.8792266845703,591.1645202636719,0.9996091723442078,0.06399330496788025,127.72689190635353,20,detected,opposite_inferred,opposite_inferred_repair
