grid_index,time_seconds,is_human_reference
5,0.574712643678161,False
19,2.1839080459770117,False
30,3.4482758620689657,False
47,5.402298850574713,False
82,9.42528735632184,False
90,10.344827586206897,False
105,12.06896551724138,False
111,12.758620689655173,False
117,13.448275862068966,False
134,15.402298850574715,False
139,15.977011494252874,False
153,17.586206896551726,False
166,19.080459770114945,False
173,19.885057471264368,False
182,20.919540229885058,False
190,21.839080459770116,False
198,22.758620689655174,False
205,23.5632183908046,False
214,24.59770114942529,False
224,25.74712643678161,False
237,27.24137931034483,False
248,28.505747126436784,False
257,29.540229885057474,False
