relative_seconds,absolute_seconds
0.0,0.0
0.10166666666666667,0.10166666666666667
0.18833333333333335,0.18833333333333335
0.26666666666666666,0.26666666666666666
0.4066666666666667,0.4066666666666667
0.45833333333333337,0.45833333333333337
0.5266666666666667,0.5266666666666667
0.7816666666666667,0.7816666666666667
0.8383333333333334,0.8383333333333334
1.0883333333333334,1.0883333333333334
1.1316666666666668,1.1316666666666668
1.2383333333333335,1.2383333333333335
1.3533333333333335,1.3533333333333335
1.4233333333333333,1.4233333333333333
1.5333333333333334,1.5333333333333334
1.6766666666666667,1.6766666666666667
1.7433333333333334,1.7433333333333334
1.8583333333333334,1.8583333333333334
1.8933333333333335,1.8933333333333335
2.0933333333333333,2.0933333333333333
2.1966666666666668,2.1966666666666668
2.27,2.27
2.35,2.35
2.6083333333333334,2.6083333333333334
2.66,2.66
2.7683333333333335,2.7683333333333335
2.911666666666667,2.911666666666667
3.121666666666667,3.121666666666667
3.1500000000000004,3.1500000000000004
3.1933333333333334,3.1933333333333334
3.3633333333333337,3.3633333333333337
3.496666666666667,3.496666666666667
3.6,3.6
3.7633333333333336,3.7633333333333336
3.8016666666666667,3.8016666666666667
3.861666666666667,3.861666666666667
4.178333333333334,4.178333333333334
4.21,4.21
4.273333333333333,4.273333333333333
4.4366666666666665,4.4366666666666665
4.468333333333334,4.468333333333334
4.621666666666667,4.621666666666667
4.708333333333334,4.708333333333334
4.88,4.88
4.953333333333334,4.953333333333334
5.058333333333334,5.058333333333334
5.256666666666667,5.256666666666667
5.3133333333333335,5.3133333333333335
5.411666666666667,5.411666666666667
5.513333333333334,5.513333333333334
5.671666666666667,5.671666666666667
5.7266666666666675,5.7266666666666675
5.773333333333333,5.773333333333333
5.966666666666667,5.966666666666667
6.066666666666667,6.066666666666667
6.286666666666667,6.286666666666667
6.361666666666667,6.361666666666667
6.425000000000001,6.425000000000001
6.588333333333334,6.588333333333334
6.653333333333333,6.653333333333333
6.760000000000001,6.760000000000001
6.9316666666666675,6.9316666666666675
7.043333333333334,7.043333333333334
7.105,7.105
