epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
37,25.8661,2.76073,2.32771,1.38543,0,0,0,0,0,0,0,0.000838,0.000838,0.000838
38,26.5686,2.4526,2.31301,1.31186,0,0,0,0,0,0,0,0.0008335,0.0008335,0.0008335
39,27.2264,2.42737,2.3411,1.24813,0,0,0,0,0,0,0,0.000829,0.000829,0.000829
40,27.8639,2.5977,2.19582,1.32512,0,0,0,0,0,0,0,0.0008245,0.0008245,0.0008245
41,28.5273,2.52955,2.27625,1.3216,0,0,0,0,0,0,0,0.00082,0.00082,0.00082
42,29.1899,2.47603,2.12768,1.26626,0,0,0,0,0,0,0,0.0008155,0.0008155,0.0008155
43,29.8819,2.47491,2.17038,1.27621,0,0,0,0,0,0,0,0.000811,0.000811,0.000811
44,30.5371,2.5242,2.12843,1.26564,0,0,0,0,0,0,0,0.0008065,0.0008065,0.0008065
45,31.1844,2.36057,2.15576,1.21622,0,0,0,0,0,0,0,0.000802,0.000802,0.000802
46,31.8309,2.4585,2.25654,1.25672,0,0,0,0,0,0,0,0.0007975,0.0007975,0.0007975
47,32.4817,2.64309,2.21984,1.24783,0,0,0,0,0,0,0,0.000793,0.000793,0.000793
48,33.1902,2.36619,2.06658,1.23481,0,0,0,0,0,0,0,0.0007885,0.0007885,0.0007885
49,33.8786,2.50342,2.15487,1.25705,0,0,0,0,0,0,0,0.000784,0.000784,0.000784
50,34.5286,2.35886,2.03242,1.17141,0,0,0,0,0,0,0,0.0007795,0.0007795,0.0007795
51,35.1705,2.37921,2.1327,1.24167,0,0,0,0,0,0,0,0.000775,0.000775,0.000775
52,35.8748,2.3205,2.08814,1.18637,0,0,0,0,0,0,0,0.0007705,0.0007705,0.0007705
53,36.5133,2.1719,2.09782,1.1496,0,0,0,0,0,0,0,0.000766,0.000766,0.000766
54,37.1467,2.45594,2.0243,1.21789,0,0,0,0,0,0,0,0.0007615,0.0007615,0.0007615
55,37.8309,2.26549,1.9557,1.16723,0,0,0,0,0,0,0,0.000757,0.000757,0.000757
56,38.4518,2.38979,1.95994,1.16962,0,0,0,0,0,0,0,0.0007525,0.0007525,0.0007525
57,39.1937,2.2747,1.9792,1.11381,0,0,0,0,0,0,0,0.000748,0.000748,0.000748
58,39.8213,2.09169,1.82929,1.12513,0,0,0,0,0,0,0,0.0007435,0.0007435,0.0007435
59,40.4999,2.30794,1.80647,1.22878,0,0,0,0,0,0,0,0.000739,0.000739,0.000739
60,41.2037,2.3219,1.87788,1.1922,0,0,0,0,0,0,0,0.0007345,0.0007345,0.0007345
61,41.8515,2.2393,1.73793,1.11766,0,0,0,0,0,0,0,0.00073,0.00073,0.00073
62,42.4788,2.2373,1.93056,1.11523,0,0,0,0,0,0,0,0.0007255,0.0007255,0.0007255
63,43.1928,2.11388,1.73387,1.07482,0,0,0,0,0,0,0,0.000721,0.000721,0.000721
64,43.8797,2.11324,1.72888,1.12831,0,0,0,0,0,0,0,0.0007165,0.0007165,0.0007165
65,44.5993,2.1803,1.64338,1.18874,0,0,0,0,0,0,0,0.000712,0.000712,0.000712
66,45.3852,2.13364,1.60782,1.1292,0,0,0,0,0,0,0,0.0007075,0.0007075,0.0007075
67,46.0312,1.8971,1.62623,1.06817,0,0,0,0,0,0,0,0.000703,0.000703,0.000703
68,46.712,2.10305,1.66249,1.10455,0,0,0,0,0,0,0,0.0006985,0.0006985,0.0006985
69,47.3767,2.11852,2.00614,1.07527,0,0,0,0,0,0,0,0.000694,0.000694,0.000694
70,48.0648,2.0521,1.65451,1.08891,0,0,0,0,0,0,0,0.0006895,0.0006895,0.0006895
71,48.7528,1.97303,1.76475,1.1053,0,0,0,0,0,0,0,0.000685,0.000685,0.000685
72,49.4255,1.91749,1.68725,1.05494,0,0,0,0,0,0,0,0.0006805,0.0006805,0.0006805
73,50.1484,2.00984,1.57612,1.08961,0,0,0,0,0,0,0,0.000676,0.000676,0.000676
74,50.7966,2.04918,1.70605,1.04692,0,0,0,0,0,0,0,0.0006715,0.0006715,0.0006715
75,51.4468,1.7549,1.49411,1.07336,0,0,0,0,0,0,0,0.000667,0.000667,0.000667
76,52.2226,1.98239,1.51047,1.09238,0,0,0,0,0,0,0,0.0006625,0.0006625,0.0006625
77,52.8858,1.78764,1.40465,1.06052,0,0,0,0,0,0,0,0.000658,0.000658,0.000658
78,53.5316,1.86783,1.53176,1.0422,0,0,0,0,0,0,0,0.0006535,0.0006535,0.0006535
79,54.1986,1.87763,1.70404,1.05146,0,0,0,0,0,0,0,0.000649,0.000649,0.000649
80,54.8586,2.00267,1.61071,1.08432,0,0,0,0,0,0,0,0.0006445,0.0006445,0.0006445
81,55.5427,1.70633,1.35575,1.02834,0,0,0,0,0,0,0,0.00064,0.00064,0.00064
82,56.1822,1.91319,1.38762,1.05197,0,0,0,0,0,0,0,0.0006355,0.0006355,0.0006355
83,56.8343,1.8749,1.38566,1.07611,0,0,0,0,0,0,0,0.000631,0.000631,0.000631
84,57.52,1.83196,1.41475,1.04095,0,0,0,0,0,0,0,0.0006265,0.0006265,0.0006265
85,58.2556,1.77003,1.46775,1.01282,0,0,0,0,0,0,0,0.000622,0.000622,0.000622
86,58.9049,1.73098,1.3674,1.00707,0,0,0,0,0,0,0,0.0006175,0.0006175,0.0006175
87,59.589,1.71191,1.42778,1.02787,0,0,0,0,0,0,0,0.000613,0.000613,0.000613
88,60.2623,1.73027,1.41016,1.01414,0,0,0,0,0,0,0,0.0006085,0.0006085,0.0006085
89,60.9723,1.78394,1.37975,1.03746,0,0,0,0,0,0,0,0.000604,0.000604,0.000604
90,61.6139,1.78829,1.29195,1.00582,0,0,0,0,0,0,0,0.0005995,0.0005995,0.0005995
91,62.3219,1.64592,1.24262,1.00189,0,0,0,0,0,0,0,0.000595,0.000595,0.000595
92,62.9813,1.78595,1.38018,1.02931,0,0,0,0,0,0,0,0.0005905,0.0005905,0.0005905
93,63.6211,1.69874,1.29674,1.01516,0,0,0,0,0,0,0,0.000586,0.000586,0.000586
94,64.2512,1.72577,1.36215,1.04153,0,0,0,0,0,0,0,0.0005815,0.0005815,0.0005815
95,65.0079,1.79015,1.32354,1.02933,0,0,0,0,0,0,0,0.000577,0.000577,0.000577
96,65.6739,1.76104,1.34442,1.00808,0,0,0,0,0,0,0,0.0005725,0.0005725,0.0005725
97,66.363,1.65902,1.34753,1.00047,0,0,0,0,0,0,0,0.000568,0.000568,0.000568
98,67.0184,1.56433,1.22842,0.99738,0,0,0,0,0,0,0,0.0005635,0.0005635,0.0005635
99,67.6669,1.68594,1.30729,1.01801,0,0,0,0,0,0,0,0.000559,0.000559,0.000559
100,68.3287,1.82015,1.3095,1.05845,0,0,0,0,0,0,0,0.0005545,0.0005545,0.0005545
101,68.9584,1.55928,1.25772,0.97944,0,0,0,0,0,0,0,0.00055,0.00055,0.00055
102,69.6241,1.63644,1.24,0.97865,0,0,0,0,0,0,0,0.0005455,0.0005455,0.0005455
103,70.2764,1.76499,1.24414,1.03962,0,0,0,0,0,0,0,0.000541,0.000541,0.000541
104,70.9998,1.71059,1.25725,1.01943,0,0,0,0,0,0,0,0.0005365,0.0005365,0.0005365
105,71.6878,1.81201,1.19938,1.05805,0,0,0,0,0,0,0,0.000532,0.000532,0.000532
106,72.33,1.56488,1.19348,0.97793,0,0,0,0,0,0,0,0.0005275,0.0005275,0.0005275
107,72.9827,1.68826,1.26906,1.03751,0,0,0,0,0,0,0,0.000523,0.000523,0.000523
108,73.6657,1.61348,1.15268,0.98355,0,0,0,0,0,0,0,0.0005185,0.0005185,0.0005185
109,74.3243,1.56642,1.14696,0.98422,0,0,0,0,0,0,0,0.000514,0.000514,0.000514
110,74.9968,1.59255,1.18773,0.99674,0,0,0,0,0,0,0,0.0005095,0.0005095,0.0005095
111,75.6549,1.53022,1.21978,0.95688,0,0,0,0,0,0,0,0.000505,0.000505,0.000505
112,76.3335,1.59348,1.10912,1.01023,0,0,0,0,0,0,0,0.0005005,0.0005005,0.0005005
113,77.0591,1.5047,1.21178,0.95745,0,0,0,0,0,0,0,0.000496,0.000496,0.000496
114,77.7445,1.58567,1.1264,0.99045,0,0,0,0,0,0,0,0.0004915,0.0004915,0.0004915
115,78.3957,1.49104,1.1642,0.96971,0,0,0,0,0,0,0,0.000487,0.000487,0.000487
116,79.0558,1.38593,1.05578,0.92885,0,0,0,0,0,0,0,0.0004825,0.0004825,0.0004825
117,79.7112,1.63195,1.21772,0.98315,0,0,0,0,0,0,0,0.000478,0.000478,0.000478
118,80.367,1.48659,1.16346,0.97579,0,0,0,0,0,0,0,0.0004735,0.0004735,0.0004735
119,81.0388,1.4868,1.0639,0.96063,0,0,0,0,0,0,0,0.000469,0.000469,0.000469
120,81.7082,1.47012,1.16344,0.957,0,0,0,0,0,0,0,0.0004645,0.0004645,0.0004645
121,82.3957,1.46137,1.14749,0.95353,0,0,0,0,0,0,0,0.00046,0.00046,0.00046
122,83.047,1.42693,1.02617,0.93304,0,0,0,0,0,0,0,0.0004555,0.0004555,0.0004555
123,83.8168,1.44649,1.09582,0.98129,0,0,0,0,0,0,0,0.000451,0.000451,0.000451
124,84.5105,1.46411,1.08765,0.94519,0,0,0,0,0,0,0,0.0004465,0.0004465,0.0004465
125,85.1501,1.53257,1.10102,0.96487,0,0,0,0,0,0,0,0.000442,0.000442,0.000442
126,85.8163,1.51568,1.06915,0.96355,0,0,0,0,0,0,0,0.0004375,0.0004375,0.0004375
127,86.4669,1.53156,1.0801,0.9362,0,0,0,0,0,0,0,0.000433,0.000433,0.000433
128,87.1079,1.47865,1.04833,0.95755,0,0,0,0,0,0,0,0.0004285,0.0004285,0.0004285
129,87.7642,1.4679,1.05788,0.96986,0,0,0,0,0,0,0,0.000424,0.000424,0.000424
130,88.4265,1.46216,1.03082,0.95697,0,0,0,0,0,0,0,0.0004195,0.0004195,0.0004195
131,89.0556,1.52162,1.09113,0.97561,0,0,0,0,0,0,0,0.000415,0.000415,0.000415
132,89.8148,1.44898,1.12783,0.91897,0,0,0,0,0,0,0,0.0004105,0.0004105,0.0004105
133,90.4634,1.44372,1.03449,0.95336,0,0,0,0,0,0,0,0.000406,0.000406,0.000406
134,91.104,1.22721,0.96862,0.90482,0,0,0,0,0,0,0,0.0004015,0.0004015,0.0004015
135,91.7949,1.4142,1.00915,0.92821,0,0,0,0,0,0,0,0.000397,0.000397,0.000397
136,92.4273,1.38288,1.01173,0.93841,0,0,0,0,0,0,0,0.0003925,0.0003925,0.0003925
137,93.0862,1.36235,0.98567,0.92506,0,0,0,0,0,0,0,0.000388,0.000388,0.000388
138,93.7794,1.28979,0.97421,0.91076,0,0,0,0,0,0,0,0.0003835,0.0003835,0.0003835
139,94.4684,1.21606,0.95254,0.85134,0,0,0,0,0,0,0,0.000379,0.000379,0.000379
140,95.1167,1.31715,0.94864,0.93486,0,0,0,0,0,0,0,0.0003745,0.0003745,0.0003745
141,95.7641,1.43551,0.99719,0.90558,0,0,0,0,0,0,0,0.00037,0.00037,0.00037
142,96.4943,1.266,0.93273,0.90925,0,0,0,0,0,0,0,0.0003655,0.0003655,0.0003655
143,97.183,1.27633,0.98278,0.88153,0,0,0,0,0,0,0,0.000361,0.000361,0.000361
144,97.8244,1.39676,0.98841,0.91942,0,0,0,0,0,0,0,0.0003565,0.0003565,0.0003565
145,98.4805,1.38425,0.98312,0.9474,0,0,0,0,0,0,0,0.000352,0.000352,0.000352
146,99.1119,1.40279,0.98308,0.92797,0,0,0,0,0,0,0,0.0003475,0.0003475,0.0003475
147,99.7613,1.30496,0.96983,0.90008,0,0,0,0,0,0,0,0.000343,0.000343,0.000343
148,100.452,1.3174,0.90054,0.91671,0,0,0,0,0,0,0,0.0003385,0.0003385,0.0003385
149,101.09,1.35835,0.96077,0.86952,0,0,0,0,0,0,0,0.000334,0.000334,0.000334
150,101.764,1.29138,0.92211,0.90952,0,0,0,0,0,0,0,0.0003295,0.0003295,0.0003295
151,102.554,1.27868,0.92362,0.89851,0,0,0,0,0,0,0,0.000325,0.000325,0.000325
152,103.247,1.2208,0.92874,0.93376,0,0,0,0,0,0,0,0.0003205,0.0003205,0.0003205
153,103.916,1.30297,0.96452,0.93165,0,0,0,0,0,0,0,0.000316,0.000316,0.000316
154,104.572,1.20516,0.97251,0.87142,0,0,0,0,0,0,0,0.0003115,0.0003115,0.0003115
155,105.224,1.32383,0.90389,0.91386,0,0,0,0,0,0,0,0.000307,0.000307,0.000307
156,105.906,1.22416,0.88407,0.92513,0,0,0,0,0,0,0,0.0003025,0.0003025,0.0003025
157,106.545,1.32909,0.92251,0.91504,0,0,0,0,0,0,0,0.000298,0.000298,0.000298
158,107.197,1.24534,0.91794,0.91466,0,0,0,0,0,0,0,0.0002935,0.0002935,0.0002935
159,107.885,1.3532,0.92216,0.88829,0,0,0,0,0,0,0,0.000289,0.000289,0.000289
160,108.526,1.1832,1.0229,0.91513,0,0,0,0,0,0,0,0.0002845,0.0002845,0.0002845
161,109.277,1.40449,0.92227,0.91444,0,0,0,0,0,0,0,0.00028,0.00028,0.00028
162,109.909,1.10783,0.89541,0.86625,0,0,0,0,0,0,0,0.0002755,0.0002755,0.0002755
163,110.584,1.36607,0.93378,0.87196,0,0,0,0,0,0,0,0.000271,0.000271,0.000271
164,111.258,1.25392,0.89688,0.90119,0,0,0,0,0,0,0,0.0002665,0.0002665,0.0002665
165,111.885,1.18109,0.86874,0.84326,0,0,0,0,0,0,0,0.000262,0.000262,0.000262
166,112.543,1.21901,0.87514,0.88126,0,0,0,0,0,0,0,0.0002575,0.0002575,0.0002575
167,113.207,1.2288,0.86723,0.85888,0,0,0,0,0,0,0,0.000253,0.000253,0.000253
168,113.871,1.34102,0.90761,0.8929,0,0,0,0,0,0,0,0.0002485,0.0002485,0.0002485
169,114.548,1.28318,0.86558,0.91303,0,0,0,0,0,0,0,0.000244,0.000244,0.000244
170,115.301,1.21168,0.87083,0.91096,0,0,0,0,0,0,0,0.0002395,0.0002395,0.0002395
171,115.984,1.32191,0.95305,0.887,0,0,0,0,0,0,0,0.000235,0.000235,0.000235
172,116.63,1.15872,0.85927,0.85826,0,0,0,0,0,0,0,0.0002305,0.0002305,0.0002305
173,117.302,1.12853,0.85652,0.88436,0,0,0,0,0,0,0,0.000226,0.000226,0.000226
174,117.987,1.4244,1.01444,0.88316,0,0,0,0,0,0,0,0.0002215,0.0002215,0.0002215
175,118.703,1.30287,0.89907,0.91575,0,0,0,0,0,0,0,0.000217,0.000217,0.000217
176,119.365,1.24836,0.90169,0.90512,0,0,0,0,0,0,0,0.0002125,0.0002125,0.0002125
177,120.058,1.04694,0.91966,0.86781,0,0,0,0,0,0,0,0.000208,0.000208,0.000208
178,120.744,1.24118,0.87457,0.89312,0,0,0,0,0,0,0,0.0002035,0.0002035,0.0002035
179,121.49,1.17341,0.85705,0.88166,0,0,0,0,0,0,0,0.000199,0.000199,0.000199
180,122.304,1.03785,1.03945,0.74461,0,0,0,0,0,0,0,0.0001945,0.0001945,0.0001945
181,123.058,1.18627,0.87837,0.90831,0,0,0,0,0,0,0,0.00019,0.00019,0.00019
182,123.768,1.27283,0.90434,0.877,0,0,0,0,0,0,0,0.0001855,0.0001855,0.0001855
183,124.574,1.12714,0.90229,0.84634,0,0,0,0,0,0,0,0.000181,0.000181,0.000181
184,125.285,1.21521,0.92587,0.87873,0,0,0,0,0,0,0,0.0001765,0.0001765,0.0001765
185,126.138,1.19313,0.95547,0.87018,0,0,0,0,0,0,0,0.000172,0.000172,0.000172
186,126.889,1.23535,0.93885,0.90677,0,0,0,0,0,0,0,0.0001675,0.0001675,0.0001675
187,127.605,1.33334,0.90062,0.89167,0,0,0,0,0,0,0,0.000163,0.000163,0.000163
188,128.392,1.18647,0.88526,0.88128,0,0,0,0,0,0,0,0.0001585,0.0001585,0.0001585
189,129.169,1.22471,0.85378,0.91747,0,0,0,0,0,0,0,0.000154,0.000154,0.000154
190,130.062,1.13405,0.85607,0.87979,0,0,0,0,0,0,0,0.0001495,0.0001495,0.0001495
191,130.813,1.14155,0.85675,0.89224,0,0,0,0,0,0,0,0.000145,0.000145,0.000145
192,131.538,1.16558,0.88401,0.87307,0,0,0,0,0,0,0,0.0001405,0.0001405,0.0001405
193,132.313,1.16011,0.87818,0.86608,0,0,0,0,0,0,0,0.000136,0.000136,0.000136
194,133.03,1.13104,0.85987,0.8952,0,0,0,0,0,0,0,0.0001315,0.0001315,0.0001315
195,133.917,1.15005,0.86981,0.85095,0,0,0,0,0,0,0,0.000127,0.000127,0.000127
196,134.795,1.18953,0.87106,0.90152,0,0,0,0,0,0,0,0.0001225,0.0001225,0.0001225
197,135.507,1.20134,0.84215,0.90762,0,0,0,0,0,0,0,0.000118,0.000118,0.000118
198,136.29,1.31437,0.94289,0.86659,0,0,0,0,0,0,0,0.0001135,0.0001135,0.0001135
199,137.147,1.04691,0.87766,0.85961,0,0,0,0,0,0,0,0.000109,0.000109,0.000109
200,138.315,1.17599,0.87131,0.87345,0.39669,0.33333,0.35014,0.1128,2.82297,2.0232,1.20009,0.0001045,0.0001045,0.0001045
