frame_index,frame_name,left_norm,right_norm,fused_norm,smoothed_norm,is_peak,selected_mode
0,zs197000_frame_000000.jpg,0.335164095850694,0.9650199901331187,0.9650199901331187,,False,framewise_max
1,zs197000_frame_000001.jpg,0.33542848342182224,0.9458197565145685,0.9458197565145685,0.9557170052648596,False,framewise_max
2,zs197000_frame_000002.jpg,0.32009158140473243,0.9563112691468916,0.9563112691468916,0.96737700855382,False,framewise_max
3,zs197000_frame_000003.jpg,0.3256652667403071,1.0,1.0,0.9513069156091708,False,framewise_max
4,zs197000_frame_000004.jpg,0.2650500314332629,0.897609477680621,0.897609477680621,0.8538885196233182,False,framewise_max
5,zs197000_frame_000005.jpg,0.24410840024582228,0.6640560811893337,0.6640560811893337,0.6888770859911384,False,framewise_max
6,zs197000_frame_000006.jpg,0.18406657219453673,0.5049656991034606,0.5049656991034606,0.5285674193038367,False,framewise_max
7,zs197000_frame_000007.jpg,0.16068772451265392,0.41668047761871585,0.41668047761871585,0.4080033062989734,False,framewise_max
8,zs197000_frame_000008.jpg,0.11091094227141181,0.30236374217474393,0.30236374217474393,0.32728449590018066,False,framewise_max
9,zs197000_frame_000009.jpg,0.06106321510470215,0.2628092679070822,0.2628092679070822,0.36242411396231056,False,framewise_max
10,zs197000_frame_000010.jpg,0.3565496928334957,0.5220993318051056,0.5220993318051056,0.5749423122713746,False,framewise_max
11,zs197000_frame_000011.jpg,0.8107872105717824,0.9399183371019362,0.9399183371019362,0.8151262188908578,False,framewise_max
12,zs197000_frame_000012.jpg,0.9833609877655317,0.9367300956385587,0.9833609877655317,0.9744264416224893,False,framewise_max
13,zs197000_frame_000013.jpg,1.0,0.9857967449539503,1.0,0.9881711526359931,True,framewise_max
14,zs197000_frame_000014.jpg,0.9400526742075286,0.9811524701424476,0.9811524701424476,0.9513744774671158,False,framewise_max
15,zs197000_frame_000015.jpg,0.6966885624212962,0.8729709622589001,0.8729709622589001,0.8290864779447722,False,framewise_max
16,zs197000_frame_000016.jpg,0.5782647229128084,0.6331360014329689,0.6331360014329689,0.6387772234839677,False,framewise_max
17,zs197000_frame_000017.jpg,0.40135804165665767,0.41022470676003414,0.41022470676003414,0.46110783481680245,False,framewise_max
18,zs197000_frame_000018.jpg,0.3398828665897,0.3399627962574044,0.3399627962574044,0.3584989246510611,False,framewise_max
19,zs197000_frame_000019.jpg,0.3243140132483391,0.3253092709357448,0.3253092709357448,0.41714433388301436,False,framewise_max
20,zs197000_frame_000020.jpg,0.34881854453289707,0.586160934455894,0.586160934455894,0.5869023835506797,False,framewise_max
21,zs197000_frame_000021.jpg,0.8165744606900311,0.8492369452604004,0.8492369452604004,0.7546699748766919,False,framewise_max
22,zs197000_frame_000022.jpg,0.7810103784816487,0.828612044913781,0.828612044913781,0.840103221098988,False,framewise_max
23,zs197000_frame_000023.jpg,0.7056183463267269,0.8424606731227829,0.8424606731227829,0.8469302075864817,True,framewise_max
24,zs197000_frame_000024.jpg,0.6635389890718834,0.8697179047228814,0.8697179047228814,0.8312906679210142,False,framewise_max
25,zs197000_frame_000025.jpg,0.5559301908958927,0.7816934259173787,0.7816934259173787,0.750215762002711,False,framewise_max
26,zs197000_frame_000026.jpg,0.3689327612229909,0.5992359553678731,0.5992359553678731,0.6368287048457225,False,framewise_max
27,zs197000_frame_000027.jpg,0.33330397505359594,0.5295567332519161,0.5295567332519161,0.514127657620982,False,framewise_max
28,zs197000_frame_000028.jpg,0.27059040319761174,0.4135902842431569,0.4135902842431569,0.4413538823800617,False,framewise_max
29,zs197000_frame_000029.jpg,0.2518680227989064,0.3809146296451121,0.3809146296451121,0.49306841526216694,False,framewise_max
30,zs197000_frame_000030.jpg,0.29266441410625926,0.6847003318982319,0.6847003318982319,0.5940171465586069,False,framewise_max
31,zs197000_frame_000031.jpg,0.20306846040954607,0.716436478132477,0.716436478132477,0.716615462536692,False,framewise_max
32,zs197000_frame_000032.jpg,0.27714384367865713,0.7487095775793672,0.7487095775793672,0.7421039285619804,True,framewise_max
33,zs197000_frame_000033.jpg,0.3221317236388991,0.7611657299740973,0.7611657299740973,0.6235345682414808,False,framewise_max
34,zs197000_frame_000034.jpg,0.12472562196412651,0.36072839717097804,0.36072839717097804,0.39406538359918164,False,framewise_max
35,zs197000_frame_000035.jpg,0.05079540584194741,0.06030202365246953,0.06030202365246953,0.15649159379165223,False,framewise_max
36,zs197000_frame_000036.jpg,0.037876917302951764,0.048444360551509184,0.048444360551509184,0.05807256089001203,False,framewise_max
37,zs197000_frame_000037.jpg,0.0654712984660574,0.019158367979418497,0.0654712984660574,0.1317021921677116,False,framewise_max
38,zs197000_frame_000038.jpg,0.08703616425868167,0.28119091748556824,0.28119091748556824,0.3764856294640078,False,framewise_max
39,zs197000_frame_000039.jpg,0.04983739405462196,0.7827946724403979,0.7827946724403979,0.6271260628111395,False,framewise_max
40,zs197000_frame_000040.jpg,0.10541044478807673,0.8173925985074526,0.8173925985074526,0.8543458884213583,False,framewise_max
41,zs197000_frame_000041.jpg,0.14808520052917035,0.9628503943162242,0.9628503943162242,0.9087635706009631,False,framewise_max
42,zs197000_frame_000042.jpg,0.1713360325568751,0.9460477189792126,0.9460477189792126,0.9528656896053886,True,framewise_max
43,zs197000_frame_000043.jpg,0.1634782538093473,0.9496989555207295,0.9496989555207295,0.817103527901468,False,framewise_max
44,zs197000_frame_000044.jpg,0.12839356624884588,0.555563909204462,0.555563909204462,0.5874925596131186,False,framewise_max
45,zs197000_frame_000045.jpg,0.13083222520952398,0.25721481411416425,0.25721481411416425,0.31254423752942323,False,framewise_max
46,zs197000_frame_000046.jpg,0.09250967776129203,0.12485398926964358,0.12485398926964358,0.1542263355818922,False,framewise_max
47,zs197000_frame_000047.jpg,0.05639826651569176,0.0806102033618688,0.0806102033618688,0.081134036129184,False,framewise_max
48,zs197000_frame_000048.jpg,0.03400200769112911,0.03793791575603963,0.03793791575603963,0.1158774334429396,False,framewise_max
49,zs197000_frame_000049.jpg,0.0,0.22908418121091043,0.22908418121091043,0.22557354274889588,False,framewise_max
50,zs197000_frame_000050.jpg,0.023819611514446847,0.4096985312797376,0.4096985312797376,0.3726459695046834,False,framewise_max
51,zs197000_frame_000051.jpg,0.06321668116828812,0.47915519602340234,0.47915519602340234,0.4687292379358552,False,framewise_max
52,zs197000_frame_000052.jpg,0.06651565736733829,0.5173339865044259,0.5173339865044259,0.5255306923028707,False,framewise_max
53,zs197000_frame_000053.jpg,0.02808800202564394,0.5801028943807842,0.5801028943807842,0.5691682778393614,True,framewise_max
54,zs197000_frame_000054.jpg,0.032218168047803704,0.610067952632874,0.610067952632874,0.5036415228953746,False,framewise_max
55,zs197000_frame_000055.jpg,0.019573402364230223,0.32075372167246563,0.32075372167246563,0.3799360055026329,False,framewise_max
56,zs197000_frame_000056.jpg,0.03915335303765558,0.20898634220255913,0.20898634220255913,0.22523533998701978,False,framewise_max
57,zs197000_frame_000057.jpg,0.035306291238565185,0.14596595608603466,0.14596595608603466,0.16116136515187746,False,framewise_max
58,zs197000_frame_000058.jpg,0.03217163062989065,0.12853179716703855,0.12853179716703855,0.1490658965508132,False,framewise_max
59,zs197000_frame_000059.jpg,0.04899115808095996,0.1726999363993664,0.1726999363993664,0.3153631347682325,False,framewise_max
60,zs197000_frame_000060.jpg,0.1877444381278382,0.6448576707382927,0.6448576707382927,0.5281205019672974,False,framewise_max
61,zs197000_frame_000061.jpg,0.17259631979753012,0.7668038987642333,0.7668038987642333,0.7267190040830768,False,framewise_max
62,zs197000_frame_000062.jpg,0.17291166679632175,0.7684954427467044,0.7684954427467044,0.8271630316933156,True,framewise_max
63,zs197000_frame_000063.jpg,0.24281822767338831,0.9461897535690096,0.9461897535690096,0.7553029361722781,False,framewise_max
64,zs197000_frame_000064.jpg,0.2568954804628966,0.5512236122011205,0.5512236122011205,0.6028319354307071,False,framewise_max
65,zs197000_frame_000065.jpg,0.13802161760854215,0.31108244052199135,0.31108244052199135,0.3649277409634618,False,framewise_max
66,zs197000_frame_000066.jpg,0.09407328760103387,0.2324771701672738,0.2324771701672738,0.2577134531815721,False,framewise_max
67,zs197000_frame_000067.jpg,0.08850544504207027,0.22958074885545135,0.22958074885545135,0.2588966221078346,False,framewise_max
68,zs197000_frame_000068.jpg,0.08791816116974022,0.31463194730077876,0.31463194730077876,0.42085031051230515,False,framewise_max
69,zs197000_frame_000069.jpg,0.07942167466474032,0.7183382353806855,0.7183382353806855,0.6151980418710866,False,framewise_max
70,zs197000_frame_000070.jpg,0.1992507035267554,0.8126239429317957,0.8126239429317957,0.7865853010812229,False,framewise_max
71,zs197000_frame_000071.jpg,0.27110876056582767,0.8287937249311879,0.8287937249311879,0.8334897592723121,True,framewise_max
72,zs197000_frame_000072.jpg,0.27697743132993263,0.859051609953953,0.859051609953953,0.7337234008901039,False,framewise_max
73,zs197000_frame_000073.jpg,0.268111838182838,0.5133248677851713,0.5133248677851713,0.5954400642651552,False,framewise_max
74,zs197000_frame_000074.jpg,0.264432111956414,0.41394371505634103,0.41394371505634103,0.40720927191126843,False,framewise_max
75,zs197000_frame_000075.jpg,0.13336350662281124,0.29435923289229293,0.29435923289229293,0.2794274950484713,False,framewise_max
76,zs197000_frame_000076.jpg,0.046712498464249526,0.12997953719678002,0.12997953719678002,0.14200351116642138,False,framewise_max
77,zs197000_frame_000077.jpg,0.0016717634101912082,0.0,0.0016717634101912082,0.23558899229059302,False,framewise_max
78,zs197000_frame_000078.jpg,0.011367943808261336,0.5751156762648079,0.5751156762648079,0.5047752370685642,False,framewise_max
79,zs197000_frame_000079.jpg,0.13985688364581242,0.9375382715306937,0.9375382715306937,0.8035385862468383,False,framewise_max
80,zs197000_frame_000080.jpg,0.10960281340964614,0.8979618109450134,0.8979618109450134,0.9257770308573305,True,framewise_max
81,zs197000_frame_000081.jpg,0.11335125180793702,0.9418310100962847,0.9418310100962847,0.7990860846387979,False,framewise_max
82,zs197000_frame_000082.jpg,0.19321042190857726,0.5574654328750958,0.5574654328750958,0.6494664129389296,False,framewise_max
83,zs197000_frame_000083.jpg,0.14453035296224628,0.44910279584540824,0.44910279584540824,0.4759900050500584,False,framewise_max
84,zs197000_frame_000084.jpg,0.15874249268974264,0.4214017864296712,0.4214017864296712,0.38422338651670956,False,framewise_max
85,zs197000_frame_000085.jpg,0.1285582651207415,0.28216557727504926,0.28216557727504926,0.2615196715083692,False,framewise_max
86,zs197000_frame_000086.jpg,0.07910785493665982,0.08099165082038713,0.08099165082038713,0.17341367311030115,False,framewise_max
87,zs197000_frame_000087.jpg,0.051208594726391304,0.15708379123546706,0.15708379123546706,0.3035928331571326,False,framewise_max
88,zs197000_frame_000088.jpg,0.031437449378156075,0.6727030574155436,0.6727030574155436,0.5211632950093215,False,framewise_max
89,zs197000_frame_000089.jpg,0.2626739223639745,0.7337030363769536,0.7337030363769536,0.7329769462809015,False,framewise_max
90,zs197000_frame_000090.jpg,0.5153541799891828,0.7925247450502076,0.7925247450502076,0.7949357199117502,False,framewise_max
91,zs197000_frame_000091.jpg,0.7380465672089599,0.8585793783080894,0.8585793783080894,0.8316709899530503,True,framewise_max
92,zs197000_frame_000092.jpg,0.652387766203855,0.8439088465008542,0.8439088465008542,0.730519394308971,False,framewise_max
93,zs197000_frame_000093.jpg,0.4890699581179693,0.4548232707420684,0.4890699581179693,0.5963477818068597,False,framewise_max
94,zs197000_frame_000094.jpg,0.45606454080175557,0.3988137246175057,0.45606454080175557,0.4360829492912187,False,framewise_max
95,zs197000_frame_000095.jpg,0.3631143489539313,0.35112975353378595,0.3631143489539313,0.3567459552191901,False,framewise_max
96,zs197000_frame_000096.jpg,0.25105897590188364,0.09254284645499468,0.25105897590188364,0.2825595019260457,False,framewise_max
97,zs197000_frame_000097.jpg,0.23350518092232211,0.0784843416676612,0.23350518092232211,0.3028935415422743,False,framewise_max
98,zs197000_frame_000098.jpg,0.3946170682329182,0.4241164678026174,0.4241164678026174,0.500348905913384,False,framewise_max
99,zs197000_frame_000099.jpg,0.8434250690152124,0.7257241586290896,0.8434250690152124,0.7209999713079481,False,framewise_max
100,zs197000_frame_000100.jpg,0.8954583771060145,0.7974333290161251,0.8954583771060145,0.8947713917298894,False,framewise_max
101,zs197000_frame_000101.jpg,0.8670352283620532,0.9454307290684415,0.9454307290684415,0.9398705318879539,False,framewise_max
102,zs197000_frame_000102.jpg,0.8623635112483742,0.9787224894894054,0.9787224894894054,0.9667576007841893,True,framewise_max
103,zs197000_frame_000103.jpg,0.8058686296520224,0.9761195837947211,0.9761195837947211,0.8113931625097197,False,framewise_max
104,zs197000_frame_000104.jpg,0.4793374142450326,0.4710190240032424,0.4793374142450326,0.6496591524463156,False,framewise_max
105,zs197000_frame_000105.jpg,0.4935204592991931,0.3708555474876259,0.4935204592991931,0.4322900943969543,False,framewise_max
106,zs197000_frame_000106.jpg,0.3240124096466372,0.2565216103582933,0.3240124096466372,,False,framewise_max
