frame_name,left_temp,right_temp,left_source,right_source,roi_radius,status
frame_000000.jpg,33.350339859714595,,detected,missing,20,ok
frame_000001.jpg,33.3136289196261,,detected,missing,20,ok
frame_000002.jpg,33.24535911967409,,detected,missing,20,ok
frame_000003.jpg,33.254188132473445,,detected,missing,20,ok
frame_000004.jpg,33.123476677313114,,detected,missing,20,ok
frame_000005.jpg,32.73480999188399,,detected,missing,20,ok
frame_000006.jpg,33.48263263439597,,detected,missing,20,ok
frame_000007.jpg,33.25251390274521,,detected,missing,20,ok
frame_000008.jpg,33.25131524972645,,detected,missing,20,ok
frame_000009.jpg,32.96225742529329,,detected,missing,20,ok
frame_000010.jpg,33.14041812077948,,detected,missing,20,ok
frame_000011.jpg,32.95696940736389,,detected,missing,20,ok
frame_000012.jpg,32.85554839202841,,detected,missing,20,ok
frame_000013.jpg,33.46342008599812,,detected,missing,20,ok
frame_000014.jpg,33.3610386965652,,detected,missing,20,ok
frame_000015.jpg,33.287941085860204,,detected,missing,20,ok
frame_000016.jpg,,,missing,missing,20,no_valid_nostril
frame_000017.jpg,,,missing,missing,20,no_valid_nostril
frame_000018.jpg,33.03219290850142,,detected,missing,20,ok
frame_000019.jpg,33.12535760175231,,detected,missing,20,ok
frame_000020.jpg,33.39816511315849,,detected,missing,20,ok
frame_000021.jpg,33.416553033604664,,detected,missing,20,ok
frame_000022.jpg,33.19947319009086,,detected,missing,20,ok
frame_000023.jpg,33.280058598010264,,detected,missing,20,ok
frame_000024.jpg,32.909842063291045,,detected,missing,20,ok
frame_000025.jpg,32.909842063291045,,detected,missing,20,ok
frame_000026.jpg,32.80661718319359,,detected,missing,20,ok
frame_000027.jpg,33.211829483071895,,detected,missing,20,ok
frame_000028.jpg,33.41665427697633,,detected,missing,20,ok
frame_000029.jpg,33.52392078867969,,detected,missing,20,ok
frame_000030.jpg,33.612786996764186,,detected,missing,20,ok
frame_000031.jpg,33.584651366387064,,detected,missing,20,ok
frame_000032.jpg,33.584651366387064,,detected,missing,20,ok
frame_000033.jpg,33.41445843237962,,detected,missing,20,ok
frame_000034.jpg,33.41445843237962,,detected,missing,20,ok
frame_000035.jpg,33.15771674523928,,detected,missing,20,ok
frame_000036.jpg,33.135901174828064,,detected,missing,20,ok
frame_000037.jpg,33.146657886928466,,detected,missing,20,ok
frame_000038.jpg,33.47010138779699,,detected,missing,20,ok
frame_000039.jpg,33.443018651942225,,detected,missing,20,ok
frame_000040.jpg,33.44548552148776,,detected,missing,20,ok
frame_000041.jpg,33.46189930922806,,detected,missing,20,ok
frame_000042.jpg,33.436038417586126,,detected,missing,20,ok
frame_000043.jpg,33.23542138191968,,detected,missing,20,ok
frame_000044.jpg,33.189196109238054,,detected,missing,20,ok
frame_000045.jpg,32.949695411879944,,detected,missing,20,ok
frame_000046.jpg,32.76807644386908,,detected,missing,20,ok
frame_000047.jpg,31.438224002701723,,detected,missing,20,ok
frame_000048.jpg,31.438224002701723,,detected,missing,20,ok
frame_000049.jpg,33.11701341151374,,detected,missing,20,ok
frame_000050.jpg,33.282540076091536,,detected,missing,20,ok
frame_000051.jpg,32.92582035388085,,detected,missing,20,ok
frame_000052.jpg,32.91737059202418,,detected,missing,20,ok
frame_000053.jpg,,,missing,missing,20,no_valid_nostril
frame_000054.jpg,,,missing,missing,20,no_valid_nostril
frame_000055.jpg,,,missing,missing,20,no_valid_nostril
frame_000056.jpg,,,missing,missing,20,no_valid_nostril
frame_000057.jpg,,,missing,missing,20,no_valid_nostril
frame_000058.jpg,29.600353256816902,,detected,missing,20,ok
frame_000059.jpg,29.205406439487994,,detected,missing,20,ok
frame_000060.jpg,,,missing,missing,20,no_valid_nostril
frame_000061.jpg,,,missing,missing,20,no_valid_nostril
frame_000062.jpg,,,missing,missing,20,no_valid_nostril
frame_000063.jpg,,,missing,missing,20,no_valid_nostril
frame_000064.jpg,,,missing,missing,20,no_valid_nostril
