frame_index,time_seconds,det_index,x,y,x0,y0,x1,y1,confidence,temperature
0,0.0,0,791.6624450683594,737.5472412109375,771.4430541992188,711.415283203125,811.8818359375,763.67919921875,0.8114830851554871,33.27560238179239
0,0.0,1,642.2894592285156,730.4404296875,628.325439453125,710.98046875,656.2534790039062,749.900390625,0.5814841389656067,33.29344289381977
1,0.1149425287356322,0,791.8716430664062,738.6353149414062,771.4442138671875,711.986328125,812.299072265625,765.2843017578125,0.9137519001960754,33.260763964206326
1,0.1149425287356322,1,641.8968200683594,730.4707946777344,627.6306762695312,710.339599609375,656.1629638671875,750.6019897460938,0.5350671410560608,33.262363366347834
2,0.2298850574712644,0,795.141845703125,739.4481201171875,773.158203125,711.229736328125,817.12548828125,767.66650390625,0.8872018456459045,33.144441054031006
2,0.2298850574712644,1,642.8832397460938,730.620361328125,629.718994140625,710.6318359375,656.0474853515625,750.60888671875,0.5177754163742065,33.24317296403148
3,0.3448275862068966,0,795.4588317871094,740.3928833007812,773.1463623046875,712.0257568359375,817.7713012695312,768.760009765625,0.8377530574798584,33.00776055208758
3,0.3448275862068966,1,647.0664672851562,736.0364379882812,633.5955810546875,712.7734375,660.537353515625,759.2994384765625,0.41758018732070923,33.10781132048835
4,0.4597701149425288,0,793.162353515625,740.5115356445312,769.3143310546875,712.1751098632812,817.0103759765625,768.8479614257812,0.7226319313049316,32.82901876375242
4,0.4597701149425288,1,648.3104858398438,737.4936828613281,632.1039428710938,714.1414184570312,664.5170288085938,760.845947265625,0.3928878903388977,33.01319679852125
5,0.574712643678161,0,792.6924133300781,739.8197631835938,769.0968017578125,712.6785888671875,816.2880249023438,766.9609375,0.792117714881897,32.757075332882735
5,0.574712643678161,1,647.211181640625,738.1282653808594,631.9742431640625,715.1021728515625,662.4481201171875,761.1543579101562,0.5089221000671387,33.0095797747137
6,0.6896551724137931,0,793.3279113769531,739.6569519042969,770.02734375,712.7472534179688,816.6284790039062,766.566650390625,0.7674145102500916,32.75709756921328
6,0.6896551724137931,1,647.5135803222656,738.0455932617188,632.780517578125,715.769287109375,662.2466430664062,760.3218994140625,0.6230875849723816,32.99010455480263
7,0.8045977011494253,0,792.3585815429688,738.8488464355469,768.5386962890625,711.8135375976562,816.178466796875,765.8841552734375,0.7152037620544434,32.74013330132917
7,0.8045977011494253,1,646.7888488769531,738.6605529785156,632.9678344726562,717.355712890625,660.60986328125,759.9653930664062,0.47355028986930847,32.98682323006207
8,0.9195402298850576,0,791.6827087402344,737.9637451171875,767.511962890625,710.9212646484375,815.8534545898438,765.0062255859375,0.65118807554245,32.70674567850015
8,0.9195402298850576,1,646.8175048828125,738.8250122070312,633.2548828125,717.82861328125,660.380126953125,759.8214111328125,0.40048956871032715,32.98288078139157
9,1.0344827586206895,0,646.9148254394531,739.8099365234375,632.61767578125,718.2640991210938,661.2119750976562,761.3557739257812,0.5933125019073486,32.96139048291124
9,1.0344827586206895,1,652.4877319335938,737.410888671875,637.0535888671875,714.5955810546875,667.921875,760.2261962890625,0.5175696611404419,32.96138228705544
10,1.149425287356322,0,659.7678527832031,728.6895751953125,644.3927612304688,708.4757080078125,675.1429443359375,748.9034423828125,0.6449028849601746,32.930224516532306
10,1.149425287356322,1,792.6043090820312,733.8727111816406,769.8499755859375,709.1533203125,815.358642578125,758.5921020507812,0.5875985622406006,32.54383944351574
11,1.264367816091954,0,790.618408203125,734.9949645996094,767.5030517578125,709.507080078125,813.7337646484375,760.4828491210938,0.6332612037658691,32.6303224235729
11,1.264367816091954,1,643.0326843261719,729.485107421875,629.5635986328125,710.569580078125,656.5017700195312,748.400634765625,0.5783372521400452,32.57634434846441
12,1.3793103448275863,0,795.7939758300781,731.815673828125,774.6773071289062,706.92822265625,816.91064453125,756.703125,0.702882707118988,32.61577376811276
12,1.3793103448275863,1,646.1293640136719,731.5966186523438,631.0933837890625,711.5558471679688,661.1653442382812,751.6373901367188,0.395481675863266,32.88099285647788
13,1.4942528735632186,0,793.88525390625,733.5681762695312,774.5454711914062,707.1275634765625,813.2250366210938,760.0087890625,0.7543619275093079,32.8795458340253
13,1.4942528735632186,1,649.1963500976562,734.5130615234375,629.733642578125,712.0245971679688,668.6590576171875,757.0015258789062,0.4342171549797058,33.05535260446066
14,1.6091954022988506,0,792.5379028320312,731.9693298339844,772.655517578125,704.8698120117188,812.4202880859375,759.06884765625,0.8088296055793762,32.94919010513402
14,1.6091954022988506,1,647.4725036621094,733.0986633300781,628.5570068359375,711.30322265625,666.3880004882812,754.8941040039062,0.43314623832702637,33.10070523031619
15,1.7241379310344829,0,786.4547729492188,730.451904296875,767.6929321289062,706.0864868164062,805.2166137695312,754.8173217773438,0.9321662783622742,33.05373664178585
15,1.7241379310344829,1,784.9206237792969,731.3810119628906,761.9082641601562,701.8990478515625,807.9329833984375,760.8629760742188,0.7159953117370605,33.05846480873713
16,1.8390804597701151,0,782.6735534667969,730.728271484375,763.8883056640625,706.2628173828125,801.4588012695312,755.1937255859375,0.9378140568733215,33.10938295730281
16,1.8390804597701151,1,624.9309692382812,728.1331787109375,609.378173828125,708.2454833984375,640.4837646484375,748.0208740234375,0.3621729016304016,33.19448113051241
17,1.9540229885057472,0,781.5266418457031,730.3569641113281,762.6452026367188,706.1533813476562,800.4080810546875,754.560546875,0.9321984648704529,33.11907406055825
17,1.9540229885057472,1,622.2623291015625,729.673583984375,605.9461059570312,709.927978515625,638.5785522460938,749.419189453125,0.5993692874908447,33.34521366749962
18,2.0689655172413794,0,781.5266418457031,730.3569641113281,762.6452026367188,706.1533813476562,800.4080810546875,754.560546875,0.9321984648704529,33.11907406055825
18,2.0689655172413794,1,622.2623291015625,729.673583984375,605.9461059570312,709.927978515625,638.5785522460938,749.419189453125,0.5993692874908447,33.34521366749962
19,2.183908045977012,0,781.0511474609375,731.0844421386719,761.82080078125,706.11328125,800.281494140625,756.0556030273438,0.9534366130828857,33.125289336225556
19,2.183908045977012,1,634.3290405273438,728.9116821289062,617.9616088867188,708.451416015625,650.6964721679688,749.3719482421875,0.5590782761573792,33.169245353025474
20,2.298850574712644,0,780.7458801269531,731.4903869628906,761.41845703125,704.8812866210938,800.0733032226562,758.0994873046875,0.9393131136894226,33.1198560125224
20,2.298850574712644,1,634.2302856445312,729.3812255859375,618.2351684570312,709.1923217773438,650.2254028320312,749.5701293945312,0.5056906938552856,33.165027244609114
21,2.413793103448276,0,780.8412475585938,732.4538269042969,761.9078369140625,706.3902587890625,799.774658203125,758.5173950195312,0.9309112429618835,33.14054594730295
21,2.413793103448276,1,635.6630554199219,729.4501647949219,620.1834716796875,709.8001708984375,651.1426391601562,749.1001586914062,0.5184780359268188,33.15255980104723
22,2.528735632183908,0,779.9681701660156,735.2281494140625,762.0343017578125,709.5057373046875,797.9020385742188,760.9505615234375,0.9062501192092896,33.1754951295182
22,2.528735632183908,1,633.5528564453125,729.2302856445312,618.8915405273438,709.9169921875,648.2141723632812,748.5435791015625,0.477053165435791,33.18853520216011
23,2.6436781609195403,0,770.3162841796875,735.0684509277344,754.7991333007812,709.3234252929688,785.8334350585938,760.8134765625,0.8985940217971802,32.82367356769751
23,2.6436781609195403,1,622.5845336914062,728.4872131347656,609.9420166015625,708.5034790039062,635.22705078125,748.470947265625,0.5818143486976624,32.85924852051254
24,2.7586206896551726,0,768.1082153320312,734.2709655761719,752.15380859375,708.2200317382812,784.0626220703125,760.3218994140625,0.8939375281333923,32.67264909849205
24,2.7586206896551726,1,622.1290588378906,727.4163208007812,610.5526123046875,707.909423828125,633.7055053710938,746.9232177734375,0.4224608838558197,32.64816508988404
25,2.873563218390805,0,768.2953491210938,734.6164855957031,751.7817993164062,708.456298828125,784.8088989257812,760.7766723632812,0.8586596250534058,32.621075501859465
25,2.873563218390805,1,763.1846618652344,732.7275085449219,744.9212646484375,705.4620361328125,781.4480590820312,759.9929809570312,0.36137357354164124,32.56926214553338
26,2.988505747126437,0,769.0481872558594,734.5918884277344,752.56787109375,708.94677734375,785.5285034179688,760.2369995117188,0.8209084272384644,32.63499676929921
26,2.988505747126437,1,617.76171875,730.0733642578125,605.1280517578125,710.9279174804688,630.3953857421875,749.2188110351562,0.3558264970779419,32.60247581719749
27,3.1034482758620694,0,769.0481872558594,734.5918884277344,752.56787109375,708.94677734375,785.5285034179688,760.2369995117188,0.8209084272384644,32.63499676929921
