window_id,decode_status,max_timestamp_step_seconds,max_error_if_index_divided_by_8_7_seconds,issues
jiufu_6d14fba7168351_first30,PASS,0.30499999999999994,0.32310344827586235,
jiufu_c5ff3e35124405_first30,REVIEW,2.3983333333333334,2.1673563218390797,timestamp_gap_over_0.5_seconds_requires_review
jiufu_a6ed80c55f7be6_first30,PASS,0.2783333333333329,0.3333908045977019,
jiufu_6fa0bbd661c8bb_first30,PASS,0.2483333333333333,0.25856321839080465,
jiufu_58da0349ace78c_first30,REVIEW,2.503333333333334,2.328160919540231,timestamp_gap_over_0.5_seconds_requires_review
jiufu_9eb853207f9233_first30,PASS,0.22333333333333627,0.37488505747126766,
jiufu_8c114c09325c47_first30,PASS,0.22833333333333528,0.3136206896551741,
jiufu_494e84a71f0d53_first30,PASS,0.2516666666666669,0.3372413793103455,
jiufu_ce59136a4ecc21_first30,PASS,0.3149999999999977,0.3633333333333333,
jiufu_8953d49083882b_first30,PASS,0.2766666666666664,0.3532183908045994,
jiufu_5eaab17afa3dcc_first30,PASS,0.2866666666666653,0.2879885057471263,
jiufu_577eb87b4ec0fa_first30,PASS,0.29499999999999993,0.38741379310344826,
jiufu_ac7d209f2a6aec_first30,PASS,0.32833333333333314,0.33229885057471265,
jiufu_f0f7415c6e495e_first30,REVIEW,2.423333333333334,2.7347701149425276,timestamp_gap_over_0.5_seconds_requires_review
jiufu_45e262858c1edf_first30,PASS,0.28000000000000114,0.31011494252873817,
jiufu_59f7f9462f2c30_first30,PASS,0.3083333333333318,0.33235632183908237,
jiufu_1f327de387886e_first30,PASS,0.28000000000000025,0.32862068965517466,
jiufu_6454a9e613172b_first30,PASS,0.2816666666666672,0.3259770114942526,
jiufu_6328167f32f25e_first30,REVIEW,2.4766666666666666,2.8252873563218373,timestamp_gap_over_0.5_seconds_requires_review
jiufu_80fa8dbe195b66_first30,PASS,0.28500000000000014,0.38195402298850567,
jiufu_012d9efb7d8d4c_first30,PASS,0.3250000000000002,0.30551724137930947,
jiufu_ce6835d13f136d_first30,REVIEW,2.701666666666667,2.530689655172414,timestamp_gap_over_0.5_seconds_requires_review
jiufu_5623dc263f1364_first30,PASS,0.30166666666666586,0.3053448275862074,
jiufu_8254fd394c755d_first30,PASS,0.27500000000000036,0.33114942528735725,
jiufu_33ff2c90bde0a7_first30,PASS,0.4016666666666673,0.21637931034482705,
jiufu_c37db5cf8c7d4e_first30,PASS,0.38500000000000156,0.3186781609195428,
jiufu_3f44e994a4ccb7_first30,REVIEW,0.5033333333333303,0.34798850574712503,timestamp_gap_over_0.5_seconds_requires_review
jiufu_58a951a34f7249_first30,REVIEW,2.5516666666666676,3.1700000000000017,timestamp_gap_over_0.5_seconds_requires_review
jiufu_8ac17622997976_first30,PASS,0.2733333333333352,0.34655172413793167,
jiufu_ee2427b1f91c14_first30,PASS,0.30666666666666664,0.23885057471264304,
jiufu_d40d50640e24a1_first30,PASS,0.3216666666666672,0.30879310344827715,
jiufu_e20abde4e3a043_first30,PASS,0.27999999999999936,0.39827586206896726,
jiufu_6c914b8beaa069_first30,PASS,0.30833333333333357,0.3531609195402332,
jiufu_fffa829b4cfc5f_first30,PASS,0.2699999999999996,0.3689655172413815,
jiufu_39742bec07007b_first30,PASS,0.27833333333333243,0.3398850574712675,
jiufu_a7f96cc7661e4a_first30,PASS,0.23166666666666558,0.3516091954023004,
jiufu_cae153a2ef6cb6_first30,PASS,0.49166666666666536,0.23856321839080508,
jiufu_f5a7ada186a785_first30,PASS,0.23833333333333329,0.3383333333333347,
jiufu_8f2aab0fc1ae4b_first30,PASS,0.2799999999999999,0.24833333333333485,
jiufu_b230c11bab398b_first30,REVIEW,2.378333333333334,2.0934482758620696,timestamp_gap_over_0.5_seconds_requires_review
jiufu_05aaedc28c6708_first30,PASS,0.27000000000000046,0.3256321839080485,
jiufu_0d1522aef374ec_first30,PASS,0.26833333333333353,0.347528735632185,
jiufu_d34b02325b217f_first30,REVIEW,2.6099999999999994,2.392586206896551,timestamp_gap_over_0.5_seconds_requires_review
jiufu_2cdb051142d5ab_first30,PASS,0.25333333333333297,0.3304597701149419,
jiufu_d4707a9c23271d_first30,PASS,0.3483333333333327,0.32448275862068954,
jiufu_61a48001d2c6ac_first30,REVIEW,2.581666666666667,2.286954022988507,timestamp_gap_over_0.5_seconds_requires_review
jiufu_2f0c90ece853b4_first30,PASS,0.21833333333333282,0.3432183908045978,
jiufu_57c74728570ec9_first30,PASS,0.2216666666666658,0.34839080459770244,
jiufu_2fc7ddf8f284e4_first30,PASS,0.24333333333333332,0.3385057471264368,
jiufu_a04e9f770a2bb9_first30,PASS,0.23833333333333329,0.3315517241379311,
jiufu_333df78fe49441_first30,PASS,0.2283333333333335,0.35655172413793323,
jiufu_4263d1ee2b7d38_first30,PASS,0.23166666666666647,0.33367816091953983,
jiufu_7cb985938d0a6a_first30,PASS,0.22166666666666757,0.34327586206896754,
jiufu_7c448f9ef64639_first30,PASS,0.341666666666665,0.30471264367816175,
jiufu_bc495978774317_first30,PASS,0.245000000000001,0.24425287356321945,
jiufu_ce8fcc51bec8d3_first30,PASS,0.22166666666666401,0.3327011494252865,
jiufu_e3cef2504bbb4a_first30,PASS,0.22666666666666657,0.3448850574712665,
jiufu_5a173259b2d81c_first30,PASS,0.31833333333333513,0.3278160919540234,
jiufu_d7a117e86dae24_first30,PASS,0.245000000000001,0.3317816091954029,
jiufu_f339ead1fdb0ac_first30,PASS,0.26500000000000057,0.350459770114945,
jiufu_6d3bdd73c6d58a_first30,PASS,0.23166666666666913,0.3493678160919558,
jiufu_0095fbf4f8f613_first30,PASS,0.26833333333333087,0.3621839080459779,
jiufu_6f2025aac495fd_first30,PASS,0.2183333333333337,0.3308620689655193,
jiufu_92e9f652faa64a_first30,PASS,0.22166666666666668,0.3383333333333347,
jiufu_fe09caa146ddbd_first30,PASS,0.24499999999999922,0.3501149425287373,
jiufu_f6c192eaf6c290_first30,PASS,0.25666666666666416,0.3368390804597716,
jiufu_42e874dae20aee_first30,PASS,0.22166666666666668,0.33534482758620854,
jiufu_b45e99f5e3803e_first30,PASS,0.23166666666666558,0.35902298850574965,
jiufu_250cea481e2ccd_first30,PASS,0.28000000000000114,0.30017241379310633,
jiufu_fbbccb98b40ed8_first30,PASS,0.2699999999999996,0.358390804597704,
jiufu_b7367092cbf12f_first30,PASS,0.31000000000000005,0.3564942528735635,
jiufu_b42fb594523377_first30,PASS,0.3183333333333316,0.3406321839080455,
jiufu_bf9a8ef3c38b6b_first30,PASS,0.23000000000000043,0.34689655172413936,
jiufu_61a3c1628d9017_first30,REVIEW,2.376666666666667,2.193505747126437,timestamp_gap_over_0.5_seconds_requires_review
jiufu_fbaed9c05fdf1a_first30,PASS,0.25,0.3422988505747142,
jiufu_09732493a874e4_first30,PASS,0.23499999999999943,0.3631609195402312,
jiufu_afbc3c7536759a_first30,REVIEW,2.553333333333333,2.3530459770114938,timestamp_gap_over_0.5_seconds_requires_review
jiufu_ce73dd701d1a38_first30,PASS,0.2566666666666677,0.25212643678160873,
jiufu_c2f523dbca4113_first30,PASS,0.2566666666666677,0.34833333333333627,
jiufu_19a4aa849045e9_first30,PASS,0.24333333333333318,0.3382183908045988,
jiufu_bfba3aa9a87b7c_first30,PASS,0.254999999999999,0.36660919540230097,
jiufu_6a5717214c3e46_first30,PASS,0.22833333333333172,0.35166666666666657,
jiufu_542013dcb78dc0_first30,PASS,0.2833333333333333,0.3464942528735655,
jiufu_596ccaaf7a001c_first30,PASS,0.24833333333333307,0.26241379310344826,
jiufu_9b4d8a24856a9f_first30,PASS,0.24499999999999922,0.3703448275862087,
jiufu_6e5606d58e82c5_first30,REVIEW,2.501666666666667,2.405000000000001,timestamp_gap_over_0.5_seconds_requires_review
jiufu_58dfb2705d8668_first30,PASS,0.25333333333333385,0.3139655172413818,
jiufu_a7efdc57a481f8_first30,PASS,0.28833333333333333,0.3432183908045978,
jiufu_a1fad2b6534006_first30,PASS,0.2283333333333335,0.34678160919540346,
jiufu_d16072cd12326f_first30,PASS,0.23500000000000032,0.37862068965517537,
jiufu_1686565c1da471_first30,REVIEW,2.6133333333333333,0.3275862068965516,timestamp_gap_over_0.5_seconds_requires_review
jiufu_4923eea2509695_first30,PASS,0.22166666666666668,0.4867241379310343,
jiufu_ff4c4ac565e3b0_first30,PASS,0.26333333333333275,0.3468390804597732,
jiufu_24afbde80aa2d4_first30,PASS,0.22166666666666757,0.35339080459770145,
jiufu_3f4fbf87cbf023_first30,PASS,0.23166666666666558,0.3437931034482773,
jiufu_6434f8ad9b4978_first30,REVIEW,2.5799999999999983,0.33603448275862036,timestamp_gap_over_0.5_seconds_requires_review
jiufu_0f495ca37676e0_first30,REVIEW,2.6449999999999996,2.357413793103447,timestamp_gap_over_0.5_seconds_requires_review
jiufu_87e482c45f5ec2_first30,REVIEW,2.128333333333334,2.0997126436781635,timestamp_gap_over_0.5_seconds_requires_review
jiufu_135fcf30e11031_first30,PASS,0.2400000000000002,0.5978735632183891,
jiufu_21792037472910_first30,PASS,0.25333333333333385,0.3516091954023004,
jiufu_fdc3b301cd9ef1_first30,PASS,0.25833333333333286,0.3132758620689664,
jiufu_86e7274f6556e4_first30,PASS,0.2716666666666674,0.3370114942528737,
jiufu_b1efccc0572872_first30,PASS,0.2250000000000001,0.35862068965517224,
jiufu_cbf053d260a726_first30,PASS,0.22166666666666757,0.29431034482758633,
jiufu_b7a3631a4e36ce_first30,PASS,0.22333333333333272,0.3288505747126429,
jiufu_4cadeee3a7496f_first30,PASS,0.25833333333333286,0.3193103448275849,
jiufu_0bede2d3d6e2ef_first30,PASS,0.2516666666666669,0.3383333333333347,
jiufu_771e73351d8f0d_first30,PASS,0.22500000000000142,0.3190804597701167,
jiufu_ed4591eaed0b3f_first30,PASS,0.2666666666666666,0.32431034482758747,
jiufu_39c814598b6c9a_first30,PASS,0.22333333333333272,0.33919540229885214,
jiufu_c79b86b8813e90_first30,REVIEW,2.4200000000000017,2.1146551724137943,timestamp_gap_over_0.5_seconds_requires_review
jiufu_bc67a7e651f9ae_first30,PASS,0.22833333333333172,0.34327586206896754,
jiufu_d0a278abbce35d_first30,REVIEW,2.664999999999999,2.5969540229885055,timestamp_gap_over_0.5_seconds_requires_review
jiufu_72f9214b6e39c9_first30,PASS,0.22000000000000064,0.3566091954022994,
jiufu_24b7bfc0889845_first30,REVIEW,2.5300000000000002,2.4058045977011497,timestamp_gap_over_0.5_seconds_requires_review
jiufu_44a8b44ef7ff55_first30,PASS,0.23500000000000004,0.33545977011494443,
jiufu_46aefc048b6969_first30,PASS,0.42666666666666586,0.21373563218390856,
jiufu_f19803e664a7cb_first30,PASS,0.23333333333333428,0.3432183908045978,
jiufu_ca838441c991bb_first30,PASS,0.311666666666667,0.25913793103448235,
jiufu_fc574ca4aa0e22_first30,REVIEW,2.5016666666666687,0.3239080459770136,timestamp_gap_over_0.5_seconds_requires_review
jiufu_366cb8600d5450_first30,PASS,0.2716666666666665,0.24172413793103686,
jiufu_a72be27aa4d574_first30,PASS,0.23666666666666458,0.3252873563218408,
jiufu_3c840580af889d_first30,PASS,0.23833333333333329,0.32741379310344954,
jiufu_cc8f24e9070eb6_first30,PASS,0.22500000000000497,0.2632183908045995,
jiufu_658fffa214f378_first30,PASS,0.3100000000000005,0.25321839080459796,
jiufu_9fc4ab4ff20989_first30,REVIEW,2.5166666666666657,2.1736206896551735,timestamp_gap_over_0.5_seconds_requires_review
jiufu_080c7e20b51912_first30,PASS,0.2633333333333332,0.3532183908045994,
jiufu_4a28bba3529d28_first30,REVIEW,2.750000000000001,2.501149425287357,timestamp_gap_over_0.5_seconds_requires_review
jiufu_a005ae733f6503_first30,PASS,0.27500000000000036,0.36149425287356607,
jiufu_8f5bef5fd5a268_first30,PASS,0.24666666666666615,0.34022988505747165,
jiufu_1f9c8c3925bc30_first30,PASS,0.2766666666666664,0.35488505747126453,
jiufu_14d4ade8b6206e_first30,REVIEW,2.6750000000000007,2.3404597701149434,timestamp_gap_over_0.5_seconds_requires_review
jiufu_b7b6bd430c8fe7_first30,PASS,0.23499999999999943,0.3299425287356357,
jiufu_2b9099fd06d9e1_first30,PASS,0.245000000000001,0.3567241379310353,
jiufu_370ef65c280bd7_first30,PASS,0.2300000000000022,0.2510344827586195,
jiufu_638ea7f2298781_first30,PASS,0.24499999999999744,0.33655172413793366,
jiufu_931fb29cee6b4b_first30,PASS,0.331666666666667,0.35155172413793423,
jiufu_b01f0755dc6a1f_first30,PASS,0.2683333333333331,0.2184482758620696,
jiufu_f242385ce55e15_first30,PASS,0.2716666666666665,0.40327586206896626,
jiufu_f920435ef76ec4_first30,PASS,0.254999999999999,0.3236206896551721,
jiufu_d37cd7a2cec816_first30,REVIEW,2.588333333333334,2.4144252873563223,timestamp_gap_over_0.5_seconds_requires_review
jiufu_7f52d294468aa5_first30,PASS,0.2283333333333335,0.35178160919540247,
jiufu_fdd90da34c7a97_first30,REVIEW,2.3516666666666666,2.224482758620688,timestamp_gap_over_0.5_seconds_requires_review
jiufu_11acdc6d1c6ccc_first30,PASS,0.23666666666666636,0.35005747126437115,
jiufu_cc60214ff2d564_first30,PASS,0.33999999999999986,0.29408045977011454,
jiufu_f23fd2fe9eb848_first30,PASS,0.26500000000000057,0.2369540229885061,
jiufu_766cc912612d8c_first30,REVIEW,2.466666666666667,2.264252873563219,timestamp_gap_over_0.5_seconds_requires_review
jiufu_19e995b0eca6a3_first30,PASS,0.28500000000000014,0.3664942528735651,
jiufu_126bdac0bd036b_first30,PASS,0.2716666666666683,0.3715517241379338,
jiufu_c6e5a206ad0c30_first30,PASS,0.30166666666666764,0.33068965517241367,
jiufu_0f7af9c769fda5_first30,PASS,0.3066666666666684,0.31810344827586334,
jiufu_42402108cd09a9_first30,PASS,0.2733333333333352,0.3419540229885065,
jiufu_a97a8ff157139f_first30,PASS,0.29166666666666785,0.3290229885057485,
jiufu_a45d837f891e44_first30,PASS,0.293333333333333,0.19017241379310335,
jiufu_3a993354ebd1c7_first30,PASS,0.23833333333333329,0.3318390804597726,
jiufu_2320c69c168a7a_first30,REVIEW,2.456666666666667,2.1819540229885064,timestamp_gap_over_0.5_seconds_requires_review
jiufu_13f838ff73e069_first30,PASS,0.22000000000000242,0.3034482758620669,
jiufu_34e5b460466c18_first30,REVIEW,2.4816666666666656,2.1036206896551732,timestamp_gap_over_0.5_seconds_requires_review
jiufu_7388b7efc8afb3_first30,PASS,0.2766666666666673,0.31706896551724384,
jiufu_cbc238aa9bbc71_first30,PASS,0.25,0.22844827586207117,
jiufu_2fdd36fbe9a8ce_first30,PASS,0.31666666666666643,0.3384482758620706,
jiufu_ef58cd171d4783_first30,PASS,0.28500000000000014,0.2633333333333354,
jiufu_96dfaf729ad3d4_first30,REVIEW,2.421666666666667,2.209655172413793,timestamp_gap_over_0.5_seconds_requires_review
jiufu_dfa58f3a711e47_first30,PASS,0.2716666666666647,0.3293103448275865,
jiufu_a1ceaa6025ff79_first30,PASS,0.2766666666666673,0.3467241379310373,
jiufu_376f61387ab710_first30,PASS,0.2716666666666665,0.350459770114945,
jiufu_f6508f398bcf0f_first30,REVIEW,2.5083333333333293,0.3094252873563228,timestamp_gap_over_0.5_seconds_requires_review
jiufu_9a1c40cbb80bb1_first30,PASS,0.24666666666666615,0.3531609195402332,
jiufu_161f93bfffbe11_first30,PASS,0.26333333333333186,0.3332183908045998,
jiufu_014c9b6a274fed_first30,PASS,0.4116666666666666,0.3965517241379324,
jiufu_028724ccc9868d_first30,PASS,0.25333333333333385,0.3288505747126429,
jiufu_0c053f837a8b23_first30,PASS,0.23333333333333073,0.3147701149425295,
jiufu_8f6eabd7f2cb6e_first30,PASS,0.23166666666666735,0.1751149425287366,
jiufu_21b4c4c26061d0_first30,PASS,0.2866666666666653,0.35528735632184194,
jiufu_37333d1afc0ec2_first30,PASS,0.278333333333336,0.3635057471264389,
jiufu_1ededf79f4d325_first30,REVIEW,2.408333333333335,2.2043103448275865,timestamp_gap_over_0.5_seconds_requires_review
jiufu_b273cec8024eb2_first30,PASS,0.3683333333333323,0.39793103448275957,
jiufu_d1a9a7ab944633_first30,PASS,0.32500000000000284,0.34327586206896754,
jiufu_908496549f5b42_first30,PASS,0.28000000000000025,0.4317816091954043,
jiufu_d3820405b5afe2_first30,REVIEW,2.459999999999999,2.2685057471264365,timestamp_gap_over_0.5_seconds_requires_review
jiufu_04fd6f8dc56a73_first30,PASS,0.33499999999999996,0.33350574712643777,
jiufu_440a29cebcae1c_first30,PASS,0.35166666666666657,0.3584482758620702,
jiufu_8538e6e6160d83_first30,PASS,0.3483333333333327,0.3554022988505743,
jiufu_e2821e37ff899d_first30,PASS,0.33999999999999986,0.3197701149425285,
jiufu_b80d393ca25ef8_first30,PASS,0.27833333333333243,0.30862068965517153,
jiufu_adb9b6776eb349_first30,PASS,0.3683333333333332,0.3089080459770095,
jiufu_8fea3748e16a76_first30,PASS,0.2949999999999997,0.32787356321838956,
jiufu_d837d576df8e43_first30,PASS,0.2333333333333334,0.34833333333333627,
jiufu_281bc808f4d3ff_first30,PASS,0.24166666666666714,0.3015517241379335,
jiufu_bb78a10aeab6d5_first30,PASS,0.29499999999999993,0.3385632183908065,
jiufu_4206de92a27bce_first30,PASS,0.21999999999999886,0.24902298850574311,
jiufu_6a5dbf528731c7_first30,PASS,0.23666666666666636,0.3583333333333343,
jiufu_ed27d896cd2a66_first30,PASS,0.2400000000000002,0.36678160919540304,
jiufu_004d48d055c457_first30,PASS,0.25333333333333385,0.4198850574712658,
jiufu_43743cb152c168_first30,PASS,0.3000000000000007,0.3369540229885075,
jiufu_d7498380edb383_first30,PASS,0.2516666666666669,0.2819540229885078,
jiufu_512d98136d6412_first30,PASS,0.23499999999999943,0.34666666666666757,
jiufu_7b10e1dbd08a03_first30,REVIEW,2.5550000000000015,2.3818390804597716,timestamp_gap_over_0.5_seconds_requires_review
jiufu_1b1d8d9b6faec7_first30,PASS,0.23666666666666636,0.3540229885057471,
jiufu_1a11fc33fcb6cf_first30,PASS,0.23500000000000298,0.3514942528735645,
jiufu_993a2261c33ae0_first30,PASS,0.23166666666666558,0.3464942528735655,
jiufu_15023a4d62f18e_first30,PASS,0.22000000000000064,0.3370114942528737,
jiufu_bcea2687a6b788_first30,PASS,0.2183333333333337,0.3239080459770136,
jiufu_4a3dc560468965_first30,REVIEW,2.616666666666667,2.4430459770114954,timestamp_gap_over_0.5_seconds_requires_review
jiufu_82901a53b6079a_first30,REVIEW,2.3883333333333336,2.221609195402298,timestamp_gap_over_0.5_seconds_requires_review
jiufu_3f4036e1d8bfe3_first30,PASS,0.34999999999999964,0.3195402298850567,
jiufu_aed28276135071_first30,PASS,0.23000000000000043,0.3002298850574725,
jiufu_af70c3cc180ae2_first30,PASS,0.25333333333333385,0.3032758620689684,
jiufu_fe965ff4644d07_first30,PASS,0.2883333333333331,0.25500000000000256,
jiufu_f6bca344b2c8ce_first30,PASS,0.24333333333333407,0.3632758620689671,
jiufu_ce6ff507b22ee9_first30,PASS,0.23666666666666636,0.3305172413793116,
jiufu_075ed4d93c9959_first30,PASS,0.375,0.2085632183908075,
jiufu_234cbf6b627421_first30,PASS,0.22833333333333528,0.24459770114942359,
jiufu_1dc98a0ed074ec_first30,PASS,0.2699999999999996,0.35534482758620456,
jiufu_0f85cab7ac58ae_first30,PASS,0.288333333333334,0.3466091954023014,
jiufu_55441b4c6fe974_first30,PASS,0.2633333333333354,0.3424712643678163,
jiufu_d074036ef96d31_first30,PASS,0.28833333333333355,0.3301724137931039,
jiufu_cdaa16888fda03_first30,PASS,0.22666666666666657,0.3433333333333337,
jiufu_b7ed63dc0d8295_first30,PASS,0.38166666666666416,0.21637931034482705,
jiufu_7f3b12c4283ff8_first30,REVIEW,2.4033333333333324,0.3504022988505753,timestamp_gap_over_0.5_seconds_requires_review
jiufu_36d04432159cdf_first30,REVIEW,2.4783333333333335,2.2969540229885066,timestamp_gap_over_0.5_seconds_requires_review
jiufu_e47f27f9b4fe1b_first30,PASS,0.23499999999999943,0.2987931034482756,
jiufu_9ddfe0afe06424_first30,PASS,0.2666666666666657,0.3585057471264399,
jiufu_7beb44b12a5f36_first30,REVIEW,2.4116666666666653,2.1704597701149417,timestamp_gap_over_0.5_seconds_requires_review
