relative_seconds,absolute_seconds
0.0,0.0
0.11,0.11
0.135,0.135
0.3516666666666667,0.3516666666666667
0.4633333333333334,0.4633333333333334
0.5683333333333334,0.5683333333333334
0.68,0.68
0.7916666666666667,0.7916666666666667
0.91,0.91
1.0233333333333334,1.0233333333333334
1.2433333333333334,1.2433333333333334
1.2583333333333333,1.2583333333333333
1.3633333333333335,1.3633333333333335
1.4883333333333335,1.4883333333333335
1.6033333333333335,1.6033333333333335
1.705,1.705
1.81,1.81
1.9566666666666668,1.9566666666666668
2.02,2.02
2.1733333333333333,2.1733333333333333
2.2816666666666667,2.2816666666666667
2.3933333333333335,2.3933333333333335
2.4983333333333335,2.4983333333333335
2.621666666666667,2.621666666666667
2.73,2.73
2.843333333333334,2.843333333333334
2.9733333333333336,2.9733333333333336
3.075,3.075
3.191666666666667,3.191666666666667
3.3016666666666667,3.3016666666666667
3.4233333333333333,3.4233333333333333
3.5283333333333338,3.5283333333333338
3.6533333333333338,3.6533333333333338
3.766666666666667,3.766666666666667
3.87,3.87
3.991666666666667,3.991666666666667
4.1000000000000005,4.1000000000000005
4.221666666666667,4.221666666666667
4.33,4.33
4.441666666666667,4.441666666666667
4.5183333333333335,4.5183333333333335
4.586666666666667,4.586666666666667
4.791666666666667,4.791666666666667
4.901666666666667,4.901666666666667
5.008333333333334,5.008333333333334
5.12,5.12
5.241666666666667,5.241666666666667
5.318333333333333,5.318333333333333
5.471666666666667,5.471666666666667
5.581666666666667,5.581666666666667
5.701666666666667,5.701666666666667
5.8100000000000005,5.8100000000000005
5.923333333333334,5.923333333333334
6.041666666666667,6.041666666666667
6.161666666666667,6.161666666666667
6.2683333333333335,6.2683333333333335
6.386666666666667,6.386666666666667
6.491666666666667,6.491666666666667
6.613333333333334,6.613333333333334
6.7266666666666675,6.7266666666666675
6.83,6.83
6.961666666666667,6.961666666666667
7.0633333333333335,7.0633333333333335
7.175000000000001,7.175000000000001
7.293333333333334,7.293333333333334
7.411666666666667,7.411666666666667
7.521666666666667,7.521666666666667
7.633333333333334,7.633333333333334
7.715000000000001,7.715000000000001
7.776666666666667,7.776666666666667
7.981666666666667,7.981666666666667
8.083333333333334,8.083333333333334
8.201666666666668,8.201666666666668
8.321666666666667,8.321666666666667
8.431666666666667,8.431666666666667
8.541666666666668,8.541666666666668
8.625,8.625
8.776666666666667,8.776666666666667
8.881666666666668,8.881666666666668
9.003333333333334,9.003333333333334
9.103333333333333,9.103333333333333
9.235000000000001,9.235000000000001
9.345,9.345
9.473333333333334,9.473333333333334
9.576666666666668,9.576666666666668
9.681666666666667,9.681666666666667
9.793333333333335,9.793333333333335
9.915000000000003,9.915000000000003
10.026666666666667,10.026666666666667
10.133333333333335,10.133333333333335
10.268333333333334,10.268333333333334
10.370000000000001,10.370000000000001
10.481666666666667,10.481666666666667
10.593333333333334,10.593333333333334
10.713333333333335,10.713333333333335
10.821666666666667,10.821666666666667
10.933333333333334,10.933333333333334
11.025,11.025
11.078333333333335,11.078333333333335
11.291666666666668,11.291666666666668
11.385000000000002,11.385000000000002
11.503333333333334,11.503333333333334
