frame_name,left_temp,right_temp,frame_index,motion_coordinate_valid,motion_center_step_norm,motion_scale_step_log,motion_angle_step_rad,motion_score,motion_center_flag,motion_scale_flag,motion_angle_flag,motion_artifact_raw,motion_artifact,motion_center_threshold,motion_scale_threshold,motion_angle_threshold,left_missing_raw,right_missing_raw,left_quality_valid,right_quality_valid,quality_any_valid,left_temp_motion_filtered,right_temp_motion_filtered,left_temp_used,right_temp_used,left_repaired,right_repaired,left_motion_interpolated,right_motion_interpolated,left_norm,right_norm,fused_norm,fused_repaired,fusion_source,selected_fusion_mode,peak_retune_rule,edge_peak_completion,edge_peak_added,smoothing_method,butterworth_order,butterworth_cutoff_hz,rr_estimator,time_peak_count,spectral_count,autocorr_count,joint_count,joint_adjusted,smoothed_norm,is_peak,source_peak_rejected,quality_peak_rejected,mad_ibi_peak_rejected,motion_peak_rejected,motion_interval_peak_rejected,motion_reconstructed_peak,peak_number,event_source,target_time_seconds
frame_000000.jpg,33.58146091804218,33.84491796722324,0,True,,,,0.0,False,False,False,False,False,0.32272216464522063,0.12,0.18,False,False,True,True,True,33.58146091804218,33.84491796722324,33.58146091804218,33.84491796722324,False,False,False,False,0.8885510086474027,0.9040772873864984,0.9040772873864984,False,both,right,none,none,0,moving_average,4,2.0,peak,15,-1,-1,15,False,,False,False,False,False,False,False,False,,,0.0
frame_000001.jpg,33.71227409586187,33.8708312701569,1,True,0.12526672106907796,0.019240020036442564,0.0360941846031615,0.38815654700007324,False,False,False,False,False,0.32272216464522063,0.12,0.18,False,False,True,True,True,33.71227409586187,33.8708312701569,33.71227409586187,33.8708312701569,False,False,False,False,0.908137360744544,0.9108151537129449,0.9108151537129449,False,both,right,none,none,0,moving_average,4,2.0,peak,15,-1,-1,15,False,0.8910324868271592,False,False,False,False,False,False,False,,,0.1149425287356322
frame_000002.jpg,33.39823655500002,33.66849683930801,2,True,0.1279627614364464,0.00041973599967808057,0.025913084006782786,0.39651060712585445,False,False,False,False,False,0.32272216464522063,0.12,0.18,False,False,True,True,True,33.39823655500002,33.66849683930801,33.39823655500002,33.66849683930801,False,False,False,False,0.861117251994347,0.8582050193820344,0.8582050193820344,False,both,right,none,none,0,moving_average,4,2.0,peak,15,-1,-1,15,False,0.8612661819979253,False,False,False,False,False,False,False,,,0.2298850574712644
frame_000003.jpg,33.19356545958629,33.50148137904337,3,True,0.08999587567599514,0.018190599804184204,0.022430246824627787,0.2788648736752576,False,False,False,False,False,0.32272216464522063,0.12,0.18,False,False,True,True,True,33.19356545958629,33.50148137904337,33.19356545958629,33.50148137904337,False,False,False,False,0.8304723261107597,0.8147783728987965,0.8147783728987965,False,both,right,none,none,0,moving_average,4,2.0,peak,15,-1,-1,15,False,0.8211586184174817,False,False,False,False,False,False,False,,,0.3448275862068966
frame_000004.jpg,33.095835043469705,33.40807968324354,4,True,0.0513367605129091,0.006127804817086892,0.010151490011359511,0.15907417009719593,False,False,False,False,False,0.32272216464522063,0.12,0.18,False,False,True,True,True,33.095835043469705,33.40807968324354,33.095835043469705,33.40807968324354,False,False,False,False,0.8158393787841685,0.7904924629716144,0.7904924629716144,False,both,right,none,none,0,moving_average,4,2.0,peak,15,-1,-1,15,False,0.7980103045682616,False,False,False,False,False,False,False,,,0.4597701149425288
frame_000005.jpg,33.08956265651794,33.40141706652126,5,True,0.013003996484544868,0.008293420758457853,0.0027118289424609963,0.06911183965381544,False,False,False,False,False,0.32272216464522063,0.12,0.18,False,False,True,True,True,33.08956265651794,33.40141706652126,33.08956265651794,33.40141706652126,False,False,False,False,0.8149002289112397,0.7887600778343742,0.7887600778343742,False,both,right,none,none,0,moving_average,4,2.0,peak,15,-1,-1,15,False,0.7722618579899388,False,False,False,False,False,False,False,,,0.574712643678161
frame_000006.jpg,33.03285069492846,33.2044018895158,6,True,0.010991074556179314,0.009192806408124818,0.007435820897041461,0.07660672006770682,False,False,False,False,False,0.32272216464522063,0.12,0.18,False,False,True,True,True,33.03285069492846,33.2044018895158,33.03285069492846,33.2044018895158,False,False,False,False,0.8064088791380376,0.737533033163828,0.737533033163828,False,both,right,none,none,0,moving_average,4,2.0,peak,15,-1,-1,15,False,0.7476781612691646,False,False,False,False,False,False,False,,,0.6896551724137931
frame_000007.jpg,32.92137709709256,33.12443880221825,7,True,0.02098195756722177,0.0017650102833682562,0.00538964263819325,0.06501554546241949,False,False,False,False,False,0.32272216464522063,0.12,0.18,False,False,True,True,True,32.92137709709256,33.12443880221825,32.92137709709256,33.12443880221825,False,False,False,False,0.7897181972576643,0.7167413728092918,0.7167413728092918,False,both,right,none,none,0,moving_average,4,2.0,peak,15,-1,-1,15,False,0.7258991561958544,False,False,False,False,False,False,False,,,0.8045977011494253
frame_000008.jpg,32.88520349060684,33.15013605467784,8,True,0.037484605364257205,0.005938150119564994,0.02933394626282863,0.16296636812682572,False,False,False,False,False,0.32272216464522063,0.12,0.18,False,False,True,True,True,32.88520349060684,33.15013605467784,32.88520349060684,33.15013605467784,False,False,False,False,0.7843020075047534,0.7234230626144436,0.7234230626144436,False,both,right,none,none,0,moving_average,4,2.0,peak,15,-1,-1,15,False,0.7162409703991602,False,False,False,False,False,False,False,,,0.9195402298850576
frame_000009.jpg,32.84529355872757,33.09296802504881,9,True,0.007764459783759395,0.0001333171951859994,0.0014606794773734787,0.02405927027756252,False,False,False,False,False,0.32272216464522063,0.12,0.18,False,False,True,True,True,32.84529355872757,33.09296802504881,32.84529355872757,33.09296802504881,False,False,False,False,0.778326386462676,0.7085584757737454,0.7085584757737454,False,both,right,none,none,0,moving_average,4,2.0,peak,15,-1,-1,15,False,0.7430638937363417,False,False,False,False,False,False,False,,,1.0344827586206897
