frame_name,left_temp,right_temp,frame_index,motion_coordinate_valid,motion_center_step_norm,motion_scale_step_log,motion_angle_step_rad,motion_score,motion_center_flag,motion_scale_flag,motion_angle_flag,motion_artifact_raw,motion_artifact,motion_center_threshold,motion_scale_threshold,motion_angle_threshold,left_missing_raw,right_missing_raw,left_quality_valid,right_quality_valid,quality_any_valid,left_temp_motion_filtered,right_temp_motion_filtered,left_temp_used,right_temp_used,left_repaired,right_repaired,left_motion_interpolated,right_motion_interpolated,left_norm,right_norm,fused_norm,fused_repaired,fusion_source,selected_fusion_mode,peak_retune_rule,edge_peak_completion,edge_peak_added,smoothing_method,butterworth_order,butterworth_cutoff_hz,rr_estimator,time_peak_count,spectral_count,autocorr_count,joint_count,joint_adjusted,smoothed_norm,is_peak,source_peak_rejected,quality_peak_rejected,mad_ibi_peak_rejected,motion_peak_rejected,motion_interval_peak_rejected,motion_reconstructed_peak,peak_number,event_source,target_time_seconds
frame_000000.jpg,33.72276196409477,33.32329616181828,0,True,,,,0.0,False,False,False,False,False,0.38500283568705185,0.12,0.18,False,False,True,True,True,33.72276196409477,33.32329616181828,33.72276196409477,33.32329616181828,False,False,False,False,0.9125606418557861,0.9827878713830747,0.9125606418557861,False,both,left,none,none,0,moving_average,4,2.0,peak,10,-1,-1,10,False,,False,False,False,False,False,False,False,,,0.0
frame_000001.jpg,33.672379536932134,33.345263197484655,1,True,0.033281494748666374,0.015811910662605892,0.030345293192397454,0.16858496217998586,False,False,False,False,False,0.38500283568705185,0.12,0.18,False,False,True,True,True,33.672379536932134,33.345263197484655,33.672379536932134,33.345263197484655,False,False,False,False,0.8855462416644333,0.9906158873677717,0.8855462416644333,False,both,left,none,none,0,moving_average,4,2.0,peak,10,-1,-1,10,False,0.8945510417282175,False,False,False,False,False,False,False,,,0.1149425287356322
frame_000002.jpg,33.672379536932134,33.345263197484655,2,True,0.0,0.0,0.0,0.0,False,False,False,False,False,0.38500283568705185,0.12,0.18,False,False,True,True,True,33.672379536932134,33.345263197484655,33.672379536932134,33.345263197484655,False,False,False,False,0.8855462416644333,0.9906158873677717,0.8855462416644333,False,both,left,none,none,0,moving_average,4,2.0,peak,10,-1,-1,10,False,0.8819271288279232,False,False,False,False,False,False,False,,,0.2298850574712644
frame_000003.jpg,33.65213037119972,33.31626482582779,3,True,0.05083508088719084,0.03212421158524891,0.020799737792395474,0.2677017632104076,False,False,False,False,False,0.38500283568705185,0.12,0.18,False,False,True,True,True,33.65213037119972,33.31626482582779,33.65213037119972,33.31626482582779,False,False,False,False,0.8746889031549031,0.9802822346934791,0.8746889031549031,False,both,left,none,none,0,moving_average,4,2.0,peak,10,-1,-1,10,False,0.8768634130444787,False,False,False,False,False,False,False,,,0.3448275862068966
frame_000004.jpg,33.644047726139604,33.317187515289945,4,True,0.011863202693380911,0.003081810449939668,0.0016646539368023253,0.030813286536475987,False,False,False,False,False,0.38500283568705185,0.12,0.18,False,False,True,True,True,33.644047726139604,33.317187515289945,33.644047726139604,33.317187515289945,False,False,False,False,0.8703550943140997,0.9806110377221797,0.8703550943140997,False,both,left,none,none,0,moving_average,4,2.0,peak,10,-1,-1,10,False,0.8370864014933759,False,False,False,False,False,False,False,,,0.4597701149425288
frame_000005.jpg,33.449824635876546,33.23403104464377,5,True,0.010107275533759069,0.0005283855056446906,0.006212308795109568,0.034512826639497604,False,False,False,False,False,0.38500283568705185,0.12,0.18,False,False,True,True,True,33.449824635876546,33.23403104464377,33.449824635876546,33.23403104464377,False,False,False,False,0.7662152070111251,0.9509779915827067,0.7662152070111251,False,both,left,none,none,0,moving_average,4,2.0,peak,10,-1,-1,10,False,0.7750577375486359,False,False,False,False,False,False,False,,,0.574712643678161
frame_000006.jpg,33.305076064490514,33.192278880841414,6,True,0.00772247486497265,0.0033662942519487706,0.006160901327349241,0.034227229596384676,False,False,False,False,False,0.38500283568705185,0.12,0.18,False,False,True,True,True,33.305076064490514,33.192278880841414,33.305076064490514,33.192278880841414,False,False,False,False,0.688602911320683,0.9360994886019525,0.688602911320683,False,both,left,none,none,0,moving_average,4,2.0,peak,10,-1,-1,10,False,0.7210145474179557,False,False,False,False,False,False,False,,,0.6896551724137931
frame_000007.jpg,33.3416726516117,33.14716557047595,7,True,0.03690208951673101,0.008054323694943325,0.012212507880900555,0.09584887719301564,False,False,False,False,False,0.38500283568705185,0.12,0.18,False,False,True,True,True,33.3416726516117,33.14716557047595,33.3416726516117,33.14716557047595,False,False,False,False,0.7082255239220588,0.9200232314306684,0.7082255239220588,False,both,left,none,none,0,moving_average,4,2.0,peak,10,-1,-1,10,False,0.6984916979557986,False,False,False,False,False,False,False,,,0.8045977011494253
frame_000008.jpg,33.323807865433636,33.10675051729877,8,True,0.026155246092210985,0.014952488063995416,0.004167555698605124,0.12460406719996181,False,False,False,False,False,0.38500283568705185,0.12,0.18,False,False,True,True,True,33.323807865433636,33.10675051729877,33.323807865433636,33.10675051729877,False,False,False,False,0.698646658624654,0.9056212116452884,0.698646658624654,False,both,left,none,none,0,moving_average,4,2.0,peak,10,-1,-1,10,False,0.6808138741694318,False,False,False,False,False,False,False,,,0.9195402298850576
frame_000009.jpg,33.20616751982525,33.056931966327284,9,True,0.008154989727035518,0.033628917696454964,0.003982697636254865,0.2802409808037914,False,False,False,False,False,0.38500283568705185,0.12,0.18,False,False,True,True,True,33.20616751982525,33.056931966327284,33.20616751982525,33.056931966327284,False,False,False,False,0.635569439961583,0.8878682285272187,0.635569439961583,False,both,left,none,none,0,moving_average,4,2.0,peak,10,-1,-1,10,False,0.652520983418965,False,False,False,False,False,False,False,,,1.0344827586206897
frame_000010.jpg,33.183372134403236,32.96626732803121,10,True,0.03586984879757668,0.005765276732893545,0.017732430317224677,0.09851350176235932,False,False,False,False,True,0.38500283568705185,0.12,0.18,False,False,True,True,True,33.183372134403236,32.96626732803121,33.183372134403236,32.96626732803121,False,False,True,True,0.6233468516706582,0.8555596253725959,0.6233468516706582,False,both,left,none,none,0,moving_average,4,2.0,peak,10,-1,-1,10,False,0.4680684696983692,False,False,False,False,False,False,False,,,1.149425287356322
frame_000011.jpg,32.291784358896386,32.68968372865257,11,True,0.1126380375897257,0.2831179724581199,0.02561240746530903,2.3593164371509996,False,True,False,True,True,0.38500283568705185,0.12,0.18,False,False,True,True,True,32.291784358896386,32.68968372865257,32.291784358896386,32.68968372865257,False,False,True,True,0.14528911746286632,0.7569982687142258,0.14528911746286632,False,both,left,none,none,0,moving_average,4,2.0,peak,10,-1,-1,10,False,0.3046416955321303,False,False,False,False,False,False,False,,,1.264367816091954
frame_000012.jpg,32.291784358896386,32.68968372865257,12,True,0.0,0.0,0.0,0.0,False,False,False,False,True,0.38500283568705185,0.12,0.18,False,False,True,True,True,32.291784358896386,32.68968372865257,32.291784358896386,32.68968372865257,False,False,True,True,0.14528911746286632,0.7569982687142258,0.14528911746286632,False,both,left,none,none,0,moving_average,4,2.0,peak,10,-1,-1,10,False,0.2930915024803568,False,False,False,False,False,False,False,,,1.3793103448275863
frame_000013.jpg,33.11874807212274,32.91300672471994,13,True,0.03327906793516164,0.1912719197691908,0.04755087671519521,1.5939326647432568,False,True,False,True,True,0.38500283568705185,0.12,0.18,False,False,True,True,True,33.11874807212274,32.91300672471994,33.11874807212274,32.91300672471994,False,False,True,True,0.5886962725153378,0.8365800570590922,0.5886962725153378,False,both,left,none,none,0,moving_average,4,2.0,peak,10,-1,-1,10,False,0.4627637157505358,False,False,False,False,False,False,False,,,1.4942528735632186
frame_000014.jpg,33.24111114750428,32.96505829178165,14,True,0.07799280666249553,0.10678135130583846,0.07172294906095303,0.8898445942153206,False,False,False,False,True,0.38500283568705185,0.12,0.18,False,False,True,True,True,33.24111114750428,32.96505829178165,33.24111114750428,32.96505829178165,False,False,True,True,0.6543057572734033,0.8551287818472638,0.6543057572734033,False,both,left,none,none,0,moving_average,4,2.0,peak,10,-1,-1,10,False,0.7026618274561096,False,False,False,False,False,False,False,,,1.6091954022988506
frame_000015.jpg,33.63402950080364,33.149442051222834,15,True,0.1963775535568329,0.04716317436869171,0.01879643621162267,0.5100678108159642,False,False,False,False,False,0.38500283568705185,0.12,0.18,False,False,True,True,True,33.63402950080364,33.149442051222834,33.63402950080364,33.149442051222834,False,False,False,False,0.864983452579588,0.9208344618554797,0.864983452579588,False,both,left,none,none,0,moving_average,4,2.0,peak,10,-1,-1,10,False,0.8084268118797386,False,False,False,False,False,False,False,,,1.7241379310344829
