frame_name,left_temp,right_temp,left_x,left_y,right_x,right_y,left_conf,right_conf,left_source,right_source,status,roi_radius
bs211046_frame_000000.jpg,33.54017234419634,33.801698278232536,687.71875,784.3526000976562,563.193115234375,784.4957275390625,0.999996542930603,0.9999496936798096,detected,detected,ok,20
bs211046_frame_000001.jpg,33.78228578752773,33.996443579389094,690.5531616210938,784.8843383789062,564.4346923828125,785.0104370117188,0.9999953508377076,0.99996018409729,detected,detected,ok,20
bs211046_frame_000002.jpg,33.78228578752773,33.996175045518065,690.6185913085938,784.8316650390625,564.3861694335938,784.9609375,0.9999955892562866,0.9999592304229736,detected,detected,ok,20
bs211046_frame_000003.jpg,33.75657503660293,34.074268096550924,690.463134765625,784.75537109375,564.853515625,784.892822265625,0.9999964237213136,0.9999583959579468,detected,detected,ok,20
bs211046_frame_000004.jpg,33.80089613824217,34.06645995839545,690.140380859375,784.622314453125,565.7216186523438,784.7590942382812,0.9999964237213136,0.9999622106552124,detected,detected,ok,20
bs211046_frame_000005.jpg,33.77486389021281,34.121711855268906,690.343994140625,784.3815307617188,564.825927734375,784.5239868164062,0.9999979734420776,0.9999685287475586,detected,detected,ok,20
bs211046_frame_000006.jpg,33.804187815537986,34.11508890803284,690.7007446289062,784.321044921875,565.707275390625,784.4996337890625,0.9999985694885254,0.9999414682388306,detected,detected,ok,20
bs211046_frame_000007.jpg,33.793012847537824,34.261195164726594,691.4031372070312,784.3231811523438,566.4816284179688,784.4913330078125,0.9999984502792358,0.9999526739120485,detected,detected,ok,20
bs211046_frame_000008.jpg,33.89477373157896,34.29762906737175,693.2715454101562,785.3366088867188,566.1231079101562,785.5101928710938,0.9999986886978148,0.9999520778656006,detected,detected,ok,20
bs211046_frame_000009.jpg,33.98137464166568,34.67934185040046,695.0543212890625,784.9456787109375,566.640625,785.11474609375,0.9999986886978148,0.9999613761901855,detected,detected,ok,20
bs211046_frame_000010.jpg,34.195478223402155,34.86231692321582,701.9759521484375,785.059814453125,573.2120361328125,785.1160278320312,0.9999991655349731,0.9999710321426392,detected,detected,ok,20
bs211046_frame_000011.jpg,34.154800076280765,34.99385524654129,716.2493896484375,783.2005615234375,587.7427368164062,783.2609252929688,0.9999977350234984,0.9999873638153076,detected,detected,ok,20
bs211046_frame_000012.jpg,34.312316429544175,35.20134106689709,729.8818359375,779.627197265625,601.4644775390625,779.726318359375,0.999997854232788,0.9999898672103882,detected,detected,ok,20
bs211046_frame_000013.jpg,34.59402476056644,35.04170687145568,740.8692626953125,780.1159057617188,612.2208862304688,780.23291015625,0.9999947547912598,0.9999785423278807,detected,detected,ok,20
bs211046_frame_000014.jpg,34.7993047949443,35.19890182582582,745.8097534179688,779.766845703125,619.5382690429688,779.7658081054688,0.9999819993972778,0.99996018409729,detected,detected,ok,20
bs211046_frame_000015.jpg,34.61010935381113,35.09159087229721,748.35107421875,780.2637329101562,624.0520629882812,780.3302001953125,0.9999892711639404,0.9999731779098512,detected,detected,ok,20
bs211046_frame_000016.jpg,34.77492470443367,35.19896455776258,752.8651123046875,779.2205810546875,627.6351318359375,779.2686157226562,0.9999821186065674,0.999974012374878,detected,detected,ok,20
bs211046_frame_000017.jpg,34.923978292585645,35.08768825361832,756.5724487304688,779.4830322265625,630.5857543945312,779.5360717773438,0.9999741315841676,0.9999637603759766,detected,detected,ok,20
bs211046_frame_000018.jpg,35.036936799601214,35.18071245223595,760.5652465820312,779.2659301757812,633.798095703125,779.3623046875,0.9999790191650392,0.9999349117279052,detected,detected,ok,20
bs211046_frame_000019.jpg,34.64604280068191,34.943966042614335,762.3056030273438,778.5792846679688,636.5517578125,778.6840209960938,0.9999850988388062,0.9999479055404664,detected,detected,ok,20
bs211046_frame_000020.jpg,34.04385146987343,34.54261562118971,763.0686645507812,778.6015625,641.2186889648438,778.6800537109375,0.9999910593032836,0.9999797344207764,detected,detected,ok,20
bs211046_frame_000021.jpg,33.66772426992015,33.957833729742696,763.4825439453125,780.0531005859375,644.0728149414062,780.1314086914062,0.9999957084655762,0.9999878406524658,detected,detected,ok,20
bs211046_frame_000022.jpg,33.432085155444305,33.90471757399078,763.2636108398438,779.5128173828125,643.644287109375,779.564697265625,0.9999951124191284,0.999990940093994,detected,detected,ok,20
bs211046_frame_000023.jpg,33.24449555905493,33.8362060792243,762.5877685546875,779.2256469726562,643.9166259765625,779.2850341796875,0.999992609024048,0.99998676776886,detected,detected,ok,20
bs211046_frame_000024.jpg,33.06350681314252,33.66703393506227,762.3941040039062,778.4442138671875,644.9541625976562,778.5154418945312,0.9999912977218628,0.9999818801879884,detected,detected,ok,20
bs211046_frame_000025.jpg,32.91631187872786,33.57313047959471,763.43798828125,779.1754150390625,646.9158935546875,779.234130859375,0.9999839067459106,0.9999756813049316,detected,detected,ok,20
bs211046_frame_000026.jpg,32.96977309345331,33.80628312254157,763.119873046875,779.7919921875,647.4227294921875,779.829345703125,0.9999572038650512,0.9999595880508424,detected,detected,ok,20
bs211046_frame_000027.jpg,32.996371075072624,33.91426030943613,763.713623046875,779.1447143554688,646.838623046875,779.1695556640625,0.9999583959579468,0.9999674558639526,detected,detected,ok,20
bs211046_frame_000028.jpg,33.00171453679927,33.96179117389458,762.147216796875,777.758056640625,646.0692749023438,777.7891845703125,0.9999594688415528,0.9999632835388184,detected,detected,ok,20
bs211046_frame_000029.jpg,32.96053810944098,33.914644509672804,761.3453979492188,776.606201171875,646.39599609375,776.6422119140625,0.9999680519104004,0.9999617338180542,detected,detected,ok,20
bs211046_frame_000030.jpg,32.97015932379421,33.810201649391864,761.87353515625,776.9981079101562,647.8265380859375,777.0269775390625,0.9999653100967408,0.9999626874923706,detected,detected,ok,20
bs211046_frame_000031.jpg,32.95598459021397,33.76574791605977,763.2237548828125,777.892822265625,647.4186401367188,778.0078735351562,0.999992609024048,0.99997079372406,detected,detected,ok,20
bs211046_frame_000032.jpg,32.96717024379592,33.76555536755312,762.5655517578125,777.2446899414062,647.3734130859375,777.36376953125,0.9999932050704956,0.999969482421875,detected,detected,ok,20
bs211046_frame_000033.jpg,32.954939767567794,33.628474786698774,762.9588012695312,776.6731567382812,646.18701171875,776.7871704101562,0.999994158744812,0.999975085258484,detected,detected,ok,20
bs211046_frame_000034.jpg,32.83746664559074,33.54719879218939,762.3843383789062,777.334716796875,646.0739135742188,777.435546875,0.9999878406524658,0.999964714050293,detected,detected,ok,20
bs211046_frame_000035.jpg,32.74472631053433,33.45067373600028,763.2091064453125,777.8637084960938,646.3557739257812,777.9632568359375,0.9999849796295166,0.9999610185623168,detected,detected,ok,20
bs211046_frame_000036.jpg,32.71319209818994,33.51787251978353,763.8954467773438,776.7086791992188,645.1239013671875,776.8126831054688,0.9999849796295166,0.9999592304229736,detected,detected,ok,20
bs211046_frame_000037.jpg,32.78691038972749,33.51601656247953,766.4755859375,776.770263671875,645.7554931640625,776.8432006835938,0.999977707862854,0.9999669790267944,detected,detected,ok,20
bs211046_frame_000038.jpg,32.95697838774198,33.79701331493764,768.7132568359375,776.6492919921875,647.921875,776.7447509765625,0.999982476234436,0.9999628067016602,detected,detected,ok,20
bs211046_frame_000039.jpg,33.0237098949124,33.753190804337095,769.0969848632812,776.8560791015625,649.68017578125,776.8802490234375,0.9998815059661864,0.999942660331726,detected,detected,ok,20
bs211046_frame_000040.jpg,33.054787687897644,33.91900360260917,767.7872924804688,775.3578491210938,648.678466796875,775.4475708007812,0.9999710321426392,0.99994957447052,detected,detected,ok,20
bs211046_frame_000041.jpg,33.19636886508418,34.04736235649851,766.802978515625,774.1923217773438,645.5616455078125,774.1503295898438,0.999902367591858,0.9999045133590698,detected,detected,ok,20
bs211046_frame_000042.jpg,33.251698182788985,34.0963062084319,767.0302124023438,774.104248046875,644.3411865234375,774.037841796875,0.9998806715011596,0.9999268054962158,detected,detected,ok,20
bs211046_frame_000043.jpg,33.30135502833104,34.041594605052765,767.466064453125,774.2520141601562,644.1844482421875,774.1934814453125,0.9998729228973388,0.9999217987060548,detected,detected,ok,20
bs211046_frame_000044.jpg,33.26619272321437,34.0750024999501,767.1846923828125,774.55322265625,642.7146606445312,774.4860229492188,0.9999018907546996,0.9999382495880128,detected,detected,ok,20
bs211046_frame_000045.jpg,33.31020832354247,34.027556058860704,766.1134643554688,774.3209228515625,642.03369140625,774.4262084960938,0.9999817609786988,0.9999544620513916,detected,detected,ok,20
bs211046_frame_000046.jpg,33.17337235046741,33.612586498387195,765.4989013671875,775.5242919921875,642.5233764648438,775.6942749023438,0.9999916553497314,0.9999185800552368,detected,detected,ok,20
bs211046_frame_000047.jpg,33.00653502541309,33.41471885545481,765.2692260742188,777.1435546875,643.9027099609375,777.3214111328125,0.9999910593032836,0.999906063079834,detected,detected,ok,20
bs211046_frame_000048.jpg,32.87828619239393,33.30605768929082,764.93408203125,777.5673828125,643.6858520507812,777.7382202148438,0.9999897480010986,0.999903917312622,detected,detected,ok,20
bs211046_frame_000049.jpg,32.902713676897754,33.34409768666994,765.005615234375,777.6402587890625,643.1493530273438,777.8031005859375,0.9999877214431764,0.9999054670333862,detected,detected,ok,20
bs211046_frame_000050.jpg,33.117620490976606,33.43201988576899,765.4395751953125,777.314697265625,642.015869140625,777.4905395507812,0.999993085861206,0.999915599822998,detected,detected,ok,20
bs211046_frame_000051.jpg,33.13310734898437,33.702366009728614,765.2055053710938,777.0431518554688,641.117919921875,777.2080688476562,0.999991774559021,0.999914526939392,detected,detected,ok,20
bs211046_frame_000052.jpg,33.47020124727703,33.98761036153183,760.6257934570312,776.1273803710938,636.1314697265625,776.2177734375,0.9999626874923706,0.9998860359191896,detected,detected,ok,20
