target_index,source_frame_index,sha256
0,0,799b7c6475d64279d1db8c2373955a392a96bfee32b6848ccec87518bd202b7c
1,1,8be5bcae7325a479dcbe15e4ca2d93baf8f43a502bc8a11df448eae282435dee
2,2,eb874f85f1274ebe4c56012875ca96f54d9e40d63cba83a5188730b53a9cda77
3,2,eb874f85f1274ebe4c56012875ca96f54d9e40d63cba83a5188730b53a9cda77
4,3,116177116a642b91f5e85be5d63b2d254c6907ba6ef3f5457a61a8a87b90a77b
5,5,dd4ad2d05169ec1527057c2f793df34cd0e47905316d66ba9e0f7e460dba1581
6,6,6d385390b399e02916a54e5fe570851423a50e1097eb1055f7e4e2268a1fb9fc
7,7,206bd906949e2d0f182a733e60aa648d57c652f6032388bb82d043627ce756f9
8,8,fcf3b7d3385e756bb6744e7fefd85340e0c3716a966d24cbe443fb8cd44b7871
9,9,7a14241ccbed943e3b71e8deef003a6e646e4c73fb0245f3583ef10714eb09eb
10,10,507d59e3de469b7bce5cba1049cb4933b6fb0157473182bc28ee02295b1aef75
11,11,444dff975eeaa6ead0a58cbd8dfaa78c142c69c0b4f30960bab36f40232ccb28
12,12,9665283c79f809c5ccf80b92db152808fc7f321aa0678c9e922618678c1374c7
13,13,b21ca442830318954be229ad11fec6af72b2497796cd1073adf7507e287e2e00
14,14,003b647b3a349a96e47190bc4aa2cb1b0e7f77ff967e7ad4f2c496c5b7e9fac1
15,15,24c62bcc04fb50b974f008d6adbb285f64f890bf10ec5b7ef9c2f3752b7f8f62
16,16,aef273a38a9d2ca17e7420c44d868bdea2842eef7e2f0f881f500bcfd5b7b928
17,17,2cb93aaff0a1e56b94917dab8c88428672c960149282413fa07b8c3e2f631434
18,18,89a2de2783beafb95b62e56d91c4b88ff585a5fc999af03cc6ea314fd2884ce6
19,19,872a6919a5b548e4ff5fa2b8ec265fe49649d8c0165bb185701004384b885344
20,20,e03e12febde8f247a16052d68c243faa3dfb6942cbe0c8f92a883ae8f215fca3
21,21,75b16b910751c4af41fce257a8561c62297bd18e2e1f2b5674f280c0ebda9ef0
22,22,41e6196c9b31b014bee5e29722bdfb3d2e2dd41485657ce89837e6fe6ddd088d
23,23,762ad63d793b038131fbb906405da392240ab5cbf2dc346855add34e9b4b1573
