frame_index,frame_name,left_norm,right_norm,fused_norm,smoothed_norm,is_peak,selected_mode
0,frame_000000.jpg,0.4934479055368917,0.6516169493020432,0.6516169493020432,,False,framewise_max
1,frame_000001.jpg,0.3638795896424471,0.610169163367453,0.610169163367453,0.5857785243968845,False,framewise_max
2,frame_000002.jpg,0.2562085747880129,0.49554946052115734,0.49554946052115734,0.536685535149904,False,framewise_max
3,frame_000003.jpg,0.29285612107235826,0.5043379815611017,0.5043379815611017,0.5146847329237982,False,framewise_max
4,frame_000004.jpg,0.3859047731475818,0.5441667566891359,0.5441667566891359,0.6080623405893468,False,framewise_max
5,frame_000005.jpg,0.513541645861077,0.7756822835178028,0.7756822835178028,0.720163253407173,False,framewise_max
6,frame_000006.jpg,0.6245132347351229,0.8406407200145805,0.8406407200145805,0.8091194116885382,True,framewise_max
7,frame_000007.jpg,0.6272679343247057,0.8110352315332314,0.8110352315332314,0.7213109920690723,False,framewise_max
8,frame_000008.jpg,0.5034922919621114,0.5122570246594055,0.5122570246594055,0.6122322760059469,False,framewise_max
9,frame_000009.jpg,0.4541566787702644,0.5134045718252037,0.5134045718252037,0.5249753114738656,False,framewise_max
10,frame_000010.jpg,0.5492643379369876,0.5248952083685431,0.5492643379369876,0.579068854071973,False,framewise_max
11,frame_000011.jpg,0.6745376524537277,0.6248242742040597,0.6745376524537277,0.672968771889123,False,framewise_max
12,frame_000012.jpg,0.7951043252766538,0.7674884000869071,0.7951043252766538,0.782066544460877,True,framewise_max
13,frame_000013.jpg,0.8697685205814314,0.8765576556522496,0.8765576556522496,0.7757749069895769,False,framewise_max
14,frame_000014.jpg,0.6556627400398275,0.6504552348054974,0.6556627400398275,0.6894896289256338,False,framewise_max
15,frame_000015.jpg,0.4753987626056051,0.5362484910848246,0.5362484910848246,0.5670887219082759,False,framewise_max
16,frame_000016.jpg,0.4649214151580605,0.5093549346001754,0.5093549346001754,0.5314145294263077,False,framewise_max
17,frame_000017.jpg,0.4888140560491544,0.5486401625939233,0.5486401625939233,0.5788264846493067,False,framewise_max
18,frame_000018.jpg,0.6662174951671386,0.6784843567538213,0.6784843567538213,0.6862740238270973,False,framewise_max
19,frame_000019.jpg,0.7716276120373,0.8316975521335476,0.8316975521335476,0.7800364891278833,False,framewise_max
20,frame_000020.jpg,0.7762455708947275,0.8299275584962807,0.8299275584962807,0.8228507467259845,True,framewise_max
21,frame_000021.jpg,0.7662575388334626,0.806927129548125,0.806927129548125,0.7533785813826791,False,framewise_max
22,frame_000022.jpg,0.6147011577363372,0.6232810561036317,0.6232810561036317,0.6704946599037327,False,framewise_max
23,frame_000023.jpg,0.5812757940594414,0.5693424852106027,0.5812757940594414,0.5891259330115788,False,framewise_max
24,frame_000024.jpg,0.5628209488716632,0.5465293443275396,0.5628209488716632,0.5968767819008312,False,framewise_max
25,frame_000025.jpg,0.6263618599647934,0.6465336027713889,0.6465336027713889,0.6579407134476252,False,framewise_max
26,frame_000026.jpg,0.7644675886998236,0.7536727942644657,0.7644675886998236,0.7361450399463226,False,framewise_max
27,frame_000027.jpg,0.7478441026675184,0.7974339283677554,0.7974339283677554,0.7836997447574728,True,framewise_max
28,frame_000028.jpg,0.7608412041010231,0.7891977172048398,0.7891977172048398,0.7419079402545923,False,framewise_max
29,frame_000029.jpg,0.5886230401833445,0.6390921751911819,0.6390921751911819,0.6396730295106328,False,framewise_max
30,frame_000030.jpg,0.4907291961358768,0.47060662527385905,0.4907291961358768,0.5461555326558674,False,framewise_max
31,frame_000031.jpg,0.5086452266405436,0.4425763505896243,0.5086452266405436,0.5264714332331787,False,framewise_max
32,frame_000032.jpg,0.5800398769231156,0.5603763485077463,0.5800398769231156,0.611815223249758,False,framewise_max
33,frame_000033.jpg,0.746760566185615,0.6929304700613844,0.746760566185615,0.7260631483061744,False,framewise_max
34,frame_000034.jpg,0.8140804908866978,0.8513890018097925,0.8513890018097925,0.8326294659678304,False,framewise_max
35,frame_000035.jpg,0.8382592538471624,0.899738829908084,0.899738829908084,0.8918350360552545,False,framewise_max
36,frame_000036.jpg,0.8301240236219032,0.9243772764478874,0.9243772764478874,0.9212544198277774,False,framewise_max
37,frame_000037.jpg,0.8629768883401823,0.9396471531273614,0.9396471531273614,0.9344980282420616,False,framewise_max
38,frame_000038.jpg,0.9394696551509365,0.9079154276734592,0.9394696551509365,0.954441695480712,False,framewise_max
39,frame_000039.jpg,0.9842082781638382,0.9399095516980706,0.9842082781638382,0.9745593111049249,False,framewise_max
40,frame_000040.jpg,0.9822909458483144,1.0,1.0,0.9947360927212794,True,framewise_max
41,frame_000041.jpg,1.0,0.9727547008697123,1.0,0.9732537572043664,False,framewise_max
42,frame_000042.jpg,0.9197612716130993,0.749538499341788,0.9197612716130993,0.906547927296208,False,framewise_max
43,frame_000043.jpg,0.7998825102755251,0.549545210570014,0.7998825102755251,0.7912887527494354,False,framewise_max
44,frame_000044.jpg,0.6542224763596822,0.32709210268096994,0.6542224763596822,0.670413790630429,False,framewise_max
45,frame_000045.jpg,0.55713638525608,0.05556084077377692,0.55713638525608,0.5804671672302724,False,framewise_max
46,frame_000046.jpg,0.530042640075055,0.1674317605449652,0.530042640075055,0.5254331015704008,False,framewise_max
47,frame_000047.jpg,0.4891202793800676,0.0,0.4891202793800676,0.5011995493538017,False,framewise_max
48,frame_000048.jpg,0.48443572860628287,0.1180014823785646,0.48443572860628287,0.5501862497342537,False,framewise_max
49,frame_000049.jpg,0.6770027412164107,0.49339026979203265,0.6770027412164107,0.639808164139682,False,framewise_max
50,frame_000050.jpg,0.7579860225963528,0.6495112177432151,0.7579860225963528,0.7496763817303596,True,framewise_max
51,frame_000051.jpg,0.8140403813783151,0.7023949834034838,0.8140403813783151,0.742608061459241,False,framewise_max
