frame_name,left_temp,right_temp,left_x,left_y,right_x,right_y,left_conf,right_conf,nostril_spacing,roi_radius,left_source,right_source,status
frame_000000.jpg,26.187295129902953,32.62417784084319,779.0263366699219,842.3609313964844,622.0029907226562,843.57568359375,0.022185932844877243,0.998648464679718,157.02804461425168,20,opposite_inferred,detected,opposite_inferred_repair
frame_000001.jpg,26.6305075576739,32.52759011939429,766.3169250488281,859.6831359863281,609.2935791015625,860.8978881835938,0.0018607581732794642,0.9994485974311829,157.02804461425168,20,opposite_inferred,detected,opposite_inferred_repair
frame_000002.jpg,26.248103913096813,32.5034793146307,767.0029602050781,861.6536560058594,609.9796142578125,862.868408203125,0.0038274878170341253,0.9989610910415649,157.02804461425168,20,opposite_inferred,detected,opposite_inferred_repair
frame_000003.jpg,26.754497525445192,32.71101484997516,758.1214294433594,871.0308532714844,601.0980834960938,872.24560546875,0.19929084181785583,0.9962006211280823,157.02804461425168,20,opposite_inferred,detected,opposite_inferred_repair
frame_000004.jpg,,,,,,,,,,20,missing,missing,no_detection
frame_000005.jpg,,,,,,,,,,20,missing,missing,no_detection
frame_000006.jpg,,,,,,,,,,20,missing,missing,no_detection
frame_000007.jpg,,,,,,,,,,20,missing,missing,no_detection
frame_000008.jpg,,,,,,,,,,20,missing,missing,no_detection
frame_000009.jpg,,,,,,,,,,20,missing,missing,no_detection
frame_000010.jpg,,,,,,,,,,20,missing,missing,no_detection
frame_000011.jpg,,,,,,,,,,20,missing,missing,no_detection
frame_000012.jpg,,,,,,,,,,20,missing,missing,no_detection
frame_000013.jpg,,,,,,,,,,20,missing,missing,no_detection
frame_000014.jpg,,,,,,,,,,20,missing,missing,no_detection
frame_000015.jpg,,,,,,,,,,20,missing,missing,no_detection
frame_000016.jpg,30.97860105630996,32.055409336217565,649.5736083984375,584.0477294921875,515.5302124023438,586.42138671875,0.9757357239723206,0.7742646932601929,134.06441085834382,20,detected,detected,ok
frame_000017.jpg,32.12583442356785,32.39493195472164,643.3875122070312,435.223876953125,497.3920593261719,443.9062194824219,0.9855116605758667,0.9958392381668091,146.25339426380253,20,detected,detected,ok
frame_000018.jpg,,,,,,,,,,20,missing,missing,no_detection
