frame_name,left_x,left_y,right_x,right_y,left_conf,right_conf,left_source,right_source,status,left_temp,right_temp,adaptive_roi_radius,nostril_spacing_px,reference_nostril_spacing_px
frame_000000.jpg,772.6846923828125,811.5376586914062,651.6321411132812,811.6991577148438,0.05626065284013748,0.9933566451072693,opposite_inferred,detected,opposite_inferred_repair,32.1819687602093,32.272590757951974,20,121.05265899928453,121.05265899928453
frame_000001.jpg,779.3077392578125,825.0156860351562,658.2551879882812,825.1771850585938,0.02467147633433342,0.9992634654045105,opposite_inferred,detected,opposite_inferred_repair,31.97191827316355,32.519604711145035,20,121.05265899928453,121.05265899928453
frame_000002.jpg,782.9041137695312,860.3831787109375,661.8515625,860.544677734375,0.0009173439466394484,0.9996368885040283,opposite_inferred,detected,opposite_inferred_repair,32.23771785125223,32.536731613797855,20,121.05265899928453,121.05265899928453
frame_000003.jpg,777.6162109375,916.6092529296875,656.5636596679688,916.770751953125,0.00414782902225852,0.9996013045310974,opposite_inferred,detected,opposite_inferred_repair,32.74272659232072,32.42057853293881,20,121.05265899928453,121.05265899928453
frame_000004.jpg,757.6207885742188,957.8814086914062,636.5682373046875,958.0429077148438,0.0008847120334394276,0.9998284578323364,opposite_inferred,detected,opposite_inferred_repair,32.33548214624441,32.47284286858072,20,121.05265899928453,121.05265899928453
frame_000005.jpg,758.5398559570312,950.0770263671875,637.4873046875,950.238525390625,0.006285126321017742,0.9993448853492737,opposite_inferred,detected,opposite_inferred_repair,31.962990392301514,32.32793101058114,20,121.05265899928453,121.05265899928453
frame_000006.jpg,765.7879638671875,940.5833740234375,644.7354125976562,940.744873046875,0.024899745360016823,0.999729573726654,opposite_inferred,detected,opposite_inferred_repair,31.698591352555866,32.35361788669372,20,121.05265899928453,121.05265899928453
frame_000007.jpg,768.37841796875,936.9844970703125,647.3258666992188,937.14599609375,0.025962313637137413,0.9998266100883484,opposite_inferred,detected,opposite_inferred_repair,31.74804128184142,32.35877961368892,20,121.05265899928453,121.05265899928453
frame_000008.jpg,764.5614013671875,935.5969848632812,643.5088500976562,935.7584838867188,0.0009192680008709431,0.9998231530189514,opposite_inferred,detected,opposite_inferred_repair,32.730460780641714,32.57066240066959,20,121.05265899928453,121.05265899928453
frame_000009.jpg,774.4829711914062,932.0801391601562,653.430419921875,932.2416381835938,0.0038182628341019154,0.9973031282424927,opposite_inferred,detected,opposite_inferred_repair,32.86374065847834,32.77857347918989,20,121.05265899928453,121.05265899928453
