frame_name,frame_index,left_temp,right_temp,left_norm,right_norm,fused_norm,smoothed_norm,is_peak,source_peak_rejected,fused_repaired
frame_000000.jpg,0,32.427305761675186,35.739237673104064,0.6398772448810047,0.6113431494945301,0.6398772448810047,,False,False,False
frame_000001.jpg,1,32.60490574872445,36.12989912450011,0.656925304002461,0.828191453060086,0.828191453060086,0.7871032699688989,False,False,False
frame_000002.jpg,2,33.0399096620533,36.24708885456948,0.6986819085817056,0.893241111965606,0.893241111965606,0.8669190312749024,True,False,False
frame_000003.jpg,3,32.846808381041285,36.22201753748311,0.6801458596223745,0.8793245287990159,0.8793245287990159,0.8631815344600646,False,False,False
frame_000004.jpg,4,32.74432501255232,36.10969934558188,0.670308344687865,0.8169789626155722,0.8169789626155722,0.7805942646639885,False,False,False
frame_000005.jpg,5,32.485665799450565,35.49201941197863,0.6454793025773778,0.47411727183523555,0.6454793025773778,0.7072836859223259,False,False,False
frame_000006.jpg,6,32.63061107595451,35.312064349853294,0.6593927925740279,0.3742278412285988,0.6593927925740279,0.6489297763716637,False,False,False
frame_000007.jpg,7,32.448557567060526,35.21022936592477,0.6419172339635854,0.3177012926540907,0.6419172339635854,0.6463152684582214,False,False,False
frame_000008.jpg,8,32.40395504840387,35.30843770593688,0.6376357788370511,0.37221476423290345,0.6376357788370511,0.6446369677464887,False,False,False
frame_000009.jpg,9,32.5781594421565,35.45906143598415,0.6543578904388296,0.45582296314975196,0.6543578904388296,0.6507461629062474,False,False,False
frame_000010.jpg,10,32.36920189047528,35.82733611355108,0.634299776955139,0.6602448194428618,0.6602448194428618,0.6946856996357588,False,False,False
frame_000011.jpg,11,32.60092300974154,36.02408180285561,0.6565429955869369,0.7694543890255849,0.7694543890255849,0.7198336297883715,False,False,False
frame_000012.jpg,12,32.32473174460013,35.95264576090962,0.6300310284680735,0.729801680896668,0.729801680896668,0.7510928717316263,True,False,False
frame_000013.jpg,13,32.46087289515035,35.99628067930924,0.6430993986971744,0.7540225452726262,0.7540225452726262,0.7065347973517182,False,False,False
frame_000014.jpg,14,32.38462400117134,35.77308286851231,0.6357801658858605,0.6301299358075791,0.6357801658858605,0.6751307105724864,False,False,False
frame_000015.jpg,15,32.38263689124031,34.8227069021997,0.6355894205589725,0.10259537792401532,0.6355894205589725,0.6247422394803895,False,False,False
frame_000016.jpg,16,32.04164475932656,34.63787696077382,0.6028571319963357,0.0,0.6028571319963357,0.6140438867041018,False,False,False
frame_000017.jpg,17,32.05027028366355,34.79040777197533,0.6036851075569972,0.08466678125606245,0.6036851075569972,0.6104981473536919,False,False,False
frame_000018.jpg,18,32.27182252963589,35.50294072482645,0.624952202507743,0.4801794726367106,0.624952202507743,0.6143031828280391,False,False,False
frame_000019.jpg,19,32.160562856598204,35.614988664076606,0.6142722384193771,0.542375027016556,0.6142722384193771,0.648569498657177,False,False,False
frame_000020.jpg,20,32.31931072239144,35.91063806516669,0.6295106573315217,0.706484055044411,0.706484055044411,0.7202328059371834,False,False,False
frame_000021.jpg,21,32.57917743750662,36.151068459120864,0.6544556091673197,0.8399421243477623,0.8399421243477623,0.7819212286464845,True,False,False
frame_000022.jpg,22,32.821822756472784,36.07791751137309,0.6777474562671301,0.7993375065472803,0.7993375065472803,0.7591806160416381,False,False,False
frame_000023.jpg,23,32.41048103764754,35.56523345257181,0.6382622172298716,0.5147569112034804,0.6382622172298716,0.685249133167781,False,False,False
frame_000024.jpg,24,32.200935641007085,35.242164427697375,0.6181476757261911,0.33542780225698104,0.6181476757261911,0.6203184085518197,False,False,False
frame_000025.jpg,25,32.05923177148226,35.12585234809952,0.6045453326993966,0.2708653094519085,0.6045453326993966,0.6068274218574415,False,False,False
frame_000026.jpg,26,31.98884962873464,35.3204826376545,0.597789257146737,0.37890066323879357,0.597789257146737,0.5938623708439311,False,False,False
frame_000027.jpg,27,31.79574120643456,35.53989050753742,0.5792525226856599,0.5006895528336602,0.5792525226856599,0.6305927121092323,False,False,False
frame_000028.jpg,28,31.723106560115347,35.925504937580044,0.5722802263173469,0.7147363564953001,0.7147363564953001,0.6836340005465834,False,False,False
frame_000029.jpg,29,31.65545770847824,36.00148817717918,0.565786523016073,0.7569131224587904,0.7569131224587904,0.7568545792552592,False,False,False
frame_000030.jpg,30,31.57321463447471,36.07715501255724,0.5578919008866603,0.7989142588116874,0.7989142588116874,0.7580391089978231,True,False,False
frame_000031.jpg,31,31.860097550822417,35.93190687987117,0.5854301738341402,0.7182899457229921,0.7182899457229921,0.7055795131238045,False,False,False
frame_000032.jpg,32,32.007029163010976,35.54411145606426,0.5995343348367345,0.5030325163490288,0.5995343348367345,0.6328959539049328,False,False,False
frame_000033.jpg,33,31.81252458108529,35.34889281487168,0.5808635811550721,0.39467058041779146,0.5808635811550721,0.5904158887374413,False,False,False
frame_000034.jpg,34,31.916556569950387,35.2891710277924,0.5908497502205173,0.36152021923481226,0.5908497502205173,0.5844158852886094,False,False,False
frame_000035.jpg,35,31.8195121218247,35.66250392975792,0.5815343244902391,0.568749794016573,0.5815343244902391,0.6832859412902759,False,False,False
frame_000036.jpg,36,31.83944144674983,36.21868327916485,0.583447366913379,0.8774737491600713,0.8774737491600713,0.7846853128804917,False,False,False
frame_000037.jpg,37,32.14350639137924,36.250343797069256,0.6126349656228689,0.895047864991165,0.895047864991165,0.8922030017429122,False,False,False
frame_000038.jpg,38,32.154741020928405,36.26662888818021,0.6137133926652577,0.9040873910775007,0.9040873910775007,0.9018617876229098,False,False,False
frame_000039.jpg,39,32.01691590810462,36.27088542114927,0.600483376656363,0.906450106800064,0.906450106800064,0.9049475806004935,True,False,False
frame_000040.jpg,40,31.83831323416502,36.26702135935832,0.5833390682858454,0.9043052439239162,0.9043052439239162,0.8889154185811818,False,False,False
frame_000041.jpg,41,31.667090838721208,36.179981020793214,0.5669032026704172,0.8559909050195655,0.8559909050195655,0.8450058342655903,False,False,False
frame_000042.jpg,42,31.76096373670956,36.03357046423876,0.5759141870820541,0.7747213538532893,0.7747213538532893,0.8158057036194849,False,False,False
frame_000043.jpg,43,31.644429130600987,36.109205523611465,0.5647278751479012,0.8167048519855999,0.8167048519855999,0.8151643399250077,False,False,False
frame_000044.jpg,44,29.29927165371643,36.176514688786405,0.33961308781425537,0.854066813936134,0.854066813936134,0.8710769734947155,False,False,False
frame_000045.jpg,45,28.13897123492984,36.33575743396685,0.22823430639217449,0.9424592545624125,0.9424592545624125,0.92352244587727,False,False,False
frame_000046.jpg,46,27.844511187971907,36.39265377785053,0.19996869459315342,0.9740412691332635,0.9740412691332635,0.9629361151896128,False,False,False
frame_000047.jpg,47,27.95242451199692,36.389530898808296,0.21032743818619762,0.9723078218731623,0.9723078218731623,0.9768369038168102,False,False,False
frame_000048.jpg,48,26.465955835696743,36.41088602162041,0.06763933163397691,0.984161620444005,0.984161620444005,0.9836897388358516,False,False,False
frame_000049.jpg,49,27.454644605066253,36.42969080000884,0.16254488243368453,0.9945997741903877,0.9945997741903877,0.9844875271716127,False,False,False
frame_000050.jpg,50,26.265938368516945,36.39384264776871,0.048439388759773404,0.9747011868804455,0.9747011868804455,0.9769289601999762,False,False,False
frame_000051.jpg,51,26.1796107905754,36.37003478098268,0.040152689661358654,0.9614859195290956,0.9614859195290956,0.9732069683286231,False,False,False
frame_000052.jpg,52,26.737109634857205,36.409574819538086,0.09366774568905678,0.9834337985763285,0.9834337985763285,0.976826379291887,False,False,False
frame_000053.jpg,53,27.157670350976137,36.413404216619256,0.1340379285459326,0.985559419770237,0.985559419770237,0.9824469667617998,False,False,False
frame_000054.jpg,54,26.93672060210069,36.40041196386939,0.11282866809337007,0.9783476819388338,0.9783476819388338,0.9879690339030236,False,False,False
frame_000055.jpg,55,27.335195417334763,36.43941953672461,0.15107879593058407,1.0,1.0,0.9877684436473178,False,False,False
frame_000056.jpg,56,26.802985631463827,36.41232010096133,0.09999127027649392,0.9849576490031196,0.9849576490031196,0.9880961400421633,True,False,False
frame_000057.jpg,57,26.06469791774215,36.40218304089129,0.02912205006263958,0.9793307711233705,0.9793307711233705,0.9776727481711168,False,False,False
frame_000058.jpg,58,25.76131583318196,36.38308498400008,0.0,0.9687298243868604,0.9687298243868604,0.971009831199142,False,False,False
frame_000059.jpg,59,26.54655754424581,36.37630951514622,0.07537639690895212,0.9649688980871951,0.9649688980871951,0.9669479791918919,False,False,False
frame_000060.jpg,60,27.015067827350304,36.38023024290647,0.12034932251597993,0.9671452151016202,0.9671452151016202,0.9140774184098477,False,False,False
frame_000061.jpg,61,27.22687398807152,36.09733928521034,0.1406808777725824,0.8101181420407276,0.8101181420407276,0.861982882184841,False,False,False
frame_000062.jpg,62,27.17894804997639,36.09475794019494,0.13608040319107023,0.8086852894121751,0.8086852894121751,0.7743067147328567,False,False,False
frame_000063.jpg,63,27.0284616712656,35.90637319722365,0.1216350154190328,0.7041167127456675,0.7041167127456675,0.7150082509534156,False,False,False
frame_000064.jpg,64,26.668529227379643,35.77685316364892,0.08708462110286674,0.6322227507024043,0.6322227507024043,0.6829452446558927,False,False,False
