relative_seconds,absolute_seconds
0.0,0.0
0.12166666666666667,0.12166666666666667
0.23833333333333334,0.23833333333333334
0.36333333333333334,0.36333333333333334
0.4666666666666667,0.4666666666666667
0.5216666666666667,0.5216666666666667
0.7216666666666667,0.7216666666666667
0.8183333333333334,0.8183333333333334
0.8366666666666667,0.8366666666666667
1.0533333333333335,1.0533333333333335
1.1166666666666667,1.1166666666666667
1.1816666666666666,1.1816666666666666
1.3816666666666668,1.3816666666666668
1.5033333333333334,1.5033333333333334
1.5716666666666668,1.5716666666666668
1.7316666666666667,1.7316666666666667
1.8316666666666668,1.8316666666666668
1.9333333333333333,1.9333333333333333
2.0633333333333335,2.0633333333333335
2.1966666666666668,2.1966666666666668
2.2533333333333334,2.2533333333333334
2.4033333333333333,2.4033333333333333
2.5233333333333334,2.5233333333333334
2.621666666666667,2.621666666666667
2.7133333333333334,2.7133333333333334
2.93,2.93
2.975,2.975
3.081666666666667,3.081666666666667
3.2016666666666667,3.2016666666666667
3.305,3.305
3.435,3.435
3.5483333333333333,3.5483333333333333
3.6766666666666667,3.6766666666666667
3.7683333333333335,3.7683333333333335
3.8000000000000003,3.8000000000000003
4.001666666666667,4.001666666666667
4.108333333333333,4.108333333333333
4.23,4.23
4.306666666666667,4.306666666666667
4.365,4.365
4.583333333333334,4.583333333333334
4.693333333333333,4.693333333333333
4.753333333333334,4.753333333333334
4.816666666666667,4.816666666666667
5.026666666666667,5.026666666666667
5.146666666666667,5.146666666666667
5.208333333333334,5.208333333333334
5.373333333333334,5.373333333333334
5.498333333333334,5.498333333333334
5.586666666666667,5.586666666666667
5.71,5.71
5.826666666666667,5.826666666666667
5.921666666666667,5.921666666666667
6.065,6.065
6.166666666666667,6.166666666666667
6.291666666666667,6.291666666666667
6.396666666666667,6.396666666666667
6.426666666666667,6.426666666666667
6.628333333333334,6.628333333333334
6.731666666666667,6.731666666666667
6.765000000000001,6.765000000000001
6.988333333333334,6.988333333333334
7.076666666666667,7.076666666666667
7.193333333333333,7.193333333333333
7.321666666666667,7.321666666666667
7.471666666666668,7.471666666666668
7.551666666666667,7.551666666666667
7.565,7.565
7.7683333333333335,7.7683333333333335
7.886666666666668,7.886666666666668
7.953333333333334,7.953333333333334
8.098333333333334,8.098333333333334
8.228333333333333,8.228333333333333
8.348333333333334,8.348333333333334
8.411666666666667,8.411666666666667
8.568333333333333,8.568333333333333
8.663333333333334,8.663333333333334
8.790000000000003,8.790000000000003
8.856666666666667,8.856666666666667
9.011666666666667,9.011666666666667
9.123333333333333,9.123333333333333
9.24,9.24
9.641666666666667,9.641666666666667
9.655000000000001,9.655000000000001
9.771666666666667,9.771666666666667
9.828333333333333,9.828333333333333
9.916666666666668,9.916666666666668
10.035,10.035
10.165000000000003,10.165000000000003
10.270000000000001,10.270000000000001
10.378333333333334,10.378333333333334
