target_index,target_time_seconds,source_frame_index,source_time_seconds,nearest_time_error_seconds,reused_source_frame
0,0.0,0,0.0,0.0,False
1,0.1149425287356322,1,0.12166666666666667,0.006724137931034477,False
2,0.2298850574712644,2,0.23500000000000004,0.00511494252873565,False
3,0.3448275862068966,3,0.25,0.09482758620689657,False
4,0.4597701149425288,4,0.4666666666666667,0.006896551724137889,False
5,0.574712643678161,5,0.5650000000000002,0.009712643678160826,False
6,0.6896551724137931,6,0.6783333333333333,0.011321839080459806,False
7,0.8045977011494253,7,0.8066666666666668,0.00206896551724145,False
8,0.9195402298850576,8,0.91,0.009540229885057538,False
9,1.0344827586206897,9,1.0183333333333333,0.01614942528735641,False
10,1.149425287356322,10,1.1416666666666668,0.00775862068965516,False
11,1.264367816091954,11,1.2483333333333335,0.016034482758620516,False
12,1.3793103448275863,12,1.3616666666666668,0.017643678160919496,False
13,1.4942528735632186,13,1.4883333333333335,0.005919540229885056,False
14,1.6091954022988506,14,1.6,0.009195402298850519,False
15,1.7241379310344829,16,1.7383333333333335,0.014195402298850635,False
16,1.8390804597701151,16,1.7383333333333335,0.10074712643678163,True
17,1.9540229885057472,17,1.9483333333333335,0.00568965517241371,False
18,2.0689655172413794,18,2.0516666666666667,0.0172988505747127,False
19,2.1839080459770117,19,2.165,0.018908045977011678,False
20,2.298850574712644,20,2.27,0.02885057471264396,False
21,2.4137931034482762,21,2.396666666666667,0.0171264367816093,False
22,2.528735632183908,22,2.476666666666667,0.05206896551724105,False
23,2.6436781609195403,23,2.6300000000000003,0.013678160919539994,False
24,2.7586206896551726,25,2.7583333333333333,0.0002873563218392938,False
25,2.873563218390805,26,2.9733333333333336,0.09977011494252874,False
26,2.988505747126437,26,2.9733333333333336,0.015172413793103523,True
27,3.1034482758620694,27,3.0783333333333336,0.025114942528735806,False
28,3.218390804597701,28,3.191666666666667,0.026724137931034342,False
29,3.3333333333333335,29,3.3183333333333334,0.015000000000000124,False
30,3.4482758620689657,30,3.416666666666667,0.031609195402298784,False
31,3.563218390804598,31,3.5316666666666667,0.03155172413793128,False
32,3.6781609195402303,32,3.64,0.038160919540230154,False
33,3.7931034482758625,33,3.7616666666666667,0.03143678160919583,False
34,3.9080459770114944,34,3.87,0.03804597701149426,False
35,4.022988505747127,35,3.991666666666667,0.03132183908045949,False
36,4.137931034482759,36,4.116666666666667,0.021264367816091756,False
37,4.252873563218391,37,4.218333333333334,0.03454022988505745,False
38,4.367816091954023,38,4.331666666666667,0.03614942528735643,False
39,4.482758620689656,39,4.446666666666667,0.03609195402298848,False
40,4.597701149425288,40,4.551666666666667,0.04603448275862121,False
41,4.71264367816092,41,4.661666666666667,0.050977011494253155,False
42,4.8275862068965525,43,4.861666666666667,0.03408045977011476,False
43,4.942528735632185,44,4.928333333333334,0.014195402298851079,False
44,5.057471264367816,45,5.141666666666667,0.08419540229885047,False
45,5.172413793103448,45,5.141666666666667,0.03074712643678179,True
46,5.287356321839081,46,5.24,0.04735632183908045,False
47,5.402298850574713,47,5.3533333333333335,0.04896551724137943,False
48,5.517241379310345,48,5.471666666666667,0.04557471264367852,False
49,5.6321839080459775,49,5.67,0.03781609195402247,False
50,5.74712643678161,50,5.73,0.0171264367816093,False
51,5.862068965517242,52,5.936666666666668,0.07459770114942632,False
52,5.977011494252874,53,5.951666666666667,0.025344827586207153,False
