target_index,target_time_seconds,source_frame_index,source_time_seconds,nearest_time_error_seconds,reused_source_frame
0,0.0,0,0.0,0.0,False
1,0.1149425287356322,1,0.12666666666666668,0.011724137931034481,False
2,0.2298850574712644,2,0.23333333333333334,0.0034482758620689447,False
3,0.3448275862068966,3,0.3416666666666667,0.0031609195402299006,False
4,0.4597701149425288,4,0.4566666666666667,0.003103448275862064,False
5,0.574712643678161,5,0.6616666666666667,0.08695402298850574,False
6,0.6896551724137931,6,0.7100000000000001,0.020344827586206926,False
7,0.8045977011494253,7,0.7233333333333334,0.08126436781609192,False
8,0.9195402298850576,8,0.9333333333333333,0.013793103448275779,False
9,1.0344827586206897,9,1.0283333333333333,0.006149425287356403,False
10,1.149425287356322,10,1.1283333333333334,0.02109195402298858,False
11,1.264367816091954,11,1.2616666666666667,0.002701149425287319,False
12,1.3793103448275863,12,1.3333333333333335,0.04597701149425282,False
13,1.4942528735632186,13,1.5183333333333335,0.02408045977011497,False
14,1.6091954022988506,14,1.6150000000000002,0.005804597701149605,False
15,1.7241379310344829,15,1.7133333333333334,0.010804597701149499,False
16,1.8390804597701151,16,1.8083333333333333,0.03074712643678179,False
17,1.9540229885057472,17,1.915,0.03902298850574715,False
18,2.0689655172413794,18,2.0583333333333336,0.010632183908045878,False
19,2.1839080459770117,20,2.1983333333333337,0.01442528735632198,False
20,2.298850574712644,20,2.1983333333333337,0.10051724137931028,True
21,2.4137931034482762,21,2.4083333333333337,0.005459770114942586,False
22,2.528735632183908,22,2.601666666666667,0.07293103448275895,False
23,2.6436781609195403,23,2.6383333333333336,0.005344827586206691,False
24,2.7586206896551726,24,2.7683333333333335,0.009712643678160937,False
25,2.873563218390805,25,2.861666666666667,0.01189655172413806,False
26,2.988505747126437,27,3.0883333333333334,0.09982758620689625,False
27,3.1034482758620694,27,3.0883333333333334,0.01511494252873602,True
28,3.218390804597701,28,3.2016666666666667,0.016724137931034555,False
29,3.3333333333333335,29,3.3183333333333334,0.015000000000000124,False
30,3.4482758620689657,30,3.4400000000000004,0.008275862068965356,False
31,3.563218390804598,31,3.5433333333333334,0.019885057471264567,False
32,3.6781609195402303,32,3.6583333333333337,0.01982758620689662,False
33,3.7931034482758625,33,3.765,0.02810344827586242,False
34,3.9080459770114944,35,3.9033333333333338,0.0047126436781606,False
35,4.022988505747127,36,4.078333333333334,0.0553448275862074,False
36,4.137931034482759,37,4.138333333333334,0.0004022988505747449,False
37,4.252873563218391,38,4.346666666666667,0.09379310344827552,False
38,4.367816091954023,38,4.346666666666667,0.02114942528735675,True
39,4.482758620689656,39,4.451666666666667,0.031091954022988588,False
40,4.597701149425288,40,4.568333333333333,0.0293678160919546,False
41,4.71264367816092,41,4.701666666666667,0.01097701149425312,False
42,4.8275862068965525,42,4.760000000000001,0.06758620689655181,False
43,4.942528735632185,43,4.915,0.02752873563218472,False
44,5.057471264367816,44,4.998333333333334,0.05913793103448217,False
45,5.172413793103448,45,5.138333333333334,0.03408045977011476,False
46,5.287356321839081,46,5.256666666666667,0.030689655172413843,False
47,5.402298850574713,47,5.328333333333334,0.0739655172413789,False
48,5.517241379310345,49,5.503333333333334,0.01390804597701134,False
49,5.6321839080459775,50,5.715000000000001,0.08281609195402329,False
50,5.74712643678161,50,5.715000000000001,0.03212643678160898,True
51,5.862068965517242,51,5.823333333333334,0.03873563218390785,False
52,5.977011494252874,52,5.928333333333334,0.04867816091954058,False
53,6.0919540229885065,53,6.048333333333334,0.04362068965517274,False
54,6.206896551724139,54,6.163333333333334,0.04356321839080479,False
55,6.321839080459771,55,6.276666666666667,0.04517241379310377,False
56,6.436781609195402,56,6.388333333333334,0.04844827586206879,False
57,6.551724137931035,57,6.5183333333333335,0.03339080459770116,False
58,6.666666666666667,59,6.6433333333333335,0.023333333333333428,False
59,6.781609195402299,60,6.8516666666666675,0.07005747126436823,False
60,6.8965517241379315,60,6.8516666666666675,0.044885057471264034,True
61,7.011494252873564,62,7.010000000000001,0.0014942528735630844,False
62,7.126436781609196,63,7.1433333333333335,0.01689655172413751,False
63,7.241379310344828,64,7.210000000000001,0.03137931034482744,False
64,7.356321839080461,65,7.416666666666667,0.060344827586206407,False
65,7.471264367816093,66,7.485,0.013735632183907498,False
66,7.586206896551725,67,7.553333333333334,0.03287356321839141,False
67,7.701149425287357,68,7.761666666666668,0.06051724137931025,False
68,7.816091954022989,68,7.761666666666668,0.05442528735632113,True
