date,cow_id,source_path,file_bytes,metadata_frames,metadata_fps,metadata_duration_seconds,width,height,known_source_path,known_cow_id,disposition
0805,200939,E:\real\use_code\林甸红外视频\0805\B1号舍泌乳牛下午0805时间405挤奶之后进食\20230805T170148n200939\20230805T170148n200939.MP4,53110601,3620,8.667925085501977,417.63166666666666,1080,1440,True,True,known_source
0805,210989,E:\real\use_code\林甸红外视频\0805\B1号舍泌乳牛下午0805时间405挤奶之后进食\20230805T170919n210989\20230805T170919n210989.MP4,43228596,2955,8.655747308809529,341.3916666666667,1080,1440,True,True,known_source
0805,211070,E:\real\use_code\林甸红外视频\0805\B1号舍泌乳牛下午0805时间405挤奶之后进食\20230805T171538n211070\20230805T171538n211070.MP4,10236767,722,8.747097425542655,82.54166666666667,1080,1440,True,True,known_source
0805,190546,E:\real\use_code\林甸红外视频\0805\B1号舍泌乳牛下午0805时间405挤奶之后进食\20230805T171734n190546\20230805T171734n190546.MP4,24589821,1678,8.66325345265241,193.6916666666667,1080,1440,True,True,known_source
0805,211040,E:\real\use_code\林甸红外视频\0805\B1号舍泌乳牛下午0805时间405挤奶之后进食\20230805T172108n211040\20230805T172108n211040.MP4,37023267,2539,8.69753872328764,291.9216666666667,1080,1440,True,True,known_source
0805,177395哆嗦,E:\real\use_code\林甸红外视频\0805\B1号舍泌乳牛下午0805时间405挤奶之后进食\20230805T172615n177395哆嗦\20230805T172615n177395哆嗦.MP4,40349038,2733,8.633888988342829,316.5433333333333,1080,1440,True,True,known_source
0805,170333,E:\real\use_code\林甸红外视频\0805\B1号舍泌乳牛下午0805时间405挤奶之后进食\20230805T173428n170333\20230805T173428n170333.MP4,26432171,1803,8.654469235753886,208.33166666666665,1080,1440,True,True,known_source
0805,196434,E:\real\use_code\林甸红外视频\0805\B1号舍泌乳牛下午0805时间405挤奶之后进食\20230805T173827n196434\20230805T173827n196434.MP4,29747941,2031,8.586890652085065,236.52333333333334,1080,1440,True,True,known_source
0806,211030,E:\real\use_code\林甸红外视频\0806\B0806新产牛\20230806T073349n211030\20230806T073349n211030.MP4,43938158,2986,8.65741456625947,344.9066666666667,1080,1440,True,True,known_source
0806,210947,E:\real\use_code\林甸红外视频\0806\B0806新产牛\20230806T073953n210947\20230806T073953n210947.MP4,49634747,3397,8.67178924259056,391.73,1080,1440,True,True,known_source
0806,211003,E:\real\use_code\林甸红外视频\0806\B0806新产牛\20230806T074647n211003\20230806T074647n211003.MP4,44424404,3019,8.655017702793744,348.815,1080,1440,True,True,known_source
0806,170082,E:\real\use_code\林甸红外视频\0806\B0806新产牛\20230806T081727n170082\20230806T081727n170082.MP4,23641118,1617,8.6597165196901,186.72666666666666,1080,1440,True,True,known_source
0806,211095,E:\real\use_code\林甸红外视频\0806\B0806新产牛\20230806T082655n211095\20230806T082655n211095.MP4,47114492,3228,8.661470142345411,372.68500000000006,1080,1440,True,True,known_source
0806,211013,E:\real\use_code\林甸红外视频\0806\B0806新产牛\20230806T083322n211013\20230806T083322n211013.MP4,20362960,1381,8.622537644255283,160.16166666666666,1080,1440,True,True,known_source
0806,200886,E:\real\use_code\林甸红外视频\0806\B0806新产牛\20230806T083623n200886.MP4,34456281,2353,8.695705733080391,270.5933333333333,1080,1440,False,True,known_cow
0806,200751,E:\real\use_code\林甸红外视频\0806\B0806正常\20230806T095917n200751\20230806T095917n200751.MP4,30419017,2067,8.632642833277648,239.44,1080,1440,True,True,known_source
0806,16110577,E:\real\use_code\林甸红外视频\0806\B0806正常\20230806T100418n16110577\20230806T100418n16110577.MP4,42424583,2880,8.644624874307755,333.155,1080,1440,True,True,known_source
0806,200783,E:\real\use_code\林甸红外视频\0806\B0806正常\20230806T101001n200783\20230806T101001n200783.MP4,33325136,2263,8.601292284302547,263.09999999999997,1080,1440,True,True,known_source
0806,197000,E:\real\use_code\林甸红外视频\0806\B0806正常\20230806T101554n197000\20230806T101554n197000.MP4,20431471,1394,8.617616452187889,161.76166666666668,1080,1440,True,True,known_source
0806,170554,E:\real\use_code\林甸红外视频\0806\B0806正常\20230806T101929n170554\20230806T101929n170554.MP4,27779422,1905,8.67618035524518,219.56666666666666,1080,1440,True,True,known_source
0806,190621,E:\real\use_code\林甸红外视频\0806\B0806正常\20230806T102337n190621\20230806T102337n190621.MP4,31912448,2177,8.673076412313087,251.00666666666663,1080,1440,True,True,known_source
0806,211062,E:\real\use_code\林甸红外视频\0806\B0806正常\20230806T102804n211062\20230806T102804n211062.MP4,36588492,2476,8.620919773683447,287.2083333333333,1080,1440,True,True,known_source
0806,170236,E:\real\use_code\林甸红外视频\0806\B0806正常\20230806T103306n170236\20230806T103306n170236.MP4,15892906,1100,8.771813240121743,125.40166666666666,1080,1440,True,True,known_source
0806,200796,E:\real\use_code\林甸红外视频\0806\B0806正常\20230806T103535n200796\20230806T103535n200796.MP4,19858227,1363,8.7384865257624,155.97666666666666,1080,1440,True,True,known_source
0806,170416,E:\real\use_code\林甸红外视频\0806\B0806正常\20230806T103825n170416\20230806T103825n170416.MP4,23624547,1612,8.653175157013258,186.29000000000002,1080,1440,True,True,known_source
0806,170419,E:\real\use_code\林甸红外视频\0806\B0806正常\20230806T104144n170419\20230806T104144n170419.MP4,8030990,574,8.7453340443361,65.635,1080,1440,True,True,known_source
0806,196399,E:\real\use_code\林甸红外视频\0806\B3号舍病牛体温检测0806上午\20230806T075438n196399\20230806T075438n196399.MP4,42697014,2908,8.652701737681504,336.08000000000004,1080,1440,True,True,known_source
0806,170227,E:\real\use_code\林甸红外视频\0806\B3号舍病牛体温检测0806上午\20230806T080034n170227\20230806T080034n170227.MP4,63831866,4332,8.652780228303966,500.6483333333333,1080,1440,True,True,known_source
0806,50514,E:\real\use_code\林甸红外视频\0806\B3号舍病牛体温检测0806上午\20230806T080921n50514\20230806T080921n50514.MP4,54780446,3740,8.673167677376714,431.21500000000003,1080,1440,True,True,known_source
0806,455,E:\real\use_code\林甸红外视频\0806\B3号舍病牛体温检测0806上午\20230806T092453n455\20230806T092453n455.MP4,47239357,3220,8.663016720698423,371.695,1080,1440,True,True,known_source
0806,1479,E:\real\use_code\林甸红外视频\0806\B3号舍病牛体温检测0806上午\20230806T093117n1479\20230806T093117n1479.MP4,44442509,3015,8.650783783008311,348.5233333333333,1080,1440,True,True,known_source
0806,177611,E:\real\use_code\林甸红外视频\0806\B3号舍病牛体温检测0806上午\20230806T093742n177611\20230806T093742n177611.MP4,27788800,1897,8.66995223985192,218.80166666666668,1080,1440,True,True,known_source
0806,4717,E:\real\use_code\林甸红外视频\0806\B3号舍病牛体温检测0806上午\20230806T094403n4717\20230806T094403n4717.MP4,22848752,1572,8.669675438677121,181.32166666666666,1080,1440,True,True,known_source
0806,0889,E:\real\use_code\林甸红外视频\0806\B3号舍病牛体温检测0806上午\无法分辨\20230806T092250n0889.MP4,15508962,1049,8.5854590096849,122.18333333333332,1080,1440,False,False,source_identity_uncertain
0806,210965,E:\real\use_code\林甸红外视频\0806\B3号舍病牛体温检测0806上午\无法分辨\20230806T094132n210965.MP4,17728077,1207,8.633247898909222,139.8083333333333,1080,1440,False,False,source_identity_uncertain
0806,455,E:\real\use_code\林甸红外视频\0806\B3号舍病牛体温检测0806下午\20230806T094403n455\20230806T094403n455.MP4,22848752,1572,8.669675438677121,181.32166666666666,1080,1440,True,True,known_source
0806,6516,E:\real\use_code\林甸红外视频\0806\B3号舍病牛体温检测0806下午\20230806T172609n6516\20230806T172609n6516.MP4,25991375,1775,8.662621398708334,204.90333333333334,1080,1440,True,True,known_source
0806,177610,E:\real\use_code\林甸红外视频\0806\B3号舍病牛体温检测0806下午\20230806T172949n177610\20230806T172949n177610.MP4,26505161,1792,8.574367807842293,208.995,1080,1440,True,True,known_source
0806,170296,E:\real\use_code\林甸红外视频\0806\B3号舍病牛体温检测0806下午\20230806T173354n170296\20230806T173354n170296.MP4,25801416,1754,8.662084859459236,202.49166666666667,1080,1440,True,True,known_source
0806,,E:\real\use_code\林甸红外视频\0806\全部0806\20230806T072228.MP4,41800696,2832,8.649705262514889,327.41,1080,1440,False,False,cow_id_unknown
0806,,E:\real\use_code\林甸红外视频\0806\全部0806\20230806T072816.MP4,35246276,2400,8.62905835400712,278.13,1440,1080,False,False,cow_id_unknown
0806,,E:\real\use_code\林甸红外视频\0806\全部0806\20230806T075438.MP4,42697014,2908,8.652701737681504,336.08000000000004,1080,1440,False,False,cow_id_unknown
0806,,E:\real\use_code\林甸红外视频\0806\全部0806\20230806T080034.MP4,63831866,4332,8.652780228303966,500.6483333333333,1080,1440,False,False,cow_id_unknown
0806,,E:\real\use_code\林甸红外视频\0806\全部0806\20230806T080921.MP4,54780446,3740,8.673167677376714,431.21500000000003,1080,1440,False,False,cow_id_unknown
0806,,E:\real\use_code\林甸红外视频\0806\全部0806\20230806T081727.MP4,23641118,1617,8.6597165196901,186.72666666666666,1080,1440,False,False,cow_id_unknown
0806,,E:\real\use_code\林甸红外视频\0806\全部0806\20230806T082040.MP4,43455818,2954,8.65036872904394,341.48833333333334,1080,1440,False,False,cow_id_unknown
0806,,E:\real\use_code\林甸红外视频\0806\全部0806\20230806T082655.MP4,47114492,3228,8.661470142345411,372.68500000000006,1080,1440,False,False,cow_id_unknown
0806,,E:\real\use_code\林甸红外视频\0806\全部0806\20230806T083322.MP4,20362960,1381,8.622537644255283,160.16166666666666,1080,1440,False,False,cow_id_unknown
0806,,E:\real\use_code\林甸红外视频\0806\全部0806\20230806T083623.MP4,34456281,2353,8.695705733080391,270.5933333333333,1080,1440,False,False,cow_id_unknown
0806,,E:\real\use_code\林甸红外视频\0806\全部0806\20230806T084209.MP4,22101421,1506,8.632021398547955,174.46666666666667,1080,1440,False,False,cow_id_unknown
0806,,E:\real\use_code\林甸红外视频\0806\全部0806\20230806T092250.MP4,15508962,1049,8.5854590096849,122.18333333333332,1080,1440,False,False,cow_id_unknown
0806,,E:\real\use_code\林甸红外视频\0806\全部0806\20230806T092453.MP4,47239357,3220,8.663016720698423,371.695,1080,1440,False,False,cow_id_unknown
0806,,E:\real\use_code\林甸红外视频\0806\全部0806\20230806T093117.MP4,44442509,3015,8.650783783008311,348.5233333333333,1080,1440,False,False,cow_id_unknown
0806,,E:\real\use_code\林甸红外视频\0806\全部0806\20230806T093742.MP4,27788800,1897,8.66995223985192,218.80166666666668,1080,1440,False,False,cow_id_unknown
0806,,E:\real\use_code\林甸红外视频\0806\全部0806\20230806T094132.MP4,17728077,1207,8.633247898909222,139.8083333333333,1080,1440,False,False,cow_id_unknown
0806,,E:\real\use_code\林甸红外视频\0806\全部0806\20230806T094403.MP4,22848752,1572,8.669675438677121,181.32166666666666,1080,1440,False,False,cow_id_unknown
0806,,E:\real\use_code\林甸红外视频\0806\全部0806\20230806T094717.MP4,27270670,1872,8.678921625443333,215.69500000000002,1080,1440,False,False,cow_id_unknown
0806,,E:\real\use_code\林甸红外视频\0806\全部0806\20230806T170102.MP4,25215474,1694,8.5319275743102,198.54833333333335,1080,1440,False,False,cow_id_unknown
0806,,E:\real\use_code\林甸红外视频\0806\全部0806\20230806T170440.MP4,21253113,1448,8.64666892255021,167.46333333333334,1080,1440,False,False,cow_id_unknown
0806,,E:\real\use_code\林甸红外视频\0806\全部0806\20230806T171016.MP4,18098070,1230,8.622905615404388,142.64333333333335,1080,1440,False,False,cow_id_unknown
0806,,E:\real\use_code\林甸红外视频\0806\全部0806\20230806T171256.MP4,23198858,1578,8.650367284289004,182.42,1080,1440,False,False,cow_id_unknown
0806,,E:\real\use_code\林甸红外视频\0806\全部0806\20230806T171631.MP4,22440067,1532,8.654633788097055,177.015,1080,1440,False,False,cow_id_unknown
0806,,E:\real\use_code\林甸红外视频\0806\全部0806\20230806T172002.MP4,40485824,2737,8.63343392179335,317.0233333333333,1080,1440,False,False,cow_id_unknown
0806,,E:\real\use_code\林甸红外视频\0806\全部0806\20230806T172609.MP4,25991375,1775,8.662621398708334,204.90333333333334,1080,1440,False,False,cow_id_unknown
0806,,E:\real\use_code\林甸红外视频\0806\全部0806\20230806T172949.MP4,26505161,1792,8.574367807842293,208.995,1080,1440,False,False,cow_id_unknown
0806,,E:\real\use_code\林甸红外视频\0806\全部0806\20230806T173354.MP4,25801416,1754,8.662084859459236,202.49166666666667,1080,1440,False,False,cow_id_unknown
0806,,E:\real\use_code\林甸红外视频\0806\全部0806\20230806T173743.MP4,32883041,2229,8.61249565318187,258.81,1080,1440,False,False,cow_id_unknown
0806,,E:\real\use_code\林甸红外视频\0806\全部0806\20230806T174229.MP4,27696445,1889,8.666065175171655,217.97666666666666,1080,1440,False,False,cow_id_unknown
0807,5364,E:\real\use_code\林甸红外视频\0807\上午\B三舍新产牛\20230807T064447n5364\20230807T064447n5364.MP4,54792344,3724,8.677450047573739,429.15833333333336,1080,1440,True,True,known_source
0807,5364,E:\real\use_code\林甸红外视频\0807\上午\B三舍新产牛\20230807T064447n5364\20230807T070835n5364.MP4,33269618,2266,8.692538840227607,260.68333333333334,1080,1440,False,True,known_cow
0807,179166,E:\real\use_code\林甸红外视频\0807\上午\B三舍新产牛\20230807T071859n179166\20230807T071859n179166.MP4,15097228,1022,8.587032628483406,119.01666666666665,1080,1440,True,True,known_source
0807,153017,E:\real\use_code\林甸红外视频\0807\上午\B三舍新产牛\20230807T072124n153017\20230807T072124n153017.MP4,14689266,995,8.570444170088145,116.09666666666666,1080,1440,True,True,known_source
0807,211030,E:\real\use_code\林甸红外视频\0807\上午\B三舍新产牛\20230807T072332n211030\20230807T072332n211030.MP4,15722724,1084,8.760539856146117,123.73666666666666,1080,1440,False,True,known_cow
0807,200886,E:\real\use_code\林甸红外视频\0807\上午\B三舍新产牛\20230807T072548n200886\20230807T072548n200886.MP4,17381310,1212,8.755854695194635,138.42166666666665,1080,1440,True,True,known_source
0807,211003,E:\real\use_code\林甸红外视频\0807\上午\B三舍新产牛\20230807T072823n211003\20230807T072823n211003.MP4,12177485,822,8.523876186032043,96.435,1080,1440,False,True,known_cow
0807,211154,E:\real\use_code\林甸红外视频\0807\上午\B三舍新产牛\20230807T073016n211154\20230807T073016n211154.MP4,14924762,1019,8.592026307283689,118.59833333333333,1080,1440,True,True,known_source
0807,196527,E:\real\use_code\林甸红外视频\0807\上午\B三舍新产牛\20230807T073230n196527\20230807T073230n196527.MP4,12918668,896,8.752279239385256,102.37333333333333,1080,1440,True,True,known_source
0807,211117,E:\real\use_code\林甸红外视频\0807\上午\B三舍新产牛\20230807T073445n211117\20230807T073445n211117.MP4,15404926,1061,8.757979308826766,121.14666666666668,1080,1440,True,True,known_source
0807,211146,E:\real\use_code\林甸红外视频\0807\上午\B三舍新产牛\20230807T073713n211146\20230807T073713n211146.MP4,18199641,1235,8.608271375464684,143.46666666666667,1080,1440,True,True,known_source
0807,210947,E:\real\use_code\林甸红外视频\0807\上午\B三舍新产牛\ff\20230807T071423n210947.MP4,12722093,881,8.755569542676362,100.62166666666667,1080,1440,False,True,known_cow
0807,211013,E:\real\use_code\林甸红外视频\0807\上午\B三舍新产牛\ff\20230807T071620n211013.MP4,18560387,1264,8.638895533608995,146.315,1080,1440,False,True,known_cow
0807,170082,E:\real\use_code\林甸红外视频\0807\上午\B三舍新产牛\ff\20230807T073951n170082.MP4,17936886,1216,8.61922313580947,141.07999999999998,1080,1440,False,True,known_cow
0807,200891,E:\real\use_code\林甸红外视频\0807\上午\B三舍新产牛\ff\20230807T074242n200891.MP4,27093690,1848,8.67734639735172,212.9683333333333,1080,1440,False,False,candidate_new_cow
0807,170296fei,E:\real\use_code\林甸红外视频\0807\上午\B三舍病牛区\1\20230807T065625n170296fei.MP4,12625608,877,8.76226000366343,100.08833333333334,1080,1440,False,False,candidate_new_cow
0807,170296,E:\real\use_code\林甸红外视频\0807\上午\B三舍病牛区\1\20230807T065840n170296.MP4,21888255,1506,8.754456673383972,172.02666666666667,1080,1440,False,True,known_cow
0807,4541,E:\real\use_code\林甸红外视频\0807\上午\B三舍病牛区\1\20230807T070239n4541.MP4,42301424,2868,8.651018284375581,331.52166666666665,1080,1440,False,False,candidate_new_cow
0807,2106,E:\real\use_code\林甸红外视频\0807\上午\B三舍病牛区\1\20230807T085014n2106.MP4,28954778,1972,8.68002318194156,227.18833333333333,1080,1440,False,False,candidate_new_cow
0807,210965,E:\real\use_code\林甸红外视频\0807\上午\B三舍病牛区\1\20230807T085441n210965.MP4,35736652,2417,8.63106397414609,280.03499999999997,1080,1440,False,False,candidate_new_cow
0807,4717,E:\real\use_code\林甸红外视频\0807\上午\B三舍病牛区\20230807T074923n4717\20230807T074923n4717.MP4,20464463,1394,8.644157132669829,161.26500000000001,1080,1440,False,True,known_cow
0807,0514,E:\real\use_code\林甸红外视频\0807\上午\B三舍病牛区\20230807T075433n0514\20230807T075433n0514.MP4,20526451,1409,8.64284618923478,163.025,1080,1440,False,False,candidate_new_cow
0807,210984,E:\real\use_code\林甸红外视频\0807\上午\B三舍病牛区\20230807T075802n210984\20230807T075802n210984.MP4,32770920,2222,8.604898828541002,258.22499999999997,1080,1440,True,True,known_source
0807,211063,E:\real\use_code\林甸红外视频\0807\上午\B三舍病牛区\20230807T080235n211063\20230807T080235n211063.MP4,19172360,1306,8.6438546561652,151.09,1080,1440,True,True,known_source
0807,210974,E:\real\use_code\林甸红外视频\0807\上午\B三舍病牛区\20230807T080524n210974\20230807T080524n210974.MP4,22962045,1564,8.657625242181012,180.65,1080,1440,True,True,known_source
0807,200673,E:\real\use_code\林甸红外视频\0807\上午\B三舍病牛区\20230807T081058n200673\20230807T081058n200673.MP4,17740560,1237,8.7608300479237,141.1966666666667,1080,1440,True,True,known_source
0807,211046,E:\real\use_code\林甸红外视频\0807\上午\B三舍病牛区\20230807T081353n211046\20230807T081353n211046.MP4,27858140,1918,8.679060296391267,220.99166666666667,1080,1440,True,True,known_source
0807,6516,E:\real\use_code\林甸红外视频\0807\上午\B三舍病牛区\20230807T081757n6516\20230807T081757n6516.MP4,22544294,1540,8.65444055223573,177.94333333333333,1080,1440,True,True,known_source
0807,189556风机影响大,E:\real\use_code\林甸红外视频\0807\上午\B三舍病牛区\20230807T082122n189556风机影响大\20230807T082122n189556风机影响大.MP4,25164848,1725,8.667760954039931,199.01333333333332,1080,1440,True,True,known_source
0807,3015,E:\real\use_code\林甸红外视频\0807\上午\B三舍病牛区\20230807T082622n3015\20230807T082622n3015.MP4,25285947,1739,8.668632908237445,200.60833333333332,1080,1440,True,True,known_source
0807,200723,E:\real\use_code\林甸红外视频\0807\上午\B三舍病牛区\20230807T083406n200723\20230807T083406n200723.MP4,31678722,2141,8.602942653745957,248.8683333333333,1080,1440,True,True,known_source
0807,190625,E:\real\use_code\林甸红外视频\0807\上午\B三舍病牛区\20230807T084116n190625\20230807T084116n190625.MP4,30659972,2099,8.678335170893053,241.8666666666667,1080,1440,True,True,known_source
0807,190624,E:\real\use_code\林甸红外视频\0807\上午\B三舍病牛区\20230807T084558n190624\20230807T084558n190624.MP4,27803614,1894,8.677326247308379,218.27,1080,1440,True,True,known_source
0807,200794,E:\real\use_code\林甸红外视频\0807\上午\B三舍病牛区\20230807T090015n200794\20230807T090015n200794.MP4,54093077,3697,8.67989794800357,425.9266666666666,1080,1440,True,True,known_source
0807,450,E:\real\use_code\林甸红外视频\0807\上午\B三舍病牛区\20230807T090757n450\20230807T090757n450.MP4,13900900,972,8.747431416957898,111.11833333333333,1080,1440,True,True,known_source
0807,16110159,E:\real\use_code\林甸红外视频\0807\上午\B二舍正常0938\20230807T093318n16110159\20230807T093318n16110159.MP4,23640718,1595,8.572042779599075,186.07000000000002,1080,1440,True,True,known_source
0807,196376,E:\real\use_code\林甸红外视频\0807\上午\B二舍正常0938\20230807T093702n196376.MP4,6975339,490,8.742974395574985,56.045,1080,1440,False,False,candidate_new_cow
0807,179187,E:\real\use_code\林甸红外视频\0807\上午\B二舍正常0938\20230807T093848n179187\20230807T093848n179187.MP4,26380627,1799,8.664103449106218,207.63833333333335,1080,1440,True,True,known_source
0807,170053,E:\real\use_code\林甸红外视频\0807\上午\B二舍正常0938\20230807T094302n170053\20230807T094302n170053.MP4,23062211,1574,8.651045197222578,181.94333333333336,1080,1440,True,True,known_source
0807,170065,E:\real\use_code\林甸红外视频\0807\上午\B二舍正常0938\20230807T094634n170065\20230807T094634n170065.MP4,24215139,1656,8.663202315767446,191.15333333333334,1080,1440,True,True,known_source
0807,170065,E:\real\use_code\林甸红外视频\0807\上午\B二舍正常0938\20230807T094634n170065\20230807T095005n170065.MP4,8631615,605,8.756271709764569,69.09333333333333,1080,1440,False,True,known_cow
0808,205256,E:\real\use_code\林甸红外视频\0808\上午\B三舍病牛区\20230808T082508n205256\20230808T082508n205256.MP4,38271377,2601,8.63158942704963,301.335,1080,1440,False,False,candidate_new_cow
0808,310,E:\real\use_code\林甸红外视频\0808\上午\B三舍病牛区\20230808T083028n310\20230808T083028n310.MP4,34527074,2358,8.69677466944511,271.135,1080,1440,False,False,candidate_new_cow
0808,4717,E:\real\use_code\林甸红外视频\0808\上午\B三舍病牛区\20230808T083520n4717\20230808T083520n4717.MP4,15853301,1084,8.59442102620347,126.12833333333333,1080,1440,False,True,known_cow
0808,0748,E:\real\use_code\林甸红外视频\0808\上午\B三舍病牛区\20230808T083831n0748\20230808T083831n0748.MP4,37076975,2509,8.627824073543403,290.80333333333334,1080,1440,False,False,candidate_new_cow
0808,189556,E:\real\use_code\林甸红外视频\0808\上午\B三舍病牛区\20230808T084340n189556\20230808T084340n189556.MP4,38521845,2613,8.636446265968171,302.555,1080,1440,False,False,candidate_new_cow
0808,16110514,E:\real\use_code\林甸红外视频\0808\上午\B三舍病牛区\20230808T085434n16110514\20230808T085434n16110514.MP4,22973847,1565,8.636071001563506,181.21666666666667,1080,1440,False,False,candidate_new_cow
0808,211036,E:\real\use_code\林甸红外视频\0808\上午\B三舍病牛区\20230808T090855n211036\20230808T090855n211036.MP4,33364611,2288,8.699840300134351,262.99333333333334,1080,1440,False,False,candidate_new_cow
0808,200794,E:\real\use_code\林甸红外视频\0808\上午\B三舍病牛区\20230808T091338n200794\20230808T091338n200794.MP4,26728060,1831,8.674025297266569,211.09,1080,1440,False,True,known_cow
0808,4541,E:\real\use_code\林甸红外视频\0808\上午\B三舍病牛区\20230808T091729n4541\20230808T091729n4541.MP4,24746310,1683,8.659114880334771,194.36166666666668,1080,1440,False,False,candidate_new_cow
0808,190514,E:\real\use_code\林甸红外视频\0808\上午\B三舍病牛区\20230808T092117n190514\20230808T092117n190514.MP4,21650856,1478,8.657197247034706,170.725,1080,1440,False,False,candidate_new_cow
0808,211046,E:\real\use_code\林甸红外视频\0808\上午\B三舍病牛区\20230808T092430n211046\20230808T092430n211046.MP4,23372681,1592,8.648492036904578,184.07833333333335,1080,1440,False,True,known_cow
0808,211063,E:\real\use_code\林甸红外视频\0808\上午\B三舍病牛区\20230808T092747n211063\20230808T092747n211063.MP4,16450367,1121,8.607186732186733,130.23999999999998,1080,1440,False,True,known_cow
0808,211075,E:\real\use_code\林甸红外视频\0808\上午\B三舍病牛区\20230808T093014n211075\20230808T093014n211075.MP4,23866457,1627,8.650727540187512,188.07666666666665,1080,1440,False,False,candidate_new_cow
0808,177301,E:\real\use_code\林甸红外视频\0808\上午\B三舍病牛区\ff\20230808T065215n177301.MP4,27832691,1896,8.674963396778917,218.55999999999997,1080,1440,False,False,candidate_new_cow
0808,210984,E:\real\use_code\林甸红外视频\0808\上午\B三舍病牛区\ff\20230808T084922n210984.MP4,34553745,2357,8.622697534891378,273.34833333333336,1080,1440,False,True,known_cow
0808,190450,E:\real\use_code\林甸红外视频\0808\上午\B三舍病牛区\ff\20230808T085813n190450.MP4,28894000,1991,8.68661014237722,229.20333333333335,1080,1440,False,False,candidate_new_cow
0808,5364,E:\real\use_code\林甸红外视频\0808\上午\三舍新产区\B视频\20230808T070324n5364\20230808T070324n5364.MP4,30621132,2094,8.681772010199216,241.195,1080,1440,False,True,known_cow
0808,211035,E:\real\use_code\林甸红外视频\0808\上午\三舍新产区\B视频\20230808T071449n211035\20230808T071449n211035.MP4,22952548,1564,8.640008838883723,181.01833333333332,1080,1440,False,False,candidate_new_cow
0808,211117,E:\real\use_code\林甸红外视频\0808\上午\三舍新产区\B视频\20230808T071920n211117\20230808T071920n211117.MP4,25543566,1743,8.670707137704891,201.02166666666665,1080,1440,False,True,known_cow
0808,211003,E:\real\use_code\林甸红外视频\0808\上午\三舍新产区\B视频\20230808T072418n211003\20230808T072418n211003.MP4,37523355,2568,8.698450334490643,295.225,1080,1440,False,True,known_cow
0808,211095,E:\real\use_code\林甸红外视频\0808\上午\三舍新产区\B视频\20230808T072947n211095\20230808T072947n211095.MP4,44181061,3004,8.655854852109936,347.04833333333335,1080,1440,False,True,known_cow
0808,211154,E:\real\use_code\林甸红外视频\0808\上午\三舍新产区\B视频\20230808T073604n211154\20230808T073604n211154.MP4,34528203,2368,8.69272608246098,272.4116666666667,1080,1440,False,True,known_cow
