frame_index,frame_name,left_norm,right_norm,fused_norm,smoothed_norm,is_peak,selected_mode
0,source_001559,0.876056787430715,0.8691499161067229,0.876056787430715,,False,left
1,source_001560,0.8646402072776517,0.8839129782009899,0.8646402072776517,0.7786984550664471,False,left
2,source_001561,0.5953983704909748,0.7702713282383471,0.5953983704909748,0.6790178118391288,False,left
3,source_001562,0.5770148577487602,0.6847290357538481,0.5770148577487602,0.5765008154078733,False,left
4,source_001563,0.5570892179838852,0.585179260139506,0.5570892179838852,0.5940050915065597,False,left
5,source_001564,0.6479111987870337,0.5957680040603752,0.6479111987870337,0.6798247697152474,False,left
6,source_001565,0.8344738923748233,0.8305685700770064,0.8344738923748233,0.7963495333864443,False,left
7,source_001566,0.9066635089974759,0.9367310757852753,0.9066635089974759,0.9034437724705486,True,left
8,source_001567,0.9691939160393465,0.8850509352121565,0.9691939160393465,0.8692607348720975,False,left
9,source_001568,0.7319247795794703,0.7215767506652015,0.7319247795794703,0.7289652713864433,False,left
10,source_001569,0.4857771185405131,0.45027571848819264,0.4857771185405131,0.5722645585976371,False,left
11,source_001570,0.49909177767292806,0.29074837624911426,0.49909177767292806,0.4849718387591439,False,left
12,source_001571,0.4700466200639906,0.2939577108570543,0.4700466200639906,0.5553189203125517,False,left
13,source_001572,0.6968183632007368,0.5164992560573616,0.6968183632007368,0.6541009508026635,False,left
14,source_001573,0.7954378691432633,0.6738904336463346,0.7954378691432633,0.7747662876394634,False,left
15,source_001574,0.8320426305743905,0.6527897206869873,0.8320426305743905,0.8331842639842912,True,left
16,source_001575,0.8720722922352201,0.4910203385839485,0.8720722922352201,0.783615724942712,False,left
17,source_001576,0.6467322520185256,0.38942343892947434,0.6467322520185256,0.7135853177867075,False,left
18,source_001577,0.621951409106377,0.35644286984898066,0.621951409106377,0.6168956601936734,False,left
19,source_001578,0.5820033194561175,0.5232133694788077,0.5820033194561175,0.6342187365862617,False,left
20,source_001579,0.6987014811962905,0.5719727422715513,0.6987014811962905,0.6882498486794768,False,left
21,source_001580,0.7840447453860228,0.6963432985136012,0.7840447453860228,0.7961541348508079,False,left
22,source_001581,0.9057161779701105,0.8307447571701819,0.9057161779701105,0.8735922339585709,False,left
23,source_001582,0.9310157785195796,0.7990729044091491,0.9310157785195796,0.8970485045834677,True,left
24,source_001583,0.8544135572607134,0.747739809616428,0.8544135572607134,0.8153178611379016,False,left
25,source_001584,0.6605242476334121,0.2901661220562693,0.6605242476334121,0.6981004500927028,False,left
26,source_001585,0.5793635453839828,0.4137224809811403,0.5793635453839828,0.5955235076902349,False,left
27,source_001586,0.5466827300533097,0.5374002118513767,0.5466827300533097,0.6054612698975741,False,left
28,source_001587,0.69033753425543,0.6903559942666867,0.69033753425543,0.6726419927219357,False,left
29,source_001588,0.7809057138570674,0.7126079395003088,0.7809057138570674,0.7782150880837462,False,left
30,source_001589,0.8634020161387413,0.7322824139107711,0.8634020161387413,0.8509833128751171,True,left
31,source_001590,0.9086422086295424,0.737689806284715,0.9086422086295424,0.8203089954664828,False,left
32,source_001591,0.6888827616311652,0.48014109361337637,0.6888827616311652,0.7569572912336411,False,left
33,source_001592,0.6733469034402154,0.4157020836552329,0.6733469034402154,0.6889094807731814,False,left
34,source_001593,0.7044987772481636,0.45093829658414697,0.7044987772481636,0.6937367303897903,False,left
35,source_001594,0.7033645104809919,0.4781273495036509,0.7033645104809919,0.7048693905277369,False,left
36,source_001595,0.7067448838540553,0.5797439687390589,0.7067448838540553,0.7505699081903044,False,left
37,source_001596,0.8416003302358662,0.6491721536527738,0.8416003302358662,0.8095585274076993,False,left
38,source_001597,0.8803303681331767,0.6889236586568653,0.8803303681331767,0.8641564174481158,True,left
39,source_001598,0.8705385539753044,0.6234273015115604,0.8705385539753044,0.7450926506275652,False,left
40,source_001599,0.4844090297742149,0.37641011445181893,0.4844090297742149,0.6190629870098482,False,left
41,source_001600,0.5022413772800253,0.334781633723936,0.5022413772800253,0.49909917161755507,False,left
42,source_001601,0.510647107798425,0.3067809527983104,0.510647107798425,0.5584275260492148,False,left
43,source_001602,0.662394093069194,0.5445560758571353,0.662394093069194,0.6489072431934174,False,left
44,source_001603,0.7736805287126334,0.6709569229117138,0.7736805287126334,0.7766626527324025,False,left
45,source_001604,0.8939133364153804,0.8079017458235435,0.8939133364153804,0.8632547642566355,True,left
46,source_001605,0.9221704276418926,0.8041649463443062,0.9221704276418926,0.8338071966679439,False,left
47,source_001606,0.685337825946559,0.6229103569177098,0.685337825946559,0.7914870928643717,False,left
48,source_001607,0.7669530250046636,0.3425468131932945,0.7669530250046636,0.7338123529184514,False,left
49,source_001608,0.7491462078041315,0.33469575811329266,0.7491462078041315,0.7556815263417128,False,left
50,source_001609,0.7509453462163436,0.3386829536339396,0.7509453462163436,0.7789698870226134,False,left
51,source_001610,0.8368181070473654,0.5990208161222709,0.8368181070473654,0.8134712544991474,False,left
52,source_001611,0.8526503102337335,0.6775265073506289,0.8526503102337335,0.8486216984910848,False,left
53,source_001612,0.856396678192156,0.7055638301834183,0.856396678192156,0.8640535489183361,True,left
54,source_001613,0.883113658329119,0.6433045643976485,0.883113658329119,0.8198509357726786,False,left
55,source_001614,0.7200424707967606,0.3628206741722186,0.7200424707967606,0.7720985808490335,False,left
56,source_001615,0.7131396134212209,0.3021914328113199,0.7131396134212209,0.7091536902913764,False,left
