target_index,target_time_seconds,source_frame_index,source_time_seconds,time_supported
0,0.0,0,0.0,True
1,0.1149425287356322,1,0.1566666666666666,True
2,0.2298850574712644,2,0.2733333333333334,True
3,0.3448275862068966,3,0.385,True
4,0.4597701149425288,4,0.5066666666666667,True
5,0.574712643678161,5,0.6116666666666667,True
6,0.6896551724137931,6,0.7283333333333334,True
7,0.8045977011494253,7,0.8566666666666667,True
8,0.9195402298850576,8,0.9583333333333334,True
9,1.0344827586206897,9,1.07,True
10,1.149425287356322,10,1.1766666666666667,True
11,1.264367816091954,11,1.3033333333333337,True
12,1.3793103448275863,12,1.365,True
13,1.4942528735632186,13,1.4383333333333337,True
14,1.6091954022988506,14,1.6266666666666667,True
15,1.7241379310344829,15,1.7233333333333334,True
16,1.8390804597701151,16,1.7783333333333335,True
17,1.9540229885057472,17,1.9766666666666668,True
18,2.0689655172413794,18,2.0883333333333334,True
19,2.1839080459770117,19,2.17,True
20,2.298850574712644,20,2.33,True
21,2.4137931034482762,21,2.3466666666666667,True
22,2.528735632183908,22,2.5166666666666666,True
23,2.6436781609195403,23,2.646666666666667,True
24,2.7586206896551726,24,2.773333333333333,True
25,2.873563218390805,25,2.8883333333333336,True
26,2.988505747126437,26,3.0133333333333336,True
27,3.1034482758620694,27,3.123333333333333,True
28,3.218390804597701,28,3.248333333333333,True
29,3.3333333333333335,29,3.306666666666667,True
30,3.4482758620689657,30,3.4533333333333336,True
31,3.563218390804598,32,3.593333333333334,True
32,3.6781609195402303,32,3.593333333333334,True
33,3.7931034482758625,33,3.7633333333333336,True
34,3.9080459770114944,35,3.9333333333333336,True
35,4.022988505747127,36,4.048333333333334,True
36,4.137931034482759,36,4.048333333333334,True
37,4.252873563218391,37,4.2283333333333335,True
38,4.367816091954023,39,4.395000000000001,True
39,4.482758620689656,40,4.506666666666667,True
40,4.597701149425288,40,4.506666666666667,True
41,4.71264367816092,41,4.720000000000001,True
42,4.8275862068965525,42,4.828333333333334,True
43,4.942528735632185,43,4.888333333333334,True
44,5.057471264367816,44,5.0633333333333335,True
45,5.172413793103448,45,5.176666666666667,True
46,5.287356321839081,46,5.191666666666667,True
47,5.402298850574713,47,5.398333333333333,True
48,5.517241379310345,49,5.531666666666667,True
49,5.6321839080459775,50,5.705,True
50,5.74712643678161,50,5.705,True
51,5.862068965517242,51,5.855,True
52,5.977011494252874,52,5.9783333333333335,True
53,6.0919540229885065,53,6.083333333333334,True
54,6.206896551724139,54,6.206666666666667,True
55,6.321839080459771,55,6.311666666666668,True
56,6.436781609195402,56,6.423333333333334,True
57,6.551724137931035,57,6.531666666666667,True
58,6.666666666666667,58,6.658333333333334,True
59,6.781609195402299,59,6.770000000000001,True
60,6.8965517241379315,60,6.876666666666667,True
61,7.011494252873564,62,7.016666666666668,True
62,7.126436781609196,63,7.233333333333333,True
63,7.241379310344828,63,7.233333333333333,True
64,7.356321839080461,64,7.340000000000001,True
65,7.471264367816093,65,7.445,True
66,7.586206896551725,66,7.581666666666667,True
67,7.701149425287357,68,7.701666666666667,True
68,7.816091954022989,68,7.701666666666667,True
69,7.931034482758621,69,7.935,True
70,8.045977011494253,70,8.038333333333334,True
71,8.160919540229886,71,8.091666666666667,True
72,8.275862068965518,72,8.263333333333334,True
73,8.39080459770115,73,8.358333333333334,True
74,8.505747126436782,75,8.501666666666667,True
75,8.620689655172415,76,8.678333333333335,True
76,8.735632183908047,76,8.678333333333335,True
77,8.85057471264368,77,8.813333333333334,True
78,8.965517241379311,79,8.955,True
79,9.080459770114944,80,9.173333333333334,True
80,9.195402298850576,80,9.173333333333334,True
81,9.310344827586208,81,9.275,True
82,9.42528735632184,82,9.391666666666667,True
83,9.540229885057473,83,9.526666666666667,True
84,9.655172413793105,85,9.661666666666669,True
85,9.770114942528737,86,9.841666666666669,True
86,9.88505747126437,86,9.841666666666669,True
87,10.0,87,9.956666666666669,True
88,10.114942528735632,89,10.098333333333334,True
89,10.229885057471265,90,10.293333333333337,True
90,10.344827586206897,90,10.293333333333337,True
91,10.459770114942529,92,10.48,True
92,10.574712643678161,93,10.543333333333337,True
93,10.689655172413794,94,10.756666666666668,True
94,10.804597701149426,94,10.756666666666668,True
95,10.919540229885058,96,10.946666666666667,True
96,11.03448275862069,97,11.003333333333334,True
97,11.149425287356323,98,11.216666666666669,True
98,11.264367816091955,99,11.291666666666668,True
99,11.379310344827587,100,11.458333333333334,True
100,11.49425287356322,101,11.516666666666667,True
101,11.609195402298852,102,11.666666666666668,True
102,11.724137931034484,103,11.763333333333334,True
103,11.839080459770116,104,11.886666666666668,True
104,11.954022988505749,105,11.961666666666668,True
105,12.06896551724138,106,12.12,True
106,12.183908045977013,107,12.223333333333334,True
107,12.298850574712645,108,12.336666666666668,True
108,12.413793103448278,109,12.481666666666667,True
109,12.52873563218391,110,12.498333333333337,True
110,12.643678160919542,111,12.683333333333334,True
111,12.758620689655173,112,12.796666666666669,True
112,12.873563218390805,113,12.93,True
113,12.988505747126437,114,13.026666666666667,True
114,13.10344827586207,115,13.146666666666668,True
115,13.218390804597702,116,13.258333333333336,True
116,13.333333333333334,117,13.393333333333334,True
117,13.448275862068966,118,13.411666666666669,True
118,13.563218390804598,119,13.606666666666667,True
119,13.67816091954023,120,13.706666666666669,True
120,13.793103448275863,121,13.783333333333337,True
121,13.908045977011495,122,13.853333333333332,True
122,14.022988505747128,123,14.068333333333332,True
123,14.13793103448276,124,14.133333333333336,True
124,14.252873563218392,125,14.2,True
125,14.367816091954024,126,14.366666666666667,True
126,14.482758620689657,127,14.431666666666668,True
127,14.597701149425289,128,14.646666666666668,True
128,14.712643678160921,129,14.661666666666669,True
129,14.827586206896553,130,14.82,True
130,14.942528735632186,131,14.878333333333334,True
131,15.057471264367818,132,15.131666666666668,True
132,15.17241379310345,133,15.145,True
133,15.287356321839082,134,15.328333333333337,True
134,15.402298850574715,135,15.431666666666668,True
135,15.517241379310347,136,15.56,True
136,15.632183908045977,137,15.655,True
137,15.74712643678161,138,15.771666666666668,True
138,15.862068965517242,139,15.876666666666669,True
139,15.977011494252874,140,16.0,True
140,16.091954022988507,141,16.113333333333333,True
141,16.20689655172414,142,16.218333333333334,True
142,16.32183908045977,143,16.331666666666667,True
143,16.436781609195403,144,16.453333333333333,True
144,16.551724137931036,145,16.611666666666668,True
145,16.666666666666668,146,16.678333333333335,True
146,16.7816091954023,147,16.8,True
147,16.896551724137932,148,16.901666666666667,True
148,17.011494252873565,149,17.023333333333333,True
149,17.126436781609197,150,17.138333333333335,True
150,17.24137931034483,151,17.236666666666668,True
151,17.35632183908046,152,17.358333333333334,True
152,17.471264367816094,153,17.465,True
153,17.586206896551726,155,17.611666666666668,True
154,17.70114942528736,155,17.611666666666668,True
155,17.81609195402299,156,17.823333333333334,True
156,17.931034482758623,157,17.936666666666667,True
157,18.045977011494255,159,18.07166666666667,True
158,18.160919540229887,159,18.07166666666667,True
159,18.27586206896552,160,18.291666666666668,True
160,18.390804597701152,161,18.305,True
161,18.505747126436784,162,18.476666666666667,True
162,18.620689655172416,163,18.618333333333336,True
163,18.73563218390805,164,18.72833333333333,True
164,18.85057471264368,165,18.83833333333333,True
165,18.965517241379313,166,18.965,True
166,19.080459770114945,167,19.06833333333333,True
167,19.195402298850578,168,19.17833333333333,True
168,19.31034482758621,169,19.30666666666667,True
169,19.425287356321842,170,19.436666666666667,True
170,19.540229885057474,171,19.523333333333333,True
171,19.655172413793107,172,19.64,True
172,19.77011494252874,173,19.688333333333336,True
173,19.885057471264368,174,19.883333333333333,True
174,20.0,175,19.986666666666668,True
175,20.114942528735632,176,20.1,True
176,20.229885057471265,177,20.19833333333333,True
177,20.344827586206897,178,20.316666666666663,True
178,20.45977011494253,180,20.465,True
179,20.57471264367816,181,20.666666666666668,True
180,20.689655172413794,181,20.666666666666668,True
181,20.804597701149426,182,20.778333333333336,True
182,20.919540229885058,184,20.92,True
183,21.03448275862069,185,21.12666666666667,True
184,21.149425287356323,185,21.12666666666667,True
185,21.264367816091955,186,21.225,True
186,21.379310344827587,187,21.30666666666667,True
187,21.49425287356322,188,21.468333333333334,True
188,21.60919540229885,189,21.576666666666668,True
189,21.724137931034484,190,21.773333333333333,True
190,21.839080459770116,191,21.826666666666668,True
191,21.95402298850575,192,21.916666666666668,True
192,22.06896551724138,193,22.03833333333333,True
193,22.183908045977013,194,22.15,True
194,22.298850574712645,195,22.26666666666667,True
195,22.413793103448278,196,22.366666666666667,True
196,22.52873563218391,197,22.486666666666668,True
197,22.643678160919542,198,22.605,True
198,22.758620689655174,199,22.726666666666667,True
199,22.873563218390807,200,22.831666666666667,True
200,22.98850574712644,201,22.945,True
201,23.10344827586207,202,23.061666666666667,True
202,23.218390804597703,203,23.168333333333337,True
203,23.333333333333336,204,23.28666666666667,True
204,23.448275862068968,206,23.47833333333333,True
205,23.5632183908046,207,23.541666666666668,True
206,23.678160919540232,208,23.746666666666677,True
207,23.793103448275865,208,23.746666666666677,True
208,23.908045977011497,210,23.933333333333334,True
209,24.02298850574713,211,24.101666666666667,True
210,24.13793103448276,212,24.12,True
211,24.252873563218394,213,24.315,True
212,24.367816091954026,213,24.315,True
213,24.48275862068966,215,24.50333333333333,True
214,24.59770114942529,216,24.65833333333333,True
215,24.712643678160923,216,24.65833333333333,True
216,24.827586206896555,217,24.78666666666667,True
217,24.942528735632187,219,24.903333333333336,True
218,25.05747126436782,220,25.116666666666667,True
219,25.172413793103452,220,25.116666666666667,True
220,25.287356321839084,221,25.22833333333333,True
221,25.402298850574716,223,25.455000000000005,True
222,25.517241379310345,224,25.576666666666668,True
223,25.632183908045977,225,25.683333333333334,True
224,25.74712643678161,226,25.8,True
225,25.862068965517242,226,25.8,True
226,25.977011494252874,228,26.02166666666667,True
227,26.091954022988507,229,26.14666666666667,True
228,26.20689655172414,230,26.245,True
229,26.32183908045977,231,26.35833333333333,True
230,26.436781609195403,232,26.44666666666667,True
231,26.551724137931036,233,26.51,True
232,26.666666666666668,234,26.706666666666667,True
233,26.7816091954023,235,26.82166666666667,True
234,26.896551724137932,236,26.955000000000005,True
235,27.011494252873565,237,27.008333333333336,True
236,27.126436781609197,238,27.078333333333337,True
237,27.24137931034483,239,27.238333333333337,True
238,27.35632183908046,240,27.30333333333333,True
239,27.471264367816094,241,27.520000000000003,True
240,27.586206896551726,242,27.57333333333333,True
241,27.70114942528736,243,27.743333333333336,True
242,27.81609195402299,244,27.868333333333336,True
243,27.931034482758623,244,27.868333333333336,True
244,28.045977011494255,245,28.011666666666667,True
245,28.160919540229887,247,28.195,True
246,28.27586206896552,248,28.21166666666667,True
247,28.390804597701152,249,28.42,True
248,28.505747126436784,250,28.528333333333336,True
249,28.620689655172416,251,28.65,True
250,28.73563218390805,252,28.778333333333336,True
251,28.85057471264368,253,28.875000000000004,True
252,28.965517241379313,254,28.988333333333337,True
253,29.080459770114945,255,29.093333333333334,True
254,29.195402298850578,256,29.21333333333333,True
255,29.31034482758621,257,29.340000000000003,True
256,29.425287356321842,258,29.35666666666667,True
257,29.540229885057474,259,29.53,True
258,29.655172413793107,260,29.67833333333333,True
259,29.77011494252874,261,29.795,True
260,29.88505747126437,262,29.811666666666667,True
