cohort,window_id,predicted_minus_reference_seconds,scope
lindian49,ns179166_anchored_30s,-0.2870712705252121,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns179166_anchored_30s,-0.1198855246302557,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns179166_anchored_30s,-0.02569977873529794,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns179166_anchored_30s,0.07048596715966049,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns179166_anchored_30s,0.10967171305461676,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns179166_anchored_30s,0.05285745894957472,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns179166_anchored_30s,-0.006956795155467432,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns179166_anchored_30s,-0.06422615581693414,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns179166_anchored_30s,-0.05004040992197645,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns179166_anchored_30s,-0.12130977058344072,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns179166_anchored_30s,-0.08212402468848445,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns179166_anchored_30s,-0.024938278793525726,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns179166_anchored_30s,0.021247467101431994,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns179166_anchored_30s,-0.010566787003613243,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns179166_anchored_30s,0.012618958891348342,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns179166_anchored_30s,0.12725981134272857,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns179166_anchored_30s,0.10344555723768423,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns179166_anchored_30s,-0.19727890998020214,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns179166_anchored_30s,-0.0016380575288224009,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns179166_anchored_30s,-0.060452311633866884,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns179166_anchored_30s,-0.09472167229533213,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns179166_anchored_30s,-0.1035359264003759,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns179166_anchored_30s,-0.09435018050541544,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns179166_anchored_30s,-0.18061954116688028,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns179166_anchored_30s,-0.047786770699893566,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns179166_anchored_30s,0.033854081751478304,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns179166_anchored_30s,0.10003982764644093,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns179166_anchored_30s,0.11322557354140272,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns179166_anchored_30s,0.12141131943635841,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns179166_anchored_30s,0.17559706533131703,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns196527_anchored_30s,0.24515356489945206,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns196527_anchored_30s,-0.20202925045703868,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns196527_anchored_30s,-0.27473126142596005,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns196527_anchored_30s,-0.2041736745886653,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns196527_anchored_30s,-0.2728756855575867,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns196527_anchored_30s,-0.11353930530164558,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns196527_anchored_30s,-0.2609433272394881,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns196527_anchored_30s,0.03676782449725913,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns196527_anchored_30s,-0.29352102376599554,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns196527_anchored_30s,-0.26470383912248785,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns196527_anchored_30s,-0.11362705667275996,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns196527_anchored_30s,0.08044972577696363,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns196527_anchored_30s,0.02326691042047635,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns196527_anchored_30s,0.13234369287020087,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns196527_anchored_30s,-0.0300987202925036,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns196527_anchored_30s,0.07201645338208351,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns196527_anchored_30s,-0.11516636197440278,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns196527_anchored_30s,-0.2706087751371129,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns196527_anchored_30s,0.26932358318098437,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns196527_anchored_30s,0.011140767824496578,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns196527_anchored_30s,-0.2533016453382082,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns196527_anchored_30s,-0.21348446069469773,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns196527_anchored_30s,0.2906307129798904,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns196527_anchored_30s,0.2594478976234029,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns196527_anchored_30s,-0.043994515539303336,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns196527_anchored_30s,-0.20043692870201113,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns196527_anchored_30s,-0.27961974405850043,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns200886_anchored_30s,-0.07057058017359541,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns200886_anchored_30s,-0.14945957058017356,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns200886_anchored_30s,-0.24310415714938394,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns200886_anchored_30s,-0.2536523526724537,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns200886_anchored_30s,-0.19720054819552502,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns200886_anchored_30s,-0.15354134307903244,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns200886_anchored_30s,-0.2680895386021014,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns200886_anchored_30s,-0.17943033348561066,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns200886_anchored_30s,-0.04177112836911867,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns200886_anchored_30s,-0.1533193238921875,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns200886_anchored_30s,-0.04766011877569554,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns200886_anchored_30s,-0.09500091365920582,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns200886_anchored_30s,-0.2963047053449088,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns200886_anchored_30s,0.002769301050705053,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns200886_anchored_30s,-0.14577889447235748,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns200886_anchored_30s,-0.11411968935587069,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns200886_anchored_30s,-0.1272530835998147,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns200886_anchored_30s,-0.06959387848332099,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns200886_anchored_30s,-0.25414207400639555,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns200886_anchored_30s,0.10813933302878098,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns200886_anchored_30s,0.06700593878483119,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns200886_anchored_30s,0.0610799451804489,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns200886_anchored_30s,-0.12026084970306528,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns200886_anchored_30s,-0.11139424394701081,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns210947_anchored_30s,-0.20223616236162378,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns210947_anchored_30s,0.22821402214022113,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns210947_anchored_30s,-0.13738007380074002,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns210947_anchored_30s,-0.09865682656826635,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns210947_anchored_30s,0.07747970479704591,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns210947_anchored_30s,0.2965571955719568,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns210947_anchored_30s,0.043439114391144784,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns210947_anchored_30s,-0.21367896678966858,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns210947_anchored_30s,-0.08748339483395284,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns210947_anchored_30s,0.10102583025830114,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns210947_anchored_30s,0.1712214022140195,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns210947_anchored_30s,0.041416974169742105,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns210947_anchored_30s,0.11692619926199654,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns210947_anchored_30s,0.023808118081181107,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns210947_anchored_30s,-0.0569963099631039,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns210947_anchored_30s,-0.04280073800738293,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns211003_anchored_30s,0.030584055459272008,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns211003_anchored_30s,0.04798555748122446,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns211003_anchored_30s,0.03284690930098133,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns211003_anchored_30s,0.17078856152512945,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns211003_anchored_30s,-0.1478099364529184,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns211003_anchored_30s,0.063131715771231,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns211003_anchored_30s,0.07107336799537833,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns211003_anchored_30s,0.09147487001732912,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns211003_anchored_30s,-0.2979994222992488,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns211003_anchored_30s,-0.03805777007510258,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns211003_anchored_30s,0.2824240323512406,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns211003_anchored_30s,0.20690583477758295,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns211003_anchored_30s,0.18538763720392382,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns211003_anchored_30s,-0.01921086077411971,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns211003_anchored_30s,-0.15480935875216417,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns211003_anchored_30s,-0.2928677065280212,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns211003_anchored_30s,0.12269439630271606,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns211003_anchored_30s,-0.1754442518775292,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns211095_anchored_30s,0.2953617365200323,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns211095_anchored_30s,-0.26569403071238895,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns211095_anchored_30s,-0.12955305391987082,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns211095_anchored_30s,-0.229872185659854,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns211095_anchored_30s,0.18418900819766826,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns211095_anchored_30s,0.22139117884770876,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns211095_anchored_30s,0.2552130239002448,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns211095_anchored_30s,0.024893892160260833,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns211095_anchored_30s,-0.04388534811222833,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns211095_anchored_30s,-0.17846241773467497,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns211095_anchored_30s,-0.24832144094215636,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns211095_anchored_30s,-0.2846405726821395,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns211095_anchored_30s,0.18618127237040127,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns211095_anchored_30s,-0.03913785936958902,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns211095_anchored_30s,-0.2124569911095726,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns211095_anchored_30s,-0.29149416926452076,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns211146_anchored_30s,-0.1344089219330855,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns211146_anchored_30s,-0.20781784386617108,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns211146_anchored_30s,0.008234200743494569,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns211146_anchored_30s,0.17479925650557515,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns211146_anchored_30s,-0.2746356877323439,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns211146_anchored_30s,-0.26743866171003816,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns211146_anchored_30s,0.1137843866171,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns211146_anchored_30s,-0.1486245353159834,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns211146_anchored_30s,0.002743494423791404,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns211146_anchored_30s,-0.06583643122676719,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns211146_anchored_30s,-0.15081040892193442,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns211146_anchored_30s,-0.1296133828996311,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns211146_anchored_30s,0.025583643122676136,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns211146_anchored_30s,0.030780669144981232,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns211146_anchored_30s,-0.05616728624535128,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns211146_anchored_30s,0.04120074349442149,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns211146_anchored_30s,0.09539776951672607,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns211146_anchored_30s,0.2507657992565058,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns211146_anchored_30s,0.20933085501858528,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns211146_anchored_30s,0.03335687732342052,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,ns211146_anchored_30s,-0.16661710037175226,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs170236_anchored_30s,-0.2860173278613769,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs170236_anchored_30s,0.10496990424076591,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs170236_anchored_30s,-0.14003647970816235,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs170236_anchored_30s,-0.17904286365709066,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs170236_anchored_30s,-0.0770501595987243,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs170236_anchored_30s,-0.04605654354765143,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs170236_anchored_30s,0.031936160510715794,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs170236_anchored_30s,-0.04807751937984506,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs170236_anchored_30s,0.05291427268582005,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs170236_anchored_30s,-0.05309302325581555,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs170236_anchored_30s,-0.10110031919744777,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs170236_anchored_30s,-0.17810670314637633,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs170236_anchored_30s,-0.2111130870953044,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs170236_anchored_30s,0.04286593707250219,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs170236_anchored_30s,-0.2981678066575526,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs170236_anchored_30s,0.13582307341541267,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs170236_anchored_30s,-0.19518239854081187,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs170236_anchored_30s,-0.1501896944824388,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs170236_anchored_30s,0.13780118559051857,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs170236_anchored_30s,0.042792977656176845,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs170236_anchored_30s,-0.06921431828545721,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs170236_anchored_30s,-0.06022252621979263,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs170236_anchored_30s,-0.18922891016872256,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs170416_anchored_30s,0.1647382410724605,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs170416_anchored_30s,-0.07759320466890163,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs170416_anchored_30s,0.06157818097769496,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs170416_anchored_30s,0.05281359066219693,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs170416_anchored_30s,0.25361585577256385,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs170416_anchored_30s,-0.1203464694325671,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs170416_anchored_30s,0.2631563619553905,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs170416_anchored_30s,0.19639177163989174,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs170416_anchored_30s,0.07942944643476224,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs170416_anchored_30s,-0.015468854732461068,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs170416_anchored_30s,0.2943334103779023,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs170416_anchored_30s,0.264702530914132,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs170416_anchored_30s,0.2550716514503648,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs170416_anchored_30s,0.0707402057089972,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs170416_anchored_30s,0.09997561539350386,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs170416_anchored_30s,0.1302110250780082,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs170416_anchored_30s,0.21301329018837478,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs170554_anchored_30s,0.002075149838634882,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs170554_anchored_30s,0.17441078838174295,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs170554_anchored_30s,0.2584020285846016,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs170554_anchored_30s,0.25626740433379425,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs170554_anchored_30s,0.14813278008298703,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs170554_anchored_30s,0.19525864453665243,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs170554_anchored_30s,0.20672890733056448,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs170554_anchored_30s,0.15502259105578275,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs170554_anchored_30s,0.23188796680497958,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs170554_anchored_30s,0.126492853849701,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs170554_anchored_30s,0.007576763485481308,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs170554_anchored_30s,0.1934753342554174,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs170554_anchored_30s,0.25834071000461023,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs170554_anchored_30s,0.11068510834485679,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs190621_anchored_30s,0.2510142972443221,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs190621_anchored_30s,-0.17488320073792263,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs190621_anchored_30s,0.2674314539375082,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs190621_anchored_30s,-0.007466044044736719,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs190621_anchored_30s,0.1522371728352354,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs190621_anchored_30s,-0.05766032514700825,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs190621_anchored_30s,0.18664360659517953,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs190621_anchored_30s,0.1443468234751517,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs190621_anchored_30s,-0.09684388331604055,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs190621_anchored_30s,0.09046004842614863,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs190621_anchored_30s,0.1257639801683368,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs190621_anchored_30s,0.2284743456704703,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs190621_anchored_30s,0.1687890003458996,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs197000_anchored_30s,-0.17081898352285907,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs197000_anchored_30s,-0.029493153864005306,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs197000_anchored_30s,0.015868879090276344,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs197000_anchored_30s,-0.012262241819446906,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs197000_anchored_30s,-0.10593641216059346,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs197000_anchored_30s,-0.06953817591088374,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs197000_anchored_30s,-0.03413993966117701,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs197000_anchored_30s,-0.1538141100023207,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs197000_anchored_30s,-0.10645207704803816,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs197000_anchored_30s,-0.01109004409375558,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs197000_anchored_30s,-0.1736918078440457,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs197000_anchored_30s,-0.13736597818519414,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs197000_anchored_30s,-0.07804014852633934,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs197000_anchored_30s,0.009321884427944127,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs197000_anchored_30s,0.08472012067765178,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs197000_anchored_30s,0.1091183569273575,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs197000_anchored_30s,0.04051659317707035,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs197000_anchored_30s,-0.03608517057321592,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs197000_anchored_30s,-0.1547231376189373,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs197000_anchored_30s,-0.09503527500580233,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs197000_anchored_30s,-0.0716732420515207,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs197000_anchored_30s,0.05876119749362019,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs197000_anchored_30s,0.09819563703876,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs200751_anchored_30s,-0.1779924707517665,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs200751_anchored_30s,-0.2639849415035329,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs200751_anchored_30s,0.005691764160778323,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs200751_anchored_30s,-0.11846611838294896,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs200751_anchored_30s,-0.2642705895980537,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs200751_anchored_30s,-0.16459388393374308,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs200751_anchored_30s,-0.2415788254372746,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs200751_anchored_30s,-0.20657129618904158,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs200751_anchored_30s,-0.056729178732769725,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs200751_anchored_30s,-0.11288706127649561,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs200751_anchored_30s,0.0846242325958535,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs200751_anchored_30s,0.005300938260164756,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs200751_anchored_30s,0.1468122321325147,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs200751_anchored_30s,-0.11234565041121058,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs200751_anchored_30s,0.0003310552531008426,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs200751_anchored_30s,0.07484234912545062,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs200751_anchored_30s,-0.09231553341827947,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs200751_anchored_30s,-0.23147341596200732,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs200751_anchored_30s,-0.006962122089657186,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs200751_anchored_30s,-0.10712000463338356,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs200751_anchored_30s,-0.007277887177114195,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs200751_anchored_30s,-0.1414357697208395,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs200751_anchored_30s,-0.22242824047260257,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs200751_anchored_30s,-0.1664207112243723,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs200751_anchored_30s,-0.13957859376809978,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs200751_anchored_30s,-0.25257106451986644,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs200751_anchored_30s,-0.2757289470635911,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs200783_anchored_30s,-0.26048564120451134,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs200783_anchored_30s,0.21576316707359622,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs200783_anchored_30s,0.12183734449482486,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs200783_anchored_30s,0.13828950122078787,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs200783_anchored_30s,0.23974165794674995,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs200783_anchored_30s,0.22619381467271182,matched_at_0.30_only_truncated_not_latency_estimate
lindian49,zs200783_anchored_30s,0.023114870363910356,matched_at_0.30_only_truncated_not_latency_estimate
