target_index,target_time_seconds,source_frame_index,source_time_seconds,time_supported
0,0.0,0,0.0,True
1,0.1149425287356322,1,0.115,True
2,0.2298850574712644,2,0.1433333333333333,True
3,0.3448275862068966,3,0.3533333333333333,True
4,0.4597701149425288,4,0.4516666666666667,True
5,0.574712643678161,5,0.4883333333333333,True
6,0.6896551724137931,6,0.7066666666666667,True
7,0.8045977011494253,7,0.8016666666666667,True
8,0.9195402298850576,8,0.9133333333333334,True
9,1.0344827586206897,9,1.03,True
10,1.149425287356322,10,1.143333333333333,True
11,1.264367816091954,11,1.2483333333333335,True
12,1.3793103448275863,12,1.3716666666666668,True
13,1.4942528735632186,13,1.4966666666666668,True
14,1.6091954022988506,14,1.6016666666666668,True
15,1.7241379310344829,15,1.711666666666667,True
16,1.8390804597701151,16,1.82,True
17,1.9540229885057472,17,1.94,True
18,2.0689655172413794,18,2.056666666666666,True
19,2.1839080459770117,19,2.1633333333333336,True
20,2.298850574712644,21,2.3216666666666668,True
21,2.4137931034482762,21,2.3216666666666668,True
22,2.528735632183908,22,2.561666666666667,True
23,2.6436781609195403,24,2.6533333333333333,True
24,2.7586206896551726,24,2.6533333333333333,True
25,2.873563218390805,25,2.8683333333333336,True
26,2.988505747126437,26,2.986666666666667,True
27,3.1034482758620694,27,3.041666666666667,True
28,3.218390804597701,28,3.206666666666667,True
29,3.3333333333333335,29,3.306666666666667,True
30,3.4482758620689657,31,3.4483333333333337,True
31,3.563218390804598,32,3.6583333333333337,True
32,3.6781609195402303,32,3.6583333333333337,True
33,3.7931034482758625,34,3.79,True
34,3.9080459770114944,34,3.79,True
35,4.022988505747127,35,4.048333333333334,True
36,4.137931034482759,36,4.0633333333333335,True
37,4.252873563218391,37,4.231666666666667,True
38,4.367816091954023,38,4.331666666666667,True
39,4.482758620689656,40,4.476666666666667,True
40,4.597701149425288,41,4.691666666666667,True
41,4.71264367816092,41,4.691666666666667,True
42,4.8275862068965525,42,4.816666666666667,True
43,4.942528735632185,43,4.905,True
44,5.057471264367816,44,5.016666666666667,True
45,5.172413793103448,45,5.13,True
46,5.287356321839081,47,5.28,True
47,5.402298850574713,48,5.493333333333334,True
48,5.517241379310345,48,5.493333333333334,True
49,5.6321839080459775,50,5.631666666666667,True
50,5.74712643678161,51,5.83,True
51,5.862068965517242,51,5.83,True
52,5.977011494252874,52,5.94,True
53,6.0919540229885065,53,6.043333333333334,True
54,6.206896551724139,55,6.195,False
55,6.321839080459771,55,6.195,False
56,6.436781609195402,55,6.195,False
57,6.551724137931035,55,6.195,False
58,6.666666666666667,55,6.195,False
59,6.781609195402299,55,6.195,False
60,6.8965517241379315,55,6.195,False
61,7.011494252873564,55,6.195,False
62,7.126436781609196,55,6.195,False
63,7.241379310344828,55,6.195,False
64,7.356321839080461,55,6.195,False
65,7.471264367816093,55,6.195,False
66,7.586206896551725,56,8.811666666666667,False
67,7.701149425287357,56,8.811666666666667,False
68,7.816091954022989,56,8.811666666666667,False
69,7.931034482758621,56,8.811666666666667,False
70,8.045977011494253,56,8.811666666666667,False
71,8.160919540229886,56,8.811666666666667,False
72,8.275862068965518,56,8.811666666666667,False
73,8.39080459770115,56,8.811666666666667,False
74,8.505747126436782,56,8.811666666666667,False
75,8.620689655172415,56,8.811666666666667,False
76,8.735632183908047,56,8.811666666666667,False
77,8.85057471264368,57,8.865,True
78,8.965517241379311,58,8.958333333333334,True
79,9.080459770114944,59,9.06,True
80,9.195402298850576,60,9.171666666666669,True
81,9.310344827586208,61,9.265,True
82,9.42528735632184,63,9.468333333333334,True
83,9.540229885057473,64,9.573333333333334,True
84,9.655172413793105,65,9.691666666666666,True
85,9.770114942528737,66,9.785,True
86,9.88505747126437,67,9.918333333333337,True
87,10.0,68,10.033333333333331,True
88,10.114942528735632,69,10.061666666666667,True
89,10.229885057471265,70,10.266666666666667,True
90,10.344827586206897,71,10.385,True
91,10.459770114942529,72,10.49,True
92,10.574712643678161,73,10.603333333333332,True
93,10.689655172413794,74,10.715,True
94,10.804597701149426,75,10.841666666666669,True
95,10.919540229885058,76,10.94,True
96,11.03448275862069,77,11.058333333333334,True
97,11.149425287356323,78,11.183333333333334,True
98,11.264367816091955,79,11.295,True
99,11.379310344827587,80,11.398333333333332,True
100,11.49425287356322,81,11.518333333333334,True
101,11.609195402298852,82,11.628333333333334,True
102,11.724137931034484,83,11.746666666666668,True
103,11.839080459770116,84,11.775,True
104,11.954022988505749,85,12.005,True
105,12.06896551724138,86,12.1,True
106,12.183908045977013,87,12.193333333333332,True
107,12.298850574712645,88,12.321666666666667,True
108,12.413793103448278,89,12.441666666666668,True
109,12.52873563218391,90,12.495,True
110,12.643678160919542,91,12.663333333333334,True
111,12.758620689655173,92,12.796666666666669,True
112,12.873563218390805,93,12.891666666666667,True
113,12.988505747126437,94,12.998333333333337,True
114,13.10344827586207,95,13.113333333333337,True
115,13.218390804597702,96,13.223333333333334,True
116,13.333333333333334,97,13.25,True
117,13.448275862068966,98,13.466666666666669,True
118,13.563218390804598,99,13.585,True
119,13.67816091954023,100,13.686666666666667,True
120,13.793103448275863,101,13.798333333333334,True
121,13.908045977011495,102,13.905,True
