relative_seconds,absolute_seconds
0.0,0.0
0.14,0.14
0.25333333333333335,0.25333333333333335
0.37333333333333335,0.37333333333333335
0.48000000000000004,0.48000000000000004
0.5933333333333334,0.5933333333333334
0.7150000000000001,0.7150000000000001
0.8250000000000001,0.8250000000000001
0.9533333333333334,0.9533333333333334
1.0533333333333335,1.0533333333333335
1.1633333333333333,1.1633333333333333
1.2833333333333334,1.2833333333333334
1.3966666666666667,1.3966666666666667
1.5033333333333334,1.5033333333333334
1.6233333333333335,1.6233333333333335
1.7433333333333334,1.7433333333333334
1.8433333333333335,1.8433333333333335
1.9633333333333334,1.9633333333333334
2.0783333333333336,2.0783333333333336
2.191666666666667,2.191666666666667
2.3016666666666667,2.3016666666666667
2.4283333333333337,2.4283333333333337
2.501666666666667,2.501666666666667
2.561666666666667,2.561666666666667
2.7733333333333334,2.7733333333333334
2.8733333333333335,2.8733333333333335
2.9850000000000003,2.9850000000000003
3.111666666666667,3.111666666666667
3.2100000000000004,3.2100000000000004
3.2983333333333333,3.2983333333333333
3.4533333333333336,3.4533333333333336
3.5633333333333335,3.5633333333333335
3.673333333333334,3.673333333333334
3.785,3.785
3.9033333333333338,3.9033333333333338
4.025,4.025
4.15,4.15
4.163333333333334,4.163333333333334
4.373333333333334,4.373333333333334
4.4783333333333335,4.4783333333333335
4.593333333333334,4.593333333333334
4.701666666666667,4.701666666666667
4.8133333333333335,4.8133333333333335
4.941666666666667,4.941666666666667
5.046666666666667,5.046666666666667
5.153333333333333,5.153333333333333
5.263333333333334,5.263333333333334
5.390000000000001,5.390000000000001
5.496666666666667,5.496666666666667
5.611666666666667,5.611666666666667
5.693333333333333,5.693333333333333
5.755000000000001,5.755000000000001
5.95,5.95
6.073333333333334,6.073333333333334
6.178333333333334,6.178333333333334
6.293333333333334,6.293333333333334
6.326666666666667,6.326666666666667
6.543333333333334,6.543333333333334
6.6433333333333335,6.6433333333333335
6.7666666666666675,6.7666666666666675
6.781666666666667,6.781666666666667
7.008333333333334,7.008333333333334
7.025,7.025
7.220000000000001,7.220000000000001
7.316666666666667,7.316666666666667
7.458333333333334,7.458333333333334
7.473333333333334,7.473333333333334
7.671666666666667,7.671666666666667
7.781666666666667,7.781666666666667
7.896666666666667,7.896666666666667
8.008333333333335,8.008333333333335
8.111666666666666,8.111666666666666
8.188333333333334,8.188333333333334
8.268333333333334,8.268333333333334
8.463333333333335,8.463333333333335
8.576666666666668,8.576666666666668
8.693333333333333,8.693333333333333
8.8,8.8
8.913333333333334,8.913333333333334
8.996666666666668,8.996666666666668
9.06,9.06
9.265,9.265
9.375,9.375
9.483333333333334,9.483333333333334
9.616666666666667,9.616666666666667
9.631666666666668,9.631666666666668
9.863333333333333,9.863333333333333
9.876666666666667,9.876666666666667
10.06,10.06
10.163333333333334,10.163333333333334
10.285,10.285
10.403333333333334,10.403333333333334
10.513333333333334,10.513333333333334
10.638333333333334,10.638333333333334
10.736666666666668,10.736666666666668
10.860000000000001,10.860000000000001
10.973333333333334,10.973333333333334
11.086666666666668,11.086666666666668
11.201666666666668,11.201666666666668
11.258333333333335,11.258333333333335
11.398333333333333,11.398333333333333
11.456666666666667,11.456666666666667
11.653333333333334,11.653333333333334
11.765,11.765
11.891666666666667,11.891666666666667
12.018333333333334,12.018333333333334
12.123333333333337,12.123333333333337
12.186666666666667,12.186666666666667
12.345,12.345
12.446666666666667,12.446666666666667
12.576666666666668,12.576666666666668
12.681666666666667,12.681666666666667
12.798333333333334,12.798333333333334
12.826666666666668,12.826666666666668
13.038333333333334,13.038333333333334
13.146666666666668,13.146666666666668
13.161666666666667,13.161666666666667
13.381666666666668,13.381666666666668
13.395000000000001,13.395000000000001
13.611666666666668,13.611666666666668
13.711666666666668,13.711666666666668
13.726666666666668,13.726666666666668
13.96,13.96
14.051666666666668,14.051666666666668
14.158333333333335,14.158333333333335
14.283333333333335,14.283333333333335
14.388333333333334,14.388333333333334
14.505,14.505
14.605,14.605
14.698333333333334,14.698333333333334
14.760000000000002,14.760000000000002
14.961666666666668,14.961666666666668
15.076666666666668,15.076666666666668
15.176666666666668,15.176666666666668
15.293333333333335,15.293333333333335
15.415000000000003,15.415000000000003
15.498333333333337,15.498333333333337
15.553333333333335,15.553333333333335
15.771666666666668,15.771666666666668
15.856666666666667,15.856666666666667
15.896666666666668,15.896666666666668
16.116666666666667,16.116666666666667
16.246666666666666,16.246666666666666
16.333333333333336,16.333333333333336
16.425,16.425
16.563333333333336,16.563333333333336
16.656666666666666,16.656666666666666
16.788333333333334,16.788333333333334
16.89166666666667,16.89166666666667
17.01666666666667,17.01666666666667
17.135,17.135
17.243333333333336,17.243333333333336
17.35666666666667,17.35666666666667
17.46666666666667,17.46666666666667
17.59,17.59
17.685000000000002,17.685000000000002
17.863333333333333,17.863333333333333
17.895,17.895
18.03666666666667,18.03666666666667
18.151666666666667,18.151666666666667
18.255000000000003,18.255000000000003
18.373333333333335,18.373333333333335
18.485,18.485
18.605,18.605
18.686666666666667,18.686666666666667
18.748333333333335,18.748333333333335
18.96166666666667,18.96166666666667
18.976666666666667,18.976666666666667
19.088333333333335,19.088333333333335
19.198333333333334,19.198333333333334
19.413333333333334,19.413333333333334
19.526666666666667,19.526666666666667
19.66,19.66
19.673333333333336,19.673333333333336
19.863333333333333,19.863333333333333
19.98,19.98
20.035,20.035
20.21666666666667,20.21666666666667
20.23166666666667,20.23166666666667
22.748333333333335,22.748333333333335
22.803333333333335,22.803333333333335
22.91,22.91
22.998333333333335,22.998333333333335
23.103333333333335,23.103333333333335
23.201666666666668,23.201666666666668
23.303333333333335,23.303333333333335
23.403333333333336,23.403333333333336
23.51,23.51
23.618333333333336,23.618333333333336
23.725,23.725
23.845000000000002,23.845000000000002
23.973333333333336,23.973333333333336
23.988333333333333,23.988333333333333
24.193333333333335,24.193333333333335
24.308333333333334,24.308333333333334
24.37666666666667,24.37666666666667
24.538333333333334,24.538333333333334
24.645000000000003,24.645000000000003
24.770000000000003,24.770000000000003
24.873333333333335,24.873333333333335
24.993333333333336,24.993333333333336
25.093333333333334,25.093333333333334
25.180000000000003,25.180000000000003
25.33666666666667,25.33666666666667
25.435000000000002,25.435000000000002
25.471666666666668,25.471666666666668
25.675,25.675
25.78666666666667,25.78666666666667
25.89666666666667,25.89666666666667
26.018333333333334,26.018333333333334
26.133333333333336,26.133333333333336
26.246666666666673,26.246666666666673
