frame_name,left_x,left_y,right_x,right_y,left_conf,right_conf,left_source,right_source,status,left_temp,right_temp,adaptive_roi_radius,nostril_spacing_px,reference_nostril_spacing_px
frame_000000.jpg,497.8049011230469,369.53643798828125,361.68603515625,368.1855010986328,0.9962674975395203,0.002246738411486149,detected,opposite_inferred,opposite_inferred_repair,33.06919783759515,29.85979658501284,20,136.12556961337802,136.12556961337802
frame_000001.jpg,488.10223388671875,369.471923828125,351.9833679199219,368.12098693847656,0.9971370697021484,0.012250729836523533,detected,opposite_inferred,opposite_inferred_repair,33.03180604390211,29.531394044991952,20,136.12556961337802,136.12556961337802
frame_000002.jpg,446.358154296875,378.5686340332031,310.2392883300781,377.2176971435547,0.9996306896209717,0.0011405878467485309,detected,opposite_inferred,opposite_inferred_repair,33.13761476657237,29.003536228802826,20,136.12556961337802,136.12556961337802
frame_000003.jpg,411.2668151855469,382.90460205078125,275.14794921875,381.5536651611328,0.9927896857261658,0.0014599715359508991,detected,opposite_inferred,opposite_inferred_repair,32.60215412271909,29.294414279900508,20,136.12556961337802,136.12556961337802
frame_000004.jpg,411.2668151855469,382.90460205078125,275.14794921875,381.5536651611328,0.9927896857261658,0.0014599715359508991,detected,opposite_inferred,opposite_inferred_repair,32.60215412271909,29.294414279900508,20,136.12556961337802,136.12556961337802
frame_000005.jpg,400.19317626953125,382.7210998535156,264.0743103027344,381.3701629638672,0.9818136692047119,0.1104261502623558,detected,opposite_inferred,opposite_inferred_repair,32.11965670249512,33.18450324679833,20,136.12556961337802,136.12556961337802
frame_000006.jpg,,,,,,,missing,missing,no_detection,,,20,,136.12556961337802
frame_000007.jpg,,,,,,,missing,missing,no_detection,,,20,,136.12556961337802
frame_000008.jpg,,,,,,,missing,missing,no_detection,,,20,,136.12556961337802
frame_000009.jpg,,,,,,,missing,missing,no_detection,,,20,,136.12556961337802
frame_000010.jpg,,,,,,,missing,missing,no_detection,,,20,,136.12556961337802
frame_000011.jpg,,,,,,,missing,missing,no_detection,,,20,,136.12556961337802
frame_000012.jpg,230.8464813232422,303.6195068359375,77.53881072998047,299.7149658203125,0.6509541273117065,0.5345141291618347,detected,detected,ok,32.258831123825225,32.06514665652873,21,153.3573842476284,136.12556961337802
frame_000013.jpg,,,,,,,missing,missing,no_detection,,,20,,136.12556961337802
