frame_name,left_temp,right_temp,frame_index,motion_coordinate_valid,motion_center_step_norm,motion_scale_step_log,motion_angle_step_rad,motion_score,motion_center_flag,motion_scale_flag,motion_angle_flag,motion_artifact_raw,motion_artifact,motion_center_threshold,motion_scale_threshold,motion_angle_threshold,left_missing_raw,right_missing_raw,left_quality_valid,right_quality_valid,quality_any_valid,left_temp_motion_filtered,right_temp_motion_filtered,left_temp_used,right_temp_used,left_repaired,right_repaired,left_motion_interpolated,right_motion_interpolated,left_norm,right_norm,fused_norm,fused_repaired,fusion_source,selected_fusion_mode,peak_retune_rule,edge_peak_completion,edge_peak_added,smoothing_method,butterworth_order,butterworth_cutoff_hz,rr_estimator,time_peak_count,spectral_count,autocorr_count,joint_count,joint_adjusted,smoothed_norm,is_peak,source_peak_rejected,quality_peak_rejected,mad_ibi_peak_rejected,motion_peak_rejected,motion_interval_peak_rejected,motion_reconstructed_peak,peak_number,event_source,target_time_seconds
frame_000000.jpg,31.562940341533263,32.39894563555009,0,True,,,,0.0,False,False,False,False,False,2.265707676487424,0.2680027496693048,0.18,False,False,True,True,True,31.562940341533263,32.39894563555009,31.562940341533263,32.39894563555009,False,False,False,False,0.7456722015415511,0.9024476310771576,0.7456722015415511,False,both,min,none,none,0,moving_average,4,2.0,peak,10,-1,-1,10,False,,False,False,False,False,False,False,False,,,0.0
frame_000001.jpg,32.21773644975923,32.55534505692498,1,True,0.36207530664176785,0.05168386776589879,0.04155934155851474,0.23088523088063745,False,False,False,False,False,2.265707676487424,0.2680027496693048,0.18,False,False,True,True,True,32.21773644975923,32.55534505692498,32.21773644975923,32.55534505692498,False,False,False,False,0.8719395312836707,0.9261324325710005,0.8719395312836707,False,both,min,none,none,0,moving_average,4,2.0,peak,10,-1,-1,10,False,0.7713503168212029,False,False,False,False,False,False,False,,,0.1149425287356322
frame_000002.jpg,31.3076283275548,32.29985783479534,2,True,0.462527369109886,0.05168386776589873,0.04155934155851474,0.23088523088063745,False,False,False,False,False,2.265707676487424,0.2680027496693048,0.18,False,False,True,True,True,31.3076283275548,32.29985783479534,31.3076283275548,32.29985783479534,False,False,False,False,0.6964392176383871,0.887441981627136,0.6964392176383871,False,both,min,none,none,0,moving_average,4,2.0,peak,10,-1,-1,10,False,0.7146251923806812,False,False,False,False,False,False,False,,,0.2298850574712644
frame_000003.jpg,30.680446252251105,32.36688038666893,3,True,0.47253619775484074,0.0,0.0,0.20856009036762582,False,False,False,False,False,2.265707676487424,0.2680027496693048,0.18,False,False,True,True,True,30.680446252251105,32.36688038666893,30.680446252251105,32.36688038666893,False,False,False,False,0.5754968282199859,0.8975917368038627,0.5754968282199859,False,both,min,none,none,0,moving_average,4,2.0,peak,10,-1,-1,10,False,0.6173127787281121,False,False,False,False,False,False,False,,,0.3448275862068966
frame_000004.jpg,30.70381064158902,32.432637570232245,4,True,0.40972476349287723,0.0,0.0,0.18083743447790335,False,False,False,False,False,2.265707676487424,0.2680027496693048,0.18,False,False,True,True,True,30.70381064158902,32.432637570232245,30.70381064158902,32.432637570232245,False,False,False,False,0.5800022903259634,0.9075498672483361,0.5800022903259634,False,both,min,none,none,0,moving_average,4,2.0,peak,10,-1,-1,10,False,0.6212945863747751,False,False,False,False,False,False,False,,,0.4597701149425288
frame_000005.jpg,,,5,False,,,,0.0,False,False,False,False,False,2.265707676487424,0.2680027496693048,0.18,True,True,False,False,False,,,31.369574806253546,32.58287176356645,True,True,False,False,0.708384640578376,0.9303010194931978,0.708384640578376,False,missing,min,none,none,0,moving_average,4,2.0,peak,10,-1,-1,10,False,0.7083846405783757,False,False,False,False,False,False,False,,,0.574712643678161
frame_000006.jpg,32.03533897091807,32.73310595690066,6,True,,,,0.0,False,False,False,False,False,2.265707676487424,0.2680027496693048,0.18,False,False,True,True,True,32.03533897091807,32.73310595690066,32.03533897091807,32.73310595690066,False,False,False,False,0.8367669908307879,0.9530521717380595,0.8367669908307879,False,both,min,none,none,0,moving_average,4,2.0,peak,10,-1,-1,10,False,0.7947701498832551,False,False,False,False,False,False,False,,,0.6896551724137931
frame_000007.jpg,,,7,False,,,,0.0,False,False,False,False,False,2.265707676487424,0.2680027496693048,0.18,True,True,False,False,False,,,32.047742490361244,32.69504938142313,True,True,False,False,0.8391588182406016,0.9472889634870512,0.8391588182406016,False,missing,min,none,none,0,moving_average,4,2.0,peak,10,-1,-1,10,False,0.8391588182406011,False,False,False,False,False,False,False,,,0.8045977011494253
frame_000008.jpg,,,8,False,,,,0.0,False,False,False,False,False,2.265707676487424,0.2680027496693048,0.18,True,True,False,False,False,,,32.06014600980441,32.656992805945606,True,True,False,False,0.841550645650414,0.9415257552360429,0.841550645650414,False,missing,min,none,none,0,moving_average,4,2.0,peak,10,-1,-1,10,False,0.8415506456504145,False,False,False,False,False,False,False,,,0.9195402298850576
frame_000009.jpg,,,9,False,,,,0.0,False,False,False,False,False,2.265707676487424,0.2680027496693048,0.18,True,True,False,False,False,,,32.07254952924759,32.61893623046808,True,True,False,False,0.8439424730602277,0.9357625469850347,0.8439424730602277,False,missing,min,none,none,0,moving_average,4,2.0,peak,10,-1,-1,10,False,0.8439424730602278,False,False,False,False,False,False,False,,,1.0344827586206897
frame_000010.jpg,,,10,False,,,,0.0,False,False,False,False,False,2.265707676487424,0.2680027496693048,0.18,True,True,False,False,False,,,32.084953048690764,32.58087965499055,True,True,False,False,0.8463343004700415,0.9299993387340254,0.8463343004700415,False,missing,min,none,none,0,moving_average,4,2.0,peak,10,-1,-1,10,False,0.8463343004700414,False,False,False,False,False,False,False,,,1.149425287356322
frame_000011.jpg,,,11,False,,,,0.0,False,False,False,False,False,2.265707676487424,0.2680027496693048,0.18,True,True,False,False,False,,,32.09735656813394,32.54282307951302,True,True,False,False,0.8487261278798552,0.9242361304830171,0.8487261278798552,False,missing,min,none,none,0,moving_average,4,2.0,peak,10,-1,-1,10,False,0.8487261278798547,False,False,False,False,False,False,False,,,1.264367816091954
frame_000012.jpg,,,12,False,,,,0.0,False,False,False,False,False,2.265707676487424,0.2680027496693048,0.18,True,True,False,False,False,,,32.10976008757711,32.504766504035494,True,True,False,False,0.8511179552896676,0.9184729222320088,0.8511179552896676,False,missing,min,none,none,0,moving_average,4,2.0,peak,10,-1,-1,10,False,0.851117955289668,False,False,False,False,False,False,False,,,1.3793103448275863
frame_000013.jpg,,,13,False,,,,0.0,False,False,False,False,False,2.265707676487424,0.2680027496693048,0.18,True,True,False,False,False,,,32.12216360702028,32.46670992855797,True,True,False,False,0.8535097826994814,0.9127097139810006,0.8535097826994814,False,missing,min,none,none,0,moving_average,4,2.0,peak,10,-1,-1,10,False,0.8535097826994813,False,False,False,False,False,False,False,,,1.4942528735632186
frame_000014.jpg,,,14,False,,,,0.0,False,False,False,False,False,2.265707676487424,0.2680027496693048,0.18,True,True,False,False,False,,,32.13456712646346,32.42865335308044,True,True,False,False,0.8559016101092951,0.9069465057299924,0.8559016101092951,False,missing,min,none,none,0,moving_average,4,2.0,peak,10,-1,-1,10,False,0.8559016101092951,False,False,False,False,False,False,False,,,1.6091954022988506
frame_000015.jpg,,,15,False,,,,0.0,False,False,False,False,False,2.265707676487424,0.2680027496693048,0.18,True,True,False,False,False,,,32.146970645906634,32.390596777602916,True,True,False,False,0.8582934375191089,0.9011832974789842,0.8582934375191089,False,missing,min,none,none,0,moving_average,4,2.0,peak,10,-1,-1,10,False,0.8582934375191084,False,False,False,False,False,False,False,,,1.7241379310344829
