target_index,target_time_seconds,source_frame_index,source_time_seconds,time_supported
0,0.0,0,0.0,True
1,0.1149425287356322,1,0.1083333333333333,True
2,0.2298850574712644,2,0.2433333333333333,True
3,0.3448275862068966,3,0.3533333333333333,True
4,0.4597701149425288,4,0.5,True
5,0.574712643678161,5,0.515,True
6,0.6896551724137931,6,0.6983333333333334,True
7,0.8045977011494253,7,0.8116666666666668,True
8,0.9195402298850576,8,0.9366666666666668,True
9,1.0344827586206897,9,0.9633333333333334,True
10,1.149425287356322,10,1.143333333333333,True
11,1.264367816091954,11,1.2866666666666668,True
12,1.3793103448275863,12,1.3966666666666667,True
13,1.4942528735632186,13,1.4916666666666667,True
14,1.6091954022988506,14,1.5316666666666667,True
15,1.7241379310344829,15,1.705,True
16,1.8390804597701151,16,1.8583333333333332,True
17,1.9540229885057472,17,1.8716666666666668,True
18,2.0689655172413794,18,2.0716666666666668,True
19,2.1839080459770117,19,2.111666666666667,True
20,2.298850574712644,20,2.3233333333333337,True
21,2.4137931034482762,21,2.4266666666666667,True
22,2.528735632183908,22,2.5316666666666667,True
23,2.6436781609195403,23,2.641666666666667,True
24,2.7586206896551726,24,2.6733333333333333,True
25,2.873563218390805,25,2.8833333333333333,True
26,2.988505747126437,26,2.996666666666667,True
27,3.1034482758620694,27,3.123333333333333,True
28,3.218390804597701,29,3.245,True
29,3.3333333333333335,29,3.245,True
30,3.4482758620689657,30,3.4283333333333337,True
31,3.563218390804598,31,3.5650000000000004,True
32,3.6781609195402303,32,3.67,True
33,3.7931034482758625,34,3.8733333333333335,True
34,3.9080459770114944,35,3.93,True
35,4.022988505747127,35,3.93,True
36,4.137931034482759,36,4.118333333333333,True
37,4.252873563218391,38,4.261666666666667,True
38,4.367816091954023,39,4.4383333333333335,True
39,4.482758620689656,39,4.4383333333333335,True
40,4.597701149425288,40,4.591666666666667,True
41,4.71264367816092,41,4.696666666666667,True
42,4.8275862068965525,42,4.818333333333333,True
43,4.942528735632185,43,4.926666666666667,True
44,5.057471264367816,44,5.051666666666667,True
45,5.172413793103448,45,5.116666666666667,True
46,5.287356321839081,47,5.296666666666667,True
47,5.402298850574713,48,5.491666666666667,True
48,5.517241379310345,49,5.528333333333333,True
49,5.6321839080459775,50,5.6883333333333335,True
50,5.74712643678161,50,5.6883333333333335,True
51,5.862068965517242,51,5.838333333333334,True
52,5.977011494252874,53,5.976666666666668,True
53,6.0919540229885065,54,6.095000000000001,True
54,6.206896551724139,55,6.198333333333334,True
55,6.321839080459771,56,6.430000000000001,True
56,6.436781609195402,56,6.430000000000001,True
57,6.551724137931035,57,6.525,True
58,6.666666666666667,59,6.656666666666667,True
59,6.781609195402299,60,6.776666666666667,True
60,6.8965517241379315,61,6.993333333333334,True
61,7.011494252873564,61,6.993333333333334,True
62,7.126436781609196,63,7.121666666666667,True
63,7.241379310344828,64,7.223333333333334,True
64,7.356321839080461,65,7.436666666666668,True
65,7.471264367816093,65,7.436666666666668,True
66,7.586206896551725,67,7.58,True
67,7.701149425287357,68,7.773333333333333,True
68,7.816091954022989,69,7.848333333333334,True
69,7.931034482758621,70,7.913333333333334,True
70,8.045977011494253,71,8.123333333333333,True
71,8.160919540229886,71,8.123333333333333,True
72,8.275862068965518,73,8.343333333333334,True
73,8.39080459770115,73,8.343333333333334,True
74,8.505747126436782,75,8.488333333333333,True
75,8.620689655172415,76,8.690000000000001,True
76,8.735632183908047,76,8.690000000000001,True
77,8.85057471264368,77,8.82,True
78,8.965517241379311,78,8.918333333333335,True
79,9.080459770114944,79,9.033333333333331,True
80,9.195402298850576,80,9.151666666666667,True
81,9.310344827586208,81,9.263333333333334,True
82,9.42528735632184,83,9.443333333333332,True
83,9.540229885057473,84,9.606666666666667,True
84,9.655172413793105,84,9.606666666666667,True
85,9.770114942528737,86,9.736666666666668,True
86,9.88505747126437,87,9.855,True
87,10.0,88,10.023333333333332,True
88,10.114942528735632,89,10.171666666666669,True
89,10.229885057471265,89,10.171666666666669,False
90,10.344827586206897,89,10.171666666666669,False
91,10.459770114942529,89,10.171666666666669,False
92,10.574712643678161,89,10.171666666666669,False
93,10.689655172413794,89,10.171666666666669,False
94,10.804597701149426,89,10.171666666666669,False
95,10.919540229885058,89,10.171666666666669,False
96,11.03448275862069,89,10.171666666666669,False
97,11.149425287356323,89,10.171666666666669,False
98,11.264367816091955,89,10.171666666666669,False
99,11.379310344827587,89,10.171666666666669,False
100,11.49425287356322,90,12.726666666666668,False
101,11.609195402298852,90,12.726666666666668,False
102,11.724137931034484,90,12.726666666666668,False
103,11.839080459770116,90,12.726666666666668,False
104,11.954022988505749,90,12.726666666666668,False
105,12.06896551724138,90,12.726666666666668,False
106,12.183908045977013,90,12.726666666666668,False
107,12.298850574712645,90,12.726666666666668,False
108,12.413793103448278,90,12.726666666666668,False
109,12.52873563218391,90,12.726666666666668,False
110,12.643678160919542,90,12.726666666666668,False
111,12.758620689655173,91,12.74,True
112,12.873563218390805,93,12.918333333333337,True
113,12.988505747126437,94,12.933333333333334,True
114,13.10344827586207,95,13.048333333333334,True
115,13.218390804597702,96,13.161666666666669,True
116,13.333333333333334,97,13.376666666666669,True
117,13.448275862068966,98,13.478333333333332,True
118,13.563218390804598,99,13.595,True
119,13.67816091954023,100,13.721666666666668,True
120,13.793103448275863,101,13.783333333333337,True
121,13.908045977011495,103,13.956666666666669,True
122,14.022988505747128,104,14.07,True
123,14.13793103448276,105,14.183333333333334,True
124,14.252873563218392,105,14.183333333333334,True
125,14.367816091954024,106,14.356666666666667,True
126,14.482758620689657,108,14.523333333333332,True
127,14.597701149425289,109,14.633333333333336,True
128,14.712643678160921,110,14.758333333333336,True
129,14.827586206896553,110,14.758333333333336,True
130,14.942528735632186,111,14.953333333333337,True
131,15.057471264367818,111,14.953333333333337,True
132,15.17241379310345,112,15.161666666666669,True
133,15.287356321839082,114,15.3,True
134,15.402298850574715,115,15.418333333333337,True
135,15.517241379310347,116,15.543333333333337,True
136,15.632183908045977,118,15.663333333333334,True
137,15.74712643678161,119,15.778333333333334,True
138,15.862068965517242,119,15.778333333333334,True
139,15.977011494252874,120,15.976666666666668,True
140,16.091954022988507,121,16.005000000000003,True
141,16.20689655172414,122,16.183333333333334,True
142,16.32183908045977,124,16.343333333333334,True
143,16.436781609195403,124,16.343333333333334,True
144,16.551724137931036,125,16.568333333333335,True
145,16.666666666666668,127,16.691666666666666,True
146,16.7816091954023,127,16.691666666666666,True
147,16.896551724137932,128,16.875,True
148,17.011494252873565,130,17.040000000000003,True
149,17.126436781609197,131,17.138333333333335,True
150,17.24137931034483,131,17.138333333333335,True
151,17.35632183908046,132,17.353333333333335,True
152,17.471264367816094,134,17.498333333333335,True
153,17.586206896551726,135,17.601666666666667,True
154,17.70114942528736,136,17.723333333333333,True
