target_index,target_time_seconds,source_frame_index,source_time_seconds,nearest_time_error_seconds,reused_source_frame
0,0.0,0,0.0,0.0,False
1,0.1149425287356322,1,0.10833333333333334,0.006609195402298859,False
2,0.2298850574712644,2,0.21333333333333335,0.016551724137931045,False
3,0.3448275862068966,3,0.34,0.00482758620689655,False
4,0.4597701149425288,5,0.5183333333333333,0.05856321839080453,False
5,0.574712643678161,6,0.5783333333333334,0.003620689655172371,False
6,0.6896551724137931,7,0.7933333333333333,0.10367816091954019,False
7,0.8045977011494253,7,0.7933333333333333,0.011264367816091969,True
8,0.9195402298850576,8,0.8616666666666667,0.05787356321839088,False
9,1.0344827586206897,9,1.02,0.014482758620689706,False
10,1.149425287356322,10,1.1233333333333333,0.026091954022988695,False
11,1.264367816091954,11,1.2316666666666667,0.032701149425287346,False
12,1.3793103448275863,12,1.3066666666666666,0.07264367816091966,False
13,1.4942528735632186,13,1.4766666666666668,0.01758620689655177,False
14,1.6091954022988506,15,1.6916666666666669,0.08247126436781627,False
15,1.7241379310344829,15,1.6916666666666669,0.032471264367816,True
16,1.8390804597701151,16,1.8016666666666667,0.03741379310344839,False
17,1.9540229885057472,17,1.8866666666666667,0.06735632183908047,False
18,2.0689655172413794,18,2.0366666666666666,0.03229885057471282,False
19,2.1839080459770117,19,2.1433333333333335,0.04057471264367818,False
20,2.298850574712644,20,2.2633333333333336,0.03551724137931034,False
21,2.4137931034482762,21,2.381666666666667,0.032126436781609424,False
22,2.528735632183908,22,2.496666666666667,0.03206896551724103,False
23,2.6436781609195403,23,2.6033333333333335,0.04034482758620683,False
24,2.7586206896551726,24,2.7150000000000003,0.043620689655172296,False
25,2.873563218390805,25,2.841666666666667,0.03189655172413808,False
26,2.988505747126437,26,2.9466666666666668,0.04183908045977036,False
27,3.1034482758620694,27,3.0500000000000003,0.05344827586206913,False
28,3.218390804597701,29,3.2083333333333335,0.010057471264367734,False
29,3.3333333333333335,30,3.416666666666667,0.08333333333333348,False
30,3.4482758620689657,30,3.416666666666667,0.031609195402298784,True
31,3.563218390804598,31,3.5133333333333336,0.04988505747126437,False
32,3.6781609195402303,32,3.6366666666666667,0.041494252873563564,False
33,3.7931034482758625,34,3.816666666666667,0.02356321839080433,False
34,3.9080459770114944,35,3.8866666666666667,0.02137931034482765,False
35,4.022988505747127,36,4.053333333333334,0.030344827586207046,False
36,4.137931034482759,37,4.116666666666667,0.021264367816091756,False
37,4.252873563218391,38,4.3116666666666665,0.058793103448275374,False
38,4.367816091954023,38,4.3116666666666665,0.05614942528735689,True
39,4.482758620689656,40,4.506666666666667,0.023908045977011128,False
40,4.597701149425288,41,4.568333333333333,0.0293678160919546,False
41,4.71264367816092,42,4.781666666666667,0.06902298850574695,False
42,4.8275862068965525,43,4.82,0.007586206896552206,False
43,4.942528735632185,44,4.96,0.01747126436781521,False
44,5.057471264367816,45,5.116666666666667,0.05919540229885101,False
45,5.172413793103448,46,5.223333333333334,0.05091954022988521,False
46,5.287356321839081,47,5.333333333333334,0.04597701149425326,False
47,5.402298850574713,47,5.333333333333334,0.068965517241379,True
48,5.517241379310345,49,5.485,0.032241379310344875,False
49,5.6321839080459775,50,5.703333333333334,0.07114942528735657,False
50,5.74712643678161,50,5.703333333333334,0.043793103448275694,True
51,5.862068965517242,52,5.911666666666667,0.04959770114942508,False
52,5.977011494252874,52,5.911666666666667,0.06534482758620719,True
53,6.0919540229885065,53,6.078333333333334,0.013620689655172491,False
54,6.206896551724139,55,6.251666666666667,0.04477011494252814,False
55,6.321839080459771,56,6.281666666666667,0.04017241379310388,False
56,6.436781609195402,57,6.558333333333334,0.12155172413793114,False
57,6.551724137931035,57,6.558333333333334,0.006609195402298873,True
58,6.666666666666667,59,6.7,0.033333333333333215,False
59,6.781609195402299,60,6.818333333333333,0.03672413793103413,False
60,6.8965517241379315,61,6.933333333333334,0.036781609195402076,False
61,7.011494252873564,62,7.013333333333334,0.0018390804597698818,False
62,7.126436781609196,63,7.071666666666667,0.054770114942528814,False
63,7.241379310344828,64,7.281666666666667,0.040287356321838885,False
64,7.356321839080461,65,7.383333333333334,0.02701149425287319,False
65,7.471264367816093,66,7.463333333333334,0.007931034482759003,False
66,7.586206896551725,67,7.531666666666667,0.05454022988505791,False
67,7.701149425287357,68,7.733333333333333,0.03218390804597604,False
68,7.816091954022989,69,7.846666666666668,0.030574712643678836,False
69,7.931034482758621,70,7.925000000000001,0.006034482758620285,False
70,8.045977011494253,71,8.083333333333334,0.037356321839080664,False
71,8.160919540229886,72,8.186666666666667,0.025747126436781897,False
72,8.275862068965518,73,8.216666666666667,0.05919540229885101,False
73,8.39080459770115,74,8.48,0.08919540229885037,False
74,8.505747126436782,74,8.48,0.025747126436781897,True
75,8.620689655172415,76,8.646666666666667,0.02597701149425191,False
76,8.735632183908047,77,8.763333333333334,0.027701149425286786,False
77,8.85057471264368,78,8.926666666666668,0.07609195402298852,False
78,8.965517241379311,79,8.993333333333334,0.02781609195402268,False
79,9.080459770114944,80,9.106666666666667,0.026206896551723702,False
80,9.195402298850576,81,9.213333333333335,0.01793103448275879,False
81,9.310344827586208,82,9.326666666666668,0.01632183908045981,False
82,9.42528735632184,83,9.456666666666667,0.03137931034482655,False
83,9.540229885057473,84,9.553333333333335,0.013103448275861851,False
84,9.655172413793105,85,9.661666666666667,0.00649425287356209,False
85,9.770114942528737,86,9.783333333333333,0.01321839080459597,False
86,9.88505747126437,87,9.913333333333334,0.028275862068964486,False
87,10.0,88,9.926666666666668,0.07333333333333236,False
88,10.114942528735632,89,10.131666666666668,0.016724137931035443,False
89,10.229885057471265,90,10.245000000000001,0.015114942528736464,False
90,10.344827586206897,91,10.311666666666667,0.03316091954022937,False
91,10.459770114942529,92,10.381666666666668,0.07810344827586135,False
92,10.574712643678161,93,10.595,0.02028735632183931,False
93,10.689655172413794,95,10.721666666666668,0.03201149425287397,False
94,10.804597701149426,95,10.721666666666668,0.08293103448275829,True
95,10.919540229885058,96,10.963333333333335,0.04379310344827658,False
96,11.03448275862069,97,11.065000000000001,0.03051724137931089,False
97,11.149425287356323,98,11.111666666666668,0.03775862068965452,False
98,11.264367816091955,99,11.268333333333334,0.0039655172413795015,False
99,11.379310344827587,100,11.39,0.010689655172413381,False
100,11.49425287356322,101,11.513333333333334,0.01908045977011419,False
101,11.609195402298852,102,11.613333333333333,0.004137931034481568,False
102,11.724137931034484,103,11.735000000000001,0.010862068965517224,False
103,11.839080459770116,104,11.845,0.00591954022988439,False
104,11.954022988505749,105,11.956666666666667,0.0026436781609184834,False
105,12.06896551724138,106,12.063333333333334,0.005632183908046429,False
106,12.183908045977013,107,12.178333333333335,0.005574712643678481,False
107,12.298850574712645,108,12.301666666666668,0.002816091954022326,False
108,12.413793103448278,109,12.405000000000001,0.00879310344827644,False
109,12.52873563218391,110,12.525,0.0037356321839094875,False
110,12.643678160919542,111,12.635000000000002,0.008678160919540545,False
111,12.758620689655173,112,12.765,0.006379310344827971,False
112,12.873563218390805,113,12.863333333333333,0.010229885057471577,False
113,12.988505747126437,114,12.978333333333333,0.01017241379310363,False
114,13.10344827586207,115,13.098333333333334,0.0051149425287349,False
115,13.218390804597702,116,13.203333333333335,0.01505747126436674,False
116,13.333333333333334,118,13.346666666666668,0.013333333333333641,False
117,13.448275862068966,118,13.346666666666668,0.10160919540229862,True
118,13.563218390804598,119,13.553333333333335,0.009885057471263892,False
119,13.67816091954023,120,13.616666666666667,0.06149425287356358,False
120,13.793103448275863,121,13.798333333333334,0.005229885057470796,False
121,13.908045977011495,122,13.813333333333334,0.0947126436781609,False
122,14.022988505747128,123,14.026666666666667,0.0036781609195397635,False
123,14.13793103448276,124,14.075000000000001,0.06293103448275872,False
124,14.252873563218392,126,14.258333333333335,0.005459770114942586,False
125,14.367816091954024,127,14.471666666666668,0.10385057471264325,False
126,14.482758620689657,128,14.485000000000001,0.0022413793103446267,False
127,14.597701149425289,129,14.65,0.05229885057471151,False
128,14.712643678160921,129,14.65,0.06264367816092076,True
129,14.827586206896553,130,14.808333333333334,0.019252873563219808,False
130,14.942528735632186,131,14.913333333333334,0.029195402298851647,False
131,15.057471264367818,132,15.021666666666668,0.03580459770114963,False
132,15.17241379310345,133,15.158333333333335,0.014080459770115183,False
133,15.287356321839082,135,15.368333333333334,0.08097701149425163,False
134,15.402298850574715,135,15.368333333333334,0.03396551724138064,True
135,15.517241379310347,136,15.485000000000001,0.032241379310345764,False
136,15.632183908045977,137,15.658333333333335,0.02614942528735753,False
137,15.74712643678161,139,15.741666666666667,0.005459770114942586,False
138,15.862068965517242,140,15.955000000000002,0.09293103448275986,False
139,15.977011494252874,140,15.955000000000002,0.02201149425287241,True
140,16.091954022988507,141,16.111666666666668,0.019712643678161612,False
141,16.20689655172414,143,16.226666666666667,0.019770114942527783,False
142,16.32183908045977,144,16.401666666666667,0.07982758620689623,False
143,16.436781609195403,145,16.468333333333334,0.03155172413793039,False
144,16.551724137931036,145,16.468333333333334,0.08339080459770187,True
145,16.666666666666668,147,16.658333333333335,0.00833333333333286,False
146,16.7816091954023,148,16.853333333333335,0.07172413793103516,False
147,16.896551724137932,149,16.933333333333334,0.03678160919540119,False
148,17.011494252873565,150,16.998333333333335,0.013160919540229798,False
149,17.126436781609197,151,17.206666666666667,0.08022988505747009,False
150,17.24137931034483,151,17.206666666666667,0.03471264367816218,True
151,17.35632183908046,153,17.386666666666667,0.03034482758620527,False
152,17.471264367816094,154,17.53666666666667,0.06540229885057514,False
153,17.586206896551726,155,17.601666666666667,0.015459770114940596,False
154,17.70114942528736,156,17.678333333333335,0.022816091954023676,False
155,17.81609195402299,157,17.941666666666666,0.12557471264367592,False
156,17.931034482758623,157,17.941666666666666,0.010632183908043658,True
157,18.045977011494255,158,18.003333333333334,0.04264367816092118,False
158,18.160919540229887,159,18.11,0.05091954022988787,False
159,18.27586206896552,160,18.21666666666667,0.05919540229885101,False
160,18.390804597701152,161,18.346666666666668,0.04413793103448427,False
161,18.505747126436784,162,18.453333333333333,0.052413793103450956,False
162,18.620689655172416,164,18.671666666666667,0.05097701149425049,False
163,18.73563218390805,164,18.671666666666667,0.06396551724138178,True
164,18.85057471264368,165,18.80166666666667,0.04890804597701148,False
165,18.965517241379313,167,19.023333333333333,0.057816091954020266,False
166,19.080459770114945,168,19.131666666666668,0.05120689655172228,False
167,19.195402298850578,169,19.256666666666668,0.061264367816090015,False
168,19.31034482758621,170,19.351666666666667,0.04132183908045661,False
169,19.425287356321842,171,19.476666666666667,0.05137931034482435,False
170,19.540229885057474,172,19.583333333333336,0.04310344827586121,False
171,19.655172413793107,173,19.663333333333334,0.00816091954022724,False
172,19.77011494252874,174,19.73166666666667,0.03844827586206989,False
173,19.885057471264368,175,19.93166666666667,0.046609195402300685,False
174,20.0,176,20.041666666666668,0.04166666666666785,False
175,20.114942528735632,177,20.110000000000003,0.004942528735629281,False
176,20.229885057471265,178,20.18,0.049885057471264815,False
177,20.344827586206897,179,20.39166666666667,0.046839080459772475,False
178,20.45977011494253,180,20.453333333333333,0.0064367816091959185,False
179,20.57471264367816,181,20.526666666666667,0.048045977011494045,False
180,20.689655172413794,182,20.703333333333333,0.01367816091953955,False
181,20.804597701149426,183,20.796666666666667,0.007931034482759003,False
182,20.919540229885058,184,20.956666666666667,0.037126436781608874,False
183,21.03448275862069,184,20.956666666666667,0.07781609195402339,True
184,21.149425287356323,185,21.121666666666673,0.027758620689649405,False
185,21.264367816091955,187,21.21,0.05436781609195407,False
186,21.379310344827587,188,21.413333333333334,0.03402298850574681,False
187,21.49425287356322,189,21.531666666666666,0.037413793103446835,False
188,21.60919540229885,190,21.631666666666668,0.02247126436781599,False
189,21.724137931034484,191,21.763333333333335,0.039195402298851434,False
190,21.839080459770116,192,21.87666666666667,0.037586206896552454,False
191,21.95402298850575,193,21.888333333333335,0.0656896551724131,False
192,22.06896551724138,194,22.115000000000002,0.04603448275862121,False
193,22.183908045977013,195,22.21,0.026091954022987807,False
194,22.298850574712645,196,22.296666666666667,0.0021839080459784554,False
195,22.413793103448278,197,22.513333333333335,0.09954022988505784,False
196,22.52873563218391,198,22.528333333333336,0.0004022988505738567,False
197,22.643678160919542,199,22.576666666666668,0.06701149425287412,False
198,22.758620689655174,200,22.78666666666667,0.028045977011494472,False
199,22.873563218390807,201,22.89,0.01643678160919393,False
200,22.98850574712644,202,22.995,0.00649425287356209,False
201,23.10344827586207,203,23.09166666666667,0.01178160919540261,False
202,23.218390804597703,204,23.148333333333333,0.07005747126437001,False
203,23.333333333333336,205,23.343333333333334,0.00999999999999801,False
204,23.448275862068968,206,23.468333333333334,0.020057471264365745,False
