relative_seconds,absolute_seconds
0.0,0.0
0.10166666666666667,0.10166666666666667
0.21833333333333335,0.21833333333333335
0.25333333333333335,0.25333333333333335
0.46166666666666667,0.46166666666666667
0.5583333333333333,0.5583333333333333
0.6683333333333333,0.6683333333333333
0.8033333333333333,0.8033333333333333
0.9833333333333334,0.9833333333333334
1.0233333333333334,1.0233333333333334
1.1183333333333334,1.1183333333333334
1.1583333333333334,1.1583333333333334
1.3883333333333334,1.3883333333333334
1.4366666666666668,1.4366666666666668
1.5833333333333335,1.5833333333333335
1.6933333333333334,1.6933333333333334
1.8533333333333335,1.8533333333333335
1.8916666666666668,1.8916666666666668
2.0316666666666667,2.0316666666666667
2.1483333333333334,2.1483333333333334
2.2816666666666667,2.2816666666666667
2.3883333333333336,2.3883333333333336
2.4916666666666667,2.4916666666666667
2.6083333333333334,2.6083333333333334
2.6383333333333336,2.6383333333333336
2.921666666666667,2.921666666666667
2.956666666666667,2.956666666666667
3.02,3.02
3.2083333333333335,3.2083333333333335
3.2833333333333337,3.2833333333333337
3.336666666666667,3.336666666666667
3.5333333333333337,3.5333333333333337
3.671666666666667,3.671666666666667
3.746666666666667,3.746666666666667
3.956666666666667,3.956666666666667
3.99,3.99
4.093333333333334,4.093333333333334
4.231666666666667,4.231666666666667
4.301666666666667,4.301666666666667
4.431666666666667,4.431666666666667
4.553333333333334,4.553333333333334
4.691666666666667,4.691666666666667
4.751666666666667,4.751666666666667
4.896666666666667,4.896666666666667
5.021666666666667,5.021666666666667
5.061666666666668,5.061666666666668
5.246666666666667,5.246666666666667
5.346666666666667,5.346666666666667
5.456666666666667,5.456666666666667
5.651666666666667,5.651666666666667
5.696666666666667,5.696666666666667
5.801666666666667,5.801666666666667
5.918333333333334,5.918333333333334
6.050000000000001,6.050000000000001
6.146666666666667,6.146666666666667
6.256666666666667,6.256666666666667
6.366666666666667,6.366666666666667
6.470000000000001,6.470000000000001
6.666666666666667,6.666666666666667
6.721666666666667,6.721666666666667
6.828333333333334,6.828333333333334
6.941666666666667,6.941666666666667
