epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
40,35.2608,2.00516,1.66757,1.15009,0,0,0,0,0,0,0,0.0008245,0.0008245,0.0008245
41,36.0884,2.0304,1.60204,1.13781,0,0,0,0,0,0,0,0.00082,0.00082,0.00082
42,36.9102,2.04451,1.69488,1.11245,0,0,0,0,0,0,0,0.0008155,0.0008155,0.0008155
43,37.8115,2.04812,1.72566,1.11141,0,0,0,0,0,0,0,0.000811,0.000811,0.000811
44,38.6374,2.05661,1.68508,1.11556,0,0,0,0,0,0,0,0.0008065,0.0008065,0.0008065
45,39.4236,1.95069,1.48728,1.06631,0,0,0,0,0,0,0,0.000802,0.000802,0.000802
46,40.2396,2.0159,1.54365,1.13772,0,0,0,0,0,0,0,0.0007975,0.0007975,0.0007975
47,41.0841,1.94247,1.63025,1.07479,0,0,0,0,0,0,0,0.000793,0.000793,0.000793
48,41.9387,1.88748,1.53136,1.08622,0,0,0,0,0,0,0,0.0007885,0.0007885,0.0007885
49,42.7748,1.92515,1.53429,1.11038,0,0,0,0,0,0,0,0.000784,0.000784,0.000784
50,43.5896,1.87142,1.38303,1.03436,0,0,0,0,0,0,0,0.0007795,0.0007795,0.0007795
51,44.4842,1.84944,1.42693,1.11177,0,0,0,0,0,0,0,0.000775,0.000775,0.000775
52,45.3637,1.84215,1.42896,1.07242,0,0,0,0,0,0,0,0.0007705,0.0007705,0.0007705
53,46.2303,1.71266,1.36605,1.01222,0,0,0,0,0,0,0,0.000766,0.000766,0.000766
54,47.0398,1.8608,1.3922,1.07449,0,0,0,0,0,0,0,0.0007615,0.0007615,0.0007615
55,47.8583,1.7615,1.43082,1.03252,0,0,0,0,0,0,0,0.000757,0.000757,0.000757
56,48.674,1.93177,1.40541,1.01523,0,0,0,0,0,0,0,0.0007525,0.0007525,0.0007525
57,49.5167,1.71077,1.43399,0.99791,0,0,0,0,0,0,0,0.000748,0.000748,0.000748
58,50.3125,1.69321,1.32579,1.03436,0,0,0,0,0,0,0,0.0007435,0.0007435,0.0007435
59,51.1258,1.83612,1.32061,1.07979,0,0,0,0,0,0,0,0.000739,0.000739,0.000739
60,52.0729,1.94144,1.33043,1.09222,0,0,0,0,0,0,0,0.0007345,0.0007345,0.0007345
61,52.8886,1.708,1.21591,0.97162,0,0,0,0,0,0,0,0.00073,0.00073,0.00073
62,53.6686,1.75006,1.31772,1.00726,0,0,0,0,0,0,0,0.0007255,0.0007255,0.0007255
63,54.5296,1.60389,1.20531,0.99271,0,0,0,0,0,0,0,0.000721,0.000721,0.000721
64,55.4012,1.75671,1.23185,1.0321,0,0,0,0,0,0,0,0.0007165,0.0007165,0.0007165
65,56.2551,1.76174,1.32584,1.08595,0,0,0,0,0,0,0,0.000712,0.000712,0.000712
66,57.0953,1.6237,1.30015,1.01439,0,0,0,0,0,0,0,0.0007075,0.0007075,0.0007075
67,57.897,1.72005,1.21868,1.01334,0,0,0,0,0,0,0,0.000703,0.000703,0.000703
68,58.8241,1.82624,1.29999,1.02131,0,0,0,0,0,0,0,0.0006985,0.0006985,0.0006985
69,59.645,1.75409,1.33799,0.98747,0,0,0,0,0,0,0,0.000694,0.000694,0.000694
70,60.4732,1.59734,1.25583,0.96733,0,0,0,0,0,0,0,0.0006895,0.0006895,0.0006895
71,61.3278,1.64645,1.20817,1.06477,0,0,0,0,0,0,0,0.000685,0.000685,0.000685
72,62.1435,1.60401,1.09982,0.978,0,0,0,0,0,0,0,0.0006805,0.0006805,0.0006805
73,62.9915,1.65347,1.18551,0.99152,0,0,0,0,0,0,0,0.000676,0.000676,0.000676
74,63.7798,1.52662,1.1268,0.93795,0,0,0,0,0,0,0,0.0006715,0.0006715,0.0006715
75,64.5785,1.48851,1.15849,1.00709,0,0,0,0,0,0,0,0.000667,0.000667,0.000667
76,65.4949,1.64418,1.16662,1.01608,0,0,0,0,0,0,0,0.0006625,0.0006625,0.0006625
77,66.2955,1.65564,1.08587,1.00222,0,0,0,0,0,0,0,0.000658,0.000658,0.000658
78,67.0817,1.52413,1.06895,0.95154,0,0,0,0,0,0,0,0.0006535,0.0006535,0.0006535
79,67.8918,1.69946,1.25081,0.96855,0,0,0,0,0,0,0,0.000649,0.000649,0.000649
80,68.7443,1.57663,1.12296,0.98362,0,0,0,0,0,0,0,0.0006445,0.0006445,0.0006445
81,69.588,1.57972,1.11069,0.99112,0,0,0,0,0,0,0,0.00064,0.00064,0.00064
82,70.3487,1.46235,1.08594,0.94152,0,0,0,0,0,0,0,0.0006355,0.0006355,0.0006355
83,71.1346,1.50559,1.09285,0.97709,0,0,0,0,0,0,0,0.000631,0.000631,0.000631
84,72.0181,1.40681,1.08427,0.98072,0,0,0,0,0,0,0,0.0006265,0.0006265,0.0006265
85,72.8487,1.4455,1.08212,0.93219,0,0,0,0,0,0,0,0.000622,0.000622,0.000622
86,73.6536,1.38335,1.00883,0.92131,0,0,0,0,0,0,0,0.0006175,0.0006175,0.0006175
87,74.47,1.30717,1.02285,0.93022,0,0,0,0,0,0,0,0.000613,0.000613,0.000613
88,75.2842,1.44526,1.05963,0.94967,0,0,0,0,0,0,0,0.0006085,0.0006085,0.0006085
89,76.1366,1.32718,0.99335,0.93691,0,0,0,0,0,0,0,0.000604,0.000604,0.000604
90,76.945,1.42948,1.00095,0.9323,0,0,0,0,0,0,0,0.0005995,0.0005995,0.0005995
91,77.7961,1.32446,0.97676,0.92896,0,0,0,0,0,0,0,0.000595,0.000595,0.000595
92,78.6567,1.20961,0.99109,0.91616,0,0,0,0,0,0,0,0.0005905,0.0005905,0.0005905
93,79.4641,1.29735,0.98624,0.92782,0,0,0,0,0,0,0,0.000586,0.000586,0.000586
94,80.2475,1.35927,0.93293,0.95048,0,0,0,0,0,0,0,0.0005815,0.0005815,0.0005815
95,81.1021,1.33326,0.97723,0.9279,0,0,0,0,0,0,0,0.000577,0.000577,0.000577
96,81.9159,1.44505,0.99843,0.93065,0,0,0,0,0,0,0,0.0005725,0.0005725,0.0005725
97,82.7313,1.42659,0.96345,0.93925,0,0,0,0,0,0,0,0.000568,0.000568,0.000568
98,83.5434,1.31039,0.97779,0.91463,0,0,0,0,0,0,0,0.0005635,0.0005635,0.0005635
99,84.3694,1.41471,0.99794,0.94641,0,0,0,0,0,0,0,0.000559,0.000559,0.000559
100,85.2612,1.32807,0.99683,0.91846,0,0,0,0,0,0,0,0.0005545,0.0005545,0.0005545
101,86.0897,1.31471,0.95928,0.90667,0,0,0,0,0,0,0,0.00055,0.00055,0.00055
102,86.9189,1.20401,0.99728,0.89462,0,0,0,0,0,0,0,0.0005455,0.0005455,0.0005455
103,87.7784,1.21173,0.94309,0.9227,0,0,0,0,0,0,0,0.000541,0.000541,0.000541
104,88.5858,1.29746,0.88842,0.91585,0,0,0,0,0,0,0,0.0005365,0.0005365,0.0005365
105,89.4165,1.28418,0.94894,0.94288,0,0,0,0,0,0,0,0.000532,0.000532,0.000532
106,90.1973,1.28026,0.93628,0.90173,0,0,0,0,0,0,0,0.0005275,0.0005275,0.0005275
107,90.9928,1.30433,0.9066,0.93719,0,0,0,0,0,0,0,0.000523,0.000523,0.000523
108,91.8445,1.16265,0.92011,0.90999,0,0,0,0,0,0,0,0.0005185,0.0005185,0.0005185
109,92.7851,1.23739,0.95191,0.90261,0,0,0,0,0,0,0,0.000514,0.000514,0.000514
110,93.6113,1.35073,0.92181,0.92587,0,0,0,0,0,0,0,0.0005095,0.0005095,0.0005095
111,94.4073,1.25277,0.97439,0.90151,0,0,0,0,0,0,0,0.000505,0.000505,0.000505
112,95.2256,1.38549,0.928,0.9594,0,0,0,0,0,0,0,0.0005005,0.0005005,0.0005005
113,96.035,1.24596,0.89834,0.89356,0,0,0,0,0,0,0,0.000496,0.000496,0.000496
114,96.8577,1.1992,0.85745,0.88307,0,0,0,0,0,0,0,0.0004915,0.0004915,0.0004915
115,97.6476,1.17838,0.86393,0.9052,0,0,0,0,0,0,0,0.000487,0.000487,0.000487
116,98.4375,1.11846,0.90647,0.88045,0,0,0,0,0,0,0,0.0004825,0.0004825,0.0004825
117,99.3185,1.14882,0.86445,0.86959,0,0,0,0,0,0,0,0.000478,0.000478,0.000478
118,100.139,1.08157,0.86535,0.88158,0,0,0,0,0,0,0,0.0004735,0.0004735,0.0004735
119,100.972,1.12533,0.87023,0.88918,0,0,0,0,0,0,0,0.000469,0.000469,0.000469
120,101.774,1.17368,0.88034,0.89955,0,0,0,0,0,0,0,0.0004645,0.0004645,0.0004645
121,102.592,1.1663,0.83779,0.88541,0,0,0,0,0,0,0,0.00046,0.00046,0.00046
122,103.366,1.23479,0.85212,0.8928,0,0,0,0,0,0,0,0.0004555,0.0004555,0.0004555
123,104.232,1.11032,0.82597,0.9036,0,0,0,0,0,0,0,0.000451,0.000451,0.000451
124,105.051,1.186,0.86256,0.88376,0,0,0,0,0,0,0,0.0004465,0.0004465,0.0004465
125,105.924,1.19249,0.88075,0.89015,0,0,0,0,0,0,0,0.000442,0.000442,0.000442
126,106.735,1.11622,0.8469,0.8882,0,0,0,0,0,0,0,0.0004375,0.0004375,0.0004375
127,107.551,1.17977,0.83295,0.8569,0,0,0,0,0,0,0,0.000433,0.000433,0.000433
128,108.368,1.16678,0.78938,0.88022,0,0,0,0,0,0,0,0.0004285,0.0004285,0.0004285
129,109.178,1.13611,0.84135,0.90455,0,0,0,0,0,0,0,0.000424,0.000424,0.000424
130,109.988,1.22812,0.85196,0.86335,0,0,0,0,0,0,0,0.0004195,0.0004195,0.0004195
131,110.771,1.28618,0.88483,0.91109,0,0,0,0,0,0,0,0.000415,0.000415,0.000415
132,111.579,1.14011,0.86429,0.83514,0,0,0,0,0,0,0,0.0004105,0.0004105,0.0004105
133,112.419,1.1133,0.7793,0.89267,0,0,0,0,0,0,0,0.000406,0.000406,0.000406
134,113.3,1.03263,0.81425,0.84907,0,0,0,0,0,0,0,0.0004015,0.0004015,0.0004015
135,114.133,1.21219,0.83298,0.88262,0,0,0,0,0,0,0,0.000397,0.000397,0.000397
136,114.92,1.21248,0.8266,0.87852,0,0,0,0,0,0,0,0.0003925,0.0003925,0.0003925
137,115.764,1.07553,0.79496,0.87455,0,0,0,0,0,0,0,0.000388,0.000388,0.000388
138,116.644,1.10467,0.77203,0.86346,0,0,0,0,0,0,0,0.0003835,0.0003835,0.0003835
139,117.477,1.12746,0.79656,0.81543,0,0,0,0,0,0,0,0.000379,0.000379,0.000379
140,118.3,1.19429,0.80396,0.89572,0,0,0,0,0,0,0,0.0003745,0.0003745,0.0003745
141,119.176,1.08343,0.84003,0.84492,0,0,0,0,0,0,0,0.00037,0.00037,0.00037
142,120.068,1.1046,0.77444,0.88135,0,0,0,0,0,0,0,0.0003655,0.0003655,0.0003655
143,120.946,1.12391,0.82242,0.8316,0,0,0,0,0,0,0,0.000361,0.000361,0.000361
144,121.721,1.04669,0.81146,0.85204,0,0,0,0,0,0,0,0.0003565,0.0003565,0.0003565
145,122.518,1.16392,0.80649,0.88733,0,0,0,0,0,0,0,0.000352,0.000352,0.000352
146,123.333,1.0246,0.82513,0.86953,0,0,0,0,0,0,0,0.0003475,0.0003475,0.0003475
147,124.154,1.04399,0.76215,0.84964,0,0,0,0,0,0,0,0.000343,0.000343,0.000343
148,125.037,1.07791,0.78051,0.86549,0,0,0,0,0,0,0,0.0003385,0.0003385,0.0003385
149,125.852,1.06123,0.78972,0.82221,0,0,0,0,0,0,0,0.000334,0.000334,0.000334
150,126.713,1.13651,0.74047,0.86507,0,0,0,0,0,0,0,0.0003295,0.0003295,0.0003295
151,127.537,1.02543,0.7739,0.835,0,0,0,0,0,0,0,0.000325,0.000325,0.000325
152,128.389,1.02104,0.81266,0.88873,0,0,0,0,0,0,0,0.0003205,0.0003205,0.0003205
153,129.236,0.94373,0.74143,0.8633,0,0,0,0,0,0,0,0.000316,0.000316,0.000316
154,130.032,1.08436,0.82236,0.83627,0,0,0,0,0,0,0,0.0003115,0.0003115,0.0003115
155,130.821,1.12291,0.76735,0.8756,0,0,0,0,0,0,0,0.000307,0.000307,0.000307
156,131.649,0.97907,0.75845,0.87476,0,0,0,0,0,0,0,0.0003025,0.0003025,0.0003025
157,132.462,1.09867,0.82365,0.8718,0,0,0,0,0,0,0,0.000298,0.000298,0.000298
158,133.321,1.05761,0.7946,0.86859,0,0,0,0,0,0,0,0.0002935,0.0002935,0.0002935
159,134.171,0.99269,0.74768,0.838,0,0,0,0,0,0,0,0.000289,0.000289,0.000289
160,134.997,0.98592,0.77797,0.8845,0,0,0,0,0,0,0,0.0002845,0.0002845,0.0002845
161,135.847,0.99477,0.7511,0.86157,0,0,0,0,0,0,0,0.00028,0.00028,0.00028
162,136.668,0.96162,0.75798,0.82358,0,0,0,0,0,0,0,0.0002755,0.0002755,0.0002755
163,137.518,1.05143,0.76832,0.84489,0,0,0,0,0,0,0,0.000271,0.000271,0.000271
164,138.311,1.02546,0.74852,0.87397,0,0,0,0,0,0,0,0.0002665,0.0002665,0.0002665
165,139.154,0.91361,0.73348,0.7996,0,0,0,0,0,0,0,0.000262,0.000262,0.000262
166,140.036,1.17547,0.80857,0.85129,0,0,0,0,0,0,0,0.0002575,0.0002575,0.0002575
167,140.869,0.91044,0.68699,0.82173,0,0,0,0,0,0,0,0.000253,0.000253,0.000253
168,141.736,0.98723,0.7614,0.82973,0,0,0,0,0,0,0,0.0002485,0.0002485,0.0002485
169,142.622,0.97687,0.74774,0.86436,0,0,0,0,0,0,0,0.000244,0.000244,0.000244
170,143.579,1.06972,0.72454,0.86885,0,0,0,0,0,0,0,0.0002395,0.0002395,0.0002395
171,144.437,1.07213,0.77408,0.8405,0,0,0,0,0,0,0,0.000235,0.000235,0.000235
172,145.478,0.98384,0.7783,0.82324,0,0,0,0,0,0,0,0.0002305,0.0002305,0.0002305
173,146.494,0.98803,0.71825,0.85569,0,0,0,0,0,0,0,0.000226,0.000226,0.000226
174,147.493,1.00457,0.81882,0.81934,0,0,0,0,0,0,0,0.0002215,0.0002215,0.0002215
175,148.46,1.08252,0.7559,0.88038,0,0,0,0,0,0,0,0.000217,0.000217,0.000217
176,149.594,0.934,0.71081,0.86294,0,0,0,0,0,0,0,0.0002125,0.0002125,0.0002125
177,150.621,0.92162,0.73999,0.82953,0,0,0,0,0,0,0,0.000208,0.000208,0.000208
178,151.562,0.99028,0.73733,0.84832,0,0,0,0,0,0,0,0.0002035,0.0002035,0.0002035
179,152.479,0.93154,0.73185,0.84825,0,0,0,0,0,0,0,0.000199,0.000199,0.000199
180,153.419,0.83102,0.87716,0.71339,0,0,0,0,0,0,0,0.0001945,0.0001945,0.0001945
181,154.29,0.96581,0.72409,0.86989,0,0,0,0,0,0,0,0.00019,0.00019,0.00019
182,155.203,0.94396,0.73022,0.83729,0,0,0,0,0,0,0,0.0001855,0.0001855,0.0001855
183,156.129,0.96539,0.7547,0.81208,0,0,0,0,0,0,0,0.000181,0.000181,0.000181
184,157.028,0.95412,0.70977,0.83371,0,0,0,0,0,0,0,0.0001765,0.0001765,0.0001765
185,157.919,0.90635,0.78931,0.84014,0,0,0,0,0,0,0,0.000172,0.000172,0.000172
186,158.804,0.98825,0.76672,0.86003,0,0,0,0,0,0,0,0.0001675,0.0001675,0.0001675
187,159.72,0.95488,0.79485,0.82813,0,0,0,0,0,0,0,0.000163,0.000163,0.000163
188,160.677,0.9614,0.77565,0.84135,0,0,0,0,0,0,0,0.0001585,0.0001585,0.0001585
189,161.626,0.96569,0.705,0.8798,0,0,0,0,0,0,0,0.000154,0.000154,0.000154
190,162.629,0.9787,0.74364,0.84972,0,0,0,0,0,0,0,0.0001495,0.0001495,0.0001495
191,163.494,0.9077,0.71065,0.85963,0,0,0,0,0,0,0,0.000145,0.000145,0.000145
192,164.4,0.87019,0.73287,0.82656,0,0,0,0,0,0,0,0.0001405,0.0001405,0.0001405
193,165.373,0.92252,0.70979,0.82844,0,0,0,0,0,0,0,0.000136,0.000136,0.000136
194,166.284,0.83993,0.66194,0.85944,0,0,0,0,0,0,0,0.0001315,0.0001315,0.0001315
195,167.176,0.91307,0.71043,0.7965,0,0,0,0,0,0,0,0.000127,0.000127,0.000127
196,168.096,0.94432,0.70825,0.86753,0,0,0,0,0,0,0,0.0001225,0.0001225,0.0001225
197,169.028,0.87122,0.70554,0.86387,0,0,0,0,0,0,0,0.000118,0.000118,0.000118
198,170.012,0.99468,0.72835,0.82567,0,0,0,0,0,0,0,0.0001135,0.0001135,0.0001135
199,170.938,0.93021,0.71685,0.83083,0,0,0,0,0,0,0,0.000109,0.000109,0.000109
200,172.263,0.92718,0.66458,0.8216,0.41491,0.27778,0.18951,0.04966,2.88153,2.15435,1.2577,0.0001045,0.0001045,0.0001045
