frame_name,left_x,left_y,right_x,right_y,left_conf,right_conf,left_source,right_source,status,left_temp,right_temp,adaptive_roi_radius,nostril_spacing_px,reference_nostril_spacing_px
frame_000000.jpg,690.3963623046875,624.4674072265625,583.690673828125,622.4214477539062,0.928900420665741,0.02900158241391182,detected,opposite_inferred,opposite_inferred_repair,32.38295855095735,32.713940413518834,20,106.72530113998721,106.72530113998721
frame_000001.jpg,691.9415893554688,627.0096435546875,585.2359008789062,624.9636840820312,0.9596851468086243,0.03006577119231224,detected,opposite_inferred,opposite_inferred_repair,32.56096096478193,32.58656202064674,20,106.72530113998721,106.72530113998721
frame_000002.jpg,694.0755004882812,614.8411254882812,587.3698120117188,612.795166015625,0.9107840657234192,0.025031566619873047,detected,opposite_inferred,opposite_inferred_repair,32.34617756003444,32.73365117936401,20,106.72530113998721,106.72530113998721
frame_000003.jpg,700.8116455078125,612.54296875,594.10595703125,610.4970092773438,0.945383608341217,0.01014168281108141,detected,opposite_inferred,opposite_inferred_repair,32.48793032145278,32.68847346408866,20,106.72530113998721,106.72530113998721
frame_000004.jpg,703.1544189453125,607.6236572265625,596.44873046875,605.5776977539062,0.8995450139045715,0.06351643800735474,detected,opposite_inferred,opposite_inferred_repair,32.467407770423,32.44448165404697,20,106.72530113998721,106.72530113998721
frame_000005.jpg,709.8773193359375,604.0737915039062,603.171630859375,602.02783203125,0.803199827671051,0.3919287621974945,detected,opposite_inferred,opposite_inferred_repair,32.53099346423995,32.475020743836794,20,106.72530113998721,106.72530113998721
frame_000006.jpg,710.1055297851562,601.40380859375,603.3998413085938,599.3578491210938,0.05202269181609154,0.5321687459945679,opposite_inferred,detected,opposite_inferred_repair,32.48436614622907,32.438329106595106,20,106.72530113998721,106.72530113998721
frame_000007.jpg,715.4724731445312,592.6461181640625,613.4528198242188,591.6656494140625,0.18594740331172943,0.47352707386016846,low_conf_inferred,low_conf_inferred,low_conf_inferred_repair,32.40225215067576,32.688360891747884,20,102.02436465161877,106.72530113998721
frame_000008.jpg,721.05224609375,587.1370849609375,619.67041015625,584.8880615234375,0.5261873006820679,0.7931417226791382,detected,detected,ok,32.509036254319454,32.80467304556127,19,101.40677869097603,106.72530113998721
frame_000009.jpg,721.05224609375,587.1370849609375,619.67041015625,584.8880615234375,0.5261873006820679,0.7931417226791382,detected,detected,ok,32.509036254319454,32.80467304556127,19,101.40677869097603,106.72530113998721
frame_000010.jpg,724.44482421875,584.1056518554688,622.0067749023438,581.3856201171875,0.5040759444236755,0.8590166568756104,detected,detected,ok,32.492965077252705,32.79105024327607,20,102.47415537786948,106.72530113998721
frame_000011.jpg,725.574951171875,581.489990234375,622.6619873046875,578.4454956054688,0.6572081446647644,0.843482255935669,detected,detected,ok,32.48662836303994,32.80428558624232,20,102.95798696300584,106.72530113998721
frame_000012.jpg,726.6795043945312,580.361328125,623.4884033203125,577.3552856445312,0.6420634984970093,0.8877531886100769,detected,detected,ok,32.505355220439625,32.81493645439562,20,103.23487604634401,106.72530113998721
frame_000013.jpg,726.6795043945312,580.361328125,623.4884033203125,577.3552856445312,0.6420634984970093,0.8877531886100769,detected,detected,ok,32.505355220439625,32.81493645439562,20,103.23487604634401,106.72530113998721
frame_000014.jpg,725.0032755533854,582.8706258138021,620.6351013183594,580.5153198242188,0.3194551169872284,0.13274097442626953,tracked,tracked,tracked_repair,32.50893386693927,32.80162177553905,20,104.39474727905285,106.72530113998721
frame_000015.jpg,723.3270467122396,585.3799235026041,617.7817993164062,583.6753540039062,0.40928247570991516,0.26080062985420227,tracked,tracked,tracked_repair,32.500991158197074,32.75101238278966,20,105.55901100817287,106.72530113998721
frame_000016.jpg,721.6508178710938,587.8892211914062,614.9284973144531,586.8353881835938,0.6099522113800049,0.20821180939674377,detected,tracked,tracked_repair,32.543308703077926,32.53610320815039,20,106.7275234838826,106.72530113998721
frame_000017.jpg,718.7808837890625,592.0413818359375,612.0751953125,589.9954223632812,0.4790779948234558,0.6752582788467407,opposite_inferred,detected,opposite_inferred_repair,32.605602897009206,32.29405704031778,20,106.72530113998721,106.72530113998721
frame_000018.jpg,718.5000610351562,592.5377502441406,611.7943725585938,590.4917907714844,0.38949817419052124,0.48366719484329224,opposite_inferred,tracked,opposite_inferred_repair,32.5909466413194,32.229259654315264,20,106.72530113998721,106.72530113998721
frame_000019.jpg,718.21923828125,593.0341186523438,611.5135498046875,590.9881591796875,0.35635873675346375,0.7543365359306335,opposite_inferred,detected,opposite_inferred_repair,32.58337268766579,32.15856517703052,20,106.72530113998721,106.72530113998721
frame_000020.jpg,717.3602905273438,592.6875,610.6546020507812,590.6415405273438,0.31757476925849915,0.728489100933075,opposite_inferred,detected,opposite_inferred_repair,32.572617405687296,32.071975210851875,20,106.72530113998721,106.72530113998721
frame_000021.jpg,720.2307739257812,590.1781616210938,613.5250854492188,588.1322021484375,0.3071960508823395,0.7054686546325684,opposite_inferred,detected,opposite_inferred_repair,32.483348914552046,32.220516794871784,20,106.72530113998721,106.72530113998721
frame_000022.jpg,728.2630615234375,578.8897705078125,627.7050170898438,576.9696655273438,0.8518247008323669,0.9218570590019226,detected,detected,ok,32.2495524757169,32.726891461691764,19,100.57637447951997,106.72530113998721
frame_000023.jpg,742.9379272460938,580.316162109375,639.2539672851562,579.7245483398438,0.9713469743728638,0.6115098595619202,detected,detected,ok,32.657649517066716,32.73772800377038,20,103.68564780158144,106.72530113998721
frame_000024.jpg,744.59228515625,577.29833984375,638.1243286132812,575.893310546875,0.9638159871101379,0.5419976115226746,detected,detected,ok,32.59636129776158,32.82235204629893,20,106.47722703827593,106.72530113998721
frame_000025.jpg,744.59228515625,577.29833984375,638.1243286132812,575.893310546875,0.9638159871101379,0.5419976115226746,detected,detected,ok,32.59636129776158,32.82235204629893,20,106.47722703827593,106.72530113998721
frame_000026.jpg,744.0203857421875,577.7407836914062,637.8606770833334,574.2450358072916,0.9742016792297363,0.3056677281856537,detected,tracked,tracked_repair,32.5838522935395,32.81241485545489,20,106.21724905024645,106.72530113998721
frame_000027.jpg,744.2125854492188,575.8243408203125,637.5970255533854,572.5967610677084,0.9846476316452026,0.4985388517379761,detected,tracked,tracked_repair,32.555064443751434,32.792468437889895,20,106.66440307319706,106.72530113998721
frame_000028.jpg,739.3409423828125,572.4264526367188,637.3333740234375,570.948486328125,0.9833821654319763,0.7977824807167053,detected,detected,ok,32.29185408118409,32.52024613996966,20,102.0182747697779,106.72530113998721
frame_000029.jpg,740.8047485351562,569.497802734375,643.5632934570312,568.9266967773438,0.9945242404937744,0.967260479927063,detected,detected,ok,32.249837836682886,32.56016247386201,19,97.24313213654298,106.72530113998721
frame_000030.jpg,743.7816772460938,569.3148803710938,644.7261352539062,571.45703125,0.9922621250152588,0.955998420715332,detected,detected,ok,32.25225911746994,32.52034219213879,19,99.07870209966428,106.72530113998721
frame_000031.jpg,738.123291015625,574.6029052734375,641.1071166992188,575.2750854492188,0.894912600517273,0.9078678488731384,detected,detected,ok,32.35249914688432,32.22818723052121,19,97.01850290114787,106.72530113998721
