file_id,source_path,bytes,sha256_full,scope
jiufu_cc60214ff2d564,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T091342-1308.MP4,8967104,f9237e8e8539d2e97aa0e217c291f74394ae5759505378bf49c930ccba9f5bd7,full_file_identity_not_visual_near_duplicate_detection
jiufu_f23fd2fe9eb848,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T091607-1618.MP4,7607653,b28a3992bab4aa0ca2fed51b26ca28ffb055da314472185aaaec00c1c112fcc9,full_file_identity_not_visual_near_duplicate_detection
jiufu_766cc912612d8c,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T091746-1066.MP4,15651361,8b1819c79c848ca12f20574671cd4d347df0b541554249e94f9703d1fdc585fe,full_file_identity_not_visual_near_duplicate_detection
jiufu_19e995b0eca6a3,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T092111-1048.MP4,8734409,14d4ef566e63fa8abcfa27347837680b89835d6f27145d24f41afde4e42383b5,full_file_identity_not_visual_near_duplicate_detection
jiufu_126bdac0bd036b,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T092258-1630.MP4,10942052,f001ca05375aaad2d38b4b408a2a8c3fdbf816239db4edb5d24a0c9c59e4dd05,full_file_identity_not_visual_near_duplicate_detection
jiufu_c6e5a206ad0c30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T092514-A1021178.MP4,15127742,ddc299b0a44e840499ef9c4191adde4e59fee409a4b06eb94a9ec7b88930be80,full_file_identity_not_visual_near_duplicate_detection
jiufu_0f7af9c769fda5,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T093404-508.MP4,14601405,a85bd351665801c57f6dfcac7a21cc90313cd36ede153bd3a63917aa6d91bada,full_file_identity_not_visual_near_duplicate_detection
jiufu_42402108cd09a9,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T093703-A1021154.MP4,11674591,d7c2337621b51929b34e6dc55d44ad7cf23966331e265a6a2df70fe9fda886b5,full_file_identity_not_visual_near_duplicate_detection
jiufu_a97a8ff157139f,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T093942-1631.MP4,5945374,af37cd9cec4038210a2578e88b94a518c9b9df8551503c2b78e3f5d22618f717,full_file_identity_not_visual_near_duplicate_detection
jiufu_a45d837f891e44,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T094241-605.MP4,18823702,bceff16981eca3a08097db9b972b4d5e6c244b55b27006c5db422809d63b2cf2,full_file_identity_not_visual_near_duplicate_detection
jiufu_3a993354ebd1c7,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T094536-1634.MP4,10992708,18538cd5489eb47c1c929a355a984b212a483701b18aed8c316dd1bc4e4dfb89,full_file_identity_not_visual_near_duplicate_detection
jiufu_2320c69c168a7a,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T094737-677.MP4,8205496,f7e99c001768ba6c5cc75c46135f09f23811f8be04c9c3f22bb7fa88dee373c4,full_file_identity_not_visual_near_duplicate_detection
jiufu_13f838ff73e069,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T094901-683.MP4,4317514,871f81ff6d15f8041ab9ef457b21b268dd77fdf3bcc0178b7203df2c40ade204,full_file_identity_not_visual_near_duplicate_detection
jiufu_34e5b460466c18,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T092243-664.MP4,16032011,58be239cac4a17d9e9b2f2f9e382a0c6a3cb08906533159132eff55c6690f098,full_file_identity_not_visual_near_duplicate_detection
jiufu_7388b7efc8afb3,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T092522-608.MP4,10350235,e75a1ae35380e7821ca58c4a970005277542225f3ebf67e1f51dab9c92c6da71,full_file_identity_not_visual_near_duplicate_detection
jiufu_cbc238aa9bbc71,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T092739-A1022249.MP4,11809891,6a7c4067c155b31dca790fe756b8be61f9a67dbf23fc8e85f39e740cfcb5cfa0,full_file_identity_not_visual_near_duplicate_detection
jiufu_2fdd36fbe9a8ce,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T093117-A1022253.MP4,10927396,bab28cbbf03fc3a0498ce7c042e1567fce256fff3c974de209ee8b67b0212705,full_file_identity_not_visual_near_duplicate_detection
jiufu_ef58cd171d4783,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T093312-691.MP4,19371822,66ae68cfe55cde7e26469f6f6e019db8b418c3512d08e1f7ae7dcf79d754b622,full_file_identity_not_visual_near_duplicate_detection
jiufu_96dfaf729ad3d4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T093647-A1022251.MP4,11434563,edade2c7d8a4cdef6f80934637b600050f8abf98363f47110d3696b1c46d311f,full_file_identity_not_visual_near_duplicate_detection
jiufu_dfa58f3a711e47,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T094722-638.MP4,6786822,c41fa4aaa5bb09c954fa8ccc2a29e9a042df53c94d5b34d428a479a17f251078,full_file_identity_not_visual_near_duplicate_detection
jiufu_a1ceaa6025ff79,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T095344-1604.MP4,6794074,eab7e7808f630fd7cdecae2431741fc53d007f509a6a370a1abf38e94dbdc009,full_file_identity_not_visual_near_duplicate_detection
jiufu_376f61387ab710,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T095550-1631.MP4,8690948,a7a8b964d6fba99da0f02abe8cf9225449dea4675d863872249ddc94cd214017,full_file_identity_not_visual_near_duplicate_detection
jiufu_f6508f398bcf0f,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T095740-373.MP4,12031172,d7c56d44a986151c9c02250f7ce4fb76ad32cab15595b37826d42d9d598c7f7b,full_file_identity_not_visual_near_duplicate_detection
jiufu_9a1c40cbb80bb1,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T100037-588.MP4,13365877,21c10b7c164a2b21b8e95df857e14600d23cef1f3cd61ca258040120797c2b3a,full_file_identity_not_visual_near_duplicate_detection
jiufu_161f93bfffbe11,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T101019-1437.MP4,9031528,056d17e5e11c3213dfb524f1951e7786682236f084e40bdc9346611c9d599562,full_file_identity_not_visual_near_duplicate_detection
jiufu_014c9b6a274fed,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T101202-372.MP4,23328407,1b62ce6061020ca090d8a496b29db6b5d9c228b243ea1f5f272afc27ccf41132,full_file_identity_not_visual_near_duplicate_detection
jiufu_028724ccc9868d,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0807\20240807T091951-1010.MP4,9440609,2559f70d916eee4cc46cb1283c32e5bad5cafc850d4cd8c693db2a06c329e27e,full_file_identity_not_visual_near_duplicate_detection
jiufu_0c053f837a8b23,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0807\20240807T093200-1136.MP4,19404477,463ee2b5f023859060b99e6ff77bba1e751fcf9c246f252972cf5d688c39a8ca,full_file_identity_not_visual_near_duplicate_detection
jiufu_8f6eabd7f2cb6e,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0807\20240807T095732-868.MP4,8629455,358d2bb1e166413cb2f8d1292604726fd3365fafc290bd8b31faa58f1cad04d2,full_file_identity_not_visual_near_duplicate_detection
jiufu_21b4c4c26061d0,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0807\20240807T100445-1646.MP4,17882334,33d00d401cc3b6b95bf84aee364d07e65f18cdba37cfbe11d9c6b1960b9a41ca,full_file_identity_not_visual_near_duplicate_detection
jiufu_37333d1afc0ec2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0807\20240807T100844-1518.MP4,5624102,76b63491517ad96995c73bf2cb6ad1cbd49da8f227f438881540b39ee1f21f22,full_file_identity_not_visual_near_duplicate_detection
jiufu_1ededf79f4d325,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T085842-1129.MP4,13820272,354c3c7c1a0fc94a3c06ab21379d5593d2a00cddcaa2b69e81599f1baabc095f,full_file_identity_not_visual_near_duplicate_detection
jiufu_b273cec8024eb2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T090641-878.MP4,13070380,8fb078e658079156d0e8bff32e39d7763b04f1a569dca7970d0e6da77215e65e,full_file_identity_not_visual_near_duplicate_detection
jiufu_d1a9a7ab944633,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T090921-961.MP4,12465503,51ed1870c545b952fce218946022f7d1e3062d0ff68f0ca192977d45eefbce10,full_file_identity_not_visual_near_duplicate_detection
jiufu_908496549f5b42,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T091118-A1022182.MP4,12205667,9439ef8ed17ff37bec38cfe4e8b8365ba5cc8c479ba5b73bcc0b6ca76515dd38,full_file_identity_not_visual_near_duplicate_detection
jiufu_d3820405b5afe2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T091352-887.MP4,17743535,7efde73db018c6097828c86f60e41af0ed232abf3b3839140989db34edda8869,full_file_identity_not_visual_near_duplicate_detection
jiufu_04fd6f8dc56a73,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T091631-165.MP4,11520025,c84e20aea7178ddc0da8a0d223ea896bcfcc17477078588377bc60e11554b944,full_file_identity_not_visual_near_duplicate_detection
jiufu_440a29cebcae1c,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T092827-1487.MP4,15350859,b30606e56bb1ca259389c2b7d3de49fb9288fcefeb5cafc98ce1ef0a09fdde67,full_file_identity_not_visual_near_duplicate_detection
jiufu_8538e6e6160d83,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T093122-810.MP4,12254084,a90f156b989e9ca559c33e24404c3a74771c88fb344ac69518750e01c2d7deb3,full_file_identity_not_visual_near_duplicate_detection
jiufu_e2821e37ff899d,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T093557-281.MP4,15476796,4fe90f07e3114771f0579a373df91c7f26ad11a24eb10db681d6ff3e43290d68,full_file_identity_not_visual_near_duplicate_detection
jiufu_b80d393ca25ef8,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T093904-1165.MP4,11119797,5b5652ea5759c966267f6c7704e16408225b5156f0e38ee8a7e8b30e1f0d7751,full_file_identity_not_visual_near_duplicate_detection
jiufu_adb9b6776eb349,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T094238-869.MP4,7791269,29ec1bb5967ae21d9c6213b06fa28bfa126c96f97453806f0c588f308dd68f68,full_file_identity_not_visual_near_duplicate_detection
jiufu_8fea3748e16a76,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T085241-1048.MP4,13623080,fb6fe1472417b19ac3b5ef4e6a365c6308833c9c4f307e8fef54a6364e2fdd68,full_file_identity_not_visual_near_duplicate_detection
jiufu_d837d576df8e43,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T085513-1539.MP4,10486956,8255061bce5f88de12e23a43d362d05d10ec8a3eedcce6cba7dab22140c39d92,full_file_identity_not_visual_near_duplicate_detection
jiufu_281bc808f4d3ff,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T085749-A1022182.MP4,8023360,d659ab78431a0d8920d4e4e4794bb4dc7b75e667ee99c40d893a753bf91ab6e0,full_file_identity_not_visual_near_duplicate_detection
jiufu_bb78a10aeab6d5,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T090150-1414.MP4,11224201,dae76f806fad7583c5ef3a07de8e9384f6330b40f1d96c665e9709c3a2494ecb,full_file_identity_not_visual_near_duplicate_detection
jiufu_4206de92a27bce,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T090347-1539.MP4,10459827,816ed5d7c2d9518801bac64a5f422acb999dc4f82a4aa097d1b49f41499b89e2,full_file_identity_not_visual_near_duplicate_detection
jiufu_6a5dbf528731c7,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T090911-649.MP4,5654194,d88adf53ecbb227717f54551723f69d4438317dbb1d8ca36f94d1ebafca114ee,full_file_identity_not_visual_near_duplicate_detection
jiufu_ed27d896cd2a66,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T092018-608.MP4,15618276,ac284a5c89ce9239a200a5fade168a24416e908d3af685b63b7dbdd57e80ef6c,full_file_identity_not_visual_near_duplicate_detection
jiufu_004d48d055c457,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T092534-710.MP4,22973657,ac44dd7475bcc213297529e1e80a213aaa202379b7f1299a4749438ab06b0476,full_file_identity_not_visual_near_duplicate_detection
jiufu_43743cb152c168,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T093503-1022249.MP4,17333816,0f4e0c2dcef3a5ef719fc3599619a681b9c43fe949f7abff860c2e95380e4765,full_file_identity_not_visual_near_duplicate_detection
jiufu_d7498380edb383,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T093825-719.MP4,11291993,28612e55f2019984fb61703de4d41807144293dda4f4cf2234b28d60ad463df8,full_file_identity_not_visual_near_duplicate_detection
jiufu_512d98136d6412,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T094601-A1022251.MP4,18111959,a81e38e7e92ce7f88b0a2e407100a50300995b31bda09a802144e0c559692869,full_file_identity_not_visual_near_duplicate_detection
jiufu_7b10e1dbd08a03,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T094835-A1022259.MP4,11034162,03d1db34eefa6c128d45bbb3b2ab70c0162f9534719a9a872a47d91d34eebc62,full_file_identity_not_visual_near_duplicate_detection
jiufu_1b1d8d9b6faec7,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T085516-1823.MP4,12130213,bb1323007894b86f97fd8d187da703e7bafa5f0aa7f03b7b6c9d7d5ad0630d90,full_file_identity_not_visual_near_duplicate_detection
jiufu_1a11fc33fcb6cf,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T085733-1646.MP4,12308077,edd92d92f02ae5e71b291fb397548bf792b1e1fcfa6a14611ea39d4df6df4f84,full_file_identity_not_visual_near_duplicate_detection
jiufu_993a2261c33ae0,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T090006-1578.MP4,11912984,9f854d22d26693840b2ac04837aea9ba368d15a5714508aafd9e098e824d6ed4,full_file_identity_not_visual_near_duplicate_detection
jiufu_15023a4d62f18e,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T091205-997.MP4,17503744,5488012cac5aeadfc9d39529ce864b94666cdbee03f3a3fbd454211474e4e7a1,full_file_identity_not_visual_near_duplicate_detection
jiufu_bcea2687a6b788,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T091529-1836.MP4,11503070,702a9b50d0d448756e98466ab7be38d3001ef6dc7d3a9c8476d260a5af5500ec,full_file_identity_not_visual_near_duplicate_detection
jiufu_4a3dc560468965,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T092347-846.MP4,10699873,d983339d383d1a18870b214a8b571ee57192b17c85a8e85c987f5bdfae5cfeaf,full_file_identity_not_visual_near_duplicate_detection
jiufu_82901a53b6079a,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T092944-1879.MP4,15219221,4a26848e076beb3126c305c8461815bdeba01be3616fed800a865cf2e4774dba,full_file_identity_not_visual_near_duplicate_detection
jiufu_3f4036e1d8bfe3,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T090749-639.MP4,11006154,7edf09ebbef6a99e47034060f039e209b72f9385e67d55237c6a19d74aaeabe2,full_file_identity_not_visual_near_duplicate_detection
jiufu_aed28276135071,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T091914-1180.MP4,5057457,cf91a2aac44362de31dcf0c21bf9979dec673dad2e6882d9502bb5a6eb7cc2a4,full_file_identity_not_visual_near_duplicate_detection
jiufu_af70c3cc180ae2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T093121-810.MP4,16361443,7f3c374a6ec1bf1d4c822237eb8d308a1f5f98405228bf270508d4534d520def,full_file_identity_not_visual_near_duplicate_detection
jiufu_fe965ff4644d07,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T093648-372.MP4,18202123,5a21e658c9f68b09e41c238a4b660c42432b577c503018117812e354ea245765,full_file_identity_not_visual_near_duplicate_detection
jiufu_f6bca344b2c8ce,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T094327-810.MP4,13606876,7975ea6d3409c44b74c6d47895cd194299760a9eb110d6e66fea7393b4041876,full_file_identity_not_visual_near_duplicate_detection
jiufu_ce6ff507b22ee9,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T094536-A1021156.MP4,14030113,61e6a194b71ec1ec211b150cdf831e3a0814100f742b9c807cc07a88a99fea53,full_file_identity_not_visual_near_duplicate_detection
jiufu_075ed4d93c9959,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T094912-1371.MP4,17999238,c6c0f2da0313f925d601452f7282a79f1a0165902b7c35fec3b39ebfb5ee1ba2,full_file_identity_not_visual_near_duplicate_detection
jiufu_234cbf6b627421,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T095232-270.MP4,9965551,e0c402d17110fddc255af1bc63fa4f6b87787408faebfba11784c6d3aabe489e,full_file_identity_not_visual_near_duplicate_detection
jiufu_1dc98a0ed074ec,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T095726-1414.MP4,8170026,930a5588f84defe58137c6be346fc3b8da4c967e1972f355fc2e1f084635e5b2,full_file_identity_not_visual_near_duplicate_detection
jiufu_0f85cab7ac58ae,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T100212-165.MP4,10406864,bedea5588fe88ccc8e27eb19fb964a3e22cffc8b600237caee8d362c3e0b749f,full_file_identity_not_visual_near_duplicate_detection
jiufu_55441b4c6fe974,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T100355-1129.MP4,7822460,17619b5fdd79061134b52ad8de63fec71c8700ed0e3ed0a43b0d4a507c73dfd8,full_file_identity_not_visual_near_duplicate_detection
jiufu_d074036ef96d31,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T101031-281.MP4,11626558,c32210ba234c4240a1d882287fdbd6844b7a20583e4dc9022c89ac476764c01a,full_file_identity_not_visual_near_duplicate_detection
jiufu_cdaa16888fda03,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T101227-A1022182.MP4,7566005,ccb3a63e224e40ad9f5e129e1c6884c48518898a7cd7b18f3a6dd2509c42ae0d,full_file_identity_not_visual_near_duplicate_detection
jiufu_b7ed63dc0d8295,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0813\20240813T093620-1358.MP4,13343371,9610374556b76e17f2e70849decb611c12ef2ea6dc860230f5f1a00417b0877d,full_file_identity_not_visual_near_duplicate_detection
jiufu_7f3b12c4283ff8,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0813\20240813T094421-281.MP4,12473185,8b99d9fdfe216330ea25d76325618339abb47ef83236f02e5e8de054c49fb5e5,full_file_identity_not_visual_near_duplicate_detection
jiufu_36d04432159cdf,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0813\20240813T094742-1429.MP4,13460255,7e9842011fcd489f7670108454963f96b5c6dcbd0337194b9132d0bad182a305,full_file_identity_not_visual_near_duplicate_detection
jiufu_e47f27f9b4fe1b,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0813\20240813T095102-A1021134.MP4,16704931,fe498af4f65f8fe64730ed0b93985d4c6866f7b912ff528ca3d8c2e773ec6dc0,full_file_identity_not_visual_near_duplicate_detection
jiufu_9ddfe0afe06424,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0813\20240813T095941-1589.MP4,9678185,7525a2d0c1095a66894c26abf98fe60618daf04f89796667694ff6020e102367,full_file_identity_not_visual_near_duplicate_detection
jiufu_7beb44b12a5f36,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0813\20240813T100207-713.MP4,16727284,6e8bab8bd9e97c88519c3b63a7dd89668210e8f5a2cb8cc2a6e5216c6e443acf,full_file_identity_not_visual_near_duplicate_detection
