frame_name,left_temp,right_temp,frame_index,motion_coordinate_valid,motion_center_step_norm,motion_scale_step_log,motion_angle_step_rad,motion_score,motion_center_flag,motion_scale_flag,motion_angle_flag,motion_artifact_raw,motion_artifact,motion_center_threshold,motion_scale_threshold,motion_angle_threshold,left_missing_raw,right_missing_raw,left_quality_valid,right_quality_valid,quality_any_valid,left_temp_motion_filtered,right_temp_motion_filtered,left_temp_used,right_temp_used,left_repaired,right_repaired,left_motion_interpolated,right_motion_interpolated,left_norm,right_norm,fused_norm,fused_repaired,fusion_source,selected_fusion_mode,peak_retune_rule,edge_peak_completion,edge_peak_added,smoothing_method,butterworth_order,butterworth_cutoff_hz,rr_estimator,time_peak_count,spectral_count,autocorr_count,joint_count,joint_adjusted,smoothed_norm,is_peak,source_peak_rejected,quality_peak_rejected,mad_ibi_peak_rejected,motion_peak_rejected,motion_interval_peak_rejected,motion_reconstructed_peak,peak_number,event_source
frame_000000.jpg,33.6056306422024,33.39673675339876,0,True,,,,0.0,False,False,False,False,False,0.2,0.12,0.18,False,False,True,True,True,33.6056306422024,33.39673675339876,33.6056306422024,33.39673675339876,False,False,False,False,0.8967039476080577,0.7373726041174614,0.7373726041174614,False,both,right,none,none,0,moving_average,4,2.0,peak,18,-1,-1,18,False,,False,False,False,False,False,False,False,,
frame_000001.jpg,33.61637427126331,33.46794674399879,1,True,0.022899642261149683,0.0,0.0,0.11449821130574842,False,False,False,False,False,0.2,0.12,0.18,False,False,True,True,True,33.61637427126331,33.46794674399879,33.61637427126331,33.46794674399879,False,False,False,False,0.9060841577897922,0.7653731335634387,0.7653731335634387,False,both,right,none,none,0,moving_average,4,2.0,peak,18,-1,-1,18,False,0.7572200593962797,False,False,False,False,False,False,False,,
frame_000002.jpg,33.58147188830178,33.47695287492628,2,True,0.013325457651790046,0.0,0.0,0.06662728825895023,False,False,False,False,False,0.2,0.12,0.18,False,False,True,True,True,33.58147188830178,33.47695287492628,33.58147188830178,33.47695287492628,False,False,False,False,0.8756110572977325,0.768914440507939,0.768914440507939,False,both,right,none,none,0,moving_average,4,2.0,peak,18,-1,-1,18,False,0.7280204749930892,False,False,False,False,False,False,False,,
frame_000003.jpg,33.31878257045109,33.17395859469778,3,True,0.030644584663126244,0.0,0.0,0.1532229233156312,False,False,False,False,False,0.2,0.12,0.18,False,False,True,True,True,33.31878257045109,33.17395859469778,33.31878257045109,33.17395859469778,False,False,False,False,0.6462582939097138,0.6497738509078901,0.6497738509078901,False,both,right,none,none,0,moving_average,4,2.0,peak,18,-1,-1,18,False,0.5931294807496386,False,False,False,False,False,False,False,,
frame_000004.jpg,33.298335013727474,32.43879622911621,4,True,0.10386591114786851,0.0,0.0,0.5193295557393426,False,False,False,False,False,0.2,0.12,0.18,False,False,True,True,True,33.298335013727474,32.43879622911621,33.298335013727474,32.43879622911621,False,False,False,False,0.6284056317707815,0.36070015083308665,0.36070015083308665,False,both,right,none,none,0,moving_average,4,2.0,peak,18,-1,-1,18,False,0.4550955511358556,False,False,False,False,False,False,False,,
frame_000005.jpg,33.3091817461318,32.42382334222445,5,True,0.018363248347835592,0.0,0.0,0.09181624173917796,False,False,False,False,False,0.2,0.12,0.18,False,False,True,True,True,33.3091817461318,32.42382334222445,33.3091817461318,32.42382334222445,False,False,False,False,0.63787586097925,0.35481265166659015,0.35481265166659015,False,both,right,none,none,0,moving_average,4,2.0,peak,18,-1,-1,18,False,0.3738003070128084,False,False,False,False,False,False,False,,
frame_000006.jpg,33.2141378456199,32.55371672595048,6,True,0.04201793898595113,0.0,0.0,0.21008969492975565,False,False,False,False,False,0.2,0.12,0.18,False,False,True,True,True,33.2141378456199,32.55371672595048,33.2141378456199,32.55371672595048,False,False,False,False,0.554893494570389,0.4058881185387484,0.4058881185387484,False,both,right,none,none,0,moving_average,4,2.0,peak,18,-1,-1,18,False,0.31717215283768974,False,False,False,False,False,False,False,,
frame_000007.jpg,33.223106802570534,32.006751863567295,7,True,0.032835341202635863,0.09764283331344827,0.007274842825938838,0.8136902776120689,False,False,False,False,False,0.2,0.12,0.18,False,False,True,True,True,33.223106802570534,32.006751863567295,33.223106802570534,32.006751863567295,False,False,False,False,0.5627242471802261,0.19081568830773069,0.19081568830773069,False,both,right,none,none,0,moving_average,4,2.0,peak,18,-1,-1,18,False,0.31378827894919753,False,False,False,False,False,False,False,,
frame_000008.jpg,33.37832499553063,32.39800608456265,8,True,0.03894567706330079,0.09764283331344778,0.007274842825938838,0.8136902776120649,False,False,False,False,False,0.2,0.12,0.18,False,False,True,True,True,33.37832499553063,32.39800608456265,33.37832499553063,32.39800608456265,False,False,False,False,0.698244495109487,0.34466103000111353,0.34466103000111353,False,both,right,none,none,0,moving_average,4,2.0,peak,18,-1,-1,18,False,0.3975933345503322,False,False,False,False,False,False,False,,
frame_000009.jpg,33.436526624009154,33.19310719530984,9,True,0.12091797273167099,4.440892098500627e-16,8.131516293641283e-20,0.6045898636583549,False,False,False,False,False,0.2,0.12,0.18,False,False,True,True,True,33.436526624009154,33.19310719530984,33.436526624009154,33.19310719530984,False,False,False,False,0.749060053330317,0.6573032853421523,0.6573032853421523,False,both,right,none,none,0,moving_average,4,2.0,peak,18,-1,-1,18,False,0.545691886745123,False,False,False,False,False,False,False,,
frame_000010.jpg,33.426887895073584,33.13666940994963,10,True,0.030002172431753335,0.0,0.0,0.15001086215876666,False,False,False,False,False,0.2,0.12,0.18,False,False,True,True,True,33.426887895073584,33.13666940994963,33.426887895073584,33.13666940994963,False,False,False,False,0.740644526064082,0.6351113448921034,0.6351113448921034,False,both,right,none,none,0,moving_average,4,2.0,peak,18,-1,-1,18,False,0.657683002522975,False,False,False,False,False,False,False,,
frame_000011.jpg,33.47962423166913,33.2524420319843,11,True,0.016819452095950413,0.0,0.0,0.08409726047975206,False,False,False,False,False,0.2,0.12,0.18,False,False,True,True,True,33.47962423166913,33.2524420319843,33.47962423166913,33.2524420319843,False,False,False,False,0.7866883645730527,0.6806343773346694,0.6806343773346694,False,both,right,none,none,0,moving_average,4,2.0,peak,18,-1,-1,18,False,0.680166754512405,False,False,False,False,False,False,False,,
frame_000012.jpg,33.50760385964798,33.36464692682559,12,True,0.012282384143594578,0.0,4.1701126059223714e-16,0.061411920717972884,False,False,False,False,False,0.2,0.12,0.18,False,False,True,True,True,33.50760385964798,33.36464692682559,33.50760385964798,33.36464692682559,False,False,False,False,0.811117241422799,0.7247545413104424,0.7247545413104424,False,both,right,none,none,0,moving_average,4,2.0,peak,18,-1,-1,18,False,0.7038085781498996,False,False,False,False,False,False,False,,
frame_000013.jpg,33.45457845646249,33.3170446463081,13,True,0.019094137760260307,4.440892098500625e-16,8.3396831107585e-16,0.09547068880130152,False,False,False,False,False,0.2,0.12,0.18,False,False,True,True,True,33.45457845646249,33.3170446463081,33.45457845646249,33.3170446463081,False,False,False,False,0.7648210202827073,0.7060368158045872,0.7060368158045872,False,both,right,none,none,0,moving_average,4,2.0,peak,18,-1,-1,18,False,0.7234703120826504,False,False,False,False,False,False,False,,
frame_000014.jpg,33.516615670897515,33.402451183550454,14,True,0.02367499881257794,4.440892098500627e-16,4.1695705048361287e-16,0.1183749940628897,False,False,False,False,False,0.2,0.12,0.18,False,False,True,True,True,33.516615670897515,33.402451183550454,33.516615670897515,33.402451183550454,False,False,False,False,0.8189854099121898,0.7396195791329216,0.7396195791329216,False,both,right,none,none,0,moving_average,4,2.0,peak,18,-1,-1,18,False,0.7572065006891486,True,False,False,False,False,False,False,1,
frame_000015.jpg,33.500295000126485,33.62203709634196,15,True,0.04617320603334125,0.057433226634562684,0.04322705018445429,0.47861022195468905,False,False,False,False,False,0.2,0.12,0.18,False,False,True,True,True,33.500295000126485,33.62203709634196,33.500295000126485,33.62203709634196,False,False,False,False,0.8047359117890515,0.8259631071299369,0.8259631071299369,False,both,right,none,none,0,moving_average,4,2.0,peak,18,-1,-1,18,False,0.7532572437163908,False,False,False,False,False,False,False,,
frame_000016.jpg,33.34291544868671,33.286913799770026,16,True,0.043958839726245445,0.057433226634562635,0.043227050184454704,0.47861022195468866,False,False,False,False,False,0.2,0.12,0.18,False,False,True,True,True,33.34291544868671,33.286913799770026,33.34291544868671,33.286913799770026,False,False,False,False,0.6673285923030117,0.6941890448863139,0.6941890448863139,False,both,right,none,none,0,moving_average,4,2.0,peak,18,-1,-1,18,False,0.721176997996436,False,False,False,False,False,False,False,,
frame_000017.jpg,33.20658843039594,33.15769502628865,17,True,0.03512749373035598,0.0,8.340496262387864e-16,0.1756374686517799,False,False,False,False,False,0.2,0.12,0.18,False,False,True,True,True,33.20658843039594,33.15769502628865,33.20658843039594,33.15769502628865,False,False,False,False,0.5483021369249912,0.6433788419730574,0.6433788419730574,False,both,right,none,none,0,moving_average,4,2.0,peak,18,-1,-1,18,False,0.6434502128507265,False,False,False,False,False,False,False,,
frame_000018.jpg,33.10826706322358,33.02902077674612,18,True,0.006325964402332785,4.440892098500625e-16,4.171196808094857e-16,0.03162982201166392,False,False,False,False,False,0.2,0.12,0.18,False,False,True,True,True,33.10826706322358,33.02902077674612,33.10826706322358,33.02902077674612,False,False,False,False,0.46245823034525513,0.592782751692808,0.592782751692808,False,both,right,none,none,0,moving_average,4,2.0,peak,18,-1,-1,18,False,0.6096481151195579,False,False,False,False,False,False,False,,
frame_000019.jpg,33.10826706322358,33.02902077674612,19,True,0.0,0.0,0.0,0.0,False,False,False,False,False,0.2,0.12,0.18,False,False,True,True,True,33.10826706322358,33.02902077674612,33.10826706322358,33.02902077674612,False,False,False,False,0.46245823034525513,0.592782751692808,0.592782751692808,False,both,right,none,none,0,moving_average,4,2.0,peak,18,-1,-1,18,False,0.4809658728667759,False,False,False,False,False,False,False,,
frame_000020.jpg,33.10314343497532,32.17591416972768,20,True,0.06549435641099524,0.11756298987478954,0.0030825316956332323,0.9796915822899128,False,False,False,False,False,0.2,0.12,0.18,False,False,True,True,True,33.10314343497532,32.17591416972768,33.10314343497532,32.17591416972768,False,False,False,False,0.45798481548801895,0.2573321152147118,0.2573321152147118,False,both,right,none,none,0,moving_average,4,2.0,peak,18,-1,-1,18,False,0.45095061789524465,False,False,False,False,False,False,False,,
frame_000021.jpg,33.192116294351976,32.80001946141344,21,True,0.029994867470864394,0.1002935376238134,0.046593309291343345,0.8357794801984451,False,False,False,False,False,0.2,0.12,0.18,False,False,True,True,True,33.192116294351976,32.80001946141344,33.192116294351976,32.80001946141344,False,False,False,False,0.5356665854645508,0.5027369867782143,0.5027369867782143,False,both,right,none,none,0,moving_average,4,2.0,peak,18,-1,-1,18,False,0.4921331830271321,False,False,False,False,False,False,False,,
frame_000022.jpg,33.30715610583361,33.34322305798348,22,True,0.05282188214681075,0.05127188037583126,0.006787140347120745,0.4272656697985939,False,False,False,False,False,0.2,0.12,0.18,False,False,True,True,True,33.30715610583361,33.34322305798348,33.30715610583361,33.34322305798348,False,False,False,False,0.6361072843054048,0.7163304470884704,0.7163304470884704,False,both,right,none,none,0,moving_average,4,2.0,peak,18,-1,-1,18,False,0.6462166044928104,False,False,False,False,False,False,False,,
frame_000023.jpg,33.45326301201056,33.35149326176163,23,True,0.04445264991245879,0.025276041462748033,0.06155304440069272,0.34196135778162623,False,False,False,False,False,0.2,0.12,0.18,False,False,True,True,True,33.45326301201056,33.35149326176163,33.45326301201056,33.35149326176163,False,False,False,False,0.7636725121415968,0.7195823796117464,0.7195823796117464,False,both,right,none,none,0,moving_average,4,2.0,peak,18,-1,-1,18,False,0.7470322777069864,False,False,False,False,False,False,False,,
frame_000024.jpg,33.54715253613049,33.569192396778924,24,True,0.042449089094871606,0.01754107617954795,0.005254124046981966,0.21224544547435803,False,False,False,False,False,0.2,0.12,0.18,False,False,True,True,True,33.54715253613049,33.569192396778924,33.54715253613049,33.569192396778924,False,False,False,False,0.8456469981476551,0.8051840064207426,0.8051840064207426,False,both,right,none,none,0,moving_average,4,2.0,peak,18,-1,-1,18,False,0.7803079251858569,False,False,False,False,False,False,False,,
frame_000025.jpg,33.611673939394166,33.5970995300786,25,True,0.023945367130904786,0.007023698265860231,0.002716474903385353,0.11972683565452392,False,False,False,False,False,0.2,0.12,0.18,False,False,True,True,True,33.611673939394166,33.5970995300786,33.611673939394166,33.5970995300786,False,False,False,False,0.9019803209385275,0.8161573895250814,0.8161573895250814,False,both,right,none,none,0,moving_average,4,2.0,peak,18,-1,-1,18,False,0.816911716641686,False,False,False,False,False,False,False,,
frame_000026.jpg,33.51604744783445,33.63076180029307,26,True,0.020057742433279055,0.012065032390304662,0.016913413324791446,0.10054193658587218,False,False,False,False,False,0.2,0.12,0.18,False,False,True,True,True,33.51604744783445,33.63076180029307,33.51604744783445,33.63076180029307,False,False,False,False,0.8184892971246562,0.8293937539792344,0.8293937539792344,False,both,right,none,none,0,moving_average,4,2.0,peak,18,-1,-1,18,False,0.8249816324945166,True,False,False,False,False,False,False,2,
frame_000027.jpg,33.51604744783445,33.63076180029307,27,True,0.0,0.0,0.0,0.0,False,False,False,False,False,0.2,0.12,0.18,False,False,True,True,True,33.51604744783445,33.63076180029307,33.51604744783445,33.63076180029307,False,False,False,False,0.8184892971246562,0.8293937539792344,0.8293937539792344,False,both,right,none,none,0,moving_average,4,2.0,peak,18,-1,-1,18,False,0.8106334981624852,False,False,False,False,False,False,False,,
frame_000028.jpg,33.456937426671935,33.48763047383631,28,True,0.05461523950639861,0.008955810235499021,0.039386514903529866,0.273076197531993,False,False,False,False,False,0.2,0.12,0.18,False,False,True,True,True,33.456937426671935,33.48763047383631,33.456937426671935,33.48763047383631,False,False,False,False,0.7668806256778273,0.7731129865289869,0.7731129865289869,False,both,right,none,none,0,moving_average,4,2.0,peak,18,-1,-1,18,False,0.8014519712880831,False,False,False,False,False,False,False,,
frame_000029.jpg,33.490569832978416,33.56071136317386,29,True,0.033512874157312654,0.0195301211695257,0.02334866827437492,0.16756437078656325,False,False,False,False,False,0.2,0.12,0.18,False,False,True,True,True,33.490569832978416,33.56071136317386,33.490569832978416,33.56071136317386,False,False,False,False,0.7962449157406782,0.8018491733560283,0.8018491733560283,False,both,right,none,none,0,moving_average,4,2.0,peak,18,-1,-1,18,False,0.7957004673251226,False,False,False,False,False,False,False,,
frame_000030.jpg,33.492955147845215,33.58688071469482,30,True,0.015678970656913774,0.012704948909445807,0.00929836667585469,0.10587457424538173,False,False,False,False,False,0.2,0.12,0.18,False,False,True,True,True,33.492955147845215,33.58688071469482,33.492955147845215,33.58688071469482,False,False,False,False,0.798327522527765,0.8121392420903528,0.8121392420903528,False,both,right,none,none,0,moving_average,4,2.0,peak,18,-1,-1,18,False,0.7703334668994742,False,False,False,False,False,False,False,,
frame_000031.jpg,33.43049141614222,33.29409300533811,31,True,0.019327114578499262,0.03435245466876056,0.015285738470670954,0.2862704555730047,False,False,False,False,False,0.2,0.12,0.18,False,False,True,True,True,33.43049141614222,33.29409300533811,33.43049141614222,33.29409300533811,False,False,False,False,0.7437907427499384,0.6970119852520418,0.6970119852520418,False,both,right,none,none,0,moving_average,4,2.0,peak,18,-1,-1,18,False,0.6412680361371155,False,False,False,False,False,False,False,,
