target_index,target_time_seconds,source_frame_index,source_time_seconds,time_supported
0,0.0,0,0.0,True
1,0.1149425287356322,1,0.0933333333333333,True
2,0.2298850574712644,2,0.2383333333333333,True
3,0.3448275862068966,3,0.3416666666666667,True
4,0.4597701149425288,4,0.4466666666666667,True
5,0.574712643678161,5,0.63,True
6,0.6896551724137931,6,0.6916666666666668,True
7,0.8045977011494253,7,0.8066666666666668,True
8,0.9195402298850576,8,0.9166666666666669,True
9,1.0344827586206897,9,1.035,True
10,1.149425287356322,10,1.1516666666666668,True
11,1.264367816091954,11,1.2583333333333333,True
12,1.3793103448275863,12,1.3633333333333335,True
13,1.4942528735632186,13,1.4966666666666668,True
14,1.6091954022988506,14,1.6233333333333335,True
15,1.7241379310344829,15,1.7166666666666668,True
16,1.8390804597701151,16,1.8216666666666668,True
17,1.9540229885057472,17,1.9433333333333331,True
18,2.0689655172413794,18,2.043333333333333,True
19,2.1839080459770117,19,2.1833333333333336,True
20,2.298850574712644,20,2.293333333333333,True
21,2.4137931034482762,22,2.5133333333333336,True
22,2.528735632183908,22,2.5133333333333336,True
23,2.6436781609195403,24,2.6533333333333333,True
24,2.7586206896551726,25,2.851666666666667,True
25,2.873563218390805,25,2.851666666666667,True
26,2.988505747126437,26,2.9600000000000004,True
27,3.1034482758620694,27,3.121666666666667,True
28,3.218390804597701,28,3.1966666666666668,True
29,3.3333333333333335,29,3.3150000000000004,True
30,3.4482758620689657,30,3.4283333333333337,True
31,3.563218390804598,31,3.501666666666667,True
32,3.6781609195402303,32,3.661666666666667,True
33,3.7931034482758625,33,3.771666666666667,True
34,3.9080459770114944,34,3.8733333333333335,True
35,4.022988505747127,35,3.986666666666667,True
36,4.137931034482759,36,4.106666666666667,True
37,4.252873563218391,37,4.236666666666667,True
38,4.367816091954023,38,4.301666666666667,True
39,4.482758620689656,39,4.456666666666667,True
40,4.597701149425288,40,4.553333333333334,True
41,4.71264367816092,41,4.678333333333334,True
42,4.8275862068965525,42,4.783333333333333,True
43,4.942528735632185,43,4.911666666666667,True
44,5.057471264367816,44,5.013333333333334,True
45,5.172413793103448,45,5.141666666666667,True
46,5.287356321839081,46,5.243333333333334,True
47,5.402298850574713,47,5.4,True
48,5.517241379310345,49,5.593333333333334,True
49,5.6321839080459775,49,5.593333333333334,True
50,5.74712643678161,50,5.716666666666667,True
51,5.862068965517242,51,5.831666666666667,True
52,5.977011494252874,53,5.961666666666667,True
53,6.0919540229885065,54,6.176666666666667,True
54,6.206896551724139,54,6.176666666666667,True
55,6.321839080459771,56,6.396666666666667,True
56,6.436781609195402,56,6.396666666666667,True
57,6.551724137931035,57,6.503333333333334,True
58,6.666666666666667,58,6.608333333333333,True
59,6.781609195402299,59,6.733333333333333,True
60,6.8965517241379315,60,6.856666666666667,True
61,7.011494252873564,61,6.961666666666667,True
62,7.126436781609196,62,7.085000000000001,True
63,7.241379310344828,63,7.19,True
64,7.356321839080461,64,7.316666666666667,True
65,7.471264367816093,66,7.465000000000001,True
66,7.586206896551725,67,7.661666666666667,True
67,7.701149425287357,67,7.661666666666667,True
68,7.816091954022989,69,7.85,True
69,7.931034482758621,70,7.996666666666667,True
70,8.045977011494253,70,7.996666666666667,True
