relative_seconds,absolute_seconds
0.0,0.0
0.03666666666666667,0.03666666666666667
0.225,0.225
0.3516666666666667,0.3516666666666667
0.5116666666666667,0.5116666666666667
0.5266666666666667,0.5266666666666667
0.6900000000000002,0.6900000000000002
0.795,0.795
0.8116666666666668,0.8116666666666668
1.0333333333333334,1.0333333333333334
1.0516666666666667,1.0516666666666667
1.33,1.33
1.36,1.36
1.4416666666666667,1.4416666666666667
1.5966666666666667,1.5966666666666667
1.6533333333333335,1.6533333333333335
1.8266666666666669,1.8266666666666669
1.8416666666666668,1.8416666666666668
2.0533333333333337,2.0533333333333337
2.1166666666666667,2.1166666666666667
2.2816666666666667,2.2816666666666667
2.295,2.295
2.4033333333333333,2.4033333333333333
2.6900000000000004,2.6900000000000004
2.7033333333333336,2.7033333333333336
2.841666666666667,2.841666666666667
2.961666666666667,2.961666666666667
3.125,3.125
3.181666666666667,3.181666666666667
3.2883333333333336,3.2883333333333336
3.4033333333333338,3.4033333333333338
3.591666666666667,3.591666666666667
3.6033333333333335,3.6033333333333335
3.7533333333333334,3.7533333333333334
3.8850000000000007,3.8850000000000007
4.045,4.045
4.0616666666666665,4.0616666666666665
4.208333333333334,4.208333333333334
4.338333333333334,4.338333333333334
4.396666666666667,4.396666666666667
4.5633333333333335,4.5633333333333335
4.656666666666667,4.656666666666667
4.781666666666667,4.781666666666667
4.841666666666667,4.841666666666667
5.026666666666667,5.026666666666667
5.041666666666667,5.041666666666667
5.238333333333333,5.238333333333333
5.303333333333334,5.303333333333334
5.468333333333334,5.468333333333334
5.565,5.565
5.683333333333334,5.683333333333334
5.758333333333334,5.758333333333334
5.915,5.915
6.025,6.025
6.131666666666667,6.131666666666667
6.308333333333334,6.308333333333334
6.37,6.37
6.4750000000000005,6.4750000000000005
6.6033333333333335,6.6033333333333335
6.755000000000001,6.755000000000001
6.821666666666667,6.821666666666667
6.951666666666667,6.951666666666667
7.053333333333334,7.053333333333334
7.183333333333334,7.183333333333334
7.278333333333334,7.278333333333334
7.401666666666667,7.401666666666667
7.470000000000001,7.470000000000001
7.538333333333334,7.538333333333334
7.705,7.705
7.756666666666667,7.756666666666667
7.9316666666666675,7.9316666666666675
7.988333333333334,7.988333333333334
8.151666666666667,8.151666666666667
8.216666666666667,8.216666666666667
8.391666666666667,8.391666666666667
8.445,8.445
8.611666666666666,8.611666666666666
8.766666666666667,8.766666666666667
8.881666666666668,8.881666666666668
8.985000000000001,8.985000000000001
9.158333333333333,9.158333333333333
9.228333333333333,9.228333333333333
9.246666666666668,9.246666666666668
9.453333333333333,9.453333333333333
9.608333333333334,9.608333333333334
9.675,9.675
9.745000000000001,9.745000000000001
9.893333333333334,9.893333333333334
10.056666666666667,10.056666666666667
10.138333333333334,10.138333333333334
10.155000000000001,10.155000000000001
10.363333333333333,10.363333333333333
10.558333333333334,10.558333333333334
10.578333333333333,10.578333333333333
10.621666666666668,10.621666666666668
10.833333333333334,10.833333333333334
10.885000000000002,10.885000000000002
11.05,11.05
11.146666666666667,11.146666666666667
11.273333333333333,11.273333333333333
11.336666666666668,11.336666666666668
11.513333333333334,11.513333333333334
11.603333333333333,11.603333333333333
11.733333333333334,11.733333333333334
11.806666666666667,11.806666666666667
11.968333333333334,11.968333333333334
11.985000000000001,11.985000000000001
12.183333333333334,12.183333333333334
12.348333333333334,12.348333333333334
12.408333333333335,12.408333333333335
12.516666666666667,12.516666666666667
12.643333333333334,12.643333333333334
12.806666666666667,12.806666666666667
12.871666666666668,12.871666666666668
12.976666666666668,12.976666666666668
13.101666666666668,13.101666666666668
13.246666666666668,13.246666666666668
13.323333333333334,13.323333333333334
13.433333333333334,13.433333333333334
13.563333333333334,13.563333333333334
13.705,13.705
13.738333333333335,13.738333333333335
13.803333333333335,13.803333333333335
14.011666666666667,14.011666666666667
14.076666666666668,14.076666666666668
14.243333333333334,14.243333333333334
14.261666666666667,14.261666666666667
14.463333333333335,14.463333333333335
14.531666666666668,14.531666666666668
14.706666666666667,14.706666666666667
14.721666666666668,14.721666666666668
14.908333333333335,14.908333333333335
14.983333333333334,14.983333333333334
15.153333333333334,15.153333333333334
15.266666666666667,15.266666666666667
15.373333333333337,15.373333333333337
15.553333333333335,15.553333333333335
15.603333333333333,15.603333333333333
15.713333333333335,15.713333333333335
15.835,15.835
15.995000000000001,15.995000000000001
16.065,16.065
16.080000000000002,16.080000000000002
16.305,16.305
16.455000000000005,16.455000000000005
16.513333333333335,16.513333333333335
16.623333333333335,16.623333333333335
16.741666666666667,16.741666666666667
16.895,16.895
16.93166666666667,16.93166666666667
16.993333333333336,16.993333333333336
17.19,17.19
17.263333333333335,17.263333333333335
17.43166666666667,17.43166666666667
17.535,17.535
17.643333333333334,17.643333333333334
17.720000000000002,17.720000000000002
17.89,17.89
17.991666666666667,17.991666666666667
18.096666666666668,18.096666666666668
18.18166666666667,18.18166666666667
18.345000000000002,18.345000000000002
18.443333333333335,18.443333333333335
18.576666666666668,18.576666666666668
18.738333333333333,18.738333333333333
18.791666666666668,18.791666666666668
18.900000000000002,18.900000000000002
19.02166666666667,19.02166666666667
19.19666666666667,19.19666666666667
19.248333333333335,19.248333333333335
19.360000000000003,19.360000000000003
19.483333333333334,19.483333333333334
19.64666666666667,19.64666666666667
19.703333333333333,19.703333333333333
19.808333333333334,19.808333333333334
19.933333333333334,19.933333333333334
20.08666666666667,20.08666666666667
20.118333333333336,20.118333333333336
20.185000000000002,20.185000000000002
20.383333333333336,20.383333333333336
20.463333333333335,20.463333333333335
20.623333333333335,20.623333333333335
20.720000000000002,20.720000000000002
20.838333333333335,20.838333333333335
20.91166666666667,20.91166666666667
21.073333333333334,21.073333333333334
21.191666666666666,21.191666666666666
21.236666666666668,21.236666666666668
21.46666666666667,21.46666666666667
21.531666666666666,21.531666666666666
21.636666666666667,21.636666666666667
21.748333333333335,21.748333333333335
21.91,21.91
21.988333333333333,21.988333333333333
22.111666666666668,22.111666666666668
22.213333333333335,22.213333333333335
22.343333333333334,22.343333333333334
22.438333333333336,22.438333333333336
22.573333333333334,22.573333333333334
22.666666666666668,22.666666666666668
22.793333333333337,22.793333333333337
22.893333333333334,22.893333333333334
23.003333333333334,23.003333333333334
23.121666666666673,23.121666666666673
23.241666666666667,23.241666666666667
23.351666666666667,23.351666666666667
23.483333333333334,23.483333333333334
23.53666666666667,23.53666666666667
23.596666666666668,23.596666666666668
23.77166666666667,23.77166666666667
23.826666666666668,23.826666666666668
23.993333333333336,23.993333333333336
24.058333333333334,24.058333333333334
24.233333333333334,24.233333333333334
24.383333333333336,24.383333333333336
24.488333333333333,24.488333333333333
24.596666666666668,24.596666666666668
24.671666666666667,24.671666666666667
24.83666666666667,24.83666666666667
24.94,24.94
25.053333333333335,25.053333333333335
25.218333333333334,25.218333333333334
25.291666666666668,25.291666666666668
25.398333333333333,25.398333333333333
25.5,25.5
25.678333333333335,25.678333333333335
25.740000000000002,25.740000000000002
25.853333333333335,25.853333333333335
25.96,25.96
26.128333333333334,26.128333333333334
26.200000000000003,26.200000000000003
26.303333333333335,26.303333333333335
26.425,26.425
26.488333333333333,26.488333333333333
26.618333333333336,26.618333333333336
26.67666666666667,26.67666666666667
26.886666666666667,26.886666666666667
26.948333333333334,26.948333333333334
27.115000000000002,27.115000000000002
27.218333333333334,27.218333333333334
27.32166666666667,27.32166666666667
27.413333333333334,27.413333333333334
27.576666666666668,27.576666666666668
27.673333333333336,27.673333333333336
27.785,27.785
27.87,27.87
28.041666666666668,28.041666666666668
28.058333333333334,28.058333333333334
28.261666666666667,28.261666666666667
28.423333333333336,28.423333333333336
28.47666666666667,28.47666666666667
28.583333333333336,28.583333333333336
28.693333333333335,28.693333333333335
28.868333333333336,28.868333333333336
28.93166666666667,28.93166666666667
29.035,29.035
29.151666666666667,29.151666666666667
29.328333333333337,29.328333333333337
29.393333333333334,29.393333333333334
29.495,29.495
29.611666666666668,29.611666666666668
29.693333333333335,29.693333333333335
29.866666666666667,29.866666666666667
29.883333333333336,29.883333333333336
30.07166666666667,30.07166666666667
