relative_seconds,absolute_seconds
0.0,0.0
0.10666666666666667,0.10666666666666667
0.22333333333333336,0.22333333333333336
0.3166666666666667,0.3166666666666667
0.4516666666666667,0.4516666666666667
0.5683333333333334,0.5683333333333334
0.6050000000000001,0.6050000000000001
0.8750000000000001,0.8750000000000001
0.925,0.925
0.9533333333333334,0.9533333333333334
1.1633333333333333,1.1633333333333333
1.2616666666666667,1.2616666666666667
1.3916666666666668,1.3916666666666668
1.4833333333333334,1.4833333333333334
1.6150000000000002,1.6150000000000002
1.7100000000000002,1.7100000000000002
1.82,1.82
1.9366666666666668,1.9366666666666668
2.061666666666667,2.061666666666667
2.1633333333333336,2.1633333333333336
2.2783333333333333,2.2783333333333333
2.3883333333333336,2.3883333333333336
2.5116666666666667,2.5116666666666667
2.5783333333333336,2.5783333333333336
2.651666666666667,2.651666666666667
2.856666666666667,2.856666666666667
2.9733333333333336,2.9733333333333336
3.046666666666667,3.046666666666667
3.1883333333333335,3.1883333333333335
3.3216666666666668,3.3216666666666668
3.3800000000000003,3.3800000000000003
3.556666666666667,3.556666666666667
3.6083333333333334,3.6083333333333334
3.786666666666667,3.786666666666667
3.8783333333333334,3.8783333333333334
4.006666666666667,4.006666666666667
4.101666666666667,4.101666666666667
4.233333333333333,4.233333333333333
4.336666666666667,4.336666666666667
4.443333333333333,4.443333333333333
4.5600000000000005,4.5600000000000005
4.683333333333334,4.683333333333334
4.785,4.785
4.906666666666667,4.906666666666667
4.968333333333334,4.968333333333334
5.031666666666667,5.031666666666667
5.258333333333334,5.258333333333334
5.348333333333334,5.348333333333334
5.471666666666667,5.471666666666667
5.543333333333334,5.543333333333334
5.61,5.61
5.811666666666668,5.811666666666668
5.896666666666667,5.896666666666667
6.073333333333334,6.073333333333334
6.108333333333333,6.108333333333333
6.281666666666667,6.281666666666667
6.298333333333334,6.298333333333334
6.461666666666667,6.461666666666667
6.581666666666667,6.581666666666667
6.638333333333334,6.638333333333334
6.828333333333334,6.828333333333334
6.941666666666667,6.941666666666667
7.088333333333334,7.088333333333334
7.168333333333334,7.168333333333334
7.295000000000001,7.295000000000001
7.421666666666667,7.421666666666667
7.521666666666667,7.521666666666667
7.633333333333334,7.633333333333334
7.761666666666668,7.761666666666668
7.928333333333334,7.928333333333334
7.981666666666667,7.981666666666667
8.083333333333334,8.083333333333334
8.211666666666668,8.211666666666668
8.321666666666667,8.321666666666667
8.43,8.43
8.548333333333334,8.548333333333334
8.703333333333333,8.703333333333333
8.733333333333334,8.733333333333334
8.795,8.795
9.011666666666667,9.011666666666667
9.071666666666667,9.071666666666667
9.136666666666667,9.136666666666667
9.34,9.34
9.421666666666667,9.421666666666667
9.538333333333334,9.538333333333334
9.601666666666667,9.601666666666667
9.700000000000001,9.700000000000001
9.82,9.82
10.121666666666668,10.121666666666668
10.178333333333335,10.178333333333335
10.253333333333334,10.253333333333334
10.363333333333333,10.363333333333333
10.481666666666667,10.481666666666667
10.605,10.605
10.703333333333333,10.703333333333333
10.823333333333334,10.823333333333334
10.931666666666667,10.931666666666667
11.113333333333333,11.113333333333333
11.168333333333335,11.168333333333335
11.278333333333334,11.278333333333334
11.398333333333333,11.398333333333333
11.416666666666668,11.416666666666668
11.641666666666667,11.641666666666667
11.731666666666667,11.731666666666667
11.858333333333334,11.858333333333334
11.873333333333337,11.873333333333337
12.048333333333334,12.048333333333334
12.108333333333334,12.108333333333334
12.318333333333333,12.318333333333333
12.436666666666667,12.436666666666667
12.498333333333337,12.498333333333337
12.656666666666668,12.656666666666668
12.751666666666667,12.751666666666667
12.883333333333335,12.883333333333335
12.958333333333334,12.958333333333334
13.101666666666668,13.101666666666668
13.218333333333334,13.218333333333334
13.351666666666668,13.351666666666668
13.408333333333335,13.408333333333335
13.568333333333333,13.568333333333333
13.668333333333335,13.668333333333335
