target_index,target_time_seconds,source_frame_index,source_time_seconds,time_supported
0,0.0,0,0.0,True
1,0.1149425287356322,1,0.1883333333333333,True
2,0.2298850574712644,1,0.1883333333333333,True
3,0.3448275862068966,3,0.3466666666666667,True
4,0.4597701149425288,4,0.4483333333333333,True
5,0.574712643678161,5,0.655,True
6,0.6896551724137931,6,0.6900000000000002,True
7,0.8045977011494253,7,0.7916666666666667,True
8,0.9195402298850576,8,0.9083333333333334,True
9,1.0344827586206897,9,1.086666666666667,True
10,1.149425287356322,10,1.1466666666666667,True
11,1.264367816091954,11,1.34,True
12,1.3793103448275863,11,1.34,True
13,1.4942528735632186,12,1.4533333333333334,True
14,1.6091954022988506,13,1.5733333333333337,True
15,1.7241379310344829,15,1.711666666666667,True
16,1.8390804597701151,16,1.875,True
17,1.9540229885057472,17,1.9383333333333332,True
18,2.0689655172413794,18,2.1416666666666666,True
19,2.1839080459770117,19,2.191666666666667,True
20,2.298850574712644,20,2.2750000000000004,True
21,2.4137931034482762,21,2.39,True
22,2.528735632183908,22,2.5033333333333334,True
23,2.6436781609195403,23,2.73,True
24,2.7586206896551726,23,2.73,True
25,2.873563218390805,24,2.8216666666666668,True
26,2.988505747126437,25,2.9333333333333336,True
27,3.1034482758620694,26,3.056666666666666,True
28,3.218390804597701,27,3.1633333333333336,True
29,3.3333333333333335,28,3.276666666666667,True
30,3.4482758620689657,29,3.4133333333333336,True
31,3.563218390804598,30,3.5100000000000007,True
32,3.6781609195402303,31,3.621666666666667,True
33,3.7931034482758625,32,3.736666666666667,True
34,3.9080459770114944,34,3.95,True
35,4.022988505747127,35,4.081666666666667,True
36,4.137931034482759,35,4.081666666666667,True
37,4.252873563218391,36,4.196666666666667,True
38,4.367816091954023,38,4.386666666666667,True
39,4.482758620689656,39,4.458333333333334,True
40,4.597701149425288,40,4.553333333333334,True
41,4.71264367816092,41,4.678333333333334,True
42,4.8275862068965525,42,4.781666666666667,True
43,4.942528735632185,43,4.898333333333333,True
44,5.057471264367816,44,5.1433333333333335,True
45,5.172413793103448,45,5.176666666666667,True
46,5.287356321839081,46,5.243333333333334,True
47,5.402298850574713,47,5.456666666666667,True
48,5.517241379310345,48,5.568333333333333,True
49,5.6321839080459775,49,5.585,True
50,5.74712643678161,50,5.793333333333334,True
51,5.862068965517242,51,5.890000000000001,True
52,5.977011494252874,52,6.023333333333333,True
53,6.0919540229885065,53,6.131666666666667,True
54,6.206896551724139,54,6.231666666666667,True
55,6.321839080459771,55,6.2683333333333335,True
56,6.436781609195402,56,6.386666666666667,True
57,6.551724137931035,57,6.493333333333334,True
58,6.666666666666667,58,6.721666666666667,True
59,6.781609195402299,59,6.776666666666667,True
60,6.8965517241379315,61,6.948333333333334,True
61,7.011494252873564,62,7.068333333333333,True
62,7.126436781609196,62,7.068333333333333,True
63,7.241379310344828,63,7.28,True
64,7.356321839080461,64,7.386666666666667,True
65,7.471264367816093,65,7.488333333333334,True
66,7.586206896551725,66,7.568333333333334,True
67,7.701149425287357,67,7.633333333333334,True
68,7.816091954022989,68,7.846666666666668,True
69,7.931034482758621,69,7.94,True
70,8.045977011494253,70,8.058333333333334,True
71,8.160919540229886,71,8.178333333333335,True
72,8.275862068965518,72,8.291666666666668,True
73,8.39080459770115,73,8.375,True
74,8.505747126436782,74,8.523333333333333,True
75,8.620689655172415,75,8.63,True
76,8.735632183908047,76,8.666666666666668,True
77,8.85057471264368,77,8.883333333333335,True
78,8.965517241379311,78,8.896666666666667,True
79,9.080459770114944,79,9.106666666666667,True
80,9.195402298850576,80,9.243333333333334,True
81,9.310344827586208,81,9.331666666666669,True
82,9.42528735632184,82,9.431666666666668,True
83,9.540229885057473,84,9.573333333333334,True
84,9.655172413793105,85,9.69,True
85,9.770114942528737,86,9.801666666666668,True
