frame_name,source_frame,source_pts_seconds,playback_seconds,left_temp,left_x,left_y,left_conf,right_temp,right_x,right_y,right_conf,left_source,right_source
source_000024,24,2.7383333333333337,2.727272727272727,32.587548583245365,199.00845336914062,744.962646484375,0.9997896552085876,,28.540678024291992,744.4035034179688,0.0005649129161611199,detected,missing
source_000025,25,2.813333333333333,2.840909090909091,32.88895692864607,283.9515686035156,733.81396484375,0.9999861717224121,32.60205250814327,83.6677474975586,734.0487670898438,0.8323717713356018,detected,detected
source_000026,26,2.8800000000000003,2.954545454545454,33.99216202195708,352.482666015625,726.8718872070312,0.999980092048645,33.55447739378189,132.66595458984375,727.1197509765625,0.9955119490623474,detected,detected
source_000027,27,3.0683333333333334,3.068181818181818,34.83158002886824,395.23577880859375,723.4563598632812,0.9999959468841553,34.09151896826897,171.1657257080078,723.6434936523438,0.998151957988739,detected,detected
source_000028,28,3.1933333333333334,3.1818181818181817,35.186319573903326,411.6118469238281,727.7855224609375,0.9999866485595703,34.39609003700365,183.73562622070312,728.1058959960938,0.9837369322776794,detected,detected
source_000029,29,3.251666666666667,3.295454545454545,33.91009604702381,423.1822814941406,727.0006103515625,0.9999856948852539,33.5052364528602,196.0783233642578,727.2698364257812,0.9944262504577637,detected,detected
source_000030,30,3.3383333333333334,3.4090909090909087,33.30067676168613,428.96697998046875,723.5073852539062,0.9999983310699463,33.32686863512495,205.8260040283203,723.6689453125,0.9949983358383179,detected,detected
source_000031,31,3.5283333333333338,3.5227272727272725,32.78613921294189,427.3721923828125,721.3470458984375,0.9999979734420776,33.26106843555167,205.58534240722656,721.50390625,0.996575653553009,detected,detected
source_000032,32,3.621666666666667,3.636363636363636,32.69953494210393,418.1676025390625,736.8043212890625,0.9999983310699463,32.8791909431659,203.57907104492188,737.0106811523438,0.9915278553962708,detected,detected
source_000033,33,3.6833333333333336,3.75,33.62229269462957,402.1956481933594,746.2574462890625,0.9999927282333374,33.06890417144936,187.5692596435547,746.5281982421875,0.9526478052139282,detected,detected
source_000034,34,3.911666666666667,3.8636363636363633,34.7479433050064,389.42413330078125,752.8176879882812,0.9999868869781494,33.24835627929116,181.325927734375,753.0447998046875,0.790576696395874,detected,detected
source_000035,35,3.9283333333333337,3.977272727272727,35.31569877720733,378.482177734375,751.1886596679688,0.9999860525131226,,177.2527313232422,751.3310546875,0.1538170576095581,detected,missing
source_000036,36,4.126666666666667,4.090909090909091,35.638503416536146,361.031494140625,749.5592041015625,0.9999889135360718,33.62414756603475,154.17715454101562,749.8115234375,0.6771284341812134,detected,detected
source_000037,37,4.238333333333333,4.204545454545454,34.882403114654565,325.38397216796875,743.3314819335938,0.9999933242797852,32.810204469307166,131.63243103027344,743.5398559570312,0.7867192029953003,detected,detected
source_000038,38,4.36,4.3181818181818175,34.0873065560346,290.2506103515625,746.83203125,0.9999983310699463,,108.7835693359375,746.9600219726562,0.13814114034175873,detected,missing
source_000039,39,4.458333333333334,4.431818181818182,33.64082996031109,262.1750183105469,765.3072509765625,0.9999290704727173,,66.56690216064453,765.5098876953125,0.08487914502620697,detected,missing
source_000040,40,4.575,4.545454545454545,33.61769242201181,248.1678466796875,779.900146484375,0.9989638328552246,,47.46772003173828,780.21826171875,0.015786435455083847,detected,missing
source_000041,41,4.678333333333334,4.659090909090908,34.67516612856731,222.01133728027344,775.6380004882812,0.9999538660049438,,57.89686584472656,774.9375,0.0003618552000261843,detected,missing
source_000042,42,4.798333333333334,4.7727272727272725,35.25800601449648,209.41790771484375,777.0469970703125,0.9999791383743286,,44.09892654418945,775.9111938476562,9.493888501310721e-05,detected,missing
source_000043,43,4.92,4.886363636363636,35.993065541582,193.56683349609375,757.6671752929688,0.9995089769363403,,43.81462097167969,756.0977172851562,4.8479207180207595e-05,detected,missing
source_000044,44,5.021666666666667,5.0,35.85209297543125,183.4498291015625,761.55224609375,0.9997047781944275,,0.0,761.28466796875,0.0004715313552878797,detected,missing
source_000045,45,5.148333333333333,5.113636363636363,35.339936717411916,180.9456329345703,769.5895385742188,0.9997369647026062,,0.0,769.380126953125,0.000361741054803133,detected,missing
source_000046,46,5.348333333333334,5.227272727272727,34.30532141373574,185.96908569335938,778.3045654296875,0.9996548891067505,,22.17341423034668,776.9624633789062,9.186213719658554e-05,detected,missing
source_000047,47,5.366666666666667,5.340909090909091,33.90125959466212,183.00143432617188,791.530517578125,0.9989713430404663,,20.608840942382812,790.3854370117188,0.0001268143969355151,detected,missing
source_000048,48,5.41,5.454545454545454,33.849512684062546,183.55685424804688,794.58984375,0.9989577531814575,,19.630104064941406,793.5036010742188,0.0001579780800966546,detected,missing
source_000049,49,5.606666666666667,5.5681818181818175,34.39165837393979,172.30047607421875,793.502685546875,0.9998118281364441,,4.595641136169434,792.8111572265625,0.0005139202694408596,detected,missing
source_000050,50,5.708333333333334,5.681818181818182,35.12389112264666,147.24981689453125,793.4786376953125,0.9993857145309448,,0.0,792.9364013671875,0.0002319930208614096,detected,missing
source_000051,51,5.821666666666667,5.795454545454545,35.994304171708244,117.69054412841797,788.4088134765625,0.9993441700935364,,15.304363250732422,786.8040161132812,7.8667035268154e-05,detected,missing
source_000052,52,5.948333333333334,5.909090909090908,36.163161456949396,70.9158706665039,787.399169921875,0.9985951781272888,,0.0,785.8800659179688,5.918381430092268e-05,detected,missing
source_000053,53,6.011666666666667,6.0227272727272725,34.984626249863425,19.598636627197266,806.8170166015625,0.9857404828071594,,0.0,804.9241943359375,0.00016214937204495072,detected,missing
source_000054,54,6.081666666666667,6.136363636363636,,3.626483917236328,817.2728881835938,0.019893648102879524,,48.72627639770508,815.0420532226562,0.0016500146593898535,missing,missing
source_000055,55,6.288333333333334,6.249999999999999,,,,,,,,,missing,missing
source_000056,56,6.388333333333334,6.363636363636363,,,,,,,,,missing,missing
source_000057,57,6.508333333333334,6.477272727272727,,,,,,,,,missing,missing
source_000058,58,6.526666666666667,6.59090909090909,,,,,,,,,missing,missing
source_000059,59,6.756666666666667,6.704545454545454,,,,,,,,,missing,missing
source_000060,60,6.811666666666668,6.8181818181818175,,,,,,,,,missing,missing
source_000061,61,6.971666666666667,6.931818181818182,,,,,,,,,missing,missing
source_000062,62,7.075,7.045454545454545,,,,,,,,,missing,missing
source_000063,63,7.196666666666667,7.159090909090908,,,,,,,,,missing,missing
source_000064,64,7.216666666666667,7.272727272727272,,,,,,,,,missing,missing
source_000065,65,7.433333333333334,7.386363636363636,,,,,,,,,missing,missing
source_000066,66,7.538333333333334,7.499999999999999,,,,,,,,,missing,missing
source_000067,67,7.555000000000001,7.613636363636363,,,,,,,,,missing,missing
source_000068,68,7.771666666666667,7.727272727272727,,,,,,,,,missing,missing
source_000069,69,7.880000000000001,7.84090909090909,,,,,,,,,missing,missing
source_000070,70,8.125,7.954545454545454,,,,,,,,,missing,missing
source_000071,71,8.143333333333334,8.068181818181818,,,,,,,,,missing,missing
source_000072,72,8.188333333333334,8.181818181818182,,,,,,,,,missing,missing
source_000073,73,8.328333333333333,8.295454545454545,,,,,,,,,missing,missing
source_000074,74,8.46,8.409090909090908,,,,,,,,,missing,missing
source_000075,75,8.568333333333333,8.522727272727272,,,,,,,,,missing,missing
source_000076,76,8.673333333333334,8.636363636363635,,,,,,,,,missing,missing
source_000077,77,8.783333333333333,8.75,,,,,,,,,missing,missing
source_000078,78,8.901666666666667,8.863636363636363,,,,,,,,,missing,missing
source_000079,79,9.013333333333334,8.977272727272727,,,,,,,,,missing,missing
source_000080,80,9.126666666666669,9.09090909090909,,,,,,,,,missing,missing
source_000081,81,9.248333333333331,9.204545454545451,,,,,,,,,missing,missing
source_000082,82,9.311666666666667,9.318181818181817,,,,,,,,,missing,missing
source_000083,83,9.386666666666668,9.431818181818182,,,,,,,,,missing,missing
source_000084,84,9.596666666666668,9.545454545454543,,,,,,,,,missing,missing
source_000085,85,9.696666666666667,9.659090909090908,,,,,,,,,missing,missing
source_000086,86,9.811666666666667,9.772727272727272,,,,,,,,,missing,missing
source_000087,87,9.928333333333336,9.886363636363637,,,,,,,,,missing,missing
source_000088,88,9.948333333333334,10.0,,,,,,,,,missing,missing
source_000089,89,10.115,10.113636363636363,,,,,,,,,missing,missing
source_000090,90,10.276666666666667,10.227272727272728,,,,,,,,,missing,missing
source_000091,91,10.316666666666668,10.34090909090909,,,,,,,,,missing,missing
source_000092,92,10.496666666666668,10.454545454545451,,,,,,,,,missing,missing
source_000093,93,10.513333333333334,10.568181818181817,,,,,,,,,missing,missing
source_000094,94,10.736666666666668,10.681818181818182,,,,,,,,,missing,missing
source_000095,95,10.851666666666668,10.795454545454543,,,,,,,,,missing,missing
source_000096,96,10.978333333333332,10.909090909090908,,,,,,,,,missing,missing
source_000097,97,11.061666666666667,11.022727272727272,,,,,,,,,missing,missing
source_000098,98,11.178333333333336,11.136363636363637,,,,,,,,,missing,missing
source_000099,99,11.296666666666669,11.249999999999998,,,,,,,,,missing,missing
source_000100,100,11.401666666666667,11.363636363636363,,,,,,,,,missing,missing
source_000101,101,11.516666666666667,11.477272727272728,,,,,,,,,missing,missing
source_000102,102,11.643333333333334,11.59090909090909,,,,,,,,,missing,missing
source_000103,103,11.746666666666668,11.704545454545451,,,,,,,,,missing,missing
source_000104,104,11.861666666666668,11.818181818181817,,,,,,,,,missing,missing
source_000105,105,11.983333333333334,11.931818181818182,,,,,,,,,missing,missing
source_000106,106,12.001666666666669,12.045454545454543,,,,,,,,,missing,missing
source_000107,107,12.201666666666668,12.159090909090908,,,,,,,,,missing,missing
source_000108,108,12.323333333333334,12.272727272727272,,,,,,,,,missing,missing
source_000109,109,12.453333333333337,12.386363636363637,,,,,,,,,missing,missing
source_000110,110,12.506666666666668,12.499999999999998,,,,,,,,,missing,missing
source_000111,111,12.58,12.613636363636363,,,,,,,,,missing,missing
source_000112,112,12.686666666666667,12.727272727272728,,,,,,,,,missing,missing
source_000113,113,12.891666666666667,12.84090909090909,,,,,,,,,missing,missing
source_000114,114,13.006666666666668,12.954545454545451,,,,,,,,,missing,missing
source_000115,115,13.12,13.068181818181817,,,,,,,,,missing,missing
source_000116,116,13.243333333333334,13.18181818181818,,,,,,,,,missing,missing
source_000117,117,13.306666666666668,13.295454545454543,,,,,,,,,missing,missing
source_000118,118,13.368333333333334,13.409090909090908,,,,,,,,,missing,missing
source_000119,119,13.591666666666669,13.522727272727272,,,,,,,,,missing,missing
source_000120,120,13.608333333333334,13.636363636363637,,,,,,,,,missing,missing
source_000121,121,13.703333333333337,13.749999999999998,,,,,,,,,missing,missing
source_000122,122,13.818333333333332,13.863636363636363,,,,,,,,,missing,missing
source_000123,123,14.036666666666669,13.977272727272728,,,,,,,,,missing,missing
source_000124,124,14.13,14.09090909090909,,,,,,,,,missing,missing
source_000125,125,14.260000000000002,14.204545454545451,,,,,,,,,missing,missing
source_000126,126,14.368333333333334,14.318181818181817,,,,,,,,,missing,missing
source_000127,127,14.481666666666667,14.43181818181818,,,,,,,,,missing,missing
source_000128,128,14.588333333333336,14.545454545454543,,,,,,,,,missing,missing
source_000129,129,14.713333333333336,14.659090909090908,,,,,,,,,missing,missing
source_000130,130,14.82,14.772727272727272,,,,,,,,,missing,missing
source_000131,131,14.923333333333334,14.886363636363637,,23.47420883178711,549.2080078125,0.007686388213187456,,55.292781829833984,547.5615234375,0.0034222290851175785,missing,missing
source_000132,132,15.06,14.999999999999998,,0.1723651885986328,547.863525390625,0.07780873775482178,,12.43186092376709,545.0786743164062,0.0006775876972824335,missing,missing
source_000133,133,15.163333333333334,15.113636363636362,36.23988260708978,2.3247241973876953,545.121826171875,0.5866942405700684,,18.203336715698242,542.8694458007812,0.00021985963394399732,detected,missing
source_000134,134,15.271666666666668,15.227272727272728,36.04898246543021,22.78257179260254,534.9810791015625,0.9794377088546753,,1.2660284042358398,533.0167236328125,0.00023513381893280894,detected,missing
source_000135,135,15.393333333333334,15.34090909090909,35.968081459160885,38.59230041503906,532.36474609375,0.9732855558395386,,3.8086509704589844,530.8319091796875,0.0009593030554242432,detected,missing
source_000136,136,15.503333333333334,15.454545454545451,35.49600812671624,53.877830505371094,528.48095703125,0.9986550807952881,,0.7279086112976074,526.9222412109375,0.0001726146729197353,detected,missing
source_000137,137,15.611666666666668,15.568181818181817,35.4493435391727,70.456298828125,530.0161743164062,0.9996351003646851,,0.07086718082427979,528.58447265625,0.00021616078447550535,detected,missing
source_000138,138,15.733333333333334,15.68181818181818,35.295451038672184,74.7142562866211,534.169921875,0.9997722506523132,,0.0,532.7922973632812,0.0002543585724197328,detected,missing
source_000139,139,15.81,15.795454545454543,35.14367604458571,78.65313720703125,537.3917236328125,0.9995063543319702,,6.90693473815918,536.052734375,0.00013711464998777956,detected,missing
source_000140,140,15.876666666666669,15.909090909090908,35.52736440516135,84.4564437866211,539.9548950195312,0.9994809031486511,,7.7486467361450195,538.60498046875,0.0001344907796010375,detected,missing
source_000141,141,16.083333333333336,16.02272727272727,35.134082913307665,79.7809829711914,537.4913330078125,0.9994640946388245,,7.105491638183594,536.1964721679688,0.0001550346933072433,detected,missing
source_000142,142,16.186666666666667,16.136363636363637,36.08130470216371,113.29640197753906,534.3173828125,0.9981701374053955,,2.8148903846740723,533.6875,0.0010541098890826106,detected,missing
source_000143,143,16.303333333333335,16.25,36.13764973261757,146.25018310546875,532.9087524414062,0.9998490810394287,,24.47226905822754,532.6483154296875,0.0033728003036230803,detected,missing
source_000144,144,16.418333333333333,16.363636363636363,36.188965043365684,184.1405792236328,525.1343383789062,0.9997043013572693,,40.2620849609375,524.8239135742188,0.0012038408312946558,detected,missing
source_000145,145,16.533333333333335,16.477272727272727,35.56679033553499,216.39962768554688,516.9572143554688,0.9999669790267944,,74.69561767578125,516.6591796875,0.0009351769112981856,detected,missing
source_000146,146,16.621666666666666,16.59090909090909,35.02871150758181,247.1062469482422,516.8557739257812,0.9999649524688721,33.15870058027286,102.68832397460938,517.0821533203125,0.8176702260971069,detected,detected
source_000147,147,16.76666666666667,16.704545454545453,34.81247006752059,274.15460205078125,517.3838500976562,0.9999698400497437,,134.791748046875,517.5037841796875,0.13924823701381683,detected,missing
source_000148,148,16.873333333333335,16.818181818181817,34.735197763019634,299.1248779296875,519.7685546875,0.9999899864196777,33.5866929542035,156.9947967529297,519.9439086914062,0.5385330319404602,detected,detected
source_000149,149,16.903333333333336,16.93181818181818,35.448944173429524,322.031005859375,528.3515014648438,0.9999921321868896,33.6592922760037,172.97525024414062,528.5072631835938,0.9989292025566101,detected,detected
source_000150,150,17.118333333333336,17.045454545454543,35.88942903767672,343.767822265625,531.5299682617188,0.9999926090240479,33.77346766913003,192.56846618652344,531.7142333984375,0.9987865090370178,detected,detected
source_000151,151,17.136666666666667,17.159090909090907,36.20256035641235,357.26776123046875,534.1920776367188,0.9999972581863403,33.87582101393043,200.64590454101562,534.4037475585938,0.9947121143341064,detected,detected
source_000152,152,17.345000000000002,17.27272727272727,36.20743882526952,360.2395324707031,536.1743774414062,0.9999967813491821,34.160234558145,204.8960723876953,536.3723754882812,0.9978961944580078,detected,detected
source_000153,153,17.451666666666668,17.386363636363637,36.22269005689294,359.9776611328125,534.8335571289062,0.9999939203262329,34.138840246611835,206.48004150390625,535.1560668945312,0.9950424432754517,detected,detected
source_000154,154,17.573333333333334,17.5,36.136184561897984,359.399169921875,535.7911987304688,0.9999980926513672,34.19801146631462,205.1778564453125,536.0035400390625,0.995648205280304,detected,detected
source_000155,155,17.59,17.613636363636363,35.87919420188307,359.3999328613281,535.728759765625,0.999998927116394,34.234627989451816,205.0670928955078,535.9342041015625,0.9960618615150452,detected,detected
source_000156,156,17.798333333333336,17.727272727272727,35.55075285563362,360.62359619140625,534.218994140625,0.9999985694885254,34.21654276612447,205.45130920410156,534.4324951171875,0.9923589825630188,detected,detected
source_000157,157,17.905,17.84090909090909,35.47303271141143,362.47625732421875,534.6624755859375,0.9999984502792358,34.23450407896917,205.61570739746094,534.8784790039062,0.9904265999794006,detected,detected
source_000158,158,17.923333333333336,17.954545454545453,35.53426762903993,365.49444580078125,533.5637817382812,0.9999969005584717,34.212028742279394,211.79107666015625,533.7924194335938,0.9868903160095215,detected,detected
source_000159,159,18.031666666666663,18.068181818181817,36.041075788686825,402.2651672363281,526.2022705078125,0.9999985694885254,34.79443060271139,247.66346740722656,526.2852172851562,0.999958872795105,detected,detected
source_000160,160,18.265,18.18181818181818,36.14199110381982,453.12030029296875,520.10302734375,0.9999926090240479,35.66087364983072,303.9963073730469,520.1629028320312,0.9999847412109375,detected,detected
source_000161,161,18.36,18.295454545454543,36.20355935107898,517.0692749023438,519.7686157226562,0.9999988079071045,36.235660413160694,359.0984802246094,519.8035888671875,0.9999939203262329,detected,detected
source_000162,162,18.46,18.409090909090907,36.23286684778461,590.6201782226562,526.5279541015625,0.9999960660934448,36.20362552679471,435.9776611328125,526.5913696289062,0.9999772310256958,detected,detected
source_000163,163,18.488333333333333,18.52272727272727,35.779173001922686,675.9570922851562,541.910400390625,0.9999645948410034,36.2045562655043,517.9505615234375,541.886474609375,0.9999926090240479,detected,detected
source_000164,164,18.60666666666667,18.636363636363637,34.89212229680007,765.9368896484375,554.6146240234375,0.9997028708457947,36.25829059075487,608.46923828125,554.5952758789062,0.9999587535858154,detected,detected
source_000165,165,18.715,18.75,33.78981845268137,847.7694702148438,563.6016235351562,0.7145749926567078,35.958289433002875,703.5257568359375,563.2800903320312,0.9993937015533447,detected,detected
source_000166,166,18.92833333333333,18.863636363636363,,883.6708374023438,582.9982299804688,4.5579822653962765e-06,35.681058142828064,775.7681884765625,578.1264038085938,0.999150276184082,missing,detected
source_000167,167,19.006666666666668,18.977272727272727,,930.036865234375,605.8055419921875,4.792424533661688e-06,35.794820006690074,827.094970703125,601.39208984375,0.9950616955757141,missing,detected
source_000168,168,19.066666666666663,19.09090909090909,,994.0929565429688,633.408935546875,0.0007777205901220441,,854.5457153320312,630.8877563476562,0.06983659416437149,missing,missing
source_000169,169,19.171666666666667,19.204545454545453,,,,,,,,,missing,missing
source_000170,170,19.291666666666668,19.318181818181817,,,,,,,,,missing,missing
source_000171,171,19.50166666666667,19.43181818181818,,,,,,,,,missing,missing
source_000172,172,19.52166666666667,19.545454545454543,,1076.905517578125,688.605224609375,0.00021213437139522284,35.83712286261646,975.066650390625,685.599609375,0.8596357703208923,missing,detected
source_000173,173,19.636666666666667,19.659090909090907,,1076.856689453125,684.3355102539062,0.0002222122420789674,35.183952184602255,986.0283203125,681.416015625,0.9505141973495483,missing,detected
source_000174,174,19.743333333333336,19.77272727272727,,1076.5577392578125,684.80419921875,0.0001287432824028656,35.23718983408185,985.3545532226562,681.6551513671875,0.983444333076477,missing,detected
source_000175,175,19.916666666666668,19.886363636363637,,1080.0,686.5198364257812,0.0002581712615210563,35.642949919263714,976.832763671875,683.4031982421875,0.8682933449745178,missing,detected
source_000176,176,19.97833333333333,20.0,,1078.0694580078125,681.253173828125,0.00011161199654452503,35.605890654726835,971.6028442382812,677.7708129882812,0.9698871374130249,missing,detected
source_000177,177,20.083333333333336,20.113636363636363,,,,,,,,,missing,missing
source_000178,178,20.19666666666667,20.227272727272727,,1056.54150390625,671.26416015625,9.942104952642694e-05,36.318096331403034,947.2131958007812,668.150634765625,0.9259181022644043,missing,detected
source_000179,179,20.32,20.34090909090909,,1055.2843017578125,666.2682495117188,7.941541116451845e-05,36.348641617258494,933.44970703125,663.0171508789062,0.8287844657897949,missing,detected
source_000180,180,20.425,20.454545454545453,,1053.2364501953125,662.5242919921875,5.7669465604703873e-05,36.38924652368835,928.1383056640625,659.13330078125,0.7534559369087219,missing,detected
source_000181,181,20.638333333333332,20.568181818181817,,1069.1446533203125,663.6624755859375,1.4667232790088747e-05,36.27662926300653,940.164306640625,659.829345703125,0.952254593372345,missing,detected
source_000182,182,20.71166666666667,20.68181818181818,,1068.2637939453125,663.194091796875,1.3835986464982852e-05,36.15954900322635,942.0926513671875,659.3489379882812,0.971532940864563,missing,detected
source_000183,183,20.776666666666667,20.795454545454543,,1067.8648681640625,663.1053466796875,1.4376607396116015e-05,36.00316377831416,943.8011474609375,659.2794799804688,0.9745752811431885,missing,detected
source_000184,184,20.883333333333336,20.909090909090907,,1067.0643310546875,663.1121826171875,1.6098490959848277e-05,35.951866453077606,943.3839111328125,659.3152465820312,0.9786233901977539,missing,detected
source_000185,185,21.098333333333336,21.02272727272727,,1072.4403076171875,658.8994750976562,2.785768811008893e-05,36.30465089414883,936.6680908203125,654.79931640625,0.994208574295044,missing,detected
source_000186,186,21.19333333333333,21.136363636363637,,1072.7818603515625,658.6100463867188,2.854340709745884e-05,36.37475738671947,936.5843505859375,654.517333984375,0.9955657124519348,missing,detected
source_000187,187,21.241666666666667,21.25,,1072.9130859375,658.9981689453125,2.9821192583767697e-05,36.40325409694046,935.3750610351562,654.9220581054688,0.9948723912239075,missing,detected
source_000188,188,21.433333333333334,21.363636363636363,,1071.604248046875,658.6984252929688,3.40421793225687e-05,36.3681939482174,937.5178833007812,654.6396484375,0.9973146319389343,missing,detected
source_000189,189,21.506666666666668,21.477272727272727,,1068.5194091796875,665.7481689453125,2.113879418175202e-05,36.353141701407246,942.6768188476562,662.02294921875,0.9929458498954773,missing,detected
source_000190,190,21.57333333333333,21.59090909090909,,1066.4410400390625,670.753662109375,2.176875750592444e-05,35.93104494846566,945.8944091796875,667.010498046875,0.9957045912742615,missing,detected
source_000191,191,21.78833333333333,21.704545454545453,,1070.379638671875,671.973388671875,4.341212843428366e-05,35.90163743097668,927.6203002929688,668.0546875,0.9970707893371582,missing,detected
source_000192,192,21.80666666666667,21.818181818181817,,1038.08984375,665.2354736328125,2.6002742743003182e-05,35.65451989227547,907.5646362304688,661.136474609375,0.9953148365020752,missing,detected
source_000193,193,21.916666666666668,21.93181818181818,,1033.1771240234375,664.4911499023438,4.557797365123406e-05,35.63828038513703,893.78564453125,660.5127563476562,0.9985369443893433,missing,detected
source_000194,194,22.023333333333333,22.045454545454543,,1024.5780029296875,665.8325805664062,0.029157662764191628,35.92728957011724,885.6065673828125,664.3800659179688,0.9997524619102478,missing,detected
source_000195,195,22.238333333333333,22.159090909090907,35.2994424273438,1017.888427734375,677.4580078125,0.7042860984802246,36.2195122048096,865.4910888671875,677.0836791992188,0.9998288154602051,detected,detected
source_000196,196,22.308333333333334,22.27272727272727,35.68216966925422,1002.494384765625,688.7659301757812,0.9909947514533997,36.32883489833367,845.4456787109375,688.4872436523438,0.9999392032623291,detected,detected
source_000197,197,22.371666666666677,22.386363636363637,35.64070381015809,988.0372924804688,689.3887329101562,0.9915619492530823,36.32571631463697,829.3724365234375,689.1705932617188,0.9999127388000488,detected,detected
source_000198,198,22.48166666666667,22.5,34.964672357180596,982.5789184570312,687.7340087890625,0.9944469928741455,36.31579933679238,819.736328125,687.5660400390625,0.9999067783355713,detected,detected
source_000199,199,22.69666666666667,22.613636363636363,34.37006608245518,980.8125610351562,686.9905395507812,0.9378177523612976,36.134428590174345,817.2296752929688,686.76318359375,0.9999438524246216,detected,detected
source_000200,200,22.808333333333334,22.727272727272727,34.15931982542963,974.7546997070312,685.1848754882812,0.9972788691520691,35.69773141746719,812.6319580078125,685.1441040039062,0.9999384880065918,detected,detected
source_000201,201,22.826666666666668,22.84090909090909,33.95455910624496,967.17333984375,686.6339721679688,0.9962673783302307,35.521827075537836,807.0128784179688,686.5904541015625,0.9999476671218872,detected,detected
source_000202,202,22.935,22.954545454545453,35.14350304349252,951.1951293945312,684.9482421875,0.9905058741569519,36.17700614081558,788.228759765625,684.6478271484375,0.9999473094940186,detected,detected
source_000203,203,23.10333333333333,23.068181818181817,35.954947439164684,944.102294921875,675.753662109375,0.9431253671646118,36.25710228631254,778.0880737304688,675.3678588867188,0.9999755620956421,detected,detected
source_000204,204,23.26833333333333,23.18181818181818,36.01429561464781,933.0521240234375,667.1119995117188,0.9985550045967102,36.33423455554955,769.5817260742188,666.9059448242188,0.9999644756317139,detected,detected
source_000205,205,23.37333333333333,23.295454545454543,36.18425888488403,926.9344482421875,660.485595703125,0.999876856803894,36.34873071422735,762.3040161132812,660.33203125,0.999993085861206,detected,detected
source_000206,206,23.476666666666667,23.409090909090907,35.88533061568686,925.1159057617188,658.8263549804688,0.9998766183853149,36.25879532982447,761.4172973632812,658.6656494140625,0.9999939203262329,detected,detected
source_000207,207,23.59166666666667,23.52272727272727,35.69542657919072,925.6998291015625,656.2595825195312,0.9997901320457458,36.184004470241995,759.0106811523438,656.1343994140625,0.9999861717224121,detected,detected
source_000208,208,23.71,23.636363636363637,35.364006025000734,924.963623046875,655.9713134765625,0.9997832179069519,36.198355494369345,757.2493286132812,655.8529663085938,0.9999845027923584,detected,detected
source_000209,209,23.828333333333333,23.75,35.178293769041545,924.07568359375,655.2996826171875,0.9998703002929688,36.14699071113252,755.8033447265625,655.2049560546875,0.9999854564666748,detected,detected
source_000210,210,23.951666666666668,23.863636363636363,35.24762811837652,923.0162353515625,656.1808471679688,0.9999078512191772,36.10694945503692,754.830322265625,656.0912475585938,0.9999876022338867,detected,detected
source_000211,211,24.055000000000003,23.977272727272727,35.87492040689362,918.7251586914062,658.4725952148438,0.999957799911499,36.207691018560425,752.3584594726562,658.3595581054688,0.9999943971633911,detected,detected
source_000212,212,24.171666666666667,24.09090909090909,36.15299970605302,914.503662109375,658.60546875,0.9998948574066162,36.23969081370625,748.2251586914062,658.4666137695312,0.9999924898147583,detected,detected
source_000213,213,24.188333333333336,24.204545454545453,36.10264254399254,914.1627197265625,657.309326171875,0.999822199344635,36.24186427690552,747.4137573242188,657.1408081054688,0.9999876022338867,detected,detected
